UniprotID	Q53GD3-3
pNuLoCScore	0.35178191555555555,0.353121469,0.35053186000000003,0.34653602583333337,0.3431969930769231,0.3424083721428572,0.3405297540000001,0.33861127125000007,0.33763726823529416,0.3290410288235295,0.33445114705882356,0.3376710276470588,0.3407247370588235,0.3380015029411764,0.32446812470588227,0.31350324588235284,0.3009948870588235,0.2938931899999999,0.28802118235294116,0.2840051323529411,0.2823956411764706,0.2812561017647059,0.27851037823529406,0.2765841452941176,0.2809736158823529,0.2770569635294118,0.2759207482352941,0.2765730052941176,0.2807859711764706,0.2845737182352941,0.2879211835294117,0.28834650647058824,0.28721316294117644,0.2869523305882353,0.2869257870588236,0.28584185764705883,0.28609470000000004,0.2861423158823529,0.2868717335294117,0.28776467117647053,0.28742543,0.28111065176470584,0.28232833941176466,0.28185131294117644,0.2806120082352941,0.27830768588235294,0.27631964764705885,0.2736098164705882,0.27298619529411766,0.2751707294117647,0.2777641364705883,0.27970850294117644,0.28222980352941174,0.28452499117647057,0.28600266941176467,0.2860920411764706,0.2796244952941176,0.27684141470588225,0.27335143352941166,0.2699722235294117,0.26727650529411767,0.2656390741176471,0.26477815882352945,0.26158305176470587,0.2583827841176471,0.2543918623529412,0.25014706235294115,0.24631048470588232,0.24305784117647058,0.23945952823529412,0.23574553000000004,0.23204601352941182,0.22908679941176474,0.23257020294117653,0.233663075882353,0.23505881764705885,0.23658856176470594,0.23660044352941179,0.23728158352941175,0.24015173294117645,0.244853084117647,0.25138026352941173,0.2572326070588235,0.26585374529411765,0.2762887988235294,0.2867306976470589,0.29831001470588236,0.3100864229411765,0.3360128305882353,0.3627268094117647,0.3887239905882353,0.41543144882352945,0.4429508970588235,0.4701883205882353,0.4986446970588235,0.525788355882353,0.549668935882353,0.5721525358823529,0.5918440947058822,0.6128435652941175,0.6311685929411763,0.6473617129411764,0.6631865717647057,0.6786436970588234,0.693635864117647,0.6950326905882352,0.6952227052941176,0.6959617170588236,0.6962468605882352,0.6960086282352942,0.69586589,0.6953706017647057,0.6947405870588234,0.6947671476470587,0.6957354652941176,0.6979840211764704,0.6998769464705881,0.7017980894117647,0.7036978482352941,0.70540255,0.706522574117647,0.7085554323529412,0.7098766058823529,0.7110220529411764,0.7113437505882353,0.71222346,0.7136112305882353,0.7149866182352941,0.7166481205882352,0.7182494382352941,0.7196372799999998,0.7211553388235294,0.722544524117647,0.7242110158823528,0.7256391641176471,0.7267423464705882,0.7276283329411765,0.7287805952941175,0.7289466288235293,0.7293256552941176,0.7297905588235294,0.7310765988235294,0.731789848235294,0.7320708105882353,0.7322502594117646,0.7320528217647059,0.7313953894117647,0.7301087047058822,0.7276040988235293,0.724814834117647,0.7186895629411765,0.7101586270588235,0.6742408111764706,0.6363673941176471,0.5968601484705883,0.5567864984705883,0.5162751821764706,0.4755441580588234,0.43475460864705867,0.39379893747058814,0.35272027547058815,0.3116844966470587,0.2707698389999999,0.23024486941176467,0.19029083423529408,0.1513248468235294,0.11270643905882355,0.07731605905882352,0.044341316882352946,0.038882509941176466,0.03555146876470588,0.033974927941176465,0.03282619711764706,0.03194606705882353,0.031247866117647058,0.03061795864705882,0.030075546294117645,0.029603027411764703,0.02918753005882353,0.02881897458823529,0.02850085552941176,0.028224537941176464,0.027986452117647057,0.02776525517647058,0.027381566058823525,0.027019525294117643,0.026676916705882348,0.026351530999999997,0.026039432529411766,0.02574070347058824,0.02545391011764706,0.025177723882352943,0.024910187235294118,0.024653116882352943,0.02440769805882353,0.024172969941176473,0.023947890411764705,0.023731732058823528,0.023524163470588236,0.02332427023529412,0.023131816529411764,0.02312684735294118,0.023122527058823533,0.02312037888235294,0.023119608,0.023119317588235294,0.02311942735294118,0.02311977247058824,0.023120547882352946,0.023122853764705884,0.023125084882352948,0.023126880588235293,0.023128709352941177,0.023130471647058823,0.023132130294117648,0.02313377664705882,0.023137979588235293,0.023141359588235294,0.023145335764705878,0.023149542176470587,0.023153764352941173,0.023158112529411766,0.02316268782352941,0.023167295,0.023171258705882353,0.023175011529411763,0.02317862329411765,0.023181956588235297,0.023185020294117648,0.02318759505882353,0.02318971211764706,0.023191292058823528,0.023192162823529414,0.023189677705882348,0.02318711594117647,0.02318365535294118,0.023179608647058824,0.023175124117647054,0.023170045882352937,0.023164380235294116,0.023158223058823528,0.02315225547058823,0.023146061470588238,0.023139569588235296,0.023132853294117656,0.023125873,0.023118973411764707,0.023112128882352943,0.02309725041176471,0.023082859235294118,0.023069179999999998,0.023056096352941174,0.023043269764705884,0.023030660705882354,0.023018336235294118,0.023006352764705883,0.02299465435294118,0.022983366470588237,0.022972496000000002,0.022962009470588234,0.02295190270588235,0.022942188058823528,0.02293290317647059,0.022923941647058823,0.022915252411764703,0.022915067352941177,0.022915015352941177,0.02291495105882353,0.02291498629411765,0.022915038470588237,0.022915140823529415,0.022915252705882353,0.02291537329411765,0.02291560094117647,0.022915843294117645,0.022916032176470584,0.02291619658823529,0.022916329941176466,0.022916465470588232,0.02291655576470588,0.022914197647058824,0.02291146752941177,0.022908483882352944,0.02290527705882353,0.022901795705882355,0.022898111529411763,0.022894318647058823,0.02289033858823529,0.022886187941176462,0.02288191176470588,0.022877533117647057,0.02287307047058823,0.022868550294117645,0.02286397676470588,0.022859366058823525,0.022854721823529406,0.022850082117647053,0.02284785188235294,0.022845965882352944,0.022844294764705883,0.022842808058823532,0.02284153941176471,0.022840410764705884,0.022839349588235296,0.02283846188235294,0.022837737882352944,0.022837134470588237,0.022836600823529413,0.022836139999999998,0.022835731823529413,0.02283537135294118,0.02283505264705882,0.02283471088235294,0.022834394294117648,0.022834078882352938,0.022833811117647054,0.022833559999999996,0.02283332870588235,0.0228331204117647,0.022832928999999995,0.022832755,0.02283259664705882,0.02283246011764706,0.022832335999999998,0.022832219,0.022832099411764704,0.022831986117647057,0.02283187517647059,0.02283177011764706,0.02283173170588235,0.022831705647058824,0.022831709999999998,0.022831697411764704,0.022831692470588232,0.022831686529411765,0.022831677117647057,0.022831667235294114,0.022831655823529407,0.022831639529411762,0.022831614647058823,0.02283158747058824,0.02283156617647059,0.022831556058823532,0.022831546235294122,0.022831475058823533,0.022831434941176475,0.022831409588235294,0.022831379882352947,0.022831345588235297,0.02283131182352941,0.022831271058823526,0.022831237294117648,0.02283120605882353,0.02283118076470588,0.022831158941176467,0.022831142588235293,0.02283113505882353,0.022831133705882346,0.022831137588235288,0.022831138529411762,0.022831137823529406,0.022831202058823524,0.022831235352941178,0.02283125411764706,0.022831276352941174,0.02283130076470588,0.02283132017647059,0.022831333352941175,0.022831334588235296,0.022831324529411764,0.022831309529411762,0.022831287647058822,0.02283126182352941,0.022831230588235295,0.02283119494117647,0.022831148470588234,0.022830827235294122,0.022830556941176472,0.02283028123529412,0.022829999235294118,0.022829725176470587,0.02282945705882353,0.02282919182352941,0.022828933352941175,0.022828691176470586,0.022828459117647054,0.02282823952941176,0.02282801794117647,0.02282779670588235,0.022827571647058818,0.022827346588235292,0.02282712564705882,0.022826911647058825,0.02282697164705882,0.022826983823529406,0.022827000705882353,0.022827022235294116,0.02282703464705882,0.022827041294117643,0.02282704688235294,0.02282704894117647,0.022827046647058823,0.022827040470588235,0.022827029764705884,0.022827021882352944,0.02282701811764706,0.022827020647058823,0.022827024058823527,0.022827025352941174,0.022827027705882352,0.02282702288235294,0.022827019117647056,0.022827008470588234,0.022826999529411765,0.022826995352941176,0.022826993647058823,0.02282699794117647,0.022827005823529412,0.022827015705882355,0.02282702776470588,0.022827039705882356,0.02282705147058824,0.022827064352941177,0.022827075588235296,0.02282708688235294,0.02282710129411765,0.022827112000000004,0.022827126705882356,0.02282713694117647,0.022827150000000004,0.02282715841176471,0.02282716011764706,0.022827157588235298,0.02282714705882353,0.02282712994117647,0.022827110529411766,0.022827086411764702,0.022827061294117646,0.022827036176470587,0.02282701,0.022826953058823526,0.0228268904117647,0.022826833235294115,0.02282678011764706,0.022826732882352947,0.02282669111764706,0.022826653529411763,0.02282661982352941,0.022826588000000002,0.022826557470588232,0.022826528,0.02282649952941176,0.022826469176470583,0.022826439529411758,0.02282640964705882,0.022826375352941172,0.022826336294117646,0.022826333235294118,0.02282633770588235,0.02282633547058823,0.022826331176470583,0.02282632394117647,0.022826312529411762,0.022826298294117645,0.02282628252941176,0.022826266117647057,0.02282624970588235,0.022826232823529406,0.02282621729411764,0.02282620329411764,0.022826191117647054,0.022826180470588233,0.02282617852941176,0.02282618370588235,0.022826184999999995,0.02282618147058823,0.02282617852941176,0.022826172823529407,0.022826168117647053,0.022826163882352937,0.02282616070588235,0.022826155058823527,0.022826147999999997,0.02282614064705882,0.022826132529411763,0.022826124941176477,0.022826114764705887,0.022826103352941177,0.022826090764705886,0.022826073235294116,0.02282605376470588,0.02282603417647059,0.02282601911764706,0.022826005117647066,0.022825994529411774,0.02282598352941177,0.02282597235294118,0.022825960823529418,0.022825951647058827,0.022825944588235298,0.022825937823529412,0.022825932294117647,0.022825926529411764,0.022825923470588236,0.022825929058823535,0.022825935176470594,0.02282593647058824,0.0228259415882353,0.022825944764705886,0.022825947,0.02282594882352941,0.02282595252941176,0.022825957294117644,0.02282596211764706,0.022825966647058823,0.022825969588235292,0.022825969588235295,0.022825965058823533,0.022825959882352944,0.02282595329411765,0.022825945941176467,0.022825930470588236,0.022825915058823528,0.022825904411764714,0.022825889647058825,0.022825877235294126,0.022825865411764706,0.022825853588235297,0.022825839235294118,0.022825824529411762,0.022825809529411767,0.022825794588235294,0.02282577958823529,0.022825766294117648,0.022825756294117646,0.022825746294117648,0.022825718705882358,0.022825689529411768,0.022825662058823533,0.022825635176470592,0.022825609000000004,0.022825583352941183,0.022825557176470588,0.022825532176470587,0.022825507176470586,0.022825482294117645,0.02282545764705882,0.022825433941176466,0.02282541117647058,0.02282538935294117,0.022825368764705884,0.022825348411764704,0.02282532847058824,0.022825325882352945,0.022825324941176475,0.02282532229411765,0.022825319647058827,0.022825317705882354,0.022825316823529413,0.02282531770588235,0.022825317176470593,0.022825316000000002,0.02282531464705882,0.02282531217647059,0.022825309,0.022825305470588236,0.022825300647058823,0.022825294823529414,0.022825272882352945,0.022825250882352942,0.022825227705882353,0.02282520464705882,0.022825182294117646,0.022825159941176468,0.022825135588235287,0.022825108999999993,0.022825080529411762,0.022825051411764705,0.022825021294117648,0.022824991882352944,0.02282496305882353,0.02282493458823529,0.02282490570588235,0.02282487776470588,0.022824850470588232,0.022824838647058823,0.022824827117647058,0.02282481776470588,0.022824809882352942,0.022824801705882355,0.022824794176470584,0.02282478858823529,0.022824783294117645,0.022824778352941173,0.022824775588235292,0.02282477382352941,0.022824772705882356,0.022824771588235294,0.02282477017647059,0.02282477023529412,0.022824766647058823,0.022824762352941175,0.022824758823529412,0.022824757470588236,0.022824756470588237,0.022824755470588237,0.022824755470588234,0.022824754823529414,0.02282475317647059,0.022824751823529412,0.022824750823529413,0.022824749176470583,0.02282474782352941,0.02282474617647058,0.022824744176470582,0.02282474352941176,0.022824741117647054,0.022824744058823527,0.02282474770588235,0.022824752529411768,0.022824755529411763,0.022824758529411765,0.022824760529411767,0.022824761823529417,0.022824768352941182,0.022824778000000004,0.0228247799375,0.022824781733333334,0.022824783785714283,0.02282478661538461,0.02282478941666666,0.02282479327272727,0.022824796699999997,0.02282480222222222
pNuLoCDScore	-0.014144647320261383,-0.022740886732026067,-0.017330768496731985,-0.014110887908496739,-0.011057178496732045,-0.013780412614379123,-0.02731379084967328,-0.0382786696732027,-0.050787028496732056,-0.059228279000000106,-0.06251067764705887,-0.06253089348039226,-0.060801351900452494,-0.0611522703781513,-0.06201937576470601,-0.062027125955882445,-0.05666365235294124,-0.0519840652941177,-0.05853039882352945,-0.061098022352941206,-0.05993876588235292,-0.05342778470588233,-0.03654694117647056,-0.025156739411764606,-0.013781724117647054,-0.006940859411764588,-0.0010953952941175626,0.0018367252941177137,0.003699058823529444,0.004886214117647003,0.008361355294117634,0.01118052588235291,0.006451814117647059,0.004053688235294062,0.006407591176470551,0.005278307647058833,-0.00017396294117649758,-0.006266032352941153,-0.011601535882352854,-0.014736690000000052,-0.014226967647058775,-0.011781601176470646,-0.009161650588235315,-0.006133354705882388,-0.003864896470588297,-0.0016173247058823281,-0.0008690641176470337,-0.0016726299999999528,-0.00780093470588239,-0.004269237058823594,-0.008976905882353003,-0.011879089411764743,-0.013335502941176414,-0.01266861176470585,-0.0115414888235294,-0.01202676470588232,-0.014603411176470571,-0.02077886705882348,-0.027617074117647133,-0.03339801823529412,-0.03917196235294115,-0.04506546294117644,-0.05025713941176463,-0.054046027647058764,-0.05053769588235285,-0.04427121176470572,-0.039688357647058664,-0.03491340588235284,-0.030687943529411732,-0.029038630588235304,-0.027496575294117698,-0.021431318823529416,-0.013529700000000089,-0.003011598823529471,0.007085544705882352,0.01954326058823533,0.03323095764705883,0.04727116941176476,0.06256448470588233,0.07804040941176468,0.10692603117647054,0.1301566064705882,0.15506091470588232,0.1803726311764706,0.20636233529411757,0.2335878770588235,0.2613631135294118,0.28563662294117653,0.304815851764706,0.3207722723529412,0.33461148764705867,0.3469898199999999,0.3548797941176469,0.3606310152941175,0.3648765570588234,0.36855727411764694,0.3576230335294117,0.33230588117647053,0.30649871470588225,0.28053026823529414,0.25329596352941164,0.2258203076470589,0.19722119294117646,0.1695822458823527,0.14507165117647036,0.12261461176470578,0.10389137058823539,0.08514045588235286,0.06870835352941174,0.0544363764705883,0.04051127647058839,0.026758852941176525,0.012886709999999968,0.013522741764705914,-0.04287673144444444,-0.05879125850326801,-0.07363020826797388,-0.08209557197385624,-0.0872653760915033,-0.0895883273267974,-0.09054604497385624,-0.09059710791503268,-0.09042666320915033,-0.08237509010000002,-0.07503260955614974,-0.06792561346568628,-0.061479248909502265,-0.05638343502941176,-0.05237480767450982,-0.0488608147095588,-0.04607498235294119,-0.028771108235294093,-0.011286725529411748,-0.0004465332352941026,0.007466272823529421,0.012395897941176473,0.015783192411764707,0.0174592512352941,0.018456757117647035,0.017949659058823522,0.015795056882352956,0.012584973117647058,0.008723510058823547,0.0046746914117647,0.0008984356470588262,-0.0025471754117647183,-0.005632611058823553,-0.009985442764705893,-0.017348064647058847,-0.025694853235294135,-0.03412729311764707,-0.042402669470588246,-0.051018605499999994,-0.05886241055882352,-0.06532953855882352,-0.06948856749999999,-0.07047361932352943,-0.0691497981764706,-0.06726198341176472,-0.06486824370588236,-0.06203686635294117,-0.05918876205882354,-0.05643381464705881,-0.05397890423529411,-0.04965699970588233,-0.044018886058823516,-0.03861406505882352,-0.033186208235294105,-0.027216323323529405,-0.02118856029411765,-0.016059651764705883,-0.011194387235294114,-0.00830243794117647,-0.00669229044117647,-0.005729244999999999,-0.004844807411764705,-0.004273701941176468,-0.003780143735294117,-0.0032500334117647033,-0.002743339470588234,-0.0023500409411764712,-0.0020191478235294102,-0.0017377451176470594,-0.0015003382352941196,-0.00128750305882353,-0.0011002106764705886,-0.0009335513235294145,-0.0007838134117647104,-0.0006480212352941214,-0.0005248419411764717,-0.00041255461764705924,-0.00030994061764705837,-0.000214205029411765,-0.00012504588235294142,-4.267976470588401e-05,-4.316432352941338e-05,-4.339349999999895e-05,-4.2522852941177455e-05,-4.130708823529318e-05,-3.9789441176468765e-05,-3.798697058823679e-05,-3.598773529411674e-05,-3.400297058823651e-05,-3.2369941176467465e-05,-3.110938235293889e-05,-3.0126823529409708e-05,-2.9360588235294652e-05,-2.880252941176581e-05,-2.8371235294118516e-05,-2.8050176470591562e-05,-2.675314705882434e-05,-2.4468588235295255e-05,-2.2299000000001665e-05,-2.025029411764634e-05,-1.8263117647059762e-05,-1.629976470588282e-05,-1.4389617647056832e-05,-1.25661470588255e-05,-1.0861794117644069e-05,-9.235029411767959e-06,-7.668705882353175e-06,-6.1753823529416e-06,-4.763352941175927e-06,-3.4210588235293604e-06,-2.1434411764699457e-06,-9.347941176459512e-07,-4.159470588238623e-07,-1.0491823529395344e-06,-1.6221823529406418e-06,-2.177888235294252e-06,-2.749888235291549e-06,-3.3925941176470714e-06,-4.090658823529582e-06,-4.810729411762818e-06,-5.543358823530131e-06,-6.284241176469051e-06,-7.027711764706797e-06,-7.762299999999368e-06,-8.485800000000189e-06,-9.179682352940428e-06,-9.851535294117149e-06,-1.0488505882351104e-05,-1.0444905882352716e-05,-9.722664705885155e-06,-9.0809823529419e-06,-8.574335294117032e-06,-8.112017647059384e-06,-7.643805882352923e-06,-7.1463176470609735e-06,-6.613958823530053e-06,-6.064676470588816e-06,-5.495317647059156e-06,-4.906747058823491e-06,-4.302158823531015e-06,-3.6781294117643054e-06,-3.0480882352934904e-06,-2.4178529411762392e-06,-1.7942352941186651e-06,-1.213623529412039e-06,-1.2922941176459965e-06,-1.3767117647070504e-06,-1.3456294117673157e-06,-1.2733000000035577e-06,-1.1885941176466297e-06,-1.1088764705867449e-06,-1.0378529411766285e-06,-9.777588235284143e-07,-9.24494117646342e-07,-8.78405882352197e-07,-8.38882352941113e-07,-8.080882352955177e-07,-7.875529411784446e-07,-7.738529411785433e-07,-7.67582352941519e-07,-7.35899999999845e-07,-6.820588235294939e-07,-6.433647058807709e-07,-6.245647058812989e-07,-6.189176470572724e-07,-6.182764705877156e-07,-6.190941176462822e-07,-6.202176470590168e-07,-6.254176470599226e-07,-6.360058823510692e-07,-6.506647058828266e-07,-6.68494117646648e-07,-6.901764705857794e-07,-7.148999999978881e-07,-7.39417647057164e-07,-7.589235294109403e-07,-8.322529411759066e-07,-9.294294117641669e-07,-1.015188235292848e-06,-1.0854588235282778e-06,-1.1405176470564646e-06,-1.1875823529416268e-06,-1.2292588235287422e-06,-1.2663294117641263e-06,-1.2999176470570445e-06,-1.3274764705892977e-06,-1.349135294115636e-06,-1.365535294117759e-06,-1.3772294117642137e-06,-1.3839058823532716e-06,-1.3866764705869339e-06,-1.3887882352918782e-06,-1.3319235294111803e-06,-1.2177529411759591e-06,-1.1081647058831454e-06,-1.0037411764711804e-06,-9.048000000023634e-07,-8.097647058837379e-07,-7.184352941204397e-07,-6.312294117648276e-07,-5.475117647061808e-07,-4.664000000011853e-07,-3.882823529418461e-07,-3.13705882352619e-07,-2.41711764706852e-07,-1.722882352920771e-07,-1.0598235294142361e-07,-4.160588235394003e-08,2.2147058824015242e-08,2.360588235213873e-08,2.4611764706979067e-08,2.5635294118378504e-08,2.687058823624272e-08,2.792941176683189e-08,2.8394117649981065e-08,2.8417647060172135e-08,2.844117647209793e-08,2.8023529413667703e-08,2.717647058867595e-08,2.6117647059821503e-08,2.5488235294059136e-08,2.5294117643286096e-08,2.511764705687841e-08,2.492352941044218e-08,2.3211764704766935e-08,2.0429411764708028e-08,1.7658823529310974e-08,1.5329411766004664e-08,1.2976470588170474e-08,1.0623529411203647e-08,8.447058822379228e-09,6.923529408640883e-09,6.082352937281099e-09,5.241176467656039e-09,4.841176467519637e-09,4.652941174715375e-09,4.899999998635163e-09,4.494117650070961e-09,3.870588237940564e-09,3.2470588258101674e-09,4.647058826287576e-09,7.341176472275279e-09,1.0035294118262983e-08,1.2494117645860114e-08,1.4764705882387708e-08,1.6529411763811785e-08,1.7647058823781758e-08,1.8547058825389706e-08,1.8335294118057566e-08,1.78882352958043e-08,1.7441176472683673e-08,1.6994117648695684e-08,1.632352941358106e-08,1.5441176469399576e-08,1.4758823528755738e-08,1.3864705881647121e-08,1.1170588233924694e-08,6.67647058732318e-09,2.1823529407216657e-09,-2.747058824338622e-09,-7.46470588293413e-09,-1.146470588256343e-08,-1.4305882352870503e-08,-1.6500000000856108e-08,-1.8047058821316075e-08,-1.892941176549756e-08,-1.98117647062096e-08,-2.0888235295959956e-08,-2.239411764793503e-08,-2.3682352943282803e-08,-2.474117647213725e-08,-2.535294117787107e-08,-2.7017647059694727e-08,-2.6441176470548555e-08,-2.5688235294127337e-08,-2.4499999999247346e-08,-2.2876470588510667e-08,-2.1258823529671234e-08,-2.01529411769652e-08,-1.9694117646580633e-08,-1.94411764707636e-08,-1.9411764705205836e-08,-1.9588235293348244e-08,-1.9747058821462105e-08,-1.949411764564507e-08,-1.9029411763363258e-08,-1.8776470588413585e-08,-1.8364705882747967e-08,-1.707647059000228e-08,-1.4964705884190632e-08,-1.3470588237744774e-08,-1.21529411777066e-08,-1.1270588235259837e-08,-1.0594117646513246e-08,-1.0123529413201549e-08,-9.43529411805838e-09,-8.376470589203933e-09,-7.317647058614762e-09,-6.4647058834604865e-09,-5.229411766463632e-09,-4.011764706025878e-09,-2.8058823528520627e-09,-1.3823529395814993e-09,-3.529411745500921e-10,1.5294117682376762e-09,1.0882352961469333e-09,4.411764712233812e-10,-2.941176382303956e-11,-4.999999971347369e-10,-1.2058823514390915e-09,-1.7058823503085518e-09,-1.9705882333895253e-09,-2.8529411758362877e-09,-4.323529410356353e-09,-5.147058821687589e-09,-6.205882350542036e-09,-7.441176471008337e-09,-8.882352939970639e-09,-1.0529411764367835e-08,-1.1941176469507098e-08,-1.4264705881783524e-08,-1.638235294035978e-08,-1.6617647056148266e-08,-1.5970588232959437e-08,-1.5558823529028543e-08,-1.467647058658178e-08,-1.355882352834653e-08,-1.2470588235669045e-08,-1.1588235293222282e-08,-1.0088235294879178e-08,-9.05882352984777e-09,-8.235294118516534e-09,-6.735294116703983e-09,-5.676470587849536e-09,-4.411764705294918e-09,-3.3823529419982346e-09,-2.352941175232104e-10,2.7647058826324455e-09,3.647058821609761e-09,3.647058821609761e-09,3.435294116012344e-09,3.223529410414927e-09,2.5411764689037275e-09,1.6529411762944424e-09,9.999999994736442e-10,3.176470570950829e-10,-1.2941176515818276e-10,-3.294117669611074e-10,-9.823529420471822e-10,-1.6352941188679804e-09,-1.8470588262001209e-09,-2.058823531797538e-09,-3.941176475452668e-09,-7.376470591465012e-09,-8.258823530442327e-09,-8.470588236039744e-09,-8.235294117649172e-09,-8.023529412051755e-09,-7.364705883333711e-09,-6.9176470602130835e-09,-6.48823529538628e-09,-6.2647058825249236e-09,-5.8176470585369344e-09,-5.170588234480744e-09,-4.735294117756694e-09,-4.305882353797252e-09,-4.5294117640565235e-09,-4.541176470453101e-09,-5.417647055798447e-09,-3.747058821210181e-09,-3.3117647053534927e-09,-3.747058822944904e-09,-3.9705882358062605e-09,-4.6411764709208825e-09,-5.288235294109711e-09,-6.170588235689112e-09,-6.617647059677101e-09,-6.841176469936372e-09,-7.0529411772685124e-09,-7.700000001324703e-09,-8.570588237374888e-09,-8.782352942972305e-09,-8.558823530110948e-09,-8.570588235640164e-09,-7.694117648560095e-09,-6.370588236624675e-09,-5.476470589516058e-09,-4.382352943206602e-09,-3.947058823880467e-09,-3.276470588765845e-09,-2.6058823527838615e-09,-1.5117647056070438e-09,-6.058823521018497e-10,2.8823529327204334e-10,7.352941181273942e-10,1.1705882374535292e-09,1.8176470606423578e-09,2.0176470615779207e-09,2.229411766307976e-09,2.464705882096463e-09,2.0352941172696593e-09,7.176470572314853e-10,-3.941176465044327e-10,-1.7176470567051294e-09,-2.594117646387284e-09,-3.2588235278699362e-09,-4.158823526875799e-09,-5.03529411482323e-09,-6.147058821161233e-09,-7.258823525764513e-09,-8.370588234704601e-09,-9.035294116187254e-09,-9.69999999940463e-09,-1.0535294117999805e-08,-1.115294117563087e-08,-1.2005882350785146e-08,-1.2647058821209367e-08,-1.1958823526066198e-08,-1.1699999998351918e-08,-1.1011764704943472e-08,-1.0541176470764413e-08,-1.0282352941315409e-08,-1.0023529413601129e-08,-9.764705883284763e-09,-9.076470588141594e-09,-8.817647060427314e-09,-8.347058822778808e-09,-8.088235294197166e-09,-7.829411764748162e-09,-7.1647058806634245e-09,-6.547058823032359e-09,-5.911764705372746e-09,-5.929411764533932e-09,-6.611764706045131e-09,-7.294117646688969e-09,-7.547058824240727e-09,-7.799999998323037e-09,-7.617647059150745e-09,-7.211764705382373e-09,-6.8058823533487245e-09,-6.841176469936372e-09,-7.094117646620768e-09,-7.129411764075777e-09,-7.164705882398148e-09,-7.199999998118434e-09,-7.235294117308166e-09,-7.676470588531548e-09,-7.899999998790819e-09,-7.252941173867267e-09,-5.95294117385764e-09,-4.435294115485988e-09,-3.78235293866519e-09,-3.552941175641311e-09,-3.75882352847412e-09,-4.194117646065532e-09,-5.064705881248355e-09,-5.7117647070392685e-09,-5.699999999775329e-09,-5.688235295980837e-09,-5.6764705887168976e-09,-5.6647058840550435e-09,-5.652941178525828e-09,-5.64117647212925e-09,-5.629411766600034e-09,-6.500000003517581e-09,-8.24117647561795e-09,-9.547058828392185e-09,-1.0635294121069672e-08,-1.0864705885828274e-08,-1.088235294498946e-08,-1.0894117650518675e-08,-1.068235294578862e-08,-1.0258823531991701e-08,-1.0058823533658223e-08,-1.0076470591084685e-08,-1.009411765024587e-08,-1.0111764708539694e-08,-1.0129411766833518e-08,-1.0147058825127342e-08,-1.0164705884288527e-08,-9.300000002737674e-09,-7.552941177005335e-09,-6.24117647059913e-09,-5.364705883519061e-09,-4.705882353933655e-09,-4.258823529078304e-09,-3.8117647059576765e-09,-3.1529411755049086e-09,-2.705882353251643e-09,-2.258823528396292e-09,-1.8117647052756647e-09,-1.1529411765576203e-09,-7.058823525696312e-10,-2.5882352858164204e-10,1.8823529453898535e-10,6.352941176596127e-10,1.0823529425149636e-09,8.588235296536073e-10,6.352941176596127e-10,8.470588232570297e-10,1.0588235305891702e-09,1.0588235305891702e-09,1.2705882353192255e-09,1.9294117657719934e-09,2.050000002216945e-09,2.18666666891576e-09,2.3428571452668856e-09,2.311312219741013e-09,2.2215686295776194e-09,2.4427807511148703e-09,2.708235295745265e-09,3.032679741013511e-09,3.032679741013511e-09,2.820915035416094e-09,2.609150329818677e-09,2.39738562422126e-09,2.1856209168891194e-09,2.1856209168891194e-09,1.973856212159064e-09,1.3150326817062963e-09
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	629...634
validnes_region	
nesbase_region	
