UniprotID	Q9UKI8-5
pNuLoCScore	0.4709934388888889,0.472479397,0.4736475063636364,0.4766849766666667,0.48143452461538466,0.48687895857142854,0.4909561746666667,0.49610992812500004,0.5010667911764707,0.5085377323529412,0.5134764776470588,0.5163569070588236,0.5221528729411764,0.5297119570588236,0.5358971994117648,0.5425728288235294,0.5433341135294119,0.5429044782352941,0.5452643729411765,0.5475037964705882,0.5485685141176471,0.5479396629411764,0.5460678482352941,0.5449846423529411,0.5308677311764706,0.5212389488235294,0.5141563588235294,0.5078575464705882,0.50253374,0.49735168705882354,0.4921271417647058,0.4883348447058824,0.48468023000000005,0.4822142505882352,0.4788928152941176,0.4765113899999999,0.4748992711764707,0.47347717764705877,0.4724584405882352,0.4718912905882352,0.471381214117647,0.48241115294117637,0.4888048823529412,0.49324091941176484,0.4965246805882353,0.4992921182352942,0.5032215164705882,0.5069649341176471,0.5106323664705883,0.5145130370588236,0.517864835882353,0.5221659688235294,0.5255738247058824,0.5287027376470588,0.5314225576470589,0.5339098552941176,0.5412919729411765,0.5438579611764706,0.5461937747058823,0.5514271923529412,0.5567271570588237,0.5625156099999999,0.568419484117647,0.5744527564705882,0.580297371764706,0.5861103158823531,0.5913587835294117,0.5970313658823528,0.6084098117647059,0.6279445617647059,0.6489672088235293,0.6715178911764705,0.6943640252941176,0.7119375547058823,0.7344786370588235,0.7574413441176471,0.7773687441176469,0.797068038235294,0.816529938235294,0.835752758235294,0.8546466935294118,0.8738975194117646,0.8930477664705883,0.9123966664705883,0.9317790135294118,0.9450344641176471,0.9499848288235294,0.9531230523529411,0.9547958052941177,0.9558588970588237,0.9569647323529411,0.9577442705882352,0.9582943382352942,0.9587198888235297,0.959105655882353,0.95936223,0.9596135552941175,0.9598628935294118,0.9600208970588237,0.9602218676470587,0.9604326794117645,0.9606257852941175,0.9607918676470589,0.9609353911764706,0.96107225,0.9610848676470587,0.9612705876470587,0.9614452700000001,0.9615177876470588,0.9616424758823527,0.9617758429411765,0.9618456876470587,0.9619453111764704,0.9620139829411762,0.9621044799999998,0.9622130352941175,0.9623059647058824,0.962384302352941,0.9624538964705882,0.9625175464705881,0.9627171917647058,0.9629210270588234,0.96310308,0.9632853758823527,0.9634827641176471,0.9636832005882352,0.9638788270588234,0.9640658035294118,0.9642584799999999,0.964450011764706,0.9646388811764705,0.9648256694117648,0.9650109894117646,0.9651971305882353,0.9653823635294119,0.96556484,0.9657423035294118,0.9657690229411767,0.965779387647059,0.9658001429411764,0.9657995388235294,0.9657965311764706,0.9657905423529414,0.9657789688235293,0.9657649688235294,0.9657532776470586,0.9657432129411764,0.9657353817647059,0.9657228147058824,0.9657088564705882,0.9656892064705883,0.9656678264705881,0.9655215523529413,0.9653778623529412,0.9651977417647059,0.964971735882353,0.9648110394117647,0.9646973688235296,0.9646167352941177,0.9645534258823529,0.9644985576470588,0.9644370594117646,0.9643722411764708,0.96430579,0.9642233723529411,0.9641352923529413,0.9640376776470587,0.9639431835294117,0.9638633047058822,0.9639205005882353,0.9639865576470587,0.9640931017647058,0.9642457958823529,0.9643514811764707,0.9644382517647058,0.9644919788235292,0.9645336552941176,0.9645635176470587,0.9646021452941177,0.9646524517647059,0.9647074182352943,0.9647783594117648,0.9648585611764706,0.9649520317647058,0.9652387700000001,0.9654681582352943,0.965642565882353,0.9657977411764707,0.9659474970588235,0.9660897347058826,0.9661962082352943,0.9663062788235294,0.9664125870588236,0.9665108105882352,0.9666060517647059,0.9667071341176471,0.9667971135294117,0.9668878947058822,0.9669807441176471,0.96707966,0.967184462352941,0.9670895947058822,0.9670282005882354,0.9670061741176471,0.9669962623529412,0.9669877594117646,0.9669844864705882,0.967003301764706,0.96701239,0.9670197017647062,0.9670249311764707,0.9670346288235296,0.967037107647059,0.9670351294117646,0.9670230976470587,0.9670056752941176,0.9669067517647058,0.9668345552941175,0.9667643464705881,0.9666922876470588,0.9665987570588236,0.9664985952941177,0.9663932011764705,0.9663201976470589,0.9662566905882353,0.9662044870588237,0.9661600223529412,0.9661286841176472,0.9661053629411765,0.9660843135294118,0.9660641976470589,0.9660500094117647,0.9660386217647057,0.9661065923529414,0.966142421764706,0.9661787805882353,0.9662291335294119,0.9663019494117648,0.9663826494117648,0.9664763929411767,0.966546231764706,0.966611691764706,0.9666641600000001,0.9667079835294118,0.9667429864705883,0.96677121,0.9668009394117647,0.9668385276470586,0.9668729241176469,0.9668879688235293,0.9669147923529411,0.9669486394117646,0.9669900864705883,0.96703111,0.9670785905882352,0.9671183982352941,0.9671468252941177,0.9671786682352942,0.967214211764706,0.9672445705882353,0.9672738611764705,0.9673051964705882,0.9673368023529413,0.9673665435294116,0.9673928670588237,0.9674123352941177,0.9674473547058824,0.9674690017647061,0.9674778152941177,0.967479074117647,0.9674731329411765,0.9674627758823529,0.9674560152941176,0.9674573858823531,0.9674514605882353,0.9674408176470588,0.9674298235294119,0.967421174117647,0.967410047647059,0.9673963770588235,0.9674223123529411,0.967466135882353,0.9674921947058822,0.9675245529411763,0.9675482152941176,0.9675706370588235,0.9675904900000001,0.9676132194117647,0.9676198352941178,0.9676169764705884,0.9676055088235295,0.9675910970588236,0.9675766105882353,0.9675617223529412,0.9675456517647059,0.9675400252941176,0.9675385823529412,0.9674995176470589,0.9674472470588237,0.967420744117647,0.9673935176470588,0.9673769729411766,0.9673641999999999,0.9673579905882351,0.967355508235294,0.9673702335294119,0.9673951188235292,0.9674294547058824,0.9674709782352942,0.9675170270588235,0.9675666976470589,0.967618468235294,0.9677005682352939,0.9677891817647059,0.9678591582352941,0.9679192605882352,0.9679749576470589,0.9680222782352942,0.9680609194117648,0.9681035805882352,0.96814719,0.9681902252941176,0.9682365982352941,0.9682869364705882,0.9683398447058823,0.9683916564705882,0.9684408076470588,0.9684915623529411,0.9685426447058821,0.9685529035294117,0.9685523117647058,0.968569114117647,0.9685957,0.9686273552941176,0.9686621082352941,0.9687019829411765,0.9687344299999999,0.9687609152941176,0.9687861294117646,0.968801968235294,0.9688127270588237,0.9688205917647058,0.9688282388235294,0.9688369776470589,0.9688879288235294,0.9689064323529413,0.9689128476470589,0.9689132452941176,0.9688965035294117,0.9688837094117647,0.9688708835294115,0.9688646076470587,0.9688629699999998,0.9688627952941176,0.9688620452941175,0.9688578252941175,0.9688616017647057,0.9688685452941175,0.9688748511764703,0.9688822394117645,0.9688875164705881,0.9688514105882352,0.9688458247058823,0.9688521358823531,0.9688644652941176,0.9688949200000001,0.9689194400000001,0.9689425870588235,0.9689605699999999,0.9689730764705883,0.9689841770588233,0.9689976476470586,0.9690135123529411,0.9690245535294117,0.9690323570588234,0.9690378041176468,0.9690459394117648,0.969071311764706,0.9690900705882352,0.9690957235294116,0.9690994088235293,0.9690992441176469,0.9690968523529413,0.9690897676470589,0.9690887617647059,0.9690925223529412,0.9690998611764705,0.9691098588235294,0.9691218764705882,0.9691347941176471,0.9691459647058823,0.9691585235294118,0.9691732235294118,0.9691838982352943,0.9691781747058824,0.969176525882353,0.9691884817647057,0.9692019729411764,0.9692188694117647,0.969233122352941,0.9692511164705881,0.9692617635294117,0.9692621188235295,0.9692592923529413,0.9692534688235294,0.9692439394117647,0.969231595882353,0.9692220394117645,0.9692342770588234,0.9692404594117645,0.9692420964705881,0.9692448082352939,0.9692489276470586,0.9692506382352939,0.9692398676470588,0.969222924117647,0.9692083282352941,0.9691957752941176,0.9691891082352941,0.9691881352941174,0.969181238235294,0.9691776735294118,0.9691771500000002,0.9691778794117648,0.9691742888235294,0.9691458570588236,0.96912101,0.96909941,0.9690744829411765,0.9690461147058824,0.9690200747058823,0.9690062917647059,0.9689993476470588,0.9689947476470588,0.9689881623529412,0.96897912,0.9689682529411764,0.9689632705882353,0.9689566352941176,0.9689495882352943,0.9688675317647061,0.9688032888235294,0.9687661905882353,0.9687387182352942,0.9686994064705883,0.9686656511764705,0.968630495882353,0.9685992635294118,0.968567894117647,0.9685310970588236,0.9684960341176473,0.9684680841176473,0.9684356994117648,0.9684060958823529,0.9683766517647058,0.9683488223529412,0.9683189517647056,0.9683673929411764,0.9684030576470588,0.968415238235294,0.9684208547058821,0.9684402288235293,0.9684565758823529,0.96847655,0.96849177,0.9685051135294119,0.968520260588235,0.9685304152941177,0.9685366411764704,0.9685446000000001,0.9685508999999999,0.9685576735294116,0.9685656382352941,0.9685974635294118,0.9686259635294117,0.9686591064705882,0.9686890211764705,0.9687146358823528,0.9687178323529412,0.9687049735294118,0.9686882935294118,0.9686365676470589,0.9685902088235295,0.968535887647059,0.968473085882353,0.9684164658823531,0.9683528035294119,0.9682910917647058,0.9682342564705881,0.9681767447058822,0.9681008252941176,0.9680279841176469,0.9679469923529412,0.96786695,0.9677890617647058,0.9677345005882352,0.9676971688235295,0.9676634894117647,0.9676614658823529,0.9676554776470588,0.9676621252941174,0.9676822747058822,0.9676942194117646,0.9677175288235295,0.9677813494117647,0.9678381847058821,0.9678999141176469,0.9679447517647058,0.9679838635294118,0.9680148670588236,0.9680515729411764,0.9680873905882352,0.9681200782352941,0.9681468629411766,0.9681726511764706,0.9682011276470588,0.96823061,0.9682538876470588,0.9682733088235294,0.9682955758823529,0.96831812,0.968297661764706,0.9682766205882354,0.9682480470588236,0.9682362505882353,0.9682267947058824,0.9682245888235294,0.9682171911764705,0.9682082911764707,0.968201717647059,0.9681999176470588,0.9681984794117646,0.9681980735294118,0.9681974558823531,0.96820334,0.9682098458823531,0.96817264,0.9681228876470587,0.9680885411764706,0.9680763117647059,0.9680735770588236,0.96807173,0.968069985882353,0.9680617152941177,0.9680485252941177,0.9680430311764705,0.9680341252941174,0.968020472352941,0.9680025458823527,0.9679794223529411,0.9679595694117646,0.9679408576470588,0.9679249635294118,0.9679494600000003,0.9679847035294119,0.9680036964705885,0.9680000905882357,0.9679822929411768,0.9679623164705885,0.967946045882353,0.9679430517647061,0.9679477988235295,0.9679453264705884,0.967946167647059,0.9679523323529412,0.9679658800000001,0.9679859388235293,0.9680033329411764,0.9680774976470587,0.9681374329411763,0.9681911329411764,0.9682447505882351,0.9682992747058822,0.9683559864705882,0.9684156370588236,0.9684716752941176,0.9685244752941176,0.9685648082352941,0.9685829117647058,0.9685898841176471,0.96859139,0.9685923570588235,0.9685991123529412,0.968606408235294,0.9686091494117646,0.9685435317647058,0.968489734117647,0.9684446788235296,0.9684012082352941,0.9683575282352941,0.9683165929411764,0.968279383529412,0.9682471900000003,0.9682135017647059,0.96818701,0.9681791570588234,0.9681858394117647,0.9681950905882353,0.9682025823529412,0.9682038588235296,0.9682330129411765,0.9681972229411765,0.9681738258823531,0.9681590764705885,0.9681543352941177,0.9681532882352942,0.9681500558823531,0.968131755882353,0.9681033441176472,0.9680738700000001,0.9680360741176471,0.9679944505882354,0.967941674117647,0.9678876270588234,0.9678345935294118,0.9677781876470588,0.9677188082352943,0.967629425882353,0.9676074982352941,0.9675828070588234,0.9675506929411765,0.9675074811764707,0.9674588282352943,0.9674141805882353,0.9673848452941177,0.9673640923529412,0.9673387900000001,0.9673210035294116,0.9673096917647058,0.9673104505882354,0.96731176,0.9673129864705883,0.9672342482352941,0.9671033005882352,0.9669960211764705,0.9669062776470587,0.9668237152941176,0.966757488235294,0.9666985176470587,0.9666463235294117,0.9665949623529412,0.9665465447058824,0.9665001405882353,0.9664520664705885,0.9664075941176471,0.9663639647058823,0.9663215882352941,0.9662818435294116,0.9662440364705882,0.966289904117647,0.9663885311764706,0.9664608370588236,0.9665153276470588,0.9665630664705882,0.9665875841176472,0.9666054076470589,0.9666152252941176,0.9666195664705883,0.9666164958823529,0.9666079794117647,0.9665994852941175,0.9665903282352941,0.9665785164705882,0.966567478235294,0.9666479294117646,0.9666993964705883,0.9667438611764707,0.9667926200000001,0.9668437494117648,0.9668863829411767,0.9669289888235295,0.9669770241176472,0.9670193917647057,0.9670617300000001,0.967110424117647,0.9671637829411764,0.9672117682352941,0.9672597211764705,0.9673023035294117,0.967345454117647,0.967387092352941,0.9673354294117644,0.9673119870588235,0.9672956835294118,0.9672769482352939,0.9672589011764704,0.9672512576470588,0.9672439070588236,0.9672381564705884,0.9672390929411766,0.9672405335294118,0.9672402982352942,0.967238021764706,0.9672442041176472,0.9672540747058825,0.9672687958823533,0.9672851135294119,0.9672835252941179,0.9672946252941178,0.9673111517647058,0.9673300294117647,0.9673520352941175,0.9673876058823528,0.9674267923529412,0.9674658229411764,0.9675032405882352,0.9675316929411766,0.9675502670588235,0.9675603023529412,0.9675589805882355,0.9675704981250001,0.967582658,0.9675963721428572,0.9676106192307692,0.9676505624999998,0.9676761681818181,0.9676958649999999,0.9677163655555557
pNuLoCDScore	0.03007335228758179,0.0375442934640523,0.042483038758169944,0.04536346816993475,0.05115943405228751,0.058718518169934675,0.06490376052287594,0.07157938993464052,0.07234067464052296,0.07042508123529406,0.07161686657754007,0.07081881980392152,0.0671339895022624,0.06106070436974781,0.055111673568627395,0.04887471422794104,0.029800939999999887,0.012701216470588195,0.0006798811764705537,-0.008499360588235416,-0.019619132941176454,-0.032360270000000024,-0.043770057647059046,-0.05423798411764702,-0.05865388352941181,-0.06069022764705889,-0.06637155764705888,-0.0709924064705883,-0.07366924294117638,-0.07446248529411759,-0.07360940764705887,-0.07309335176470588,-0.059486517058823574,-0.03882779588235302,-0.02535147647058822,-0.014616627058823384,-0.006009059411764661,0.0019404311764706361,0.011094374705882426,0.018630089411764694,0.02595213647058825,0.03229878647058837,0.0389720205882354,0.04565457882352947,0.05067455352941175,0.05522556000000001,0.058964117058823706,0.062018564705882406,0.06991075882352948,0.06144680823529419,0.05738889235294109,0.0581862729411764,0.060202476470588406,0.06322349176470576,0.06519796764705876,0.06748782235294115,0.06966500529411768,0.07159727882352951,0.07349394764705874,0.07486539705882345,0.08283598705882345,0.09924182411764715,0.1175446511764704,0.13760803588235293,0.15307205235294108,0.1680795935294117,0.18828486235294128,0.20601415176470583,0.2206415870588232,0.2345524282352941,0.24811045411764698,0.2613000017647058,0.27434932176470583,0.28778720352941156,0.3016889829411765,0.3153653005882354,0.32336920176470596,0.3170899023529412,0.3010176200000001,0.2816051611764706,0.2604317800000001,0.24392134235294138,0.22248609529411756,0.20030292647058812,0.1809255941176473,0.1616518505882356,0.142575717647059,0.12360947176470594,0.10496686176470571,0.08596537411764715,0.0669731305882354,0.04782520117647049,0.02865366588235263,0.01559132117647033,0.010807038823529513,0.007812338823529497,0.013502917385620955,0.010554445620915065,0.010322840915032744,0.017028119150326843,0.02419245620915042,0.025219650915032726,0.031159422091503325,0.035872967973856223,0.037508253267973884,0.038446912470588235,0.04008703272727268,0.0427677659803922,0.04397796687782812,0.04347362344537822,0.04217943466666668,0.040750979705882345,0.040260832352941145,0.04511086941176465,0.04725670176470581,0.04225858823529405,0.03703774352941169,0.03867704529411764,0.035160015294117664,0.032244785294117784,0.03229292941176476,0.031461908235294156,0.03191153941176472,0.03131459588235286,0.030590166470588154,0.030988986470588176,0.032164553529411666,0.03376546352941179,0.03431277529411775,0.033654980588235406,0.03247085000000011,0.0311455582352943,0.029685076470588267,0.026654255294117635,0.024324349999999995,0.022601341176470446,0.020952708823529342,0.018672195882352915,0.01649664411764712,0.01437691000000002,0.012364036470588258,0.010039444705882306,0.0076899423529412925,0.00496701176470582,0.003445654117646968,0.0009532505882352549,-0.001619066470588293,-0.004715790588235458,-0.008858820588235339,-0.010778762352941174,-0.012141597058823506,-0.013194525294117632,-0.013973582941176454,-0.014575205294117599,-0.015547073529411759,-0.016618571764705936,-0.017875407647058805,-0.019495703529411712,-0.02115887882352946,-0.022959870588235287,-0.025710644117647063,-0.026866432941176355,-0.0249236847058823,-0.021277379411764608,-0.016026255882352902,-0.01134185058823528,-0.008048466470588322,-0.004907476470588257,-0.002943740000000028,-0.0009272629411765099,0.0006828199999999729,0.0026368564705883113,0.005352952352941198,0.008760427058823517,0.012654347647058861,0.016955904705882485,0.02674939647058827,0.0380769917647058,0.045152991176470536,0.04960909764705873,0.052888851764705924,0.0554680164705883,0.05825229588235298,0.05917086941176475,0.061490883529411844,0.06358493529411774,0.06583668235294127,0.06803845941176473,0.06994532411764703,0.07085779176470591,0.07154039470588236,0.07241016176470577,0.06804055235294121,0.05804753470588231,0.04791184058823533,0.04007814529411774,0.03423804117647056,0.02894953470588235,0.023638810000000066,0.0201363429411765,0.017055643529411746,0.013828652941176411,0.011051195294117522,0.007826985882352866,0.004604813529411778,0.0018261299999999814,-0.0015541517647059133,-0.0054808058823528905,-0.010407469999999974,-0.011696602352941177,-0.01150413588235294,-0.011354940588235385,-0.012589137647058768,-0.015310677647058846,-0.01832569235294118,-0.021271672941176434,-0.023765524117647097,-0.025854030588235377,-0.027921867058823546,-0.029492561176470533,-0.03072305764705885,-0.03123475941176468,-0.03138212235294119,-0.030968056470588312,-0.029879537058823624,-0.02736062764705882,-0.023553975882352973,-0.020408936470588168,-0.01731069941176472,-0.012714420000000004,-0.007111371176470649,-0.001106485294117665,0.004049594705882398,0.00815316882352951,0.0122196482352942,0.015507801176470604,0.017772336470588235,0.019560821764705916,0.0210291888235295,0.02250328176470595,0.024439650588235384,0.025500080588235385,0.0250910070588235,0.025067423529411714,0.02509758823529401,0.024884630588235257,0.02399715529411761,0.022980829411764714,0.020961430000000003,0.019448909411764692,0.018209815294117637,0.017674267058823523,0.0171625170588236,0.016993225882352858,0.01712888176470584,0.01704768411764712,0.01628746764705885,0.015640759411764682,0.015537398235294153,0.015762527058823583,0.01568336823529415,0.014777454117647082,0.013766694117647138,0.012044321764705879,0.01072640176470585,0.009987660588235248,0.009291057647058787,0.00798164588235295,0.006781086470588227,0.0055182294117647746,0.004387584117646892,0.0031562341176468722,0.0018663158823527537,0.001734264705882227,0.0025250141176469953,0.0024625429411764266,0.002796140588235352,0.0032070135294118285,0.0038919452941176824,0.00480221941176473,0.00597468529411771,0.006405551176470625,0.006235141764705909,0.006134833529411743,0.006164556470588167,0.006232789411764694,0.006125462352941369,0.006015997647059013,0.006589436470588461,0.006393028823529601,0.0045589841176472135,0.002349031764706022,0.0005428505882353885,-0.0009105958823529825,-0.002007098235294158,-0.0029553064705882814,-0.003803311176470592,-0.0038935752941177126,-0.003115076470588285,-0.0017285411764705882,5.7442941176433227e-05,0.0021035247058823203,0.0043420629411763945,0.006699173529411739,0.011060074705882272,0.014300192352940999,0.018546489999999916,0.022875517058823347,0.026214517058823383,0.029362662352941105,0.03168361235294109,0.033527162941176525,0.03530993235294122,0.03694164470588246,0.03796323882352948,0.03887555411764715,0.03966142235294129,0.040284201764705874,0.04061947176470587,0.04076749470588226,0.038532711764705796,0.03488766470588239,0.03147279352941179,0.028375662352941255,0.026296429999999982,0.02481169647058823,0.024000821764705915,0.02371934647058821,0.023514237058823495,0.022994421764705897,0.02228586529411758,0.021381814117646947,0.019762315294117594,0.017827362941176483,0.015878957647058933,0.014125527058823584,0.014825813529411869,0.017759621176470675,0.018995447058823445,0.01991050882352946,0.01984252764705896,0.018586160000000018,0.017203531764705904,0.015599129411764667,0.014000163529411747,0.012859195294117554,0.011966049411764712,0.011000565294117637,0.010297798235293976,0.010244857058823498,0.010392839411764554,0.010417430588235244,0.007847555294117625,0.002815837647058783,-0.0006664305882351784,-0.0024239252941177236,-0.003187902941176546,-0.002827776470588239,-0.001743800000000073,-0.0007972911764706492,-9.676588235302264e-05,0.00028063764705882344,0.00042711882352941544,0.0006277141176470602,0.001208888823529486,0.00147098058823536,0.001370787058823597,0.0012290558823529474,-0.0005796276470588224,0.0010239547058823462,0.0032713423529411867,0.004317374117647155,0.004313948823529368,0.003916965882352963,0.002581711764706063,0.0013789817647059666,-1.1334705882271034e-05,-0.0008922870588234377,-0.0013057835294117415,-0.0015138470588234587,-0.0017309817647058745,-0.001966182941176564,-0.0018802423529411527,-0.0017467264705882113,9.01341176469117e-05,0.002868708235294004,0.0039270623529411575,0.0041976076470587875,0.004839561764705902,0.005981204705882315,0.007248755294117504,0.008709704705882226,0.01016311470588227,0.011438625882352838,0.012076591764705824,0.0119915411764705,0.011678571176470587,0.011083042941176402,0.010239377058823496,0.009359494117647083,0.009003727058823685,0.007222737647059052,0.006091019411764709,0.005685053529411732,0.005387918235294109,0.004707454117647225,0.003913939411764822,0.0024739417647060002,0.0009563817647059714,-0.0005825905882352322,-0.0016667747058823346,-0.001933984117647114,-0.0018639488235294155,-0.001990759411764631,-0.0017196741176471186,-0.001185424705882454,-0.0012377529411765065,-0.002177805294117763,-0.0033895617647059506,-0.004453160588235194,-0.005479420588235251,-0.006779359411764718,-0.008145614117647193,-0.008855462941176506,-0.008793526470588287,-0.008574624705882328,-0.008312566470588312,-0.008442135294117636,-0.008924601764705886,-0.009134155882352946,-0.009254789411764608,-0.009614178823529329,-0.008571490000000015,-0.009060878823529461,-0.009417587058823507,-0.009196518235294215,-0.008880177058823546,-0.008914819411764863,-0.008592362941176435,-0.008491336470588196,-0.00882729117647052,-0.009516808823529455,-0.010576877647058669,-0.01148244294117634,-0.011978175882352837,-0.012650599999999956,-0.01346797764705876,-0.014213255882352949,-0.016343817058823484,-0.017829338235294034,-0.01669071294117641,-0.015647579411764645,-0.0152097182352941,-0.014313675882352828,-0.01299510823529404,-0.011640543529411684,-0.010178069999999984,-0.00880510705882348,-0.0072167652941175775,-0.005579328235294112,-0.004437891176470643,-0.003134075882352927,-0.0018950394117647207,-0.0006796158823529908,0.0015883376470587907,0.004837335882352911,0.00631334235294112,0.007162298823529312,0.008609226470588205,0.009990901764705795,0.010601992941176364,0.010439717647058755,0.009518674117646952,0.008662078235294135,0.006566852352941077,0.005034834705882341,0.0032654447058823033,0.0013015605882353287,-0.000287106470588272,-0.0022512870588234923,-0.0051264794117646395,-0.008243988235294042,-0.011464662941176429,-0.014887189411764534,-0.01844239294117639,-0.02230659176470573,-0.025928124705882127,-0.028655731764705927,-0.029884354705882354,-0.03043372411764711,-0.029682603529411822,-0.02849302117647068,-0.027421502941176512,-0.025419612352941212,-0.02334074823529414,-0.021506849999999966,-0.0165861805882353,-0.01165350470588239,-0.007749308823529477,-0.0033798017647060363,0.0003107729411763738,0.0042622070588234084,0.007973919411764563,0.01178551235294123,0.01463332000000006,0.016698399999999947,0.01855831647058831,0.019370680000000084,0.020879813529411928,0.021731151176470564,0.02180022705882345,0.022358902352941135,0.01983151117647053,0.015494653529411706,0.01224566117647058,0.009075121176470635,0.006419697058823504,0.0045955017647059115,0.003021028823529448,0.0015616035294118147,-2.1568823529383163e-05,-0.0014608264705881502,-0.002583447058823518,-0.0035972829411764495,-0.00478257588235298,-0.0058906111764705504,-0.006740957647058732,-0.007155211176470555,-0.008481520588235314,-0.0076560447058823256,-0.007811601176470617,-0.00781757294117652,-0.007087303529411781,-0.0067333970588235315,-0.006490271176470663,-0.006463075294117715,-0.006488847647058871,-0.0066385035294117545,-0.006598890588235318,-0.006884232941176516,-0.007297061764705903,-0.007858324117647031,-0.008587668823529404,-0.009431654705882364,-0.00953418647058818,-0.008329182352941167,-0.006360622941176397,-0.004361511764705894,-0.0033457223529411717,-0.003230520588235364,-0.0035356752941176905,-0.0039050488235295444,-0.0039273994117647315,-0.003298182941176564,-0.002708044117647135,-0.002296688823529458,-0.0015721217647059471,-0.0005810441176470893,0.0008114023529411929,0.002262356470588145,0.005530184705882235,0.008133778823529392,0.010044578235294088,0.011419447647058878,0.013113243529411844,0.015490416470588242,0.018378095882353007,0.02138014941176475,0.024068977647058842,0.026135315882352905,0.027453914705882376,0.028308469999999974,0.02873934588235294,0.028832701176470465,0.02869590294117641,0.02865021941176482,0.026708035294117694,0.022400472941176364,0.017828511176470607,0.013798008235294035,0.010091075882352918,0.006408175294117635,0.0025853417647058174,-0.0011800852941176165,-0.004619515294117693,-0.007681402352941125,-0.010443971176470557,-0.012150441176470572,-0.01292726999999999,-0.013071159411764621,-0.013256131764705914,-0.013812223529411805,-0.013014069411764695,-0.010330502941176378,-0.008573123529411697,-0.006943340588235258,-0.005597106470588142,-0.004159742352940976,-0.002607348235294016,-0.0012671058823527925,-0.0005949205882351261,-0.00048349411764692096,-0.0002911023529411083,-0.0005133717647058389,-0.0014471141176470304,-0.0031822029411764374,-0.004908805882352818,-0.006478520588235281,-0.00946553235294123,-0.013831467058823543,-0.016353573529411858,-0.017417833529411786,-0.01834446117647065,-0.01951260882352962,-0.020953332352941334,-0.022445895882353073,-0.02323241588235303,-0.023191287058823618,-0.022829208235294107,-0.02248733882352938,-0.021833905294117606,-0.02067189941176467,-0.01915296647058834,-0.017736902352941175,-0.016251453529411708,-0.013978393529411715,-0.012995462941176483,-0.013642684705882369,-0.014245824117647077,-0.01470993352941169,-0.014662122352941065,-0.014386213529411718,-0.014144348235294146,-0.014421138235294173,-0.01493625529411774,-0.015221548235294147,-0.015815581176470694,-0.01648226588235302,-0.017509149999999973,-0.018489178235294113,-0.01935970941176468,-0.01921557823529413,-0.01703390235294111,-0.013924407058823474,-0.011132883529411719,-0.00858727294117645,-0.0063816223529412075,-0.0047501011764706225,-0.003374118823529393,-0.0021765011764705022,-0.001110109999999942,-0.0002453764705882544,0.0005415482352942314,0.001247334705882397,0.0019685788235294654,0.0026046935294117834,0.005367665294117641,0.008180908823529398,0.009392052352941105,0.009371492352941213,0.009557981764705903,0.009957215882352988,0.01019184647058835,0.010892185882353023,0.011876947647058878,0.012933721176470625,0.014127852352941228,0.015644832352941285,0.017376432941176523,0.018916868823529442,0.020460481764705885,0.021928885882352978,0.021233305294117655,0.01817992352941178,0.015460964117647025,0.013505164705882311,0.011694346470588146,0.009812127647058744,0.008208311764705767,0.006866129999999915,0.005349847647058703,0.003946771764705703,0.0026913882352939678,0.0012812752941175898,-0.00026092647058839624,-0.001675918235294116,-0.002838603529411843,-0.003756195882352986,-0.004464907058823464,-0.0029491852941175845,-0.0015470294117646,-0.0004475011764705217,0.0005714982352941766,0.0016982717647058276,0.002859028235294103,0.004147522941176485,0.00553982882352938,0.006970225294117727,0.008244196470588327,0.009249259999999981,0.010021335882353044,0.010620005882352956,0.010952648713235369,0.011224807254901992,0.011313989789915935,0.011319079049773695,0.011708218627450917,0.012427927647058745,0.012819423235294114,0.013039155947712489,0.012352694771241901,0.011264305359477145,0.010062393594771346,0.00882724477124186,0.007603277124183017,0.006635728888888914,0.0059295859477124235,0.005441654183006517
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	74...79
validnes_region	
nesbase_region	
