UniprotID	Q96TA1-2
pNuLoCScore	0.12940798944444443,0.1267133395,0.12257656863636363,0.11949963291666665,0.11765627269230768,0.11760639749999999,0.11743367299999999,0.11683739656249999,0.11797242499999999,0.09948746911764707,0.09572248735294117,0.10305849188235294,0.11162409511764704,0.12096701317647059,0.12522544199999996,0.12971840294117645,0.13136316,0.13521842117647057,0.13962328470588234,0.14645768529411762,0.15304506529411765,0.1593640005882353,0.16387287411764703,0.16907068176470585,0.1823301682352941,0.1950925164705882,0.20503843705882352,0.21700672294117648,0.22763055999999998,0.23707793470588237,0.24559012882352937,0.2560740217647059,0.26533359647058824,0.27451579470588233,0.28418125294117647,0.2937640135294117,0.30231570941176467,0.3113489976470588,0.3199777982352941,0.32935888999999996,0.3375911117647059,0.33799562411764705,0.33741463000000005,0.3397939288235293,0.34123055117647055,0.342826688235294,0.34442730999999993,0.3456951629411764,0.34731036647058827,0.3489729311764706,0.3506855582352942,0.3522035864705883,0.35372147764705886,0.35497851588235296,0.3555369688235293,0.356566304117647,0.3626987523529412,0.37308795647058823,0.38384698058823524,0.3958380747058823,0.40951584647058825,0.42055681294117647,0.4292379335294118,0.43293893941176476,0.43884607823529415,0.4447686552941177,0.4506307370588236,0.45594337823529413,0.461671955882353,0.466742105882353,0.47182318529411765,0.47729863235294123,0.482612435882353,0.48272159176470586,0.4779880164705882,0.4738871611764707,0.4678440870588235,0.46013948470588234,0.4534837670588235,0.447199664117647,0.4480375170588235,0.4468752723529411,0.44485424352941166,0.44329944882352934,0.4417626605882352,0.4394315264705882,0.4383728988235294,0.4372666047058823,0.4396296664705882,0.4416968770588236,0.443391764117647,0.44792579235294117,0.45102829235294123,0.4542102388235294,0.4569192188235294,0.4596269723529412,0.4633748029411765,0.46503864705882353,0.46630433705882346,0.46789595823529406,0.46806147470588233,0.46783251352941174,0.46741918,0.4652150282352941,0.4635851894117647,0.4585935370588235,0.45354407470588237,0.44925959941176474,0.4435857464705883,0.4377061082352942,0.4323996347058824,0.4280559882352941,0.42486865941176477,0.4216513005882354,0.41794886235294126,0.41524614411764715,0.4133905288235295,0.41279551529411773,0.4129821705882354,0.4138942088235295,0.41704603529411766,0.4219586835294118,0.4270550823529412,0.4315504152941177,0.4365063423529412,0.44171358941176475,0.44827046294117645,0.4546722582352941,0.46078768588235297,0.46650864764705885,0.47213424411764704,0.4778437282352941,0.4817450505882353,0.4856581717647059,0.48962665117647064,0.49382167470588245,0.49814183941176465,0.5012901688235294,0.5022601241176471,0.5021984382352941,0.5024178605882353,0.5009402788235294,0.49970734647058823,0.49854879,0.4973987135294118,0.4965529900000001,0.49669810764705885,0.49808487647058824,0.4997028135294118,0.5026588164705883,0.5056880129411764,0.5081413976470588,0.5047874576470588,0.5108026894117647,0.5177980011764706,0.5273907364705883,0.5384132670588235,0.5507531658823529,0.5642583911764706,0.5774944741176471,0.5897551188235294,0.6008754041176472,0.612045115882353,0.6226766905882354,0.6326741564705882,0.6427860117647058,0.6530767970588236,0.6630964923529411,0.6731065888235294,0.6884543699999999,0.6944685264705882,0.6993895382352942,0.7013917364705884,0.7021510264705882,0.701844881764706,0.7014327264705883,0.7004805388235295,0.7000429505882354,0.700904147647059,0.7014218100000001,0.7019769352941176,0.7022320676470589,0.70239715,0.7024249264705882,0.7042957970588234,0.7070329558823528,0.7094508323529412,0.7114182558823529,0.7129775423529413,0.7151071882352943,0.7176095747058825,0.7199712982352943,0.72199683,0.7238090552941175,0.7250736376470588,0.7261975594117647,0.7271868499999998,0.7280169717647059,0.7288636105882355,0.7298256894117648,0.7305555482352941,0.7289464858823529,0.7269525294117647,0.7254057211764706,0.72336638,0.7219399323529412,0.7202095999999999,0.7185223564705882,0.71694368,0.7152516329411764,0.7139020623529412,0.7128390505882353,0.7117476088235294,0.7106404205882353,0.7094205047058824,0.708319354117647,0.7081691188235295,0.7083359129411765,0.7082812247058824,0.7080371188235295,0.7069188835294119,0.7071350541176472,0.7073788917647059,0.7076754741176471,0.7080269352941175,0.7087599964705882,0.7096109158823529,0.7103092647058823,0.7109153088235294,0.71146427,0.7120103700000001,0.7125777405882354,0.7132553370588236,0.7129998817647061,0.7124330258823531,0.7122642611764708,0.7120996235294119,0.7126100705882353,0.712389661764706,0.7118477323529412,0.7113470852941176,0.7107982147058823,0.7100707476470589,0.7093741376470589,0.7087045147058825,0.7082654764705884,0.7079441176470589,0.7073206529411766,0.7090492882352941,0.7095478352941178,0.7100789352941178,0.710902067647059,0.7116706888235296,0.712426457647059,0.7128710011764708,0.713502227647059,0.7142159041176471,0.7149903452941178,0.7154098135294118,0.716081201764706,0.7168303276470588,0.7176013841176472,0.7182070782352942,0.7187527517647059,0.7195333911764705,0.71801717,0.7177581876470588,0.7174186676470587,0.7168070029411764,0.71629107,0.7158715423529411,0.7158433952941179,0.7157266835294118,0.7154832335294119,0.7152035452941177,0.7152071829411765,0.715065732352941,0.7148459558823528,0.7145961911764703,0.714546620588235,0.7161131764705881,0.7171985176470588,0.7181726388235292,0.7187006276470588,0.7192607711764706,0.7199153182352942,0.720875035882353,0.72205803,0.7235071888235295,0.7251750947058824,0.7267463211764706,0.727987635882353,0.7290408241176471,0.7300113688235295,0.730836127647059,0.7317767747058825,0.7326796570588237,0.7319624847058825,0.7316587923529413,0.7314692100000001,0.7315644335294119,0.7314845100000001,0.7313253923529413,0.7309132123529412,0.7303243452941176,0.7294022688235294,0.7281828070588235,0.7270955600000001,0.7262168370588237,0.7255279311764705,0.7249165252941178,0.7244555664705883,0.7206551841176472,0.7150241488235295,0.7109547888235294,0.7081598123529412,0.7060067064705883,0.7042944017647059,0.7030284805882352,0.70198913,0.7007017864705881,0.6994691552941177,0.6985807494117646,0.6980601552941177,0.6974581164705882,0.6967980070588236,0.6963102641176471,0.6957870111764706,0.6952403288235294,0.6978145170588235,0.7022388052941176,0.7052138941176471,0.7070052435294117,0.7082175905882353,0.7091355629411765,0.7097556723529411,0.7101528952941176,0.7107966876470587,0.7114333247058823,0.71190416,0.7121903452941176,0.7126047782352941,0.7131465688235296,0.7135145500000001,0.7126398441176471,0.7115684617647059,0.7116329352941176,0.71187812,0.712150528235294,0.7126229847058824,0.7132163347058824,0.7138932911764706,0.7144412205882353,0.7150406541176471,0.7156294911764707,0.716005675882353,0.7163321935294118,0.7166850788235295,0.7169685905882354,0.7172481882352942,0.7174659088235295,0.7189591752941178,0.7205479752941176,0.7209296311764706,0.7211373258823529,0.7213110905882353,0.7211151023529412,0.7205521229411763,0.7199408564705884,0.7193414917647059,0.7185218823529411,0.7177112999999999,0.7170671529411765,0.7164265411764706,0.7157294470588236,0.7149383647058825,0.713916111764706,0.713269705882353,0.7118945982352942,0.7102888688235294,0.7079503805882352,0.7059521129411763,0.7042575482352941,0.702401248235294,0.7003183247058823,0.6985190347058824,0.6967327464705884,0.6947252029411765,0.6930231382352942,0.6914768052941176,0.6900039464705883,0.6886365082352941,0.6873599082352941,0.6864487552941178,0.6853063964705882,0.6848657611764706,0.6848912282352941,0.6859706729411765,0.68666931,0.6870256747058823,0.687767204117647,0.6889223423529413,0.6897635423529414,0.6907083482352941,0.6920170129411766,0.6930713700000001,0.69396225,0.6948160582352942,0.6941757700000001,0.69475667,0.6952944970588236,0.6957958694117647,0.69639864,0.6967539399999999,0.6971371247058823,0.6976254347058822,0.6981512435294117,0.6988310317647057,0.6995992758823528,0.7004170229411765,0.7013471052941176,0.7024076876470589,0.7034405305882354,0.7044715500000001,0.7053518241176471,0.7076606476470589,0.7087673564705883,0.7098157235294118,0.7108394629411764,0.7116934158823529,0.7125907841176471,0.7133588105882352,0.7140718988235295,0.7147587311764707,0.7152009105882354,0.715516001764706,0.7156664311764707,0.7156729194117648,0.7155800047058823,0.7154725164705882,0.7137830970588235,0.7132372994117647,0.7129001111764706,0.7125610788235293,0.711396208235294,0.7099017817647058,0.7086837699999999,0.7074263405882354,0.7063153435294118,0.7052026405882353,0.7040846052941176,0.7029866458823529,0.7020035864705882,0.7010755782352942,0.7001374523529412,0.6991612729411765,0.6980970635294118,0.6985251364705882,0.6978271576470588,0.6970137752941177,0.6960871841176469,0.6960457488235294,0.6964205952941176,0.6966132247058824,0.6969719129411764,0.69717866,0.6973494982352941,0.69742726,0.6977502258823529,0.6980586705882352,0.6983282729411765,0.6986115576470587,0.7013149517647059,0.7035324235294119,0.7053162641176473,0.7066269170588235,0.7080725876470588,0.7094273258823529,0.710716725882353,0.7117494294117649,0.7129170141176472,0.7142101494117649,0.7155752141176471,0.7168288141176471,0.7181967088235295,0.7193361229411765,0.7202862170588235,0.7212239758823529,0.7223330135294118,0.7212428311764706,0.7206881217647058,0.7206751729411764,0.7214432823529411,0.7221147676470587,0.7230847676470589,0.7240923029411764,0.7253440558823531,0.7264802947058824,0.7275444182352944,0.7286263329411765,0.7298366741176471,0.730959305882353,0.7320127823529412,0.7332222647058824,0.7375064511764707,0.7412610876470588,0.7444733370588237,0.7476594405882354,0.7507944670588236,0.7532361611764706,0.7551865935294118,0.7569239229411766,0.7585547552941176,0.7602447576470588,0.7619070129411765,0.7632956658823529,0.7647332394117646,0.7662307335294117,0.7677946482352941,0.76941344,0.7709553047058824,0.769500724117647,0.76838965,0.7675966888235294,0.7668162735294117,0.7660278588235294,0.7658159317647059,0.7659240929411765,0.7661049929411764,0.7663457311764706,0.7664298347058823,0.7664704641176471,0.7666281817647059,0.7666725900000001,0.7666178035294119,0.7664901511764706,0.7658132947058824,0.7654832029411766,0.7651050323529411,0.7643947111764706,0.763790465882353,0.7632873688235294,0.7627780747058823,0.7619506629411764,0.7611846252941179,0.7606154388235296,0.7601469564705883,0.7596856388235294,0.759248342352941,0.7587810423529411,0.7583496517647059,0.7579875029411764,0.7577147582352941,0.7580337899999998,0.7580848611764706,0.7581968847058824,0.758627311764706,0.758988715882353,0.7592796952941177,0.75953941,0.7599643276470589,0.7603636423529412,0.7605906052941176,0.7606426935294117,0.7607048641176472,0.7606744229411764,0.7607616876470589,0.7607612347058824,0.7608385464705882,0.7609793111764707,0.7609503264705884,0.7597180529411766,0.7585818035294121,0.7576589405882355,0.7568675052941177,0.7561460370588238,0.7555921635294117,0.75521624,0.7548983758823529,0.7546469852941176,0.7544644147058822,0.7543331911764705,0.7542627058823529,0.7541916294117647,0.7541154205882352,0.7539097088235294,0.7535846299999999,0.7533761770588235,0.7542577435294118,0.7549822064705881,0.7554815752941176,0.7558450929411765,0.7561743523529412,0.7563568958823529,0.7564954547058823,0.7567351805882353,0.7577430670588235,0.7593610941176471,0.761826711764706,0.7646201735294117,0.7728645205882352,0.7801283882352942,0.78712085,0.7938169052941175,0.8003481135294116,0.8067920411764704,0.8132399394117646,0.8196472805882352,0.8259367864705882,0.8320775617647059,0.8381953441176472,0.8441905029411766,0.8499367441176472,0.8547765070588236,0.8589439447058824,0.8621409623529412,0.8649792770588236,0.8622981300000001,0.8605708241176471,0.8590780294117647,0.8578587470588234,0.8568624152941177,0.8560517470588236,0.8552428235294117,0.8544845082352941,0.8538084294117647,0.8532629311764707,0.8528019052941178,0.8524125994117648,0.8520800488235295,0.8518379782352943,0.8515910641176472,0.8507611664705883,0.8501096070588235,0.8493471817647059,0.8483295523529412,0.8471334064705882,0.8459899829411764,0.8447197217647058,0.8434014488235294,0.8421056752941177,0.8409048317647059,0.8397629870588235,0.8386559894117647,0.8375750152941176,0.8366786329411765,0.8359478341176471,0.8352484364705883,0.8346232741176471,0.8346669070588235,0.8345256047058823,0.8344685123529412,0.8347428452941176,0.8351906417647058,0.8356086729411764,0.8360982341176469,0.836575825882353,0.8370674876470588,0.8374901229411764,0.8378909347058823,0.838262758235294,0.8386088823529411,0.8387962647058823,0.838808325882353,0.8382959329411763,0.8374343741176471,0.8368188505882355,0.8357456664705882,0.8347811547058823,0.8340008070588235,0.8333885894117647,0.8328734935294118,0.8326511782352941,0.8325122188235293,0.8323953582352942,0.8322966405882353,0.8321586523529413,0.8320530505882354,0.8319577829411766,0.831835953529412,0.8317184182352942,0.8321257323529413,0.8328346029411765,0.8332201411764706,0.8340520217647058,0.834819054117647,0.8354113070588234,0.8358747399999998,0.8362656164705883,0.8363887352941176,0.8365357970588235,0.8365944023529411,0.8366262023529413,0.8366996282352941,0.8367567417647058,0.8368122005882354,0.8373474770588235,0.8376390476470589,0.8379747770588235,0.8383941794117648,0.8388359000000001,0.8392694470588236,0.8397247323529411,0.8401230352941176,0.8404876964705882,0.8408384200000001,0.841144051764706,0.8413328482352942,0.8415727800000001,0.8417760900000002,0.8419208817647061,0.8420626758823531,0.8422153617647059,0.8418808752941177,0.8417800400000001,0.8415870752941177,0.8413277635294117,0.8411341911764706,0.8409724205882353,0.8407756300000001,0.8405795829411766,0.8404006676470588,0.84020085,0.8400208088235294,0.8398361182352941,0.8397293006250001,0.8396517026666666,0.8396125957142858,0.8395457646153847,0.8394308399999999,0.8393278136363638,0.839265625,0.8392272277777778
pNuLoCDScore	-0.011435564444444435,-0.02992052032679736,-0.033685502091503255,-0.026349497562091484,-0.01778389432679739,-0.00844097626797384,-0.004182547444444462,0.000310413496732026,0.00195517055555558,0.008505081676470572,0.017046716069518714,0.02695805237745097,0.03538879260180998,0.04175760308823531,0.046439201117647044,0.05223328520220587,0.06435774323529411,0.09560504735294113,0.10931594970588235,0.11394823105882354,0.11600646488235294,0.11611092152941178,0.12036468682352941,0.12635561882352944,0.13397043647058823,0.13929737352941177,0.14455796823529413,0.1473063282352941,0.149270644117647,0.1519849970588235,0.15610492411764706,0.1602882082352941,0.1552609435294118,0.14290310764705885,0.13237619294117653,0.12278720588235284,0.11359999117647057,0.10574875352941163,0.09883718117647056,0.08962114117647052,0.08197677000000003,0.07445713647058827,0.06650430529411772,0.058439572941176576,0.05140576823529419,0.04362951823529415,0.03555917058823521,0.027207414117647044,0.02510764058823528,0.03509233235294118,0.046432350588235194,0.05604414588235296,0.0682852952941177,0.07773012470588248,0.08481062352941188,0.08724377647058834,0.09153571176470587,0.09579572411764709,0.09994517882352943,0.10373979176470582,0.10795047823529413,0.11176359000000002,0.11628621647058834,0.12073232823529423,0.11991368352941179,0.10963363529411763,0.09414103588235295,0.07804908647058839,0.05832824058823527,0.03958267176470587,0.024245833529411676,0.014260724705882244,0.009191438823529352,0.0021066170588234234,-0.005776493529411952,-0.012643929411764787,-0.01990929529411778,-0.02731057941176479,-0.03345028647058823,-0.04003202764705893,-0.042982769411764765,-0.04102471470588226,-0.03459625235294117,-0.025961368823529507,-0.016815794705882292,-0.00592924588235294,0.0034354517647059435,0.012427308235294199,0.015337285882353002,0.018163374705882418,0.021450093529411796,0.024596509411764722,0.026298814117647118,0.028400987058823546,0.029046281176470568,0.027948423529411792,0.023955522941176477,0.016896659999999897,0.010152310588235347,0.0013338070588235773,-0.007442545882352936,-0.01650413058823519,-0.024519584117647042,-0.03157098411764708,-0.03850614352941173,-0.04338734647058812,-0.048355474705882195,-0.05264981411764691,-0.05467094588235283,-0.05503699823529401,-0.0544370094117646,-0.051320819411764584,-0.04653915411764703,-0.036634853529411704,-0.026488992352941165,-0.017709184117647048,-0.00707940411764707,0.00400748117647054,0.015870828235294066,0.026616269999999997,0.0359190264705882,0.04485734705882344,0.054185381764705776,0.06259758411764693,0.0683545217647058,0.07286265647058815,0.07664448058823525,0.07992746588235294,0.081095804117647,0.0793314852941176,0.07520504176470588,0.07064802294117639,0.06591151823529412,0.05922668941176468,0.05143688352941178,0.043876531764705906,0.036611027647058814,0.030044342352941233,0.02456386352941181,0.02024114823529416,0.017957762941176514,0.017000644705882417,0.01606136176470574,0.014319722941176338,0.006645618235294137,0.009512520588235263,0.01553787705882348,0.02519229823529423,0.03599540647058819,0.049812887058823474,0.06455104470588235,0.07894568411764707,0.0923564052941176,0.10432241411764709,0.11534700823529415,0.12459181411764714,0.1329713429411764,0.14012719529411755,0.14738878411764722,0.1549550947058823,0.16831913117647057,0.17765168058823522,0.17667052529411764,0.17199880176470583,0.16297846941176486,0.15139786058823534,0.13758649058823547,0.1239382523529412,0.11072542000000007,0.09916754647058823,0.088859031764706,0.07874511941176476,0.06930277882352942,0.05944605588235308,0.049320352941176426,0.03932843411764708,-0.03764797667973857,-0.05515919350326798,-0.06900289038562091,-0.07514937532679739,-0.07720419191503268,-0.07875038367973856,-0.07875130056209151,-0.07806670367973856,-0.07735090409150328,-0.06793942942941177,-0.06015888867914438,-0.053855873078431364,-0.04904176284162895,-0.045604880193277304,-0.042461777850980376,-0.03928908530882351,-0.03531759811764704,-0.016596027764705867,-0.0020252762941176464,0.004837413000000006,0.007591373352941182,0.008266145823529414,0.008281061352941183,0.0074404370588235375,0.006776602823529418,0.006036890411764709,0.005176724411764706,0.00467471717647059,0.004346448764705885,0.004436543823529399,0.005052171470588229,0.005178134588235288,0.0038900732352940975,0.0017216005294117612,0.00024079870588235297,-0.0007258647647058886,-0.0017365534705882368,-0.0013330471176470557,8.162329411764285e-05,0.0009354949999999876,0.0015092282352941189,0.0020562222941176433,0.0030234887058823434,0.0037737582352941126,0.004310282176470587,0.004632710117647071,0.0048037546470588305,0.0049782051764705945,0.005927726823529433,0.008245621705882354,0.010336776352941175,0.011791125882352947,0.013163221000000003,0.014491997058823536,0.013844437411764707,0.013375083470588231,0.013030228058823527,0.012942843058823532,0.012549597764705905,0.012035415176470603,0.01177260229411764,0.011614700294117632,0.011663773529411767,0.01160508088235293,0.01036161988235293,0.008596188882352945,0.006784207058823551,0.005075630176470586,0.0036989332941176414,0.0027486895882352994,0.0020582339411764766,0.0021449182941176495,0.00244985982352941,0.0025201856470588244,0.002503966999999982,0.0023807055294117474,0.002341466235294118,0.0022972295882352917,0.002079843294117645,0.001892999117647065,0.00270411947058824,0.004339418058823513,0.005826896882352925,0.007553343647058827,0.009150058235294134,0.01043078,0.011438687411764695,0.01218081411764707,0.012590340588235285,0.012975413764705887,0.013393612999999999,0.013989162705882352,0.014553375352941184,0.015120029235294125,0.015658500647058815,0.016286088529411755,0.01638403170588236,0.015668204529411783,0.015129982705882353,0.014400084470588242,0.01341816035294116,0.012449787764705872,0.011593988941176483,0.010903338705882351,0.010343145823529423,0.010096059352941167,0.009982350176470603,0.009833782529411791,0.00945465694117649,0.009060087764705904,0.008598456000000004,0.008109449294117665,0.008474244588235286,0.009142163176470569,0.009625590647058826,0.00991758364705883,0.010389052823529435,0.010817543705882365,0.011058070176470591,0.011165381941176472,0.011156774235294112,0.0109440065882353,0.010399410117647043,0.00967628482352939,0.009126674235294105,0.00862834129411763,0.008229962470588242,0.007922799764705876,0.006719269764705868,0.0046718232941176385,0.0028618649999999773,0.001422348764705858,0.00017501723529407542,-0.0009467210588235547,-0.0017563325294117638,-0.002393735470588229,-0.00298289988235291,-0.003596110235294117,-0.004015979588235283,-0.004070245117647045,-0.003997008882352951,-0.003987163588235296,-0.004005893352941173,-0.004032635352941183,-0.003859927705882338,-0.0028183506470588204,-0.002034895352941171,-0.0012527512352941278,-0.0005455247058823443,0.00017873705882354152,0.0008322097058823252,0.001361783823529375,0.0018919221176470213,0.002467528058823526,0.0030861069411764475,0.0035640227058823387,0.0038503400000000215,0.0041673605882353165,0.004538801529411746,0.004914450705882353,0.004990320117647051,0.004875273058823543,0.00509619423529413,0.0054658965882353056,0.005666358647058833,0.00570818370588233,0.005637335470588228,0.00544689923529415,0.005217101823529413,0.004962437647058809,0.004672546117647058,0.004365174705882352,0.0040142921176470475,0.003681070352941171,0.0033022056470588396,0.0028588541176470528,0.002562132352941171,0.002362665294117647,0.002290095882352919,0.0017345217647058986,0.0009640541176470646,0.00041945611764705737,1.260988235296523e-05,-0.00045337011764708113,-0.0010208538823529428,-0.0014605094117646766,-0.0019338223529411641,-0.002523081999999996,-0.0030319564705882512,-0.0034779582352941485,-0.0039359464705882585,-0.004366056470588228,-0.0049431878823529285,-0.005359475529411767,-0.005717388470588211,-0.006151794352941206,-0.006150564941176481,-0.006070693764705856,-0.006149039529411773,-0.006159242117647054,-0.005954710647058825,-0.005769610647058845,-0.005603961823529416,-0.0053124835882353005,-0.005010338058823519,-0.00472568688235292,-0.004448060999999975,-0.004157074529411761,-0.0034961392352941267,-0.002890691941176471,-0.002394561588235297,-0.00166409182352939,-0.001067537705882346,-0.0005393512352941249,0.00020478429411764643,0.0009531562941176575,0.0015794021176470663,0.002211618882352953,0.0029426665294117887,0.0036131679411764706,0.004280219705882368,0.004955452647058822,0.0055940697058823735,0.006196636176470607,0.006468711117647075,0.006521864647058839,0.006610207823529418,0.0064837177058823525,0.006288784411764711,0.0060007973529411784,0.005454384411764712,0.004907316235294112,0.004441384470588242,0.003921862411764704,0.0033497453529411775,0.0028332935882353083,0.0022905586470588213,0.001722411000000007,0.001242510999999974,0.000789745705882347,0.00046351335294116114,8.00148823529162e-05,-0.00033210511764707185,-0.0005012997058823632,-0.0005165128823529375,-0.0005015573529411621,-0.0004054832352941018,-0.0002789100000000072,-0.00016633500000001744,-2.1741235294109318e-05,0.0001628328823529146,0.0003116411176470463,0.0004465840588235154,0.000512184647058822,0.0005210022941176534,0.0005292693529411613,0.0004220125882353071,0.0005997208235294371,0.0010457543529412,0.00131579105882354,0.0014220718823529516,0.0013230234117646844,0.0011772167058823335,0.0011024667058823628,0.0010383205294117737,0.0009068311176470556,0.0006807285294117837,0.0004339744117647093,0.00019279323529412806,1.5021470588238994e-05,-0.00011364029411764509,-0.00025183088235294915,-0.0006085541176470699,-0.0010221091176470798,-0.0019344791176470894,-0.0028471373529411897,-0.0035279034705882617,-0.004116658764705905,-0.004443111176470602,-0.004663967058823562,-0.0048675129411764745,-0.004983702588235314,-0.005041249058823541,-0.005042564941176483,-0.005073861411764732,-0.004951612588235316,-0.004825011411764724,-0.004716143176470594,-0.004378646411764706,-0.003599277294117631,-0.0025686646470587937,-0.0013308887647058704,-0.0001808793529411573,0.0009027618235294549,0.0018526009411765215,0.002553020647058868,0.0030882688823529597,0.003528623588235316,0.003951949117647069,0.004367006176470595,0.004796910000000015,0.005124528235294121,0.005265685294117653,0.005373443529411784,0.0054314353529411885,0.00586461211764705,0.006381079470588233,0.006608326235294143,0.006706049764705874,0.007134392705882356,0.007574347999999981,0.00818672711764705,0.008928744764705884,0.009742095941176476,0.010564297117647045,0.011400744176470592,0.012289756235294116,0.013123549176470586,0.014028628882352928,0.014925759117647042,0.015899901117647053,0.01638278517647057,0.015980465176470587,0.015469041058823518,0.015223192235294114,0.014855786352941172,0.014199598705882319,0.013336309882352931,0.012409328117647028,0.01140963635294115,0.010416655176470585,0.009384394000000004,0.00823748576470587,0.007078301941176479,0.006022690176470613,0.005103401411764699,0.004481371764705866,0.0035915980000000153,0.003317248588235261,0.0033221982941176315,0.003056312705882344,0.002621362117647033,0.0023348500588235704,0.0023249888823529546,0.002378668294117675,0.002416038882352964,0.00249045182352943,0.0025478530000000027,0.002695397117647061,0.0028395844705882273,0.002948527411764698,0.002968809470588238,0.0026168824117646927,0.0021124224117646667,0.0017153388823529792,0.0012867059411764692,0.0008889815294117753,0.0006346430000000042,0.0005292111764705343,0.0003314770588235122,2.239411764706767e-06,-0.0002637200000000228,-0.0004999011764705991,-0.0007211358823529662,-0.0009478776470588229,-0.0011783376470588108,-0.0013766308823529444,-0.0015700694117646713,-0.0013320356470587769,-0.0007981789411764251,-0.0003456383529411855,0.000211610470588236,0.0007813122352941515,0.001254986058823529,0.0016281137647058963,0.0019041611764706035,0.0021930120588235097,0.002379099705882362,0.002508832058823532,0.002615652058823581,0.0026641714705882696,0.002735647941176464,0.0027286420588235466,0.0027931564705882123,0.0024381667647058736,0.001683738294117637,0.0009207200588235154,9.870682352941529e-05,-0.0008668220000000448,-0.0017602402352941277,-0.0025358634705882344,-0.0032267744117647212,-0.0037546376470588283,-0.004076085882352962,-0.004272463529411755,-0.004425810588235324,-0.004488571176470599,-0.004517282352941174,-0.004484782941176491,-0.0044553870588235345,-0.004173535000000006,-0.0036786650000000115,-0.003209062647058794,-0.0027459276470588184,-0.0021337726470588153,-0.0015103602941176075,-0.0010255534705882058,-0.00061036288235293,-0.0002426181764705604,2.021358823531272e-05,8.619005882352926e-05,0.00018194476470585752,0.00039324499999997264,0.0013596867647058808,0.002922135588235314,0.00533144382352943,0.007751359705882366,0.010134525000000047,0.012355032058823504,0.01476400029411766,0.01714064176470588,0.01956097823529411,0.02212145964705882,0.024889741058823536,0.027667247529411743,0.030369830470588263,0.033062356352941136,0.03583215282352943,0.03840521552941176,0.04002151058823526,0.04019145588235293,0.03893391529411766,0.03657430294117642,0.03437830999999994,0.03233914176470587,0.030453827647058784,0.028455378823529415,0.026439389411764658,0.02445544823529408,0.022441439176470568,0.02026746800000001,0.018140423882352902,0.01609514800000003,0.014003297411764731,0.011930842117647084,0.010017246470588242,0.008925551176470592,0.008405128235294101,0.008625793529411813,0.00883241588235295,0.00885062882352941,0.008488950588235289,0.008250831764705868,0.007885780588235303,0.0073746229411764674,0.006488507058823534,0.0055702058823529355,0.004647837647058839,0.003740218235294107,0.0027926676470587664,0.0018640099999999993,0.0009091511764705851,3.6716470588227246e-05,-0.0008113811764706158,-0.0013126500000000263,-0.001676918823529383,-0.001866316470588214,-0.0021727611764705834,-0.002640358235294099,-0.002911849999999966,-0.0031896847058823508,-0.0032283270588235047,-0.003043332352941186,-0.0028492100000000187,-0.002629221764705869,-0.0024208917647058348,-0.002172366470588244,-0.0018907429411764431,-0.0016585458823529242,-0.0015254594117646847,-0.0017014429411764398,-0.00219883235294116,-0.0027481788235294013,-0.003068743529411694,-0.003104449411764715,-0.0030687758823529365,-0.0030599399999999555,-0.0029635135294117654,-0.002894855294117593,-0.002771535294117611,-0.002666730588235272,-0.002594209411764692,-0.0025581399999999588,-0.0025656105882352898,-0.0025770494117647036,-0.0025594499999999354,-0.002627835882352908,-0.002481715882352964,-0.0020570235294117556,-0.0016603435294118007,-0.0015368099999999718,-0.0016100894117647147,-0.0016296441176470444,-0.001653554705882354,-0.0016784523529412287,-0.0017209811764705985,-0.0018020023529412288,-0.0017137741176470878,-0.0017036800000000685,-0.0016683029411764805,-0.0016021447058823801,-0.0015164688235294876,-0.0012422000000000544,-0.0007628582352940949,-0.00042453941176467946,-0.0002708470588235201,0.00010213529411762234,0.0006429041176470585,0.0012634776470587805,0.0018167888235293694,0.00224922058823529,0.0026118688235294285,0.002944972941176488,0.0030725135294117356,0.003125035294117673,0.0032686023529411856,0.003366000000000008,0.0034085417647059246,0.003644284705882378,0.003769221176470605,0.0036268805882352373,0.0035112729411764243,0.0032821111764705646,0.0028968764705882277,0.002509608235294142,0.0020698252941176998,0.001668638823529467,0.001275910000000019,0.0009153494117647709,0.0005877205882353631,0.0004376264705882593,0.0003131943382353175,0.0001922999607843201,0.00012570310924367445,-0.00013105180995479082,-0.0007816348529412487,-0.0014171116577540166,-0.001696181176470607,-0.0016830134640523076,-0.0016261352287582076,-0.0016528911111111655,-0.0016424775816994142,-0.0015711022875817826,-0.0014737552287582556,-0.0013720611111112113,-0.0012427411111111952,-0.0011300469934641122
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
