UniprotID	Q6T4P5-2
pNuLoCScore	0.16516667777777777,0.159630106,0.15681102545454545,0.15497651666666667,0.1566687053846154,0.15998434785714286,0.16239627066666668,0.165238915625,0.16770858705882355,0.15235500470588237,0.15172253470588237,0.15225330764705886,0.15337982529411764,0.15623270352941176,0.15596330411764708,0.15840609470588235,0.16254571117647057,0.16622411352941177,0.16944783647058825,0.17119270294117647,0.17280218235294117,0.17152713176470585,0.1693226111764706,0.16801883764705883,0.1663047017647059,0.16572255941176472,0.16725473647058828,0.16714123588235297,0.16746329235294122,0.1693513194117647,0.16975055411764708,0.17257891529411767,0.17604996294117647,0.1784167517647059,0.1813953535294118,0.1847551723529412,0.18889874705882354,0.19253361352941176,0.19698626588235296,0.20098825235294118,0.20423485882352943,0.2071906188235294,0.20921800647058822,0.21032190000000003,0.21227847764705884,0.21449953058823532,0.21715142529411766,0.22169024529411765,0.22488057588235297,0.22747625411764708,0.22970046411764705,0.23129115823529411,0.2321603,0.23269974647058825,0.2334026741176471,0.23383532000000004,0.24055416352941178,0.24668728764705883,0.2523556017647059,0.25829151117647053,0.2645044582352941,0.27022571529411765,0.27544301705882346,0.28093160470588235,0.28529322117647066,0.2882573894117647,0.29059798941176473,0.29259812,0.29275954823529415,0.29397485647058824,0.29341672999999996,0.29067659058823525,0.2859775017647058,0.2737729576470588,0.26114517294117645,0.24983199529411765,0.23801445882352942,0.22557773352941174,0.21328559529411764,0.20139097647058823,0.1890313255294118,0.17718112258823535,0.1663867123529412,0.1561977661176471,0.14607092235294122,0.13751144941176474,0.12810812682352943,0.11994133917647061,0.11076826664705883,0.10367813264705883,0.09798092764705882,0.0937608034117647,0.08874604752941176,0.08381381164705884,0.0793311051764706,0.07483622194117646,0.07103005576470588,0.06777715505882351,0.06434619517647058,0.061197122705882345,0.057883904529411764,0.054892651117647066,0.05195908170588236,0.04908634429411765,0.04667173505882353,0.04755382770588235,0.04816850288235295,0.04842912176470589,0.048473441882352954,0.048465928117647064,0.048399622647058826,0.048244608529411766,0.04813028923529411,0.04795275464705882,0.04775804217647058,0.047566810117647046,0.047414538882352926,0.047253839058823514,0.04708853170588235,0.0469234736470588,0.0466647054117647,0.04646561535294117,0.046252981470588234,0.046048936294117646,0.04585877382352942,0.04567244194117648,0.0454392141764706,0.04523322229411765,0.045028293,0.04484862788235294,0.04470735588235294,0.044570297058823524,0.04443954594117647,0.044296215588235294,0.04411387117647059,0.04391122876470588,0.04370220647058824,0.04357335776470589,0.04333550676470588,0.04308138876470588,0.04278224982352941,0.04247176352941177,0.042143760705882355,0.04184159605882354,0.041544775176470594,0.0412239197647059,0.04088419370588236,0.04052476411764706,0.04014888352941176,0.039734937176470586,0.0393223938235294,0.03894205329411765,0.03839634864705882,0.037827420352941184,0.0372446345882353,0.0366857075882353,0.03615245723529411,0.03562688823529411,0.03507444547058824,0.034539027411764706,0.034033706235294114,0.033555746411764696,0.033091768,0.032657861,0.03224060805882353,0.03183693847058824,0.03145553917647059,0.031080478705882354,0.030722012235294117,0.030552109235294115,0.030423053117647057,0.030333258294117652,0.030269244411764706,0.030224896823529416,0.03020486617647059,0.030235315000000006,0.030271796117647062,0.030313759117647065,0.030349693235294115,0.030393207470588237,0.030423032882352943,0.030455384000000002,0.030492901058823532,0.030535904470588234,0.03079242982352941,0.030952115882352943,0.03111751576470588,0.031258857882352935,0.031369671882352936,0.031444139117647055,0.03151370011764705,0.03157800094117647,0.0316450374117647,0.03170370082352941,0.031759439529411765,0.03181176552941176,0.031869891,0.03194286100000001,0.03201825847058824,0.03210013135294118,0.03218220358823529,0.032053176941176466,0.03201324476470588,0.03197449223529411,0.03194660994117647,0.03194464958823529,0.03197575164705883,0.03200236576470589,0.032036952411764706,0.03206046829411765,0.03208925082352941,0.03211480564705882,0.032134363411764705,0.032135006823529405,0.032120456588235285,0.032096872705882344,0.031997989176470586,0.031877468470588234,0.031723599411764704,0.03157316411764705,0.03143032547058824,0.03128966870588236,0.03114670117647059,0.030991031294117653,0.030818849941176472,0.030640892823529414,0.03046466988235294,0.03029499211764705,0.030124476823529412,0.029954000411764704,0.02979630664705882,0.029640179823529407,0.02947945758823529,0.029378265235294115,0.02927915976470588,0.02919426194117647,0.02909091058823529,0.028960176176470592,0.02881033305882353,0.028642710235294116,0.02847286223529412,0.02831140741176471,0.028146427470588237,0.027977764764705888,0.027799891058823533,0.027614715294117652,0.027424535176470588,0.027229131882352944,0.026819554000000002,0.026438857411764705,0.026083056352941177,0.025751436764705884,0.02544604229411765,0.025161141411764707,0.02490157688235294,0.02466586470588236,0.024443301823529412,0.024234742,0.024033943764705884,0.023843205588235297,0.023658458470588235,0.023471438705882353,0.023286751411764707,0.02310857241176471,0.022930264352941182,0.022960753647058824,0.022961034764705884,0.022938241764705884,0.022901143411764708,0.02285099182352941,0.022790707941176467,0.02271602276470588,0.022631527588235296,0.022548632,0.022463673588235294,0.02237951341176471,0.022293989000000004,0.022209517647058825,0.022132596941176474,0.02206031117647059,0.02194966141176471,0.021862090647058827,0.021780928294117652,0.021705702470588235,0.021632059529411767,0.02156359088235294,0.021496682058823526,0.021431871352941178,0.02137215823529412,0.02131565423529412,0.021263062529411767,0.021212649294117647,0.02116298864705882,0.021115740352941177,0.021070095941176467,0.021025292411764703,0.02098182382352941,0.020978440705882357,0.020956275823529408,0.020937033529411765,0.020920818470588236,0.020911939352941174,0.02090510005882353,0.02090086570588235,0.020899366470588238,0.020898559176470585,0.020898123647058824,0.020896316882352942,0.02089505811764706,0.020895930294117643,0.02089626664705882,0.020895890411764706,0.020902657882352942,0.020905052411764706,0.02090794782352941,0.020909561294117647,0.02091326488235294,0.0209182395882353,0.02092240388235294,0.020926438470588237,0.020931198705882358,0.02093923382352941,0.020947373411764704,0.020954689058823528,0.02096155929411765,0.020968337529411768,0.02097432435294118,0.020979665882352942,0.020985649764705877,0.020984352999999997,0.02098768288235294,0.02099045164705882,0.02099401511764706,0.020995289588235294,0.020995170470588232,0.020994954117647055,0.020994347117647055,0.020992797823529412,0.020986918,0.020980149764705885,0.02097440347058824,0.02097001723529412,0.02096472805882353,0.020960263000000007,0.020989164647058828,0.02100573788235294,0.02101421217647059,0.02102778264705882,0.021039388117647058,0.02105366558823529,0.021067587235294113,0.021078329882352937,0.021087686058823524,0.02109727758823529,0.021106547352941176,0.02111707811764706,0.021128135588235297,0.021139739352941177,0.02115180064705882,0.021163485470588238,0.021175322352941173,0.02115467188235294,0.02114619788235294,0.021146586588235292,0.021141885117647058,0.021139150470588234,0.021135012235294116,0.021131792588235294,0.021131507470588232,0.021133321647058823,0.021135175764705885,0.021137255,0.021138438411764708,0.02113931252941177,0.02113926317647059,0.02113916741176471,0.021151334529411765,0.021154999,0.021161713529411767,0.021172699882352944,0.021185064117647062,0.021195500352941175,0.021204258470588235,0.021211384411764705,0.02121907923529412,0.02122733494117647,0.021235983352941176,0.021242925117647058,0.021263941117647057,0.021298826294117647,0.021345087470588234,0.021393712058823528,0.021446082176470586,0.02148988058823529,0.021544228823529406,0.021596864058823526,0.021647826411764708,0.02169729335294118,0.02175067323529412,0.02180709505882353,0.021864809999999995,0.021922925705882352,0.02198198405882353,0.022041445235294114,0.022102169176470586,0.022150334999999997,0.022184392,0.022208118176470587,0.022248967764705883,0.022296198882352937,0.022342402999999993,0.022384043882352937,0.022425843411764707,0.022465129470588235,0.022505538470588237,0.02254338094117647,0.022579512823529414,0.022617150294117646,0.02265667047058824,0.022695184941176474,0.022734122352941175,0.022774147529411766,0.022812666294117646,0.02285186117647059,0.022889051176470585,0.02290659211764706,0.022913517764705883,0.02291869923529412,0.022925303058823534,0.022930390588235296,0.02293685317647059,0.02294251452941177,0.022948693705882352,0.02295606411764706,0.022962562588235293,0.022966843647058824,0.022971141823529412,0.02297528111764706,0.02298021211764706,0.02298682217647059,0.023060637411764708,0.023141654176470593,0.02322324135294118,0.023312558588235294,0.02340982111764706,0.023516698000000003,0.02363613311764706,0.023769742529411768,0.023926930176470587,0.024121552352941177,0.02437557476470588,0.024728365,0.025230217117647055,0.025972479999999992,0.0267424904117647,0.02769044394117647,0.028720336294117646,0.029747408470588238,0.030849538294117643,0.03206447288235294,0.03330429747058823,0.03450574523529412,0.0357906835882353,0.03715034605882354,0.03851306094117647,0.03993569217647058,0.041374065882352935,0.04276444423529411,0.04410015482352941,0.045327602941176465,0.04633409058823529,0.04735920458823529,0.0493780045882353,0.05121736688235294,0.05293915135294118,0.054467986647058826,0.05575987064705883,0.05703061770588235,0.05841569335294118,0.05972526147058823,0.06096092870588235,0.06219165929411764,0.06336138811764705,0.0645193616470588,0.06570037547058823,0.06683203452941176,0.06791884717647058,0.06897408247058823,0.06995964805882353,0.0697670307647059,0.06968423517647057,0.06967483517647059,0.06978044164705882,0.07001432752941177,0.07024365552941177,0.07039353223529411,0.07052248017647059,0.07063989429411766,0.07074675311764705,0.07082888511764705,0.07087197747058824,0.07088494423529411,0.07088858035294118,0.07090041976470589,0.07101994976470588,0.07116795917647058,0.0713241188235294,0.07146447294117647,0.07154873,0.07161520552941175,0.07161176764705882,0.07141722464705881,0.07119079994117647,0.07087743988235296,0.07059709600000001,0.07031215576470587,0.07006659164705882,0.06981804105882353,0.06960623011764708,0.06943036011764706,0.06927161335294117,0.06902478747058823,0.06878183629411765,0.06852763864705883,0.068281921,0.06808765041176472,0.0679356495882353,0.06785765511764706,0.06795747600000002,0.06807529447058823,0.06831063070588235,0.06853165988235294,0.06876250776470588,0.06898338576470588,0.0692073851764706,0.06940304670588235,0.06968875470588234,0.07007388647058824,0.07058314352941177,0.07112465588235294,0.07170128764705883,0.07231960529411764,0.07294583270588235,0.07357533594117648,0.07416238358823529,0.0747579124117647,0.0753518915882353,0.07594630511764706,0.07653456547058823,0.07712148841176471,0.07769130194117647,0.07827010547058823,0.07884750429411765,0.07932872923529412,0.07969412511764708,0.07993733629411766,0.08015172570588237,0.08035635276470589,0.08053247864705883,0.08070889947058824,0.08088764035294117,0.08109603623529411,0.08130462682352942,0.08153176447058824,0.08174248035294117,0.08195660882352941,0.08217643082352942,0.08238989523529412,0.08292466288235294,0.08347875641176472,0.08396682582352943,0.08444515111764708,0.08483102994117649,0.08518144141176473,0.08550652435294119,0.08574161905882352,0.08598945576470587,0.08622297964705881,0.08648504023529412,0.08676179141176471,0.087051382,0.08734812023529412,0.08765024082352942,0.08795768029411764,0.08827343117647059,0.08826528470588235,0.08822266611764705,0.08823101105882354,0.08825212576470588,0.08835800047058824,0.08847666105882353,0.08860686164705882,0.08880104488235294,0.08897815288235293,0.08912318723529411,0.089269259,0.08940950782352941,0.08952907758823529,0.08963966758823529,0.08973329347058824,0.08941627870588235,0.08940814576470589,0.08956023635294118,0.08979257258823528,0.09004191117647059,0.09032350141176469,0.09065893288235294,0.09103456876470588,0.09144229088235294,0.09187900588235293,0.09231416294117648,0.09272945564705883,0.0931425374117647,0.09355429152941175,0.09397862264705881,0.09440738323529412,0.09483272911764705,0.095648981,0.09614469452941175,0.09647271947058822,0.09672264617647057,0.0969551638235294,0.09714914064705882,0.09729170211764704,0.09740467794117647,0.09747372876470589,0.09752150288235295,0.09756765347058825,0.09765378723529414,0.09772099105882354,0.09778274282352943,0.09783688576470588,0.09792354341176471,0.09805478870588234,0.09820660394117647,0.09833847629411764,0.09846614194117648,0.09861522641176469,0.0987638944117647,0.0989213124117647,0.09909053123529411,0.099285451,0.09953409770588235,0.09983619594117646,0.10013245035294117,0.1004173568235294,0.10070648976470588,0.10099752976470588,0.10128475094117646,0.10151318717647059,0.1016907865882353,0.10184420188235296,0.10200170717647059,0.10215783717647059,0.10228335717647061,0.10240374682352943,0.1025010729411765,0.10258820941176472,0.10265004235294119,0.10266213858823531,0.102619708,0.10258288300000001,0.10255062005882352,0.10251277505882353,0.10255750505882352,0.10253224535294117,0.10258120382352941,0.10265063699999999,0.1027248302352941,0.1027898837647059,0.10285774105882353,0.10295094929411763,0.10305234458823531,0.10317177252941179,0.10327784429411768,0.10339150464705883,0.10351595435294117,0.10363712670588235,0.10373392788235293,0.10382532435294119,0.10390494347058822,0.10390145288235292,0.10396655170588234,0.10395561794117647,0.1039279044117647,0.10389994617647058,0.10389838264705882,0.10389698594117647,0.10387496123529412,0.10385592535294115,0.10382998623529412,0.10381613599999999,0.1037946374117647,0.10377185594117647,0.10375314947058822,0.10374706829411763,0.10378016505882352,0.10388126947058825,0.10397552123529412,0.10396691476470588,0.10395245229411765,0.1039333441764706,0.10387409917647059,0.10371812152941176,0.10357351035294117,0.10345280447058823,0.10333830888235294,0.10322995535294117,0.10311820147058824,0.10301507947058824,0.10292734770588237,0.10286927631250001,0.1027982014,0.10267523328571429,0.10245633661538463,0.10220302966666668,0.10206381145454545,0.10193143019999999,0.10177720400000001
pNuLoCDScore	0.002541909281045779,-0.012811673071895402,-0.013444143071895398,-0.012913370130718915,-0.011786852483660126,-0.008933974248366006,-0.009203373660130687,-0.006760583071895421,-0.002620966601307201,0.006594007529411777,0.012636811016042804,0.016216186274509797,0.01613347696832579,0.011542783907562998,0.006926340509803924,0.0027799220220588172,-0.0014038852941176405,0.013367554705882356,0.015532201764705905,0.014887928235294112,0.014083467058823573,0.01311861588235294,0.013787250000000001,0.014172820588235324,0.013504251764705905,0.012192638235294123,0.011947517058823548,0.013562469411764727,0.01609656470588236,0.021006481764705903,0.027663654705882362,0.032969414705882355,0.03793015705882352,0.04146805941176468,0.04196326999999994,0.043180664117647066,0.044815185294117627,0.04514821117647061,0.04740087117647057,0.04911132999999998,0.04883061294117649,0.04905950235294118,0.04830511058823525,0.046535985882352915,0.04326155294117648,0.04016613294117649,0.03641640823529413,0.03284706764705886,0.03631930470588235,0.039496668823529424,0.043137595294117675,0.0479696111764705,0.05222598058823527,0.05572618470588234,0.0582915917647058,0.0592413594117647,0.06041264529411769,0.06078113529411763,0.06089752529411768,0.0613069617647059,0.06059924823529414,0.061275109999999994,0.06001405588235287,0.05684127058823521,0.04542333823529404,0.02708566999999995,0.008789571176470556,-0.008459515882352886,-0.026489999411764692,-0.04464798176470591,-0.06215742176470582,-0.07954062823529412,-0.09626189564705886,-0.11107626682352936,-0.12421127705882354,-0.13640035388235291,-0.14668862588235293,-0.1564634070588235,-0.16530860317647053,-0.17073525141176465,-0.175209235117647,-0.17009482499999995,-0.16316424529411763,-0.15607119188235297,-0.14926841129411766,-0.1417639218823529,-0.13395449011764704,-0.12655475452941178,-0.11800126976470592,-0.10940396752941184,-0.10204051717647061,-0.09500064341176476,-0.08818701782352946,-0.08261879829411767,-0.07614904511764707,-0.07085499488235296,-0.0640965315882353,-0.05612430494117648,-0.04981242476470587,-0.04533168164705881,-0.040272605647058805,-0.035347883529411775,-0.030931482529411775,-0.0265916134117647,-0.022899766529411766,-0.019824400411764684,-0.016588153,-0.0136303125882353,-0.010469365647058838,-0.007638812058823552,-0.004870550000000008,-0.0021628706470588482,-7.029647058828803e-06,-0.0010882123529411813,-0.001915521411764716,-0.002380185470588242,-0.002614668058823537,-0.002793486176470586,-0.002960408470588226,-0.0030113862352941154,-0.0031019962352941133,-0.0031041267647058807,-0.003050686294117644,-0.0029965130588235217,-0.002974992941176459,-0.0029576234705882207,-0.0029746605294117615,-0.003012244882352924,-0.002962498941176457,-0.002892257588235282,-0.002917474705882356,-0.0029675475294117654,-0.003076524000000004,-0.003200678411764711,-0.0032954534705882457,-0.0033916262352941123,-0.003483517823529403,-0.003624708117647042,-0.003823162176470579,-0.004045532941176468,-0.004290662411764706,-0.004561278411764708,-0.0047914773529411855,-0.004969175470588227,-0.005305857823529422,-0.005745937411764705,-0.006090872176470578,-0.0063956811764705815,-0.006629792588235303,-0.006844875294117654,-0.007069315235294117,-0.0073025686470588325,-0.00751106894117648,-0.007668173352941204,-0.007792425705882358,-0.007866903117647053,-0.007908275470588227,-0.007897998705882349,-0.007866854647058809,-0.007861574588235297,-0.0076743364117647025,-0.007275311117647069,-0.006821581470588242,-0.0063524492941176465,-0.005883212823529403,-0.005401991411764697,-0.004869579294117649,-0.0043037124117647,-0.003761910117647052,-0.0032419872941176313,-0.002742074764705886,-0.0022646535294117663,-0.00181757517647059,-0.0013815544705882352,-0.0009626381176470605,-0.00054457423529412,7.041758823529351e-05,0.000400006647058828,0.000694462647058823,0.0009255995882352826,0.0011004274705882292,0.0012192422941176388,0.001308833941176462,0.0013426859411764663,0.0013732412941176372,0.0013899417058823478,0.0014097462941176503,0.0014185580588235262,0.001446858117647054,0.0014874770000000079,0.0015253574117647106,0.001564226882352946,0.0013897737647058823,0.0011010610588235228,0.0008957289999999979,0.000715634352941176,0.0005769380588235354,0.0005005104705882377,0.00046205152941177635,0.0004243648235294148,0.00039191500000000656,0.00035676747058823594,0.0003298112941176462,0.00030304011764705624,0.00026447241176470737,0.0001921458235293952,0.00010219811764704267,-3.258647058836106e-06,-0.00018421441176470765,-0.0001757084705882317,-0.0002896453529411744,-0.00040132811764705817,-0.0005162844705882338,-0.0006549808823529332,-0.0008290504705882364,-0.0010113344705882342,-0.0012181024705882337,-0.0014195754705882344,-0.0016245809411764706,-0.0018198135294117679,-0.0020098865882352927,-0.0021810064117647014,-0.002324149941176464,-0.002456692882352937,-0.0025185315882352947,-0.0024992032352941194,-0.002444439647058823,-0.0023789021764705834,-0.0023394148823529456,-0.002329492529411767,-0.0023363681176470606,-0.0023483210588235368,-0.0023459877058823533,-0.002329485411764705,-0.002318242411764704,-0.002317227352941164,-0.002324585764705879,-0.002339285117647052,-0.0023717714705882333,-0.0024110479411764627,-0.0026599035882352885,-0.0029394078235294094,-0.0031961034117647044,-0.0034428251764705847,-0.0036448682941176425,-0.003799034764705885,-0.003908756176470591,-0.003976845529411757,-0.004029560411764707,-0.004076665411764709,-0.004112483705882353,-0.004134559176470591,-0.004141432588235298,-0.004143276588235299,-0.004137783764705881,-0.004120559470588234,-0.0038892896470588204,-0.0034781037647058817,-0.003122021588235293,-0.002813195000000001,-0.002544898882352941,-0.002310149588235298,-0.002110868941176472,-0.0019498419411764778,-0.0018117742352941162,-0.001686110000000001,-0.0015702701764705902,-0.0014636921764705872,-0.0013644694705882317,-0.0012619210588235286,-0.0011541544705882326,-0.0010482612352941192,-0.0009806029411764706,-0.0010986629999999963,-0.0011801064705882318,-0.0012325392941176481,-0.0012690838823529414,-0.0012874009411764677,-0.0012940258823529414,-0.001284151411764703,-0.001259369352941176,-0.0012329777647058782,-0.0012006110588235266,-0.0011668641176470623,-0.0011310003529411833,-0.0010937772941176475,-0.0010625010000000074,-0.0010350187647058876,-0.0009678375882352999,-0.0008836499411764703,-0.0008246524705882441,-0.0007686689411764702,-0.0007112410588235307,-0.0006516515294117675,-0.0005915819999999967,-0.0005310056470588277,-0.00047279176470588213,-0.0004170950588235356,-0.00036493888235294286,-0.0003163324117647047,-0.0002679305294117605,-0.0002198100588235337,-0.00017382929411764725,-0.00012940199999999721,-7.916594117646919e-05,-7.338829411765099e-05,-4.832799999999679e-05,-2.747223529411813e-05,-7.5535882352942285e-06,6.3002352941252115e-06,1.7303823529411094e-05,2.5572764705886902e-05,3.183223529411999e-05,4.067464705882415e-05,4.924976470587969e-05,5.837217647058565e-05,6.650117647059167e-05,7.240723529412449e-05,7.805770588235894e-05,8.377547058823626e-05,8.299188235293478e-05,7.930058823529124e-05,7.97350588235303e-05,8.089035294117294e-05,8.075023529411848e-05,7.704999999999518e-05,7.276658823529222e-05,6.851564705881788e-05,6.314841176469771e-05,5.356400000000247e-05,3.9544588235296274e-05,2.5460705882357493e-05,1.284417647058958e-05,1.6797058823535271e-06,-9.596294117647508e-06,-1.940288235293547e-05,3.514882352950721e-06,2.1384882352943474e-05,2.6529294117647734e-05,3.733100000000156e-05,4.537299999999786e-05,5.8375999999995404e-05,7.241676470588071e-05,8.337576470588207e-05,9.333894117646846e-05,0.00010447976470587955,0.00011962935294117585,0.00013692835294117425,0.00015373211764705547,0.00016972211764705591,0.00018707258823529027,0.000203222470588231,0.00018615770588234493,0.00014893399999999987,0.00013198570588235023,0.00011880394117647075,0.000102497,8.548488235294444e-05,6.74250000000029e-05,5.346270588235669e-05,4.382141176470858e-05,3.6044058823531816e-05,2.8628411764708428e-05,2.0176882352940934e-05,1.0302823529411559e-05,-4.2682352940914825e-07,-1.2537470588231542e-05,-2.431805882352825e-05,-2.398782352940748e-05,3.271176470601156e-07,1.5515647058827325e-05,2.6113294117651592e-05,4.31790000000043e-05,5.634988235294139e-05,6.92462352941195e-05,7.959182352941171e-05,8.757176470588698e-05,9.401329411764733e-05,0.0001008075882352917,0.00010567011764705744,0.00012550270588234866,0.0001595137647058785,0.00020582429411764372,0.00025454464705881863,0.00029474764705882117,0.000334881588235289,0.0003825152941176399,0.0004241641764705824,0.0004627622941176454,0.0005017930000000038,0.000546414764705884,0.000595710647058826,0.0006457307647058756,0.0006955907647058814,0.0007460007058823527,0.0007985201176470558,0.0008382280588235293,0.0008515087058823499,0.000839304529411767,0.0008144061176470589,0.000802885588235297,0.0008063182941176472,0.0007981741764705869,0.0007871798235294103,0.0007780169999999989,0.0007678361176470562,0.0007548652352941179,0.000736285882352937,0.0007147028235294194,0.000694224588235294,0.0006746864117647099,0.0006537397058823599,0.0006319531764705892,0.0006238125294117693,0.000628274294117645,0.0006437430000000022,0.0006400834117647018,0.0006103932352941217,0.0005711147647058899,0.0005346553529411852,0.0004994596470588274,0.0004652611176470603,0.00043131470588235465,0.0003991335882353002,0.00036918088235293745,0.0003389138235294145,0.0003058921176470539,0.0002716587058823501,0.00023701947058823655,0.00020113358823529298,0.0001675458235294129,0.00013496099999999941,0.00017158623529412234,0.000235062058823534,0.00030972358823529514,0.0003938593529411727,0.00048451805882352567,0.0005863074117647069,0.0006992799411764672,0.0008272279999999993,0.0009782364705882354,0.0011654882352941168,0.0014130121764705864,0.0017615213529411748,0.0022590752941176427,0.0029971988823529333,0.003762278294117641,0.00470362176470588,0.0056596988823529384,0.006605754294117645,0.007626296941176464,0.008751914294117643,0.009894476352941172,0.01098904723529412,0.012154550470588239,0.01338060352941177,0.014586130764705885,0.015814139823529406,0.016998491117647056,0.01803607923529411,0.018869937705882352,0.019355122941176472,0.01959160017647059,0.01966876064705882,0.02065766829411765,0.021469958411764703,0.022089613058823537,0.02240351376470589,0.0224555731764706,0.02252487247058823,0.022625009764705883,0.022574915411764693,0.02244786776470588,0.02225596711764706,0.021987322235294114,0.021754917411764697,0.02160022064705882,0.021504431588235298,0.02158475658823529,0.02161487788235294,0.020581643470588232,0.018549663882352962,0.01674508382352939,0.015206848529411766,0.014020570999999989,0.012983709823529414,0.011827962176470586,0.010668270764705882,0.009561551470588237,0.008448235000000012,0.007385365000000005,0.006309523470588246,0.005171602000000011,0.004052909705882346,0.002969733176470604,0.001926337294117661,0.0010603017058823522,0.0014009284117646736,0.0016398836470588318,0.0017896377647058787,0.001768288352941183,0.0016008779999999861,0.0013681121176470495,0.0010236924117646984,0.0006683197647058825,0.00023754558823529948,-0.00014965711764704237,-0.0005167293529411837,-0.000805385823529417,-0.0010669031764705822,-0.0012823502352941052,-0.0014700596470588329,-0.0017483364117647088,-0.002143171705882352,-0.0025422825294117574,-0.002936834294117646,-0.0032668090000000094,-0.0035275551176470327,-0.0036761180588235215,-0.003559569529411749,-0.0032333239411764525,-0.0028021454117647254,-0.002286465294117662,-0.0017804958823529338,-0.0013040838823529383,-0.0008346552941176505,-0.0003988449411764794,-2.7313411764706697e-05,0.00041714135294117216,0.0010490990000000117,0.0018013072352941195,0.0025970172352941107,0.00341936664705883,0.004231954882352923,0.00501018311764706,0.005717680823529414,0.0062049075882352756,0.006682617941176472,0.007041260882352948,0.007414645235294129,0.0077720577058823515,0.008138102647058831,0.008483916764705876,0.008867058764705879,0.009158749588235301,0.009254842764705881,0.009110981588235312,0.008812680411764723,0.008450438058823548,0.008036747470588246,0.007586645941176473,0.00713356352941176,0.006725256764705881,0.006338123823529412,0.005952735235294118,0.005585459352941177,0.005207914882352935,0.004835120411764704,0.004485128882352946,0.0041197897647058945,0.004077158588235291,0.004150027176470603,0.004272700705882357,0.004507814823529424,0.004679304235294113,0.004825088647058842,0.004974045705882363,0.005032719588235285,0.005101815411764701,0.005126943411764701,0.0051804134117647005,0.005230026941176469,0.005308901647058828,0.005391511411764707,0.005473809999999996,0.005567785058823521,0.005348768294117651,0.004786528294117631,0.004255840294117616,0.0037858599411764587,0.0034210958235293965,0.003176559058823511,0.002970136705882337,0.0028652425882352978,0.002811589117647062,0.002755173235294117,0.0026381469999999935,0.002507467588235293,0.002358125823529414,0.0021809573529411735,0.0019894267647058705,0.0017756131764705974,0.0011428475294117668,0.0011428610588235383,0.0013375702352941277,0.0015615615294117396,0.0017897854117647077,0.0019655009411764512,0.002182271823529411,0.00242770711764706,0.002641246,0.002900852999999995,0.003190975705882365,0.003460196647058822,0.0037330295882352926,0.004025213941176456,0.004338955058823521,0.004674089764705874,0.005416450411764695,0.006240835235294104,0.006584458176470576,0.006680146882352939,0.006680734999999979,0.006631662411764702,0.00649020776470588,0.0062571333529411605,0.005962387058823529,0.005594722882352965,0.005207339941176475,0.004838197823529428,0.004511249823529434,0.004166699529411788,0.003804120176470624,0.0034295025294117654,0.003090814294117658,0.0024058077058823485,0.00206190941176472,0.0018657568235294214,0.0017434957647059074,0.0016600625882352976,0.0016147537647058785,0.0016296102941176643,0.001685853294117648,0.0018117222352941054,0.002012594823529404,0.0022685424705882057,0.002478663117647037,0.0026963657647058603,0.002923746941176447,0.003160644000000004,0.0033612075294117555,0.0034583984705882503,0.0034841826470588255,0.0035057255882353228,0.003535565235294108,0.0035426107647058974,0.0035194627647059107,0.003482434411764726,0.0034105417058823834,0.0033027584117647224,0.0031159446470588326,0.002825942647058849,0.00248725764705883,0.002165526176470617,0.0018441302941176463,0.0015152452941176453,0.0012727541176470597,0.0010190581764705775,0.0008904172352941081,0.0008064351176470252,0.0007231230588235216,0.0006320465882353049,0.0005743838823529246,0.0005472024705882039,0.0005512716470588153,0.0005835631176470679,0.0006278019411764951,0.0007293660588235246,0.0008962463529411657,0.001054243705882335,0.0011833078235294059,0.001312549294117657,0.0013474384117646981,0.0013692075294117478,0.0013853478823529358,0.0013049809411764812,0.0012030741764705866,0.0011100624117646868,0.0010406415882352887,0.0009460366470588344,0.0008226166470588075,0.0006841528235293631,0.0005521419411764344,0.00042463135294115717,0.00027868305882353117,0.00013472923529411762,1.922158823529363e-05,-7.825605882355591e-05,-0.00012477841176469773,-2.0183411764670978e-05,8.969529411775867e-06,1.1296823529405309e-05,2.4547882352954353e-05,3.33980000000178e-05,-2.428347058823499e-05,-0.00017886441176470647,-0.00030145088235294937,-0.00040312088235291976,-0.0004916773529411722,-0.0005861806470588149,-0.0006764359411764592,-0.0007567764705882218,-0.0008258017647058552,-0.0008777919816176233,-0.0009819636588235259,-0.001206036184873957,-0.0015191846199094916,-0.0017638850980391946,-0.0018886408395722004,-0.0020019139764706068,-0.0020968951764705757,-0.0019409175294117509,-0.00179630635294116,-0.0016756004705882205,-0.0015611048823529344,-0.0014527513529411645,-0.0013409974705882316,-0.0012378754705882344,-0.0011501437058823588
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
