UniprotID	Q9BX79-3
pNuLoCScore	0.39422006888888883,0.39944781799999995,0.4019363254545454,0.4045793666666666,0.40575475692307683,0.4064371028571428,0.4067414933333333,0.407950685625,0.41117818882352936,0.4105283564705882,0.4126366923529412,0.41396434705882357,0.4183075852941177,0.4226074152941177,0.42689901117647056,0.4322059829411765,0.42764201470588237,0.42634273470588235,0.42617678117647056,0.42858947529411767,0.43082640352941176,0.4338415894117647,0.43744671588235295,0.4423294447058823,0.45834305823529414,0.47030713529411766,0.4844153676470589,0.4963198952941178,0.5104559170588235,0.5236124923529412,0.5365353482352941,0.551477304117647,0.5667996999999998,0.58187219,0.5925876735294119,0.6014806823529413,0.6089318141176472,0.6161902376470589,0.6221031282352941,0.627835984117647,0.6336613717647058,0.6273451129411763,0.6224482099999998,0.6155189158823529,0.6092022729411765,0.6026248082352942,0.5953184111764707,0.58772765,0.5800581794117646,0.5734637176470588,0.5668397529411765,0.5623971882352942,0.5581613058823529,0.5526840035294117,0.5466489399999999,0.5383387847058824,0.5069747868235295,0.47424070870588236,0.4413274487058824,0.40868257182352946,0.3775134676470589,0.34624835335294124,0.31508584605882356,0.2850124947647059,0.25527779011764706,0.22601907052941178,0.1960933685882353,0.16629962247058822,0.1362734851176471,0.10697961958823528,0.07895050223529411,0.05143384194117646,0.02755529182352941,0.026586584529411764,0.025870363941176467,0.02545715264705882,0.025248009235294112,0.024991563647058818,0.024808260529411767,0.024724760764705884,0.024664998882352945,0.024628656176470594,0.02460174941176471,0.024573030470588238,0.024546326058823533,0.02453709176470589,0.024519695647058828,0.024497917705882357,0.024475011882352946,0.024462366235294124,0.024394702235294125,0.024330665705882354,0.024251093470588236,0.02413097829411765,0.0239952105882353,0.02385764447058824,0.023720447411764708,0.023574769705882355,0.023422271647058825,0.02326470305882353,0.02309700923529412,0.022937351411764704,0.02278346011764706,0.022637285529411764,0.02250088,0.02238345182352941,0.022273477235294117,0.022222359470588232,0.022169694058823526,0.022132699999999995,0.022134463235294114,0.022147164117647056,0.022155269999999998,0.022161591941176468,0.022172949411764703,0.022189595117647055,0.022217722235294113,0.022260915117647058,0.022300754823529414,0.022337456117647057,0.022411988235294115,0.022504799235294116,0.02261827176470588,0.022733316352941176,0.02285068994117647,0.022965956,0.023084428235294118,0.023202743999999994,0.02330937064705882,0.023413268999999994,0.023510722823529413,0.023610363117647054,0.02371451117647059,0.02380050488235294,0.023868941882352945,0.023918698176470594,0.023951716764705883,0.023931701,0.023878231588235294,0.023792302411764703,0.023694014294117646,0.02358242147058823,0.023468518764705876,0.023345909470588233,0.023217578882352936,0.023098329058823527,0.02298243352941176,0.022870435647058818,0.022758011117647053,0.02263845876470588,0.022527686529411763,0.022428399411764704,0.022310458470588237,0.022199904,0.02208993623529412,0.02199202882352941,0.021898959764705878,0.021809178470588234,0.021725145235294112,0.021646887529411765,0.02157469876470588,0.021506360352941175,0.021446051294117648,0.021389016705882356,0.02133186941176471,0.021277956823529412,0.021226142176470588,0.02117739070588235,0.021128562529411764,0.021113561882352944,0.02110375329411765,0.021099237588235294,0.021090709823529414,0.021082981,0.021080531294117653,0.021081971117647064,0.021077917411764707,0.02107248329411765,0.021068724588235294,0.021062654117647055,0.02105906058823529,0.021057825999999998,0.021053403411764704,0.02104658547058823,0.021000207941176467,0.02094762570588235,0.02089177582352941,0.020850502999999996,0.020815354588235295,0.020778145647058825,0.020739022411764705,0.02070418329411765,0.020669784294117644,0.020641485117647056,0.020616217235294117,0.02058924494117647,0.020559182470588237,0.020525655882352944,0.02049023911764706,0.02045485682352941,0.020419865294117642,0.020423295941176468,0.02043539535294117,0.020449172352941174,0.02044446776470588,0.020429906941176464,0.020413545470588237,0.020397295764705885,0.020375433352941178,0.02035104517647059,0.020322282882352945,0.020289843588235296,0.020258109705882356,0.020228503470588237,0.020201619235294118,0.020177207470588238,0.020125943,0.020082074294117645,0.020042999705882355,0.020003535529411764,0.019965714588235293,0.019933504529411762,0.01990304158823529,0.019873849176470587,0.01984629705882353,0.01982163035294118,0.019799297705882353,0.019778770705882354,0.019756183764705882,0.019734507352941175,0.019714417823529413,0.019695699,0.01967544,0.019682773117647056,0.019684684529411765,0.019683157352941176,0.019680461999999996,0.019675771235294116,0.019667623941176465,0.019663442117647062,0.019660079411764703,0.019656366470588237,0.019649814352941178,0.01964287323529412,0.019635834764705883,0.019632346235294116,0.019627267705882353,0.01962143876470588,0.019624484529411762,0.019633898882352938,0.01963418576470588,0.019634909764705877,0.01963560788235294,0.019636524058823525,0.019634996,0.01963613023529412,0.01963625217647059,0.019635267705882354,0.01963541717647059,0.0196365185882353,0.019634219352941178,0.01963014605882353,0.01962587905882353,0.019623490176470592,0.019619063176470587,0.01960377370588235,0.019582247117647052,0.019570914764705877,0.01955992582352941,0.019549411470588227,0.019539854941176465,0.019534221999999997,0.019528092470588235,0.01952343747058824,0.01952088017647059,0.019518057294117645,0.019515702235294117,0.01951574188235294,0.01951569105882353,0.019515156411764708,0.019509376058823535,0.019513695411764707,0.019513731000000003,0.019518190176470586,0.019522117529411766,0.019526581529411762,0.019529007764705883,0.01952992811764706,0.019527342529411768,0.019521958058823532,0.019512051411764705,0.019504394882352942,0.019498298,0.019492247235294118,0.01948752423529412,0.019483518000000002,0.019478402764705884,0.01947531394117647,0.01946083252941177,0.019446328470588237,0.01942502423529412,0.01939990029411765,0.019371213941176475,0.019341762176470594,0.01931026911764706,0.019279927529411767,0.019249863647058826,0.019221869647058826,0.019189931470588235,0.019154901647058825,0.01911864923529412,0.01908050276470588,0.019010189411764706,0.018939883058823527,0.018874040411764707,0.018811346941176473,0.018754513352941177,0.018698172764705884,0.018644638294117645,0.01859138329411765,0.018538309941176473,0.018483761294117648,0.018430957823529413,0.018382113705882355,0.01833323505882353,0.018284113411764707,0.018234688,0.018185718294117647,0.018137451411764705,0.01812172488235294,0.018106135411764705,0.018088187882352943,0.01807013558823529,0.01805111994117647,0.018035707588235295,0.01802123029411765,0.01800821970588235,0.017996578058823532,0.017988375588235298,0.017979789470588238,0.01796927023529412,0.017960420470588236,0.01795277594117647,0.01794645770588235,0.017934093470588233,0.01792506170588235,0.017915642,0.01790266135294118,0.017885680882352945,0.017868647647058828,0.017852805294117646,0.01783705641176471,0.017821286411764704,0.017805164764705877,0.017788634117647056,0.01777288852941176,0.017756209411764708,0.017738991117647058,0.017720756235294118,0.017702280764705883,0.017682729882352942,0.01766792970588235,0.01764773764705882,0.017625186941176468,0.017604867999999996,0.01758700635294117,0.01756787147058823,0.01754610311764706,0.01752294635294118,0.01749844235294118,0.017473297000000002,0.017447633470588232,0.017420655235294118,0.01739377452941176,0.017366560294117643,0.017339693941176466,0.017285300117647055,0.01723206558823529,0.017180992,0.017132345235294118,0.01708663547058823,0.01704332076470588,0.01700151094117647,0.01696104682352942,0.016922602470588237,0.016885833235294117,0.016850689941176472,0.016816976294117648,0.016784506235294122,0.01675323694117647,0.016723044529411764,0.016693952823529413,0.016665858882352936,0.01666614388235294,0.01666680894117647,0.01666743970588235,0.01666806,0.016668623294117644,0.016669146588235293,0.016669845000000003,0.01667065211764706,0.016671078294117646,0.016671022176470585,0.01667057270588235,0.016669961529411765,0.016669397588235293,0.016668896117647058,0.016668454470588234,0.016665902470588235,0.016665898235294116,0.016666461705882353,0.01666709194117647,0.016667563411764705,0.016667348235294116,0.016666516529411764,0.01666551252941176,0.016664572411764698,0.016663502352941173,0.016662177941176467,0.01666069505882353,0.016659477176470587,0.016658714588235292,0.016658052588235293,0.016657289647058825,0.016656380999999998,0.016657977176470586,0.01665705711764706,0.016655641529411763,0.016654199647058825,0.016652931411764705,0.01665244594117647,0.016652578294117645,0.016652914647058824,0.016653253764705885,0.016653731705882354,0.01665447629411765,0.016655569,0.016656395882352938,0.016656763352941174,0.016656910882352938,0.016650648999999997,0.016647011117647062,0.016642902117647056,0.016639181647058823,0.016635708,0.016632221117647058,0.016628550411764705,0.016624674529411767,0.016620574941176473,0.01661656864705882,0.016612773470588232,0.016609076941176467,0.01660566205882353,0.016602603411764706,0.01659990411764706,0.016597247411764708,0.01659478388235294,0.01659875570588235,0.016600085117647056,0.016601430882352938,0.016602274235294118,0.01660240005882353,0.016602133999999998,0.016601547999999997,0.016600690411764707,0.016599529411764707,0.016597752117647056,0.01659522976470588,0.016592262882352944,0.016588780470588236,0.016584832176470585,0.01658045388235294,0.016566282588235295,0.016552293352941175,0.01653799294117647,0.016523749411764706,0.016509393058823527,0.016494818294117645,0.016480600823529413,0.016466678352941178,0.016453147764705883,0.01644011247058824,0.01642760570588235,0.01641563952941176,0.01640426782352941,0.01639331811764706,0.016382745352941177,0.016372532058823528,0.01636265411764706,0.01636260723529412,0.016362375352941175,0.016362413705882352,0.016362531000000003,0.01636273547058824,0.01636318917647059,0.016363642470588236,0.01636410635294118,0.016364556764705884,0.016364877352941176,0.016365099529411765,0.016365210647058825,0.01636527676470588,0.016365250117647057,0.016365214941176466,0.016365226176470585,0.016365197352941174,0.01636511688235294,0.01636473564705882,0.016364304411764702,0.01636378805882353,0.01636319417647059,0.01636241282352941,0.01636154570588235,0.016360393176470586,0.016359136882352937,0.016357829941176474,0.016356511529411765,0.016355167352941173,0.016353785647058822,0.016352385117647056,0.016350907294117645,0.016349299529411762,0.01634769664705882,0.016346114176470587,0.016344697,0.016343325529411763,0.016342009058823524,0.016340770117647053,0.016339717176470585,0.016338748235294114,0.01633805488235294,0.01633745894117647,0.016336930176470588,0.016336437352941175,0.016336011411764703,0.016335611176470585,0.016335982411764705,0.016335989058823528,0.01633589835294118,0.016335702764705886,0.016335488176470594,0.016335281647058823,0.016335105764705884,0.01633496923529412,0.016334854235294113,0.01633467129411765,0.016334431588235294,0.016334188117647058,0.01633388488235294,0.016333579411764707,0.01633328717647059,0.01633301358823529,0.016332737411764702,0.016331740823529416,0.016331159999999997,0.016330759411764702,0.016330487705882347,0.016330266,0.016330097470588233,0.016329921764705883,0.01632973505882353,0.01632956929411765,0.0163294855882353,0.01632947111764706,0.016329466764705886,0.016329533764705886,0.016329603529411766,0.01632964311764706,0.01632988241176471,0.016330338529411768,0.016330973000000002,0.016331772647058825,0.016332798647058822,0.016333950529411764,0.016335175823529415,0.01633648688235294,0.016337864764705883,0.016339316705882352,0.01634084217647059,0.016342356705882355,0.016343869588235294,0.016345350823529413,0.01634682370588235,0.016348286999999996,0.016349785823529413,0.016351092647058828,0.016352202529411768,0.016353168705882354,0.01635398782352941,0.016354564352941175,0.01635501776470588,0.016355392411764706,0.016355674882352938,0.016355889352941178,0.016356034705882355,0.0163561005882353,0.016356171470588238,0.016356239235294116,0.01635633535294118,0.01635643194117647,0.016356285352941174,0.016356561058823528,0.016356806588235292,0.016356868411764706,0.016356934294117647,0.016357032999999997,0.016357095764705877,0.016357125,0.016357095705882355,0.016357040588235294,0.016356972352941177,0.016356889764705885,0.016356812999999998,0.016356743,0.016356673941176476,0.016356613,0.01635655294117647,0.016356754647058824,0.016356524,0.016356311470588233,0.01635627311764706,0.016356236176470588,0.016356211411764705,0.016356227647058824,0.016356265529411766,0.016356323647058826,0.016356378764705887,0.016356408529411767,0.01635638329411765,0.016356346352941177,0.016356312941176475,0.01635628847058824,0.016356487470588238,0.016356614235294123,0.016356804647058826,0.01635699423529412,0.01635715529411765,0.016357302411764706,0.01635736417647059,0.016357380411764707,0.01635737576470589,0.01635736594117647,0.016357359529411766,0.016357352882352943,0.016357370941176473,0.016357457058823528,0.016357536470588237,0.016357608352941175,0.01635768288235294,0.016357538882352946,0.016357494062500002,0.016357360933333332,0.016357208214285716,0.016357069846153847,0.01635692366666667,0.016356849272727274,0.0163567639,0.016356692111111112
pNuLoCDScore	0.016958119934640525,0.016308287581699388,0.018416623464052373,0.019744278169934737,0.02408751640522888,0.028387346405228886,0.032678942287581725,0.037985914052287684,0.03342194581699354,0.0268949167058824,0.02424045572192518,0.024010108627451066,0.02507164660633493,0.02740448655462191,0.03070522254901964,0.03437875908088234,0.04716486941176479,0.059778778823529444,0.07177867529411769,0.08235554823529423,0.09214833176470583,0.10100507705882344,0.10963633705882359,0.11927132117647044,0.13915768529411743,0.15552945529411766,0.16641089235294132,0.1728912070588236,0.17810541058823542,0.18234864823529423,0.18465641235294117,0.18550653941176465,0.17531831352941168,0.15703797764705868,0.13803284235294094,0.11919902058823506,0.09874635588235292,0.07901231588235302,0.05878306294117652,0.0362503458823531,0.013258479411764834,-0.008408472352941176,-0.025747920588235385,-0.049897817130718974,-0.0657312379542484,-0.08030560795424838,-0.09081859295424838,-0.09855339624836605,-0.1014031003660131,-0.10492058336601309,-0.11080705371895427,-0.11677803924836605,-0.1127387621352941,-0.10889027101604279,-0.10594075116176471,-0.10342503801583713,-0.10119604073529413,-0.0993711600137255,-0.09820498860294122,-0.09783187308823532,-0.0854740427352941,-0.07445951879411766,-0.06735939444117649,-0.06273173979411764,-0.06283070961764706,-0.06157719526470589,-0.056933004735294127,-0.051782114029411755,-0.047032407852941195,-0.043151552558823546,-0.03947940397058825,-0.03581702700000001,-0.03248022497058824,-0.029302286617647055,-0.02625365644117647,-0.022913746676470573,-0.01944763097058824,-0.0158962235,-0.012478598970588234,-0.009375469088235293,-0.006433836911764704,-0.004169740735294117,-0.0029187716764705884,-0.002092135617647062,-0.001569417911764709,-0.0012290030882352934,-0.0008848530294117661,-0.0006373270588235277,-0.0004617100294117653,-0.00030049079411764885,-0.0001640833823529416,-6.951808823529686e-05,-9.692761764706036e-05,-0.0001318760294117642,-0.00016803714705882107,-0.000188852382352939,-0.00020101602941176126,-0.00021472161764705608,-0.00023387320588235012,-0.00025020491176470407,-0.0002625310882352922,-0.0002718072647058846,-0.0002751472647058821,-0.0002723518823529395,-0.00026825914705882505,-0.00026568349999999893,-0.0002615027352941175,-0.00023134297058823375,-0.00017484932352941282,-0.00010843885294117839,-4.5742147058828314e-05,4.832352940888074e-08,3.4515323529410447e-05,5.788079411764638e-05,7.389155882352866e-05,8.752526470588023e-05,9.89956764705889e-05,0.00011040273529411802,0.00012132561764705875,0.0001303889117647023,0.00014022435294117758,0.00015381835294117803,0.00017059055882352736,0.00018036150000000015,0.00017455785294117655,0.0001753194999999999,0.00015462114705882407,0.00013403697058823535,0.00010970320588235029,8.370326470588142e-05,5.952938235294185e-05,3.436126470588406e-05,6.286088235293516e-06,-2.576914705882359e-05,-6.20309705882359e-05,-0.00010010567647058752,-0.00014059891176470586,-0.00018400870588235196,-0.00023118064705882242,-0.00027208808823529253,-0.00031537749999999663,-0.0003765526176470555,-0.0004346343823529424,-0.00047241726470588323,-0.0004922817941176473,-0.0004971189117647067,-0.00049381355882353,-0.00048574076470588035,-0.00047304199999999644,-0.00045565047058823346,-0.0004321797058823504,-0.0004054775882352899,-0.0003766933529411754,-0.00034524520588235207,-0.0003121911470588216,-0.000267563441176474,-0.0002366144705882381,-0.00020203652941176709,-0.00015500411764705728,-0.00011773470588235038,-8.825647058823168e-05,-6.765358823529292e-05,-5.211017647058745e-05,-3.873944117647153e-05,-2.8398823529413725e-05,-1.8920235294117918e-05,-1.1951000000001363e-05,-7.319352941178442e-06,-2.3912941176460617e-06,-1.0941176470727343e-07,1.1007941176453123e-06,-7.75829411764524e-06,-1.9433558823528374e-05,-1.9057294117648046e-05,-1.6747176470589126e-05,-1.792323529411881e-05,-2.1045470588237566e-05,-2.3961117647056454e-05,-2.7440000000000103e-05,-3.228835294117466e-05,-3.588855882352866e-05,-3.878120588235272e-05,-4.249161764705717e-05,-4.674761764706173e-05,-5.1407911764708714e-05,-5.49055000000024e-05,-5.669394117647185e-05,-5.3524882352941686e-05,-4.784776470588212e-05,-5.4660205882350876e-05,-6.889426470588038e-05,-8.154991176470561e-05,-9.267047058823634e-05,-0.0001027605882352959,-0.00011250582352941192,-0.00011879070588235487,-0.0001246730000000005,-0.00013387835294117502,-0.0001449242941176463,-0.00015654005882352433,-0.00016860794117646606,-0.0001807354117647035,-0.0001946899705882344,-0.00021439417647058784,-0.0002330041764705866,-0.0002405869999999987,-0.00024056605882352873,-0.00023596864705882452,-0.00022958820588235215,-0.000223359294117648,-0.0002169182352941175,-0.00021237735294117772,-0.0002098671176470595,-0.00020514970588235426,-0.00019554117647059034,-0.00018254741176470905,-0.00016825988235294465,-0.00015286770588235354,-0.00013670682352941166,-0.00011783926470588374,-9.321750000000281e-05,-7.972397058823855e-05,-6.983767647059103e-05,-6.19225588235281e-05,-5.527597058823351e-05,-5.042194117647024e-05,-4.638576470588317e-05,-4.223964705882266e-05,-3.6472117647059696e-05,-3.073494117646937e-05,-2.7558294117645613e-05,-2.797852941176411e-05,-2.8993235294118985e-05,-3.081188235294109e-05,-3.3352999999999855e-05,-3.900864705882155e-05,-4.66189411764701e-05,-4.9122529411763094e-05,-4.721805882352756e-05,-4.7734647058823854e-05,-4.98595882352966e-05,-5.0986441176471484e-05,-4.9923029411763284e-05,-4.887597058823162e-05,-4.817814705882113e-05,-4.76129117647061e-05,-4.64230882352961e-05,-4.391897058823695e-05,-4.072567647058975e-05,-3.747114705882591e-05,-3.3745735294117216e-05,-2.701102941176335e-05,-1.9427617647059178e-05,-1.6352441176471083e-05,-1.9343735294115316e-05,-2.022702941176409e-05,-1.8738499999998784e-05,-1.7911764705879143e-05,-1.968485294117847e-05,-2.300991176470979e-05,-2.5524411764708127e-05,-2.714552941176715e-05,-2.837817647058892e-05,-2.9279882352940823e-05,-3.064247058823244e-05,-3.1742470588232846e-05,-3.270870588235365e-05,-3.5668294117647756e-05,-3.965111764705695e-05,-3.7914176470588146e-05,-3.1705088235294e-05,-2.6316147058821904e-05,-2.3503500000000843e-05,-2.0494382352942084e-05,-1.546858823529146e-05,-8.80923529411777e-06,-1.6647352941174393e-06,4.274529411766453e-06,9.009588235294602e-06,1.246217647058942e-05,1.4615294117645977e-05,1.5948117647058765e-05,1.644870588235134e-05,2.391764705881108e-06,4.842352941177713e-07,1.1211764705879035e-07,-3.937500000002203e-06,-6.866882352943651e-06,-8.721352941176014e-06,-1.0343235294116987e-05,-1.4994088235294883e-05,-2.2101882352940777e-05,-3.339470588235166e-05,-4.6581147058825587e-05,-6.099026470588256e-05,-7.556676470588455e-05,-9.007747058823595e-05,-0.00010486135294117752,-0.00011942399999999992,-0.00012022088235294145,-0.00011797394117647221,-0.00012962029411764733,-0.0001447897941176477,-0.00016127205882353161,-0.00017882388235294228,-0.00019520964705882667,-0.0002093421470588247,-0.0002197941470588223,-0.00022546023529411777,-0.00022572058823529424,-0.00022223641176470459,-0.00021628538235293933,-0.0002093141176470574,-0.0002010623529411764,-0.00019217247058823418,-0.00018791070588235377,-0.0001929251176470588,-0.0001902724411764721,-0.00018566429411764722,-0.00018170867647058532,-0.0001766795000000005,-0.0001715947941176455,-0.00016673414705882343,-0.00016359261764706083,-0.0001620931176470608,-0.00016331370588235257,-0.00016635058823529641,-0.00017058952941176493,-0.00017494955882352801,-0.0001793617352941184,-0.0001839080294117664,-0.00018292652941176435,-0.00018042035294117686,-0.00017802585294117435,-0.0001703182941176478,-0.00015983926470588238,-0.00014816532352940684,-0.0001365790294117642,-0.0001254419117647041,-0.0001142981764705852,-0.00010309297058823212,-9.250397058823377e-05,-8.21514999999988e-05,-7.213902941176527e-05,-6.246891176470842e-05,-5.3185147058824184e-05,-4.4209382352939156e-05,-4.025264705882249e-05,-4.012567647058464e-05,-3.8015617647059116e-05,-3.997547058823443e-05,-4.4528235294119534e-05,-5.041647058823956e-05,-5.7189882352941604e-05,-6.505152941176616e-05,-7.40227647058854e-05,-8.467397058823864e-05,-9.577832352941282e-05,-0.00010706814705882181,-0.00011879750000000008,-0.0001311316176470581,-0.00014379914705882,-0.00015681479411764655,-0.0001654607941176476,-0.0001715204705882399,-0.00017811717647058835,-0.000183337705882353,-0.00018772570588235227,-0.0001914114117647081,-0.0001943442941176477,-0.00019560499999999974,-0.00019459635294117456,-0.0001910485588235266,-0.00018539155882352915,-0.0001784726176470592,-0.0001706562647058804,-0.00016184638235293945,-0.00015201691176470675,-0.00014133744117647215,-0.00013283255882353025,-0.00012832291176470556,-0.00012175588235294188,-0.00011593076470588388,-0.00010990470588235352,-0.00010418252941176223,-9.827294117647004e-05,-9.272105882353159e-05,-8.78568235294138e-05,-8.386202941176694e-05,-8.099582352941517e-05,-7.88605294117662e-05,-7.708676470588594e-05,-7.556205882353062e-05,-7.447647058823718e-05,-7.382223529411695e-05,-7.084147058823188e-05,-6.541323529411433e-05,-6.016497058823275e-05,-5.5046529411763995e-05,-5.010370588235183e-05,-4.538576470588217e-05,-4.0984117647059615e-05,-3.678005882352779e-05,-3.279547058823544e-05,-2.9063294117646216e-05,-2.5532558823525633e-05,-2.219838235294029e-05,-1.906441176470486e-05,-1.6039352941178697e-05,-1.307317647058874e-05,-1.0109235294116989e-05,-8.440941176472011e-06,-9.845529411765808e-06,-1.0582882352942746e-05,-1.0761794117646398e-05,-1.0802852941175015e-05,-1.0929323529411394e-05,-1.1070499999999914e-05,-1.084238235293973e-05,-1.0626088235292028e-05,-1.0357617647057532e-05,-9.997323529412766e-06,-9.559676470587142e-06,-8.973176470587069e-06,-8.313382352940352e-06,-7.680117647058254e-06,-7.070882352942093e-06,-5.050235294118757e-06,-1.3278823529413314e-06,2.0834117647073463e-06,4.0599411764725285e-06,5.085588235292232e-06,5.850823529411284e-06,6.541352941176817e-06,6.868705882352721e-06,6.762823529410031e-06,6.537352941175453e-06,6.178647058823969e-06,5.671764705880711e-06,4.978117647057995e-06,4.132558823531293e-06,3.1907647058838223e-06,2.2367352941199403e-06,1.3506176470608894e-06,-1.1509705882348925e-06,-3.887264705883242e-06,-5.788088235295433e-06,-6.792382352941231e-06,-7.5999705882352775e-06,-8.188441176471342e-06,-8.743382352939533e-06,-8.988558823527087e-06,-9.132323529410097e-06,-9.213441176469592e-06,-9.429117647058796e-06,-9.70082352941097e-06,-1.007429411764571e-05,-1.0549117647059084e-05,-1.1200117647061636e-05,-1.2144058823531506e-05,-1.3213117647060263e-05,-1.4385941176472267e-05,-1.5936823529412447e-05,-1.780358823529407e-05,-1.9757352941175005e-05,-2.1804941176468626e-05,-2.4051705882354932e-05,-2.627758823529544e-05,-2.849958823529508e-05,-3.0768176470588604e-05,-3.287138235293953e-05,-3.4659294117648023e-05,-3.6156117647061226e-05,-3.733323529411803e-05,-3.8158264705882156e-05,-4.020258823529514e-05,-4.169741176470593e-05,-4.2963117647057056e-05,-4.3828117647059725e-05,-4.43869999999999e-05,-4.4662264705884816e-05,-4.479250000000157e-05,-4.4685147058824357e-05,-4.433661764705922e-05,-4.392691176470856e-05,-4.3354617647059154e-05,-4.2655205882355385e-05,-4.2023882352939385e-05,-4.14292352941166e-05,-4.0909941176470524e-05,-4.0482382352940646e-05,-3.8566294117645464e-05,-3.521970588235383e-05,-3.2171647058824165e-05,-2.9300882352940177e-05,-2.6593882352940815e-05,-2.3997617647056324e-05,-2.1513705882351616e-05,-1.9135529411764413e-05,-1.6903058823529785e-05,-1.4821529411764359e-05,-1.2818941176471338e-05,-1.089070588235208e-05,-9.039764705882566e-06,-7.269117647057746e-06,-5.577764705881616e-06,-3.982823529412663e-06,-3.0573823529417288e-06,-3.746735294116177e-06,-4.354852941175838e-06,-4.9599705882353434e-06,-5.520441176472268e-06,-6.10091176470734e-06,-6.72041176470739e-06,-7.367235294118701e-06,-8.007705882351682e-06,-8.576882352940435e-06,-9.159176470588046e-06,-9.722352941176488e-06,-1.0286941176470069e-05,-1.0830294117648506e-05,-1.134011764705907e-05,-1.1793794117644432e-05,-1.1573264705883046e-05,-1.076644117647095e-05,-1.004588235294264e-05,-9.351588235293265e-06,-8.641352941174754e-06,-7.949058823529531e-06,-7.189470588234506e-06,-6.379588235294609e-06,-5.5590294117668915e-06,-4.76020588235232e-06,-3.967382352939794e-06,-3.1766176470590657e-06,-2.400617647059858e-06,-1.6326764705875546e-06,-8.890294117651354e-07,-1.7844117647207447e-07,2.9358823529224143e-07,2.153529411741406e-07,1.0720588235375861e-07,5.65882352938224e-08,-1.0588235305891702e-09,-2.3411764703967775e-08,-8.400000000088892e-08,-1.931176470577889e-07,-3.340882352917407e-07,-4.466470588243565e-07,-5.432941176473222e-07,-6.427058823529203e-07,-7.262941176464088e-07,-8.069411764708573e-07,-8.891764705885874e-07,-9.502352941170855e-07,-8.052941176447254e-07,-5.574705882332998e-07,-3.398235294098384e-07,-8.76764705889238e-08,1.0514705882543052e-07,2.381470588230794e-07,3.560882352957734e-07,4.992058823538592e-07,6.685588235279261e-07,8.437058823512061e-07,1.0157058823526133e-06,1.1891176470591597e-06,1.35764705882363e-06,1.5284705882356864e-06,1.7066176470591221e-06,1.888382352941212e-06,2.720470588237975e-06,3.1952647058831884e-06,3.718617647054806e-06,4.120411764705484e-06,4.538235294117635e-06,4.979705882353011e-06,5.4514117647057325e-06,5.9200588235289175e-06,6.367000000000178e-06,6.788823529413693e-06,7.184823529411688e-06,7.543941176468838e-06,7.87923529411462e-06,8.191117647058169e-06,8.477970588236308e-06,8.737235294117504e-06,8.321911764702303e-06,7.403205882352409e-06,6.688235294118744e-06,6.073735294116062e-06,5.531294117646496e-06,5.018029411765421e-06,4.499264705882036e-06,3.981735294117383e-06,3.463794117647065e-06,2.937029411762687e-06,2.421852941175001e-06,1.9389705882381925e-06,1.4730882352959052e-06,1.018264705882413e-06,5.722647058812452e-07,1.3452941176328448e-07,-3.4758823529504324e-07,-1.6144117647061418e-07,-1.0870588235296907e-07,-8.999999999946551e-08,-1.2667647058747789e-07,-1.6805882353289336e-07,-2.2267647058898943e-07,-2.7014705882358325e-07,-3.22323529410376e-07,-3.639117647016854e-07,-3.8955882352732785e-07,-4.092058823543937e-07,-4.062647058801494e-07,-3.956176470587547e-07,-3.790882352923408e-07,-3.6991176470373144e-07,-3.110882352917038e-07,-2.1385294117666487e-07,-1.762647058797806e-07,-1.7120588234956213e-07,-1.6585294117764382e-07,-1.6179411764342955e-07,-1.5952941176400337e-07,-1.6155882352937578e-07,-1.5438235294144842e-07,-1.4097058823742126e-07,-1.343823529415672e-07,-1.3920588235252773e-07,-1.8267647058922698e-07,-2.520588235285781e-07,-3.2082352941116554e-07,-3.723529411765042e-07,-4.837058823516094e-07,-6.12411764702725e-07,-6.690588235293976e-07,-6.422352941178738e-07,-6.125000000020003e-07,-5.86147058825523e-07,-5.465588235296914e-07,-5.355422794117715e-07,-5.26750980393148e-07,-5.30063025208638e-07,-5.417488687774891e-07,-5.592990196066211e-07,-5.693502673799478e-07,-5.586941176482368e-07,-5.591601307201183e-07,-5.080424836604452e-07,-3.8880718954310833e-07,-2.9104248366190744e-07,-2.3057189542548262e-07,-2.2792483660161178e-07,-2.2813071895097514e-07,-2.3124836601162713e-07,-2.4354248365915376e-07
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
