UniprotID	Q9H6U6-6
pNuLoCDScore	-0.04906554604575161,-0.06587082016339868,-0.0822606631045752,-0.09602394722222227,-0.09764263604575166,-0.09905435781045754,-0.0973164225163399,-0.09354720869281041,-0.0914469222222222,-0.07676067973529413,-0.0630684677540107,-0.05089199443627454,-0.04024052563348415,-0.03058097928571432,-0.022767073490196132,-0.01807961518382356,-0.014477564705882379,0.008298072352941138,0.031756212941176504,0.050893687058823606,0.05781239647058825,0.06526125000000002,0.06980674235294121,0.07181093264705876,0.07478197735294115,0.07693188558823527,0.07675043558823524,0.07545645264705886,0.07493872852941175,0.07519028470588235,0.0748858147058824,0.07462397470588239,0.07574869000000001,0.07298664941176472,0.06562409411764705,0.05950265117647052,0.05470335999999992,0.048820744705882324,0.0417317482352941,0.03389787588235291,0.026064441764705848,0.018404883529411747,0.011528672352941222,0.006848434117647073,0.002562478823529446,-0.0028105829411764205,-0.009693734117647096,-0.01565261294117648,-0.02690563529411763,-0.037683174117647045,-0.043862525882352926,-0.04870368764705876,-0.05441589764705876,-0.05898496117647056,-0.06216168588235296,-0.06262725647058817,-0.060391571176470565,-0.05825076705882351,-0.05525661705882351,-0.05335732882352942,-0.05135816411764707,-0.048659885882352955,-0.04417233117647057,-0.037971087058823544,-0.02640917235294124,-0.009811925294117646,0.004635153529411712,0.016884771176470553,0.02777635352941174,0.03753647529411763,0.046924408235294146,0.05459398588235295,0.059362088235294125,0.06231566235294114,0.06515423647058821,0.0676327152941176,0.06944955058823529,0.07064840764705879,0.07091497176470588,0.06938848647058823,0.07154181000000004,0.06689484176470592,0.06169502352941181,0.058883975882352946,0.05741677764705888,0.056576015882353003,0.055663225294117685,0.05453986176470588,0.05413541882352935,0.05563607000000004,0.057579834117647055,0.06022142411764703,0.06366633647058817,0.06772705470588236,0.07204874117647053,0.07691951470588237,0.07782111882352938,0.07523705764705879,0.07529818411764705,0.07523145999999997,0.07382760058823523,0.07166934705882344,0.06934202058823519,0.06736337411764703,0.06589063294117659,0.06429075705882353,0.06176601705882345,0.05862174058823538,0.05441385705882362,0.04871520352941178,0.04137156647058826,0.032036510588235256,0.009263450235294124,-0.005441305647058858,-0.0170588209411765,-0.02659868447058822,-0.03288656447058819,-0.039569439176470544,-0.04631462623529403,-0.05423865505882347,-0.06360744976470589,-0.07351759917647055,-0.0836016015294117,-0.09406084447058821,-0.10343962270588242,-0.11200448388235296,-0.11864620799999998,-0.12215988447058818,-0.11069914058823527,-0.08919573611764703,-0.07549675552941176,-0.06861099376470592,-0.06699117376470592,-0.06643018494117647,-0.06440766788235297,-0.06070639905882358,-0.054494906117647124,-0.046559176705882444,-0.03735732317647056,-0.026594725529411833,-0.015986465529411742,-0.005327103176470616,0.005608790941176445,0.015706837999999945,0.034887476235294146,0.03772008235294111,0.0436486794117647,0.054157195294117666,0.06786072882352945,0.08394526941176472,0.09895614117647056,0.11258777117647062,0.1247463311764706,0.1345991352941177,0.1435137964705882,0.15094654411764707,0.15719137823529405,0.16381579352941178,0.16942372647058818,0.1741619929411764,0.1681337258823528,0.15448653117647054,0.1439838223529411,0.13301840941176457,0.1213187323529411,0.10886557294117638,0.0956649429411765,0.08299430588235279,0.07082864235294106,0.05973692352941168,0.049747416470588224,0.03988523235294117,0.030635230588235307,0.020859906470588163,0.011448781764705873,0.0022758482352941978,-0.00590278529411753,-0.003266405294117536,-0.003499696470588176,-0.004444848235294008,-0.004690343529411722,-0.004662337058823407,-0.003958336470588186,-0.002492134117646927,-0.001021231764705699,0.000365215294117871,0.0006827711764706978,0.001153400588235376,0.0017752223529412525,0.0025076347058825,0.0036169782352942215,0.004574292941176505,0.004966808823529456,0.004310986470588252,0.003617314705882446,0.003837864117647194,0.004156618823529523,0.003976525882352866,0.003611719411764691,0.0028719364705882544,0.0015715452941176267,0.00020553411764695495,-0.0009174070588235939,-0.0018375852941176496,-0.002904186470588266,-0.0038393841176471155,-0.004965300000000006,-0.006039753529411829,-0.009010023529411826,-0.011612847058823539,-0.013662304705882422,-0.016160789411764798,-0.018941424705882448,-0.0207162682352941,-0.02234087470588242,-0.023699258235294174,-0.0249526529411766,-0.02622700705882358,-0.02763527058823534,-0.02921497411764712,-0.03069496235294117,-0.032303576470588236,-0.03378501941176465,-0.03501871176470578,-0.034258534705882304,-0.031125509411764674,-0.028000467058823475,-0.02519927470588229,-0.022647048235294065,-0.020632695294117598,-0.018930185294117607,-0.017080561764705904,-0.015371371176470527,-0.01365702941176472,-0.011752560000000023,-0.009909017058823633,-0.008083404117647075,-0.006217178823529457,-0.004327598235294161,-0.0025735247058824573,-0.00019513058823528162,-2.8257058823533132e-05,-9.133058823523887e-05,2.6692941176464924e-05,0.000484608235294115,0.0011800317647059355,0.002143922941176546,0.002769217647058897,0.0034062341176471223,0.0041040370588235064,0.004516471176470582,0.004791753529411802,0.004903248823529327,0.0050227752941175985,0.005039358235294,0.005135545294117527,0.0045415264705880865,0.003381582941176353,0.0021644729411762764,0.0010818482352939474,-3.334647058833573e-05,-0.001438891764706074,-0.0029408994117648968,-0.0044483217647059425,-0.005876032941176501,-0.007170365882352814,-0.00827355647058814,-0.00881893999999983,-0.008934598235293911,-0.00865589411764689,-0.008387712941176295,-0.008237798823529263,-0.00806282705882344,-0.0069581399999998905,-0.006248775882352786,-0.00553795588235273,-0.004671175882352774,-0.0037701670588233815,-0.0031890264705881077,-0.002548486470588196,-0.0017961605882353404,-0.0011286517647059457,-0.0003208741176470853,0.00014352764705871657,0.0001752682352940127,-0.00020029764705886688,-0.0007276858823530019,-0.001298209411764728,-0.0018864764705882608,-0.002804757647058842,-0.003496488823529431,-0.0038473670588235476,-0.004321555294117707,-0.004940893529411738,-0.005006594117646979,-0.00476975529411755,-0.00465749529411752,-0.004680148823529351,-0.004869353529411757,-0.005211318823529432,-0.005360045882352893,-0.005397788235294132,-0.00534085882352936,-0.005073415294117645,-0.002358183529411806,0.001233676470588141,0.005355656470588166,0.00844676882352935,0.010774908823529383,0.013136548823529437,0.015207332352941028,0.016874759411764584,0.018360829411764645,0.01998783176470581,0.02151360588235296,0.02304276999999999,0.02428018999999987,0.025222935294117566,0.025829030588235158,0.02589630882352939,0.02299651176470585,0.01637670588235296,0.00837534470588236,0.000735170588235301,-0.005727824117647051,-0.011677201176470697,-0.01707558705882345,-0.022127307647058836,-0.026781837647058826,-0.030977217647058852,-0.03508622176470594,-0.03878977647058823,-0.04183663941176469,-0.04375143411764704,-0.044751513529411646,-0.04447815058823529,-0.035488879999999945,-0.02148162999999992,-0.005754716470588284,0.012165702352941177,0.02974642529411764,0.046673454117647006,0.06380615176470589,0.0806503288235294,0.09739208058823517,0.11349970470588228,0.12963992411764713,0.14569387764705888,0.16136433176470588,0.17599789352941164,0.18960842999999994,0.20215605411764703,0.20603507235294116,0.19988854411764712,0.19151933294117657,0.1809760935294118,0.16861746294117652,0.15619903705882365,0.1433766264705882,0.1303087529411764,0.11701685352941182,0.10365245588235306,0.09019282235294113,0.07646275588235285,0.06260484058823534,0.04880005235294138,0.03550418352941187,0.02239305705882355,0.012112524117646961,0.023077075980392187,0.02274373009803926,0.026936125392156895,0.03545890009803923,0.046798294803921614,0.057009100686274544,0.06752036398039224,0.0814288757450981,0.09326493103921574,0.10666847894117648,0.11793724577540107,0.1316418547794118,0.14557606291855213,0.1573966449369748,0.1624122684117647,0.1579598700919118,0.15554772617647056,0.1634823685294117,0.17167156735294112,0.17377448911764704,0.1747396997058823,0.17794227558823528,0.1821481422941176,0.1844718652352941,0.18571680994117654,0.18845873735294122,0.19359188852941178,0.19262479235294117,0.18478175352941173,0.1765500070588235,0.16944853058823528,0.16926907882352948,0.16566811588235292,0.15395481411764722,0.13746541117647065,0.12137219588235304,0.1042638976470589,0.0870408311764706,0.06816983470588239,0.048613099999999965,0.03185657058823527,0.016574175882352937,0.00207258764705881,-0.010702114117647099,-0.01591071941176475,-0.018551117058823507,-0.021978756470588223,-0.026291640000000116,-0.040329865294117584,-0.04458487058823535,-0.04794814647058826,-0.046337481176470574,-0.044651522352941175,-0.042554358823529426,-0.03950167764705881,-0.03849447529411748,-0.03814105999999989,-0.03595240882352946,-0.03657853941176464,-0.03679172882352921,-0.03892964588235287,-0.042021772352941134,-0.04575401235294124,-0.04949764764705883,-0.04495330352941179,-0.029767528235294216,-0.012970038823529428,0.001959927647058768,0.011989189999999983,0.019438985294117694,0.025256397647058837,0.031434654117646954,0.039577488235294,0.04587253470588243,0.05112050470588231,0.05658789647058815,0.061938722941176416,0.06767681117647056,0.07400769529411777,0.08256958529411768,0.09719232823529422,0.1015951241176472,0.10098011941176477,0.0968492594117647,0.09675629529411772,0.09747758294117648,0.09881861117647062,0.10079149000000015,0.10133897294117639,0.1019984599999999,0.10416121705882342,0.10578118705882344,0.10697646294117652,0.10750782529411768,0.10841641764705878,0.1077008176470588,-0.04621214555555553,-0.0587254990849673,-0.06854178732026145,-0.07607682320261436,-0.0804330102614379,-0.08996652320261433,-0.09733400732026143,-0.10351326496732022,-0.1074411267320261,-0.10336936258823531,-0.10021679572192516,-0.09678357205882351,-0.09219855742081448,-0.08684760563025212,-0.08119249847058824,-0.07551729963235293,-0.0756027017647059,-0.06755547411764706,-0.06152434588235295,-0.05846795588235294,-0.05818466435294116,-0.052680677470588244,-0.04964209670588235,-0.047890997294117665,-0.04882932335294121,-0.050951214235294126,-0.05403294305882354,-0.05713900600000002,-0.061429549058823515,-0.06637787352941174,-0.07141792270588235,-0.07638702729411766,-0.07595654905882351,-0.07074193629411764,-0.06666962394117643,-0.06258071958823529,-0.058340228,-0.054336100117647064,-0.05008315211764704,-0.04554065070588235,-0.04068593052941174,-0.03541148441176468,-0.029926175647058816,-0.02429450711764705,-0.018714471823529408,-0.012943715470588237,-0.007393780764705878,-0.002408572529411755,0.0031638808823529485,0.0034130881176470534,0.004242988588235297,0.005765778941176476,0.006654252647058816,0.007545433941176467,0.008551349470588207,0.009362754176470582,0.010360028470588221,0.01106017499999997,0.011763329411764674,0.012555070058823517,0.013380920705882343,0.01429079511764706,0.01513110394117647,0.015911625705882358,0.015938241941176462,0.015129338411764726,0.014117177588235288,0.01300196282352941,0.011937535411764719,0.011129133470588234,0.01041713388235295,0.009607723647058822,0.00872743641176471,0.00776902523529413,0.006854926176470599,0.005827245823529406,0.00477388705882352,0.003621595235294081,0.002475894117647051,0.0013650555294117545,0.0004936823529411993,0.00036357941176468067,0.0002686697647058811,0.00033496282352940554,0.0004785531764705808,0.0005734593529411747,0.0005399570000000076,0.0005828760588235254,0.0005960231176470737,0.0006489919411764855,0.0006870405294117782,0.0007475764117647193,0.0008944028823529571,0.0010274454705882646,0.0011769087058823569,0.0013881654117647024,0.001414321882352923,0.0011983324705882314,0.0010315383529411887,0.0008418412352941274,0.0005532570588235308,0.00023671147058824948,-0.00010568505882352364,-0.00046897294117646815,-0.0007495229411764864,-0.0009651488235293965,-0.0011588291764705744,-0.0013405771764705837,-0.0015898810000000152,-0.0017416780588235259,-0.0018297662941176573,-0.0019767309999999955,-0.002839148352941176,-0.00300376835294118,-0.0034528218823529633,-0.0037662883529411967,-0.0038309001764705725,-0.0038488066470588195,-0.0038477545294117593,-0.0037594329999999787,-0.003711142999999986,-0.003754090058823531,-0.0037915444117647135,-0.0038506811176470673,-0.0038031843529411774,-0.00371159994117648,-0.003751117588235278,-0.003720404058823526,-0.0028891961176470554,-0.0018445772352941037,-0.00094759194117644,0.00012542423529413038,0.0008186672352941127,0.0012985293529411829,0.0017085431764706088,0.0020842228823529513,0.002378999941176463,0.0026835046470587987,0.002991228999999998,0.0033416341764705842,0.003695176529411759,0.0039011744705882284,0.004173391176470559,0.004447927058823506,0.004958964705882349,0.004712238176470582,0.004925561352941185,0.0046528398823529465,0.004535003999999995,0.0045590145294117645,0.004594458647058819,0.004621143294117627,0.004705247647058833,0.004816158823529426,0.004934129411764701,0.0050511454117647125,0.00509943341176472,0.005231309882352944,0.0053979061176470805,0.00550206823529413,0.005237856470588248,0.004646676470588251,0.004029521529411731,0.0035015115294117632,0.0030831888823529413,0.0026621174117646834,0.0022956185882352514,0.001964769999999977,0.001664463294117624,0.001366228588235277,0.0010543880000000172,0.0007460903529411811,0.00046572999999999753,0.0001640170588235318,-0.00018895941176469422,-0.0005293332941176399,-0.001394708882352963,-0.0016452788823529685,-0.001818575941176473,-0.001846560647058848,-0.0019507967647059143,-0.001920280294117671,-0.0018722091176470723,-0.001963387588235291,-0.0020666874705882327,-0.0021469983529411735,-0.00221649658823532,-0.0023176648235294084,-0.0024203712941176514,-0.002530276941176454,-0.002593812823529426,-0.0026580804705882283,-0.0021571360588235194,-0.001294781647058818,-0.0006982122352940934,-0.0002993463529411544,3.494823529415214e-05,0.0002499993529412048,0.00036118029411767727,0.0006007893529411806,0.0009901098235294281,0.0013866441764705945,0.0017478980000000116,0.0019477046838235201,0.002181446023529404,0.002417997907563016,0.0026614369230769236,0.0028937820882352916,0.003102853272727274,0.0027435674000000077,0.002564219078431365,0.00234008966666667,0.0021709100196078412,0.002024705960784315,0.0019433809019607923,0.001839144196078446,0.0015881424313725495,0.0013023907254901962,0.0010369121960784322
pNuLoCRank	Low
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
