UniprotID	Q96T68-2
pNuLoCScore	0.21408861555555556,0.21979483100000002,0.22520894090909094,0.22163335833333334,0.21890178153846157,0.22291119000000004,0.22812923400000001,0.23580735375000003,0.24784674,0.2528689070588235,0.2717647952941177,0.2856871852941177,0.30313793235294123,0.3236739964705883,0.34395227294117653,0.35523640529411765,0.3616116741176471,0.3745571717647059,0.3871539929411765,0.4004620376470588,0.42065628764705876,0.44179407411764704,0.45942685882352946,0.4752737088235294,0.49705074705882346,0.5137370811764707,0.524788525882353,0.5357251717647058,0.5524473494117648,0.5682325511764708,0.5791300017647059,0.5895036411764706,0.6058745811764705,0.6243397111764706,0.6361708611764705,0.6480035152941174,0.65867618,0.6680769888235294,0.6758669517647058,0.6825030847058824,0.6887521552941177,0.6861270435294118,0.6836716041176472,0.6813784305882353,0.6805455935294118,0.6793604699999999,0.678959765882353,0.6798510229411765,0.6819447876470588,0.6831811252941177,0.6844241764705884,0.6853832452941178,0.6859184988235294,0.6858569300000001,0.6862633529411765,0.6873543558823529,0.6912178264705883,0.6950403088235294,0.6991710205882353,0.7016330152941177,0.7031223564705882,0.7057103270588234,0.7088993094117647,0.7123821470588236,0.7158489705882354,0.7191773941176473,0.721967591764706,0.7247821229411765,0.7269436464705884,0.7299567252941177,0.7336175552941177,0.7370953041176471,0.7404232876470589,0.7401188464705882,0.7406360405882353,0.7409357405882353,0.7425613382352941,0.7451095999999999,0.7466545882352941,0.747687132352941,0.7486543264705882,0.7494873582352942,0.7497870700000002,0.75034248,0.7507336552941176,0.751545405882353,0.7519824258823529,0.7523786882352941,0.7524548958823527,0.7547303917647057,0.7549175505882351,0.7534463776470588,0.7514412223529411,0.7478190129411764,0.74403744,0.7400883847058823,0.736684375882353,0.7339446252941177,0.7309775111764706,0.7292341464705883,0.7271622152941177,0.7249874305882353,0.7231433976470589,0.7215015129411765,0.7203672817647059,0.7199325817647058,0.7169175605882352,0.7162617841176471,0.717321431764706,0.7191842576470588,0.7227307023529413,0.7265970417647061,0.7308404823529413,0.7342474782352941,0.7373524994117647,0.7408461523529413,0.743693664117647,0.7467495388235293,0.7499150717647057,0.7526352011764708,0.7570674635294117,0.7583673005882353,0.7603200452941178,0.7631707458823529,0.7663143282352941,0.7697250005882353,0.7720808864705883,0.7745540829411766,0.776627777647059,0.7784910611764707,0.7801141694117648,0.7812534829411766,0.7817977029411765,0.7820570676470588,0.7817035905882354,0.7810838317647059,0.7807810758823529,0.7789267335294118,0.7797059747058823,0.7792286652941176,0.7780369623529412,0.7768608152941175,0.7753813505882353,0.7747691764705883,0.7739982211764707,0.7736949105882354,0.7733449152941176,0.7734723405882354,0.7737607623529412,0.7743553305882352,0.7747519694117647,0.7756353129411766,0.7762213270588236,0.7784783888235295,0.7806281423529411,0.7826275305882353,0.7848077694117647,0.7870306535294118,0.788600344117647,0.7901115323529411,0.7914464205882354,0.7930234794117648,0.7946175600000001,0.7963586117647059,0.7981907205882353,0.8000157535294118,0.8019302417647058,0.8041903588235293,0.8064302499999999,0.8092662794117647,0.8100412288235294,0.8105256964705883,0.8111421552941178,0.8116829576470589,0.8121480000000001,0.8131882623529414,0.8141722447058823,0.81525053,0.816061735882353,0.8167292576470588,0.8172648476470589,0.8176818270588234,0.8181728747058823,0.8187068947058824,0.8199095476470587,0.8206927799999999,0.8213624588235294,0.8214301329411765,0.8214151799999999,0.8207894388235294,0.820441748235294,0.8203762182352942,0.8203383970588236,0.8199593500000002,0.8191012529411765,0.8182224764705883,0.8173104847058824,0.816223225882353,0.8150976729411764,0.8141471747058824,0.8133135429411764,0.8117784047058825,0.8107210047058824,0.8096468235294118,0.8094228588235294,0.8094146705882355,0.8098346941176472,0.8099094452941178,0.8099027194117647,0.809647164117647,0.8096337876470588,0.8100631464705883,0.8105563641176471,0.8109430929411765,0.8114992041176471,0.8120232335294117,0.8136297194117648,0.8137137547058825,0.8143522817647059,0.8149598464705883,0.8156650194117647,0.8163750605882354,0.8171669741176472,0.8181421741176472,0.8192237841176472,0.8201307429411766,0.8210781752941178,0.8221065029411765,0.8230582205882353,0.8239866205882354,0.825077454117647,0.8261730688235295,0.8272929082352941,0.8270928576470589,0.8281644223529412,0.8286239482352942,0.8289422576470588,0.8289830105882353,0.8287162164705882,0.8284252476470587,0.8280522158823529,0.8276456629411764,0.8274180629411764,0.82715056,0.8267710882352941,0.8262881823529411,0.825768805882353,0.8252522670588236,0.8248561200000001,0.8237464864705882,0.8218452841176471,0.8203448411764707,0.818673685882353,0.8172921352941176,0.8161749252941177,0.8147747194117647,0.8135478688235295,0.8125241535294119,0.8115453535294117,0.8102453005882352,0.8091308888235296,0.8081304447058825,0.8073576329411765,0.8067036505882355,0.806056357647059,0.8053692494117648,0.8055085670588236,0.8064331811764704,0.8070495064705883,0.8078385029411764,0.8085181147058823,0.8092682247058823,0.8103732276470588,0.8113253535294116,0.812000238235294,0.8126367029411765,0.8135906129411763,0.8144238011764706,0.8151129517647059,0.8156789870588235,0.8180472047058824,0.819549765882353,0.8202813076470589,0.8205618841176471,0.819972034117647,0.8191575305882353,0.8181026658823528,0.8169116011764705,0.8159755247058822,0.815286712352941,0.8145914770588235,0.8140139982352941,0.8134901394117646,0.8130396,0.8126117570588236,0.8122020535294118,0.811891135882353,0.8097835005882353,0.808566635882353,0.80796522,0.8077638847058823,0.8084846994117647,0.8095013652941176,0.8106933635294118,0.8118538188235294,0.8125806835294117,0.8131781535294117,0.8135985747058824,0.8136562923529411,0.8135795841176471,0.8132494723529412,0.8127502976470589,0.8085549858823529,0.8056096741176471,0.8039640329411765,0.802641768235294,0.8017083211764706,0.8007224564705882,0.7998689447058823,0.7990592294117645,0.7984582135294117,0.7978830952941175,0.7970867105882352,0.7965303294117646,0.7958114529411764,0.7955699235294117,0.7953401823529411,0.7951364311764705,0.7948516223529412,0.7982568282352942,0.8000906482352942,0.8002936682352941,0.8001422423529413,0.80003376,0.8001570188235294,0.8001421523529411,0.8000328464705883,0.799819252352941,0.7996443305882353,0.7997668447058823,0.7996716358823529,0.7998247064705882,0.7998882888235294,0.7997982852941177,0.8009871717647058,0.8020976552941176,0.8032547523529413,0.8045727911764706,0.8058377123529412,0.8071702652941176,0.8081272805882354,0.8087968017647059,0.8092405270588235,0.809625735882353,0.8100860911764706,0.8105926676470588,0.8109662264705882,0.8113173111764705,0.8114894347058823,0.811620078235294,0.8119220641176469,0.8110502641176469,0.8102663682352941,0.8094552182352941,0.8088363182352942,0.8086000476470588,0.808212244117647,0.8078776052941176,0.8076146747058822,0.8075373352941175,0.8074900129411762,0.8073218282352939,0.807087052352941,0.806872148235294,0.8066002141176469,0.8063537552941176,0.8063075764705881,0.8031216435294118,0.8012419258823531,0.7997368664705883,0.7982166135294119,0.7969285429411765,0.7957682923529413,0.7947937129411766,0.7937819564705881,0.7928464264705881,0.7921080599999999,0.7912258911764705,0.7904765535294116,0.7895643494117646,0.7889262747058823,0.788331238235294,0.78799857,0.7876095894117645,0.7904009047058823,0.7919348517647058,0.7932683852941176,0.7947770147058822,0.7960239676470587,0.7970774864705883,0.7979867482352941,0.7987961129411766,0.7994725405882352,0.7998875288235293,0.8003826758823528,0.8006939547058822,0.8012139017647059,0.8015091064705883,0.8000137864705883,0.8000841864705882,0.8081603141176471,0.8165366247058823,0.82560186,0.8346396682352942,0.8436733605882354,0.8523219311764706,0.8610329535294118,0.8697468652941178,0.8784158241176471,0.8872153005882354,0.8960404947058824,0.9049259394117648,0.9138440452941176,0.9227117882352942,0.9316310564705883,0.9423415976470588,0.9513455364705882,0.95220566,0.9526999788235294,0.9524326594117648,0.9521667770588236,0.951828008235294,0.9517948611764706,0.951660221764706,0.9515025629411764,0.9514312405882355,0.9512866288235294,0.9511790699999999,0.9510341547058824,0.950854295882353,0.9505849,0.9503635941176469,0.9500368882352938,0.9497202564705882,0.949456842352941,0.9492291329411762,0.949004644117647,0.9488163652941175,0.9485983982352941,0.9484215658823529,0.948244294117647,0.9480777141176472,0.9479235064705884,0.9477757064705884,0.9476149005882353,0.9474632617647059,0.947336061764706,0.9473357205882353,0.9473122111764707,0.9474095229411766,0.9475019664705883,0.9475579000000001,0.9475663029411767,0.9475894464705883,0.9475706876470589,0.9475741170588234,0.9475481023529412,0.9475160229411765,0.9474645594117647,0.9474227870588234,0.9473775458823529,0.9473423694117649,0.9474717994117647,0.9476066876470588,0.9475772270588235,0.947508471764706,0.9474051305882353,0.9472612305882353,0.9470831076470588,0.9469372458823531,0.9467991635294117,0.9466957752941176,0.9466035952941176,0.9464959305882352,0.9463676364705881,0.94619388,0.9460491741176469,0.9459085776470589,0.9457639894117648,0.94548011,0.9452209829411764,0.945107414117647,0.945030837647059,0.9449969729411765,0.9449960752941176,0.9450343788235296,0.945048258235294,0.9450623405882351,0.9450718994117646,0.9450827464705883,0.9451191347058822,0.9451826994117646,0.9453026405882354,0.9453958582352942,0.9459905488235295,0.9463730864705883,0.9467266747058825,0.9470431488235295,0.9473183723529414,0.9475805223529413,0.9478412341176472,0.9480516635294116,0.9482360847058824,0.9483755229411766,0.9484336147058822,0.9484267911764707,0.9484078970588236,0.9483601594117647,0.9483299158823529,0.9483239805882353,0.9483286629411765,0.9478325299999999,0.9475509017647058,0.9472961252941176,0.9470735311764704,0.946903195882353,0.9467434635294119,0.9465806364705882,0.9464665694117649,0.9463799835294118,0.9463412423529413,0.9463622447058823,0.9464247182352942,0.9464734829411765,0.9465513970588235,0.9466123994117647,0.9468076111764705,0.9469412876470588,0.9469536823529412,0.9470060729411763,0.9470179435294116,0.9469718611764707,0.9468739229411767,0.9467074582352941,0.9465527423529413,0.9464404164705883,0.9463458517647058,0.9462493399999999,0.9461714788235294,0.9461555582352941,0.9461544735294116,0.9461560617647059,0.946153542352941,0.9459670717647057,0.9457850511764704,0.945728054117647,0.9456229517647058,0.945552828235294,0.9455372811764704,0.9455557694117647,0.9456427635294117,0.9457302652941176,0.9457832294117646,0.9458139976470586,0.9458330582352938,0.9458292547058823,0.9457650664705881,0.9456976364705882,0.9453889505882351,0.9453250194117646,0.9453052394117648,0.9453514600000003,0.9453479758823533,0.9453735311764708,0.9453540582352943,0.9453363547058825,0.9453352223529412,0.9453405611764706,0.9453525435294118,0.9453610741176469,0.9453806911764704,0.9454065717647057,0.9454333229411763,0.9454363229411764,0.9454510141176471,0.9456970905882353,0.9457103705882351,0.945742785882353,0.9457605947058824,0.9458255611764708,0.9459013758823529,0.9460498752941175,0.9462032082352941,0.9463505047058822,0.946476428235294,0.9465714047058822,0.9466604858823527,0.9467324476470587,0.9468009141176469,0.9468651276470585,0.9465073629411762,0.94626819,0.9461539817647058,0.9460908088235293,0.9460450382352941,0.9460276764705882,0.9459870388235295,0.9458977770588236,0.9457450700000001,0.9455769523529414,0.9454123852941178,0.9452303347058826,0.9450633800000001,0.9449155300000001,0.9447740594117647,0.9446343105882353,0.9444980517647058,0.9447817576470589,0.944955654117647,0.9450087423529413,0.9450020423529412,0.9449339776470588,0.944837655882353,0.944760575882353,0.9447062170588235,0.944689784117647,0.9446917605882355,0.944688828235294,0.9447101517647061,0.9447254629411764,0.9447320747058825,0.9447366776470588,0.9448707717647058,0.9446811541176469,0.943505254117647,0.9419068835294117,0.9409507623529411,0.9401795764705881,0.9394865394117646,0.9388939464705882,0.9383879670588235,0.9379453058823529,0.9375495764705882,0.9371736258823529,0.9368184135294116,0.9364951723529411,0.9361935923529411,0.9358951023529412,0.9356168052941176,0.9352005111764705,0.9351457852941176,0.936127020588235,0.9375325123529412,0.9382884182352942,0.938863818235294,0.9393614788235293,0.9397594229411763,0.9400527729411765,0.9402725870588234,0.9404524564705882,0.94061096,0.9407254223529412,0.9408111194117647,0.9408763635294116,0.9409681688235294,0.9410859711764706,0.9412644535294118,0.941457332352941,0.9416165264705884,0.9417320288235294,0.9416419676470589,0.9416371735294118,0.941602693529412,0.9416282229411765,0.9416338670588237,0.9417019470588235,0.9417810947058823,0.9418647064705884,0.9419872476470588,0.9421070388235295,0.9422519029411764,0.9423777935294116,0.9424406323529411,0.942474155882353,0.9424625794117647,0.9424659052941176,0.9424534205882352,0.942666218235294,0.942765445882353,0.9429172611764706,0.9430054494117648,0.9431260170588236,0.9431763664705883,0.9431752629411764,0.9431757982352942,0.9431868805882353,0.9434081194117647,0.9433853170588236,0.9431914111764705,0.9431777306249999,0.9431395993333334,0.9430991921428571,0.9430590499999999,0.9430695574999999,0.9430559390909091,0.9430767059999997,0.9430826066666668
pNuLoCDScore	0.033758124444444454,0.03878029150326792,0.05767617973856212,0.07159856973856213,0.08904931679738567,0.10958538091503275,0.12986365738562097,0.1411477897385621,0.14752305856209155,0.15476234076470585,0.16194505203208553,0.17882867931372545,0.2017545061085972,0.218882884117647,0.23129762482352945,0.23946635507352934,0.24920400705882345,0.2608681741176472,0.25302373058823535,0.2500379864705881,0.24930941705882353,0.24455855470588245,0.23517772882352933,0.23426723588235293,0.24426290705882342,0.2497825394117647,0.249016868235294,0.24754147764705858,0.2380198923529412,0.22628291470588235,0.21644009294117633,0.20722937588235302,0.19170140823529425,0.17238996235294113,0.15888307823529413,0.14565325882352953,0.12809824411764703,0.11112791882352913,0.0998297641176471,0.09034738176470591,0.07607020647058826,0.058841414117647095,0.048253315294117916,0.03737973000000039,0.027242318823529454,0.017779941176470748,0.010396401176470671,0.004851271176470551,0.002465671176470563,0.008913265294117623,0.015499416470588168,0.020254584705882372,0.022576762941176387,0.026349857058823534,0.02993954352941175,0.03253112411764714,0.033904182941176586,0.035996268823529576,0.037543415294117644,0.03939887764705874,0.041025147647059,0.04409979529411756,0.04735420235294119,0.04974094823529418,0.04920546117647062,0.045078537647058825,0.041465019999999964,0.0393027252941176,0.03943898176470595,0.03939927294117651,0.03775527882352936,0.03530498529411741,0.03280535588235278,0.03030996411764697,0.02781947823529418,0.025560357058823535,0.02379000882352922,0.021588680588235265,0.018364870588235216,0.015283384117646959,0.012031608235293811,0.014611545294117456,0.014281509999999775,0.012510637058823493,0.008879884117646952,0.0027094129411764367,-0.00261714823529402,-0.007598747647058701,-0.011969950588235134,-0.015542732941176474,-0.018809558823529637,-0.02110833352941177,-0.023571439999999888,-0.02655797529411763,-0.02883902823529394,-0.030877175294117598,-0.03208761411764682,-0.03479780999999993,-0.03799998999999987,-0.037184593529411725,-0.03411979058823511,-0.02863475529411752,-0.021306737647058704,-0.013491342941176265,-0.005843893529411726,0.0003028529411763792,0.006374988235294143,0.011612005882353005,0.016531448823529304,0.02176210823529401,0.026771674117646804,0.031133688235294277,0.0367001817647058,0.03843471882352956,0.043402484705882594,0.046908961764705825,0.04899289647058813,0.0505407429411765,0.04935018411764691,0.04795704117647048,0.045787295294117736,0.044243582941176585,0.042761670000000085,0.04040733058823531,0.03810403882352942,0.0353075288235295,0.03178851882352962,0.028448630588235102,0.023713612352941227,0.02055943294117646,0.019385929411764535,0.01605791941176471,0.011722634117647068,0.007135814705882204,0.0033004641176470617,0.0002150935294117362,-0.002629556470588379,-0.004796150588235348,-0.006769254117647172,-0.007781142352941139,-0.00803694058823523,-0.007701737058823599,-0.006951621176470635,-0.005448518823529258,-0.004559748823529275,-0.0004483447058822865,0.0009221676470587692,0.0033988652941177033,0.006770807058823491,0.01016983823529427,0.013218993529411693,0.015342355882352776,0.017448199411764787,0.019328568823529402,0.021272644705882415,0.022886271176470463,0.024429958235294036,0.02566042294117654,0.027178272352941124,0.028555045882352692,0.030208922941176275,0.030787890588235167,0.029413086470588268,0.027898165882352943,0.02633438588235315,0.024652304117647073,0.02354765588235308,0.023076730000000323,0.022725824117646898,0.022227050588235264,0.021444175882352923,0.020370645882352933,0.01907412705882361,0.01766607352941163,0.01624263294117645,0.014516535882353132,0.013479297647058797,0.011426500588235244,0.011321230000000071,0.010904436470588252,0.010273024705882094,0.009106481176470504,0.00829374823529394,0.00718795588235277,0.006166152352941268,0.004708820000000169,0.0030395170588235487,0.0014932188235294852,4.563705882354441e-05,-0.0014586011764704532,-0.0030752017647058816,-0.004559720000000045,-0.006596004705882286,-0.008914375294117427,-0.010641454117647053,-0.011783309411764753,-0.011992321176470533,-0.01137476823529393,-0.010607054117646841,-0.010466772941176372,-0.010435677647058883,-0.010312185882353164,-0.009467465294117683,-0.00815933000000002,-0.006754120588235324,-0.005280132941176463,-0.0035984688235293216,-0.002123941176470634,0.0003161764705883474,0.0019353500000000023,0.00363127705882349,0.005313022941176526,0.006242160588235346,0.0069603899999999275,0.007332279999999969,0.008232728823529434,0.009321064705882454,0.010483578823529571,0.011444387647058907,0.012043356470588185,0.012501856470588213,0.01304352764705885,0.013578249999999903,0.01414983529411773,0.013663188823529349,0.01337910294117639,0.013812140588235322,0.013664101764705894,0.013277238235294031,0.012607949999999923,0.01154924235294108,0.01028307352941149,0.008828431764705713,0.0075149199999997585,0.006339887647058617,0.005044057058823492,0.003712867647058804,0.0023015617647057507,0.0006913517647060274,-0.0009208017647058808,-0.0024367882352940295,-0.0033463711764706305,-0.006319138235294064,-0.00827910705882351,-0.010268571764705747,-0.01169087529411772,-0.012541291176470515,-0.013650528235294002,-0.014504347058823419,-0.015121509411764489,-0.015872709411764663,-0.016905259411764795,-0.017640199411764534,-0.018157737647058636,-0.018411172941176557,-0.018548616470588142,-0.01879976235294112,-0.018377237058823437,-0.016336717058823558,-0.013911660000000214,-0.011624179411764746,-0.009453632352941166,-0.007656810588235419,-0.005506494705882381,-0.003174641176470705,-0.0011988000000002774,0.0004548847058822858,0.0023914023529413297,0.004459724117646724,0.006293356470588152,0.007755318823529422,0.008975336470588013,0.011990847058823473,0.014180516470588156,0.0147727405882353,0.01412870294117663,0.012922527647058701,0.011319027647058832,0.009584551176470502,0.0076433764705882146,0.0056022970588234244,0.003961358823529437,0.002591238823529518,0.0013772952941175642,-0.00010047352941167098,-0.0013842011764706452,-0.0025011947058822814,-0.0034769335294116965,-0.006156068823529481,-0.009766265294117615,-0.011714671764705864,-0.012596664117647038,-0.012208149411764624,-0.010672831176470554,-0.008601300588235161,-0.006218237647058755,-0.004121705882352833,-0.0027060288235293273,-0.001413323529411814,-0.000415423529411707,0.0001661529411765006,0.0005399841176471076,0.0006377152941176023,0.0005482441176470898,-0.003336150000000093,-0.004173826470588282,-0.004602602941176537,-0.005323451764706055,-0.006055563529411723,-0.007762242941176556,-0.009632420588235324,-0.011634134117647243,-0.013395605294117652,-0.014697588235294212,-0.01609144294117648,-0.017068245294117768,-0.017844839411764735,-0.018009660588235388,-0.017909290000000078,-0.01761386647058838,-0.013703363529411705,-0.007352845882352854,-0.003873384705882277,-0.002348099999999853,-0.0015660788235293266,-0.0006886964705881127,0.0002880741176470858,0.0010829229411765118,0.0015746329411765458,0.001936157058823551,0.002557620000000038,0.0032365152941177255,0.0038601829411765154,0.004254782941176538,0.004548106470588231,0.004661854117647191,0.00613554941176464,0.0038408270588233817,0.003164104117647115,0.004279122941176494,0.005695469999999925,0.007136505294117579,0.007970261764705944,0.008654649411764859,0.00920768058823529,0.009806483529411936,0.010441760588235316,0.01082582294117651,0.011294590588235343,0.011492604705882314,0.011601145882352948,0.011821792941176357,0.010934892352941095,0.008952608823529329,0.007011615882352773,0.004882427058823469,0.0029986058823530115,0.0014297823529412224,8.496352941167462e-05,-0.0009191964705883571,-0.001625852352941326,-0.0020884005882354506,-0.0025960782352943967,-0.003270839411764981,-0.003879174117647266,-0.004445162941176584,-0.004889220588235377,-0.00526632294117646,-0.005614487647058741,-0.007928620588235069,-0.009024442352940976,-0.009718351764705813,-0.01061970470588236,-0.011671504705882296,-0.012443951764705696,-0.01308389235294094,-0.013832718235294084,-0.014690908823529414,-0.01538195294117628,-0.016095937058823395,-0.016610498823529385,-0.017307798823529397,-0.01767393941176465,-0.018022517058823517,-0.018309006470588196,-0.015512054117647334,-0.010841021176470789,-0.007802014705882487,-0.004948228235294283,-0.0021515282352942977,0.00025567529411740786,0.00228377352941167,0.004204791764706006,0.005949686470588467,0.007364480588235356,0.00866163764705885,0.009906122352941193,0.011129605294117662,0.01228762705882358,0.01317786823529421,0.012015216470588341,0.0124745970588237,0.017759409411764793,0.024601772941176492,0.03233347470588244,0.039862653529411984,0.04764939294117665,0.0552444447058823,0.06304620529411764,0.07095075235294124,0.07894328352941182,0.08732777176470607,0.09565781882352964,0.10423198470588257,0.1126301435294117,0.12120268176470594,0.13161727,0.14225741117647062,0.14318522235294107,0.13566903529411767,0.1270981188235294,0.11779299117647057,0.10849341647058819,0.09950607705882342,0.09076190764705883,0.08191335647058817,0.07308673882352934,0.06421594000000008,0.055246134117647006,0.0462531305882351,0.013170211633986906,0.005517148104575154,-0.001646924248366044,-0.0006948030718954279,0.0024311110457516105,0.007464468104575156,0.014155832516339839,0.021968745457516342,0.01738070428104574,0.006190903441176482,-0.00467218302139033,-0.010615369583333312,-0.010799012692307708,-0.009830008466386597,-0.006853543549019597,-0.0032789810845588463,0.0059264126470587875,0.02034457029411757,0.032445172058823524,0.03617408499999994,0.03770709735294117,0.03781889558823523,0.03605141529411765,0.0328492188235294,0.0418713882352941,0.04870371705882351,0.05608520882352938,0.06338384294117647,0.06644012294117638,0.06780647352941174,0.06875201882352933,0.06750354588235297,0.05869344647058822,0.04535549588235299,0.035129678235294115,0.028511273529411796,0.024322576470588192,0.017028069411764768,0.009398017058823593,0.0029678099999999596,-0.003897849411764742,-0.00968845235294119,-0.015492892352941157,-0.0199260717647059,-0.02400636176470583,-0.02686847823529409,-0.03003096999999988,-0.03239450764705884,-0.04189308882352932,-0.03975814058823529,-0.03772653000000001,-0.03860030294117647,-0.04155046176470584,-0.041538090588235294,-0.039275922941176517,-0.03716281117647055,-0.03409774235294111,-0.030440977058823482,-0.027192999999999967,-0.023796761764705826,-0.0206015635294117,-0.017176919999999984,-0.013037738823529432,-0.008296309411764707,0.003291062941176398,0.018388965882352892,0.028750098235294147,0.03778076529411764,0.045706671764705886,0.053179971764705875,0.05866260882352939,0.06232671176470586,0.06496919999999995,0.06724298411764701,0.06846913470588223,0.06983875764705874,0.06950884764705875,0.06720554529411765,0.06422178705882353,0.061346771764705876,0.05639134352941175,0.04833514470588246,0.045988407058823566,0.045046443529411784,0.045010038823529386,0.045217866470588175,0.04591473588235295,0.04734416882352949,0.049638754117647066,0.05203253411764702,0.054612724117647116,0.05798971470588227,0.06227453117647053,0.06921681705882343,0.07708750647058815,0.08417557235294121,0.09176478470588245,0.0974761011764706,0.0971320435294118,0.09487705470588242,0.09152712235294125,0.08689491705882363,0.08238390823529418,0.07746518764705879,0.0723596123529412,0.0668285629411765,0.06099796294117649,0.05469000470588248,0.048232362941176554,0.04084912176470595,0.032486522352941194,0.024694352941176445,0.02553789588235289,0.021670802941176404,0.020716310588235254,0.020309431764705843,0.018660225294117594,0.01608292823529406,0.01479679941176465,0.013988339411764694,0.013483022941176481,0.0133800488235295,0.01379935705882357,0.0147147023529412,0.01577154705882361,0.017001287647058883,0.01838959529411771,0.01918207823529422,0.01237121352941184,0.0008624370588236063,-0.006685912941176431,-0.013064497647058804,-0.016188468823529367,-0.015186698823529299,-0.013619254117647084,-0.013285628235294111,-0.013005645882352979,-0.013201373529411975,-0.013109821176470637,-0.013427405294117678,-0.014196524705882452,-0.015070954117647084,-0.01610952235294122,-0.016835787058823604,-0.01671086647058828,-0.009922534117647097,-0.00789379352941183,-0.005227705294117646,-0.003032403529411809,-0.0025487917647059044,-0.002908486470588112,-0.0015790270588234567,-2.9466470588157545e-05,0.0026397994117648427,0.0061893817647059035,0.009166065882353025,0.012373837058823556,0.015426370000000023,0.018174552352941187,0.02090482941176469,0.02314056882352944,0.02558569941176464,0.030204169411764792,0.03557861705882348,0.03930307352941187,0.04242637411764705,0.04355392764705873,0.043233128823529365,0.04223737117647053,0.0401067282352941,0.03582973647058818,0.030743188823529277,0.025851102352941135,0.02130094705882346,0.017251926470588208,0.013688473529411715,0.011019159999999972,0.008049142352941241,0.004065669411764616,-0.0019206152941176335,-0.008240837647058852,-0.013086370588235363,-0.01705867176470588,-0.01961922117647058,-0.022490374705882332,-0.024618906470588175,-0.025400537058823502,-0.024866534117647054,-0.02415783823529405,-0.02332355705882344,-0.02251220470588222,-0.021974296470588184,-0.022485413529411802,-0.02313410529411769,-0.02263688588235291,-0.021086322941176405,-0.01788410941176477,-0.016466105294117628,-0.016866202941176467,-0.016011419411764816,-0.014833705882353054,-0.013760370588235371,-0.013268492352941197,-0.01303277058823532,-0.013140725294117694,-0.013417362352941276,-0.013764297058823594,-0.014248889999999959,-0.011674315882352848,-0.008648838823529348,-0.006695172352941148,-0.0054624241176471355,-0.005119293529411706,-0.0037183976470588354,0.0016006317647058732,0.006132890000000113,0.009027651764706046,0.011673280000000064,0.01451678647058835,0.01710453647058835,0.019294355294117715,0.02125478470588249,0.023343840000000005,0.02539923294117641,0.02419216529411755,0.020294514705882283,0.017229468235294032,0.014522376470588239,0.012368939999999995,0.010378466470588266,0.006109275882352994,0.0012345994117646253,-0.0019519129411765257,-0.005707162352941164,-0.008736152941176578,-0.011463929411764717,-0.013358487647058881,-0.014925695294117691,-0.01608540176470591,-0.01724782411764697,-0.016764179411764668,-0.012459844705882295,-0.00877459764705879,-0.005012062941176509,-0.0008051182352941666,0.0021911076470587654,0.005419422352941128,0.008326215882352994,0.011111619411764695,0.013567899411764672,0.016483065882352987,0.018264532941176415,0.02005803411764706,0.021630169999999893,0.022979118235294083,0.02385745588235283,0.022838318235294086,0.019837351176470508,0.016944896470588222,0.013940194117647131,0.009972055882352948,0.00669880143382362,0.003598593921568638,0.00028472323529415977,-0.0027274317194569964,-0.004684044705882351,-0.00654528614973271,-0.00795393552941176,-0.008963342745098024,-0.009891404509803858,-0.01103149980392154,-0.011719133921568592,-0.011788785686274506,-0.010773976274509767,-0.009526162745098044,-0.008651573333333384,-0.007168285686274534
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	416...421
validnes_region	
nesbase_region	
