UniprotID	Q9UI40-2
pNuLoCScore	0.4785557544444445,0.46461488200000006,0.45625295090909096,0.4426119566666667,0.44394532000000003,0.442244395,0.4320250726666667,0.41813394875,0.4066438794117647,0.40192542647058827,0.39706157588235286,0.39676575352941174,0.3954178452941176,0.39306287117647054,0.39102844588235297,0.3832372635294118,0.37529478117647064,0.37583392352941175,0.3833971817647059,0.38308672529411764,0.3910787064705883,0.3900129388235294,0.3915091205882353,0.40049985529411763,0.42133657058823526,0.4367346041176471,0.44468847647058823,0.4488339847058823,0.44904330117647057,0.4517597076470588,0.45417306294117643,0.4564608552941176,0.46280988,0.46654869882352945,0.4691735141176471,0.4634995129411765,0.4543063117647059,0.43777976764705884,0.4185661443529412,0.39733814641176474,0.3753709802352942,0.3460116120000001,0.32112822411764713,0.2949262582352942,0.269732397764706,0.24545543364705882,0.21980419647058824,0.19357872999999995,0.16761174470588236,0.14109631199999997,0.11508193052941174,0.09089111670588235,0.0713722781764706,0.06123540794117648,0.054823621058823546,0.050272453176470604,0.04719764170588237,0.045053442411764726,0.04307733576470589,0.04127187247058823,0.0397138084117647,0.0383378074117647,0.03717240388235293,0.03608394317647058,0.035229315117647056,0.034443574,0.03376988964705882,0.033166707294117644,0.03260274099999999,0.03205356229411765,0.031538723117647056,0.031039208176470583,0.030573435588235293,0.030416762176470588,0.030288771941176466,0.030197983411764703,0.030131555411764703,0.03007029717647059,0.030021335411764705,0.02997415264705882,0.029938228588235295,0.029908395705882357,0.029882532588235294,0.029862065235294118,0.029837851411764708,0.029814144647058827,0.029789980588235298,0.02977560052941177,0.029661397117647058,0.02960572835294118,0.02959026629411765,0.029594653352941182,0.02961350652941177,0.029670156000000003,0.029721331529411765,0.029776876058823523,0.02982312452941176,0.029869789941176474,0.029917071470588235,0.029966273647058818,0.030015669352941178,0.03007136782352941,0.030132627823529406,0.03019969288235294,0.03026328070588235,0.030430641058823524,0.030545881176470585,0.030629434529411765,0.030697888411764705,0.030750097882352938,0.03076758682352941,0.030782609470588234,0.030793454588235295,0.030813998823529413,0.030832842647058826,0.030847831764705874,0.030856142352941176,0.030861800588235296,0.030862102117647054,0.030861400647058817,0.030916112882352936,0.030929331882352938,0.030918300176470584,0.030880793941176467,0.030837623823529413,0.030786235294117646,0.030727128882352933,0.03064791276470588,0.030561926647058826,0.03048416141176471,0.030411542235294114,0.03032914952941176,0.030243555588235296,0.03016162394117647,0.03006883082352941,0.029962747294117645,0.029842143294117645,0.029657691588235294,0.029502332647058815,0.029359970117647054,0.02922815170588235,0.02908523805882353,0.028933082529411763,0.028774867941176473,0.028621653352941173,0.02848016988235294,0.028328675235294115,0.02817170058823529,0.028017618411764707,0.02786519994117647,0.027709009058823526,0.027561551352941173,0.02734137076470588,0.027135560764705885,0.026932288235294116,0.026736469823529414,0.02654219658823529,0.026362989411764706,0.026199787529411767,0.026045738529411763,0.025909633235294122,0.02578743270588236,0.02566995841176471,0.025558639647058828,0.025455379882352944,0.025358276176470594,0.025264287000000003,0.02517326394117647,0.02508470523529412,0.02508443294117647,0.025083255,0.025082689294117645,0.02508502882352941,0.025091624588235294,0.02509661417647059,0.025103472647058825,0.025116988000000003,0.025127384882352943,0.025137655647058825,0.025145344000000003,0.02514944017647059,0.025148753588235293,0.02514605547058824,0.025144090705882357,0.025111526470588237,0.025069745294117644,0.02500699364705882,0.02494306417647059,0.02488074070588235,0.02480521064705882,0.024720608117647057,0.02463185847058823,0.02453915670588235,0.024442647941176468,0.024343147411764705,0.024240603,0.024134872588235295,0.024027267352941174,0.023918741352941173,0.023808252999999998,0.02369566376470588,0.02361149929411764,0.023534853941176465,0.023476851058823522,0.023418592411764704,0.023360418058823523,0.023317491117647058,0.023284543117647057,0.02325458247058823,0.02322641882352941,0.023199298588235297,0.02317335917647059,0.023148539294117643,0.023125554058823525,0.023102776294117645,0.023079942235294117,0.02303151988235294,0.02297423311764706,0.022919822705882352,0.022869028117647055,0.02282284558823529,0.022778093235294117,0.022734643411764704,0.022692905588235293,0.022652598352941176,0.0226142235882353,0.022574856588235298,0.02253379588235294,0.02249219782352941,0.022450208647058822,0.02240717105882353,0.022366426176470586,0.02232825529411765,0.022318718470588236,0.02232052494117647,0.022321518000000002,0.022319401176470584,0.022314259882352944,0.02230907558823529,0.022304659411764707,0.02229933988235294,0.022293772764705882,0.02228740105882353,0.022283371764705885,0.022282224705882352,0.022282697,0.022284408470588237,0.02228848264705882,0.02227614970588235,0.022285798,0.022301926647058823,0.022319587470588237,0.02233650488235294,0.022351315411764706,0.022366493117647056,0.022377267,0.02238831270588235,0.02240029,0.022412791470588236,0.022425562,0.022438227176470586,0.022450213294117644,0.022463241235294116,0.02247595976470588,0.02248681670588235,0.02251264752941176,0.022514036176470586,0.02250729876470588,0.02249723676470588,0.022486473411764706,0.022476956117647055,0.02246558464705882,0.02245721029411765,0.022447157588235296,0.022435182058823527,0.022422113588235294,0.022408657058823528,0.02239486570588236,0.022381429117647064,0.022366774294117653,0.02232519405882353,0.02228861741176471,0.022253444352941177,0.022221809411764708,0.022192382235294118,0.022164241588235295,0.022137707705882356,0.022112759470588238,0.02208961005882353,0.022067466411764703,0.02204610305882353,0.022025588529411763,0.02200555370588235,0.021985959117647058,0.021966967058823533,0.02194841217647059,0.02193071111764706,0.021940586647058825,0.021946924882352944,0.02195282529411765,0.02195660317647059,0.021958891294117648,0.021960940647058825,0.02196265123529412,0.021963892411764708,0.02196456976470589,0.021965438823529415,0.021966540470588238,0.02196737747058823,0.02196852747058823,0.02196992294117647,0.021971491294117646,0.02197515947058823,0.021977769588235295,0.021980116294117644,0.021981954117647057,0.021982756352941175,0.021983623352941174,0.021984693411764705,0.021985460705882354,0.021986417882352945,0.021987403941176473,0.021988698470588236,0.02199013423529412,0.021991618823529412,0.021993371588235295,0.021994891352941175,0.021996319764705882,0.021997455352941175,0.021996582235294118,0.02199666594117647,0.021996989235294112,0.021997665235294117,0.02199884364705882,0.021999860588235293,0.022000864529411763,0.022002199294117647,0.022003007470588233,0.022003620588235292,0.022004103588235294,0.02200436676470588,0.022004171176470584,0.022003710352941172,0.02200343447058823,0.022005966235294116,0.022005631235294115,0.02200905294117647,0.02201439729411765,0.02201995917647059,0.02202548747058824,0.022031945588235295,0.022038750705882352,0.022045572999999995,0.022052316411764705,0.022059212235294112,0.02206659705882353,0.022073527000000003,0.022080396588235296,0.022087609823529412,0.022094696705882353,0.02210138647058824,0.022105305176470587,0.022111927647058823,0.022114494235294123,0.022114972647058823,0.022114926647058823,0.022114774,0.022113833588235297,0.02211202582352942,0.022109963882352944,0.02210788094117647,0.022106012294117648,0.022104147470588233,0.02210295511764706,0.022102215882352935,0.0221015554117647,0.022110676705882352,0.022120191588235288,0.02212936794117647,0.022138421294117645,0.022146675352941177,0.022154638588235295,0.02216295605882353,0.02217138805882353,0.022180333470588235,0.022189156235294123,0.022197528705882354,0.022206204823529408,0.022214688117647055,0.022222762764705882,0.02223067176470588,0.022238354470588237,0.022245849764705884,0.022243904470588237,0.022241816411764707,0.022240111588235294,0.022238785470588236,0.02223863411764706,0.022239003117647062,0.02223928011764706,0.02223973294117647,0.022240039941176477,0.022241119647058823,0.022242939588235294,0.02224446164705882,0.022246008352941177,0.022247660117647058,0.02224935164705882,0.02225090682352941,0.022253317294117645,0.022255641882352937,0.022257901764705882,0.022260215705882352,0.022261880705882354,0.022263470235294118,0.02226484729411765,0.02226625635294118,0.022267009,0.022267798411764708,0.022268517411764707,0.022269064705882354,0.022269689882352943,0.022270134999999996,0.022270591647058826,0.022270784588235296,0.022270829470588237,0.022270127176470582,0.02226938952941176,0.022268765823529407,0.02226792588235294,0.02226799882352941,0.022268343529411764,0.022268941999999996,0.022269473588235295,0.022270687411764703,0.02227167158823529,0.022272527823529408,0.02227312188235294,0.02227376011764706,0.02227479694117647,0.02227975770588235,0.022283762529411767,0.022286949176470592,0.022289698058823533,0.022293394176470593,0.022297063941176472,0.022300681294117643,0.022303725705882356,0.02230565735294118,0.02230631494117647,0.022306060117647058,0.022306015588235296,0.02230844076470588,0.022312215705882352,0.022316475882352943,0.022320205352941175,0.02232378270588235,0.02232283047058823,0.022321998176470584,0.022320802352941174,0.022318762823529407,0.022314487294117644,0.02230995864705882,0.022305658117647058,0.02230155982352941,0.02229806211764706,0.022295278823529413,0.022293263,0.022290912235294117,0.022286081941176473,0.022279854,0.022273326411764705,0.022263050294117653,0.022251544764705887,0.02224200911764706,0.022233103588235298,0.022224949647058824,0.02221751011764706,0.02221081070588235,0.022203589352941172,0.02219662464705882,0.02218895723529412,0.022181061941176472,0.022172487823529412,0.022162805470588236,0.022152742470588238,0.022142072764705884,0.02213130876470588,0.022120665411764703,0.022113334588235296,0.022106466529411763,0.022097597294117647,0.022088346294117645,0.022079203823529413,0.022069456294117648,0.02205949111764706,0.02205004741176471,0.022040327411764708,0.02203146594117647,0.02202300247058823,0.02201570647058823,0.02200971488235294,0.022003954294117646,0.02199845205882353,0.02198369817647059,0.02197016529411765,0.021957911294117647,0.021946737941176474,0.021935757411764706,0.021924470352941178,0.02191270564705882,0.02190196405882353,0.021892165235294116,0.021882405058823527,0.021872078235294117,0.021861286823529415,0.021850133411764706,0.02183836741176471,0.021826411588235298,0.02181461005882353,0.021802759941176468,0.021800326058823528,0.021796702647058824,0.021792593529411763,0.021787878352941173,0.021783380823529406,0.021779798,0.021777125882352946,0.021774397647058824,0.02177142511764706,0.021768411,0.021765779529411767,0.021763415764705883,0.021761343117647058,0.021759677058823527,0.021758131,0.021757111235294113,0.02175640594117647,0.02175517294117647,0.02175333670588235,0.02175136252941176,0.021749574882352938,0.021748029,0.02174648017647059,0.02174499358823529,0.02174368623529412,0.021742485470588237,0.02174140564705883,0.021740211352941182,0.02173922123529412,0.021738220411764708,0.02173715047058824,0.021735982823529412,0.021734121647058822,0.021731905294117643,0.021730210647058823,0.02172888323529412,0.021727623529411766,0.02172609117647059,0.021724256470588236,0.021722218647058828,0.021719745470588237,0.021716905529411766,0.02171375117647059,0.02171038376470588,0.021706944764705884,0.021703195352941178,0.02169932941176471,0.021690094764705885,0.021680978647058827,0.021672002529411767,0.021663205294117648,0.021654390647058822,0.021645753588235297,0.02163731458823529,0.021629185647058825,0.021621299882352937,0.02161369011764706,0.021606459117647053,0.02159931705882353,0.021592359411764708,0.02158568129411765,0.021579194352941172,0.02157285076470589,0.021566452764705882,0.021565361764705884,0.021564028941176473,0.021562503764705886,0.021561019294117648,0.021559273588235298,0.021557289882352944,0.021554916470588235,0.021552149470588235,0.021549025352941172,0.021545597411764702,0.02154190982352941,0.021538159411764707,0.021534252941176474,0.02153019152941177,0.02152593947058824,0.021515046117647065,0.021504460529411767,0.02149408582352941,0.021483943411764704,0.021474003823529406,0.021464280411764704,0.021454880294117643,0.021445754882352938,0.021436924705882352,0.02142840070588235,0.02142018394117647,0.021412243529411762,0.021404576941176465,0.021397166058823525,0.021389994764705877,0.021383056411764703,0.021376332352941174,0.02137631694117647,0.021376240764705883,0.021376145588235296,0.02137603329411765,0.021375919764705886,0.021375800411764706,0.021375676235294117,0.02137553758823529,0.021375392705882353,0.021375251882352942,0.021375121705882353,0.02137499105882353,0.021374864294117644,0.02137474505882353,0.021374629999999995,0.021374378294117643,0.021374130588235295,0.021373891294117646,0.021373658705882353,0.021373564125,0.021373468733333338,0.021373368499999996,0.02137326376923077,0.021373154000000005,0.021373038636363636,0.0213729135,0.021372771444444445
pNuLoCDScore	-0.07191187503267976,-0.07663032797385622,-0.08149417856209162,-0.08179000091503275,-0.08313790915032687,-0.08549288326797394,-0.08752730856209151,-0.0953184909150327,-0.10326097326797384,-0.08878095847058831,-0.07285576914438507,-0.05952523137254906,-0.05286661352941174,-0.052231456176470625,-0.040515952078431394,-0.01763409345588235,0.01469269117647054,0.03480917764705882,0.04762690058823538,0.05206823117647058,0.05362545588235296,0.058696836470588265,0.06314461705882346,0.07322359176470583,0.08751509882352937,0.0907147752941177,0.08577633235294119,0.08041278764705884,0.06322760529411758,0.04776682882352945,0.027057023764705923,-0.0031617088823528983,-0.045965590352941066,-0.090722992117647,-0.1235602523529411,-0.1539077264705881,-0.1793109034117646,-0.20630427399999998,-0.2343688664705882,-0.2628821252941177,-0.29519813529411765,-0.3254523868235295,-0.35409158358823534,-0.3726083962352941,-0.3829340335882353,-0.37654435970588235,-0.36374252329411766,-0.3470656932352941,-0.32817333852941183,-0.30095816958823535,-0.27805088835294123,-0.253654385764706,-0.23001858935294128,-0.20711762623529412,-0.1826317925882353,-0.15749478682352935,-0.13238242958823532,-0.10665273799999997,-0.08131204088235292,-0.0577244094117647,-0.03876953717647061,-0.029181845647058835,-0.02328489794117649,-0.01923324500000002,-0.01662420611764708,-0.014636680235294137,-0.012788563823529425,-0.011073889058823526,-0.009582252999999999,-0.00826751023529411,-0.007151068470588228,-0.006109790529411761,-0.005291086529411761,-0.004535178294117641,-0.003887357058823527,-0.003304642058823526,-0.002764889588235283,-0.00223941764705882,-0.0017487425294117585,-0.0012636076470588127,-0.0009120384705882355,-0.0008110338235294071,-0.0006985056470588148,-0.0006033300588235216,-0.0005180488823529339,-0.00040014117647058783,-0.0003000038823529408,-0.00019727658823529698,-0.00011510405882353414,-3.8605764705882534e-05,3.4538882352941336e-05,0.00010420841176470019,0.00017781794117647035,0.00025722317647058207,0.0003426472352941086,0.00042409235294117026,0.0006018835882352913,0.0008249127058823427,0.0009556148823529342,0.0010347811764705832,0.001084381882352936,0.0010799418823529347,0.0010462552941176463,0.0010057334117647108,0.0009703300588235347,0.0009442088823529392,0.0009157711764705909,0.0008815581176470563,0.0008404729999999978,0.000790432764705886,0.0007294742941176477,0.000661707764705876,0.0006528321764705872,0.0004986908235294144,0.00037241899999999883,0.0002513594117647018,0.0001397354117647076,3.613741176470772e-05,-4.045794117647772e-05,-0.0001346967058823527,-0.00023152794117646883,-0.00032983741176470516,-0.00042130041176471206,-0.0005186822352941135,-0.0006125867647058802,-0.0007001766470588269,-0.0007932712941176451,-0.0008986533529411721,-0.0010739695882352913,-0.0012716402941176444,-0.0014159675294117685,-0.0015208238235294123,-0.001609472117647063,-0.0017009972352941168,-0.0017940463529411699,-0.0018730448235294087,-0.0019402732941176531,-0.002003991529411768,-0.0020828669999999987,-0.0021574489411764694,-0.002225937176470589,-0.0022964239999999983,-0.0023598217647058835,-0.002401195941176472,-0.0025007725294117662,-0.0025221308235294088,-0.0025700444117646992,-0.002623500294117641,-0.002685955117647059,-0.0027222486470588232,-0.0027332949999999967,-0.0027291294117647094,-0.002712020117647051,-0.002692737176470582,-0.0026587168235294063,-0.0026130609411764635,-0.0025622385294117624,-0.002506923764705876,-0.0024447220588235223,-0.0023882874117647016,-0.002256665529411759,-0.0020511278235294146,-0.0018490332352941174,-0.0016537805294117684,-0.0014571677647058807,-0.0012713648235294119,-0.0011031733529411752,-0.0009422658823529384,-0.0007926452352941191,-0.0006600478235294152,-0.0005323027647058838,-0.0004132956470588242,-0.00030593970588235417,-0.00020952258823530093,-0.00011823152941176432,-2.9173235294114447e-05,2.6821235294117313e-05,-1.4687647058825998e-05,-7.626135294117736e-05,-0.00013962511764705615,-0.00020428811764705915,-0.0002864139411764728,-0.0003760060588235345,-0.00047161417647059375,-0.0005778312941176547,-0.0006847369411764753,-0.0007945082352941203,-0.000904741000000004,-0.0010145675882352947,-0.001121486235294119,-0.0012273141176470659,-0.001335837705882359,-0.0014158627058823564,-0.0014582460000000033,-0.0014721397058823568,-0.0014662131176470666,-0.0014621482941176468,-0.0014447925882352976,-0.0014031169999999989,-0.0013473153529411745,-0.0012845742352941177,-0.001216229117647058,-0.0011438488235294073,-0.0010672438235294103,-0.0009863332941176528,-0.0009017132941176488,-0.0008159650588235277,-0.0007283107647058813,-0.0006641438823529397,-0.0006372661764705821,-0.0006150312352941126,-0.0006078229411764675,-0.0005957468235294125,-0.0005823248235294065,-0.0005828477058823535,-0.0005916375294117635,-0.0006019841176470551,-0.00061219523529411,-0.0006244419999999994,-0.0006395632941176496,-0.0006563414705882328,-0.000675345411764703,-0.000695605235294116,-0.0007135160588235302,-0.0007032645882352924,-0.0006555146470588226,-0.0005992977647058806,-0.0005475101176470529,-0.0005034444117647079,-0.0004638333529411731,-0.000425567823529413,-0.0003882461764705865,-0.00035325847058823717,-0.00032045082352941817,-0.00028745552941176686,-0.0002504241176470544,-0.00020997311764705748,-0.00016751164705882185,-0.0001227625882352923,-7.794352941176488e-05,-5.2105588235297484e-05,-3.29204705882373e-05,-1.8598294117648517e-05,-1.9305294117651084e-06,1.710370588235699e-05,3.705552941176207e-05,5.7417529411765006e-05,7.260758823529265e-05,8.8972823529411e-05,0.00010651723529411794,0.0001253904117647052,0.00014219023529411443,0.00015600247058823388,0.00016751629411764293,0.00017883276470587878,0.00018747711764705716,0.00021066699999999772,0.00022684952941176215,0.00021210952941176295,0.00018771129411764356,0.000160731882352938,0.0001351579999999998,0.00011046299999999815,8.831764705882067e-05,6.889758823529907e-05,4.6867588235296326e-05,2.2390588235290942e-05,-3.4484117647053114e-06,-2.9570117647058358e-05,-5.534758823528413e-05,-8.181211764705237e-05,-0.00010918547058822586,-0.00016162264705881987,-0.00022403011764705189,-0.00026059182352940885,-0.0002854893529411727,-0.0003048545294117612,-0.00032223182352941054,-0.00033924841176469905,-0.00035282517647058226,-0.00036760023529412017,-0.00037969117647059306,-0.00038907899999999704,-0.0003965250588235311,-0.00040310335294117816,-0.0004089065882353013,-0.00041446205882353024,-0.0004183621176470642,-0.0003944829411764682,-0.0003480307647058846,-0.0003065194705882332,-0.00026898411764705865,-0.00023577905882352784,-0.00020535029411764688,-0.00017676705882353067,-0.00015010823529411702,-0.0001257176470588206,-0.0001028966470588144,-8.066423529411518e-05,-5.904805882352496e-05,-3.81762352941184e-05,-1.7431647058828437e-05,2.9558823529361733e-06,2.307911764705753e-05,4.444835294116836e-05,3.718294117647028e-05,3.3191411764700585e-05,2.9128823529407655e-05,2.6153176470585654e-05,2.4732058823525443e-05,2.3752764705880364e-05,2.2809470588233682e-05,2.252547058823745e-05,2.2834176470584028e-05,2.3259647058820887e-05,2.3593764705880788e-05,2.4241352941180988e-05,2.484411764706526e-05,2.4968411764705878e-05,2.482847058823609e-05,2.2295882352946217e-05,1.8812647058823184e-05,1.6549647058824307e-05,1.503511764705534e-05,1.4908882352941688e-05,1.5220294117646721e-05,1.51671764705881e-05,1.54038235294085e-05,1.578141176470163e-05,1.560352941176041e-05,1.4922117647055838e-05,1.3969352941175378e-05,1.2747941176467076e-05,1.0799588235289176e-05,8.818999999996718e-06,7.114705882348138e-06,8.51088235294048e-06,9.048999999997087e-06,1.238700000000259e-05,1.7408058823536326e-05,2.229394117647318e-05,2.6643823529418076e-05,3.208500000000114e-05,3.7886176470589006e-05,4.337370588234843e-05,4.930894117647147e-05,5.559164705882039e-05,6.249347058823532e-05,6.916023529412313e-05,7.622541176471181e-05,8.389947058824038e-05,9.126223529412267e-05,9.54202352941233e-05,9.96739411764716e-05,0.0001028747058823519,0.00010009694117647447,9.5013470588233e-05,8.943917647058486e-05,8.282841176470573e-05,7.50828823529448e-05,6.64528235294233e-05,5.764747058823946e-05,4.866870588235775e-05,3.94152352941185e-05,3.062047058823014e-05,2.255852941176334e-05,1.4606058823522783e-05,6.858705882347577e-06,9.290235294112659e-06,1.4886411764700874e-05,1.7440294117647415e-05,2.3927058823522418e-05,3.1702705882354076e-05,3.9711941176471394e-05,4.818205882353016e-05,5.75544705882329e-05,6.830764705881634e-05,7.919235294117852e-05,8.964776470588368e-05,0.0001001925294117599,0.00011054064705882244,0.00011980764705882274,0.00012845588235294372,0.00013679905882353627,0.0001351730588235317,0.00012371288235294917,0.00011244847058823615,0.0001016902941176484,9.211011764705818e-05,8.399552941176433e-05,7.604705882353208e-05,6.789205882352933e-05,5.939947058823669e-05,5.0883705882354135e-05,4.3590941176469694e-05,3.673476470588549e-05,2.9773529411764726e-05,2.3245588235295406e-05,1.6988352941178786e-05,1.0997176470583375e-05,5.057058823525196e-06,9.41282352940817e-06,1.3825470588230138e-05,1.779017647058831e-05,2.143023529411689e-05,2.324658823529488e-05,2.446711764705553e-05,2.5567176470592257e-05,2.6523411764709653e-05,2.6969058823524128e-05,2.667876470588415e-05,2.557782352941365e-05,2.4603058823534363e-05,2.3681529411765517e-05,2.2474882352938735e-05,2.12400000000057e-05,1.9877764705886897e-05,1.751217647059239e-05,1.4485294117645015e-05,1.1487764705879477e-05,8.550117647054822e-06,6.045176470587804e-06,4.528588235290509e-06,3.4962352941127206e-06,2.6856470588150494e-06,2.4645882352944404e-06,2.8889999999955063e-06,3.1541764705829423e-06,3.4631176470539815e-06,3.431999999997659e-06,3.625117647062387e-06,4.205294117643615e-06,8.973117647054218e-06,1.2933058823529076e-05,1.682200000001008e-05,2.0308529411771498e-05,2.4628352941185455e-05,2.913805882353085e-05,3.26824705882342e-05,3.538217647059208e-05,3.671535294118289e-05,3.684135294117555e-05,3.537270588235483e-05,3.434400000000559e-05,3.591294117647262e-05,3.909382352941179e-05,4.2715764705884146e-05,4.540841176470592e-05,4.402499999999962e-05,3.906794117646342e-05,3.5048999999991864e-05,3.110429411764051e-05,2.5368647058814087e-05,1.7423352941171866e-05,9.277352941178263e-06,1.9324117647018246e-06,-4.097529411769413e-06,-8.25282352941159e-06,-1.0781294117644807e-05,-1.2752588235295098e-05,-1.752852941176372e-05,-2.613376470587958e-05,-3.662188235294128e-05,-4.687894117647029e-05,-6.07324117646961e-05,-7.128570588234295e-05,-7.998905882352497e-05,-8.769876470587565e-05,-9.381317647058282e-05,-9.697717647058277e-05,-9.914794117647091e-05,-0.00010206876470588572,-0.00010493517647058859,-0.00010910488235293947,-0.00011421688235294103,-0.00012077517647058819,-0.0001281067647058813,-0.00013333947058823473,-0.00013778123529411754,-0.00014201764705882441,-0.00014238488235295,-0.00013821017647059133,-0.0001355425882352962,-0.0001355062941176509,-0.00013660335294117879,-0.00013830629411764814,-0.00014135441176470198,-0.0001440982352941128,-0.00014657723529411248,-0.00014862982352941215,-0.00014959600000000184,-0.00014948535294118104,-0.0001470990000000047,-0.0001430275882352977,-0.0001381184705882381,-0.00013285670588234974,-0.0001369672352941123,-0.00014316929411764545,-0.00014855523529411566,-0.00015085935294117253,-0.00015258888235293935,-0.0001547334705882357,-0.0001567506470588273,-0.00015752705882353044,-0.00015788217647059316,-0.00015792235294118107,-0.000159387705882353,-0.00016171564705881603,-0.00016557305882352463,-0.00017134747058823036,-0.00017754270588234838,-0.00018384200000000003,-0.000180938235294123,-0.00016983923529412248,-0.00016120864705882268,-0.00015414441176471103,-0.00014787905882353292,-0.00014108952941177186,-0.00013290764705882127,-0.00012483817647058332,-0.0001177675882352916,-0.00011097994117646726,-0.00010366723529411578,-9.550729411764852e-05,-8.671764705882323e-05,-7.70242941176523e-05,-6.673452941177022e-05,-5.647905882353102e-05,-4.564870588235487e-05,-4.392011764705814e-05,-4.152970588235452e-05,-3.925682352941273e-05,-3.6515823529412184e-05,-3.380594117646796e-05,-3.1769000000000935e-05,-3.064570588235532e-05,-2.9404058823533086e-05,-2.7738882352940086e-05,-2.5925529411763987e-05,-2.4373882352938386e-05,-2.320441176470109e-05,-2.212188235293719e-05,-2.1456647058819278e-05,-2.0980529411761262e-05,-2.1128411764700927e-05,-2.228429411764779e-05,-2.3267647058827085e-05,-2.3126058823527695e-05,-2.2479294117642296e-05,-2.1951352941172037e-05,-2.1937823529407513e-05,-2.222370588235434e-05,-2.2774941176462865e-05,-2.3940764705882023e-05,-2.557994117647136e-05,-2.7654470588237e-05,-2.982758823530038e-05,-3.227647058823627e-05,-3.502505882353041e-05,-3.782105882352976e-05,-4.5888058823526784e-05,-5.314299999999508e-05,-5.990276470587558e-05,-6.700535294117474e-05,-7.44925882352962e-05,-8.18699411764684e-05,-8.877658823529949e-05,-9.507082352941051e-05,-0.00010091876470589081,-0.00010605535294117702,-0.00011044641176471276,-0.0001144341176470623,-0.00011802435294117411,-0.00012126347058823497,-0.00012400100000000552,-0.00012647864705881903,-0.00012364200000000367,-0.00011561688235294312,-0.0001079735882352946,-0.00010070152941176261,-9.337135294117463e-05,-8.647999999999989e-05,-8.002470588234709e-05,-7.426917647058995e-05,-6.915041176470266e-05,-6.466476470588789e-05,-6.086170588235143e-05,-5.7407235294119896e-05,-5.4200000000000775e-05,-5.142835294117548e-05,-4.900282352940377e-05,-4.691129411765055e-05,-5.140664705881662e-05,-6.0901235294116146e-05,-6.994311764706163e-05,-7.856035294118158e-05,-8.70154705882413e-05,-9.499317647059316e-05,-0.00010240958823530197,-0.00010916158823529726,-0.00011522476470588253,-0.00012062464705882292,-0.00012541347058823288,-0.0001296662941176474,-0.00013358247058824213,-0.0001370868823529492,-0.00014019676470589104,-0.00014288305882353622,-0.000138713764705891,-0.00012814358823529798,-0.00011784505882352775,-0.00010779782352940762,-9.79705294117568e-05,-8.836064705881885e-05,-7.90798823529365e-05,-7.007864705882091e-05,-6.138711764706178e-05,-5.300799999999675e-05,-4.493205882352691e-05,-3.712182352940893e-05,-2.9585882352935883e-05,-2.2301764705880828e-05,-1.524970588234753e-05,-8.426411764708014e-06,-1.9540588235313072e-06,-2.186352941174058e-06,-2.349470588237229e-06,-2.4868823529436423e-06,-2.46916911764844e-06,-2.4510313725474575e-06,-2.4319117647095267e-06,-2.4124660633478845e-06,-2.3835882352850335e-06,-2.3540695187167227e-06,-2.338382352942009e-06,-2.3502614379077025e-06,-2.219614379083551e-06,-2.0928496731985324e-06,-1.973614379084665e-06,-1.8585555555498956e-06,-1.6068496731976023e-06,-1.3591437908501425e-06,-1.119849673200668e-06,-8.872614379075439e-07
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
