UniprotID	Q9NRZ9-6
pNuLoCScore	0.3535201077777777,0.34710618499999996,0.3413794045454545,0.33632143416666666,0.33242570999999993,0.3286855021428571,0.3255968419999999,0.3225623581249999,0.31930283823529404,0.30872532294117644,0.2953149529411765,0.28536273705882353,0.27732566941176473,0.27553967176470584,0.27748470117647056,0.2820561411764706,0.28527069823529405,0.28760953352941176,0.2880023594117647,0.2892795317647059,0.2908184058823529,0.2919133105882353,0.2933602705882353,0.295477625882353,0.3089656023529412,0.32373031294117655,0.3399061400000001,0.35506067117647067,0.36912060058823537,0.3835171800000001,0.3967036188235295,0.40873533823529423,0.4197737429411766,0.4298119905882354,0.4407432029411766,0.4517678394117648,0.46237969647058824,0.47270413941176476,0.4826318405882353,0.4909711335294118,0.49788096882352945,0.4948839864705882,0.4905616294117646,0.4848710905882353,0.4795662435294118,0.4745331711764707,0.46897543117647056,0.4623964405882353,0.4581826258823529,0.4547075488235294,0.45218724882352934,0.44967197764705874,0.4475942299999999,0.4457744211764705,0.4440014635294117,0.44295900470588234,0.43926209294117646,0.4390124670588235,0.43837258,0.4379611976470588,0.43870246882352937,0.4403333805882353,0.44309075882352944,0.44577935764705884,0.4504586817647058,0.45316351411764705,0.4563271888235294,0.4593021529411765,0.46185583058823526,0.46369394294117644,0.4653156135294118,0.46691662588235294,0.4683049341176471,0.47387140882352946,0.4763928735294118,0.47819417823529414,0.48025952117647064,0.48049226176470594,0.48026453823529425,0.47973501000000013,0.47967705,0.47947034764705887,0.4800462829411765,0.48054497529411766,0.4809773241176471,0.4817517700000001,0.4829375188235294,0.48377324529411764,0.4809952605882354,0.4818681370588236,0.4818992964705883,0.4807456905882353,0.4806593129411765,0.48101496647058833,0.48140574470588243,0.4810636588235294,0.48103810588235296,0.4809794988235294,0.4805082735294118,0.479426805882353,0.47795079176470584,0.47608573294117645,0.47391329529411763,0.47204240294117644,0.470101755882353,0.4718043747058824,0.4699505564705882,0.46888754,0.46946641647058823,0.4690390882352941,0.46844038235294116,0.4685144205882353,0.46897538294117647,0.46879545941176465,0.46834528294117644,0.4679449164705882,0.46761449882352946,0.46748461705882366,0.46748462117647055,0.4676127447058823,0.46845312352941176,0.4697497352941177,0.47254818470588233,0.4768644523529411,0.48852182882352935,0.5043287111764706,0.5219251758823529,0.5388096364705882,0.5567485588235295,0.5747243882352941,0.5933875047058824,0.6123932070588235,0.6315288299999999,0.6506493947058823,0.6699948017647058,0.6893470564705881,0.7091092705882351,0.7282300270588236,0.7469159823529411,0.7642857705882352,0.7802667176470589,0.7890216882352942,0.7932484764705884,0.7955976311764706,0.798503007647059,0.8002015194117648,0.801747275882353,0.8026945976470587,0.803662905882353,0.8046137258823529,0.8060341376470589,0.8074209376470588,0.8129167082352943,0.8179448141176472,0.8227868235294118,0.8278219152941177,0.8328348564705883,0.8376015194117647,0.84230649,0.8471014841176471,0.8517507799999999,0.8562089505882352,0.8607660799999999,0.8654191352941174,0.870090810588235,0.8743977335294116,0.8784964747058821,0.8822596747058822,0.8857353864705881,0.8852016041176469,0.8847954899999999,0.8844405476470589,0.8841046417647059,0.8837540270588236,0.8834098905882354,0.8830889905882353,0.8828488905882355,0.8827402517647059,0.8828340711764706,0.8828739711764706,0.8828675747058824,0.8828480029411765,0.8827749541176472,0.88274808,0.8829596182352942,0.8831928005882353,0.8833848064705881,0.8833741382352942,0.8833054535294118,0.8831717711764706,0.8830013211764706,0.8829633476470589,0.8830138417647058,0.8830552094117646,0.8831010388235294,0.8831234047058822,0.8830082458823528,0.8827574541176471,0.8824852994117647,0.8822709464705881,0.8820947405882352,0.881732402352941,0.8814107376470588,0.8811108494117647,0.8810080905882351,0.8809685494117646,0.8809994788235295,0.8810685164705883,0.8810557576470588,0.8809700635294118,0.8808625311764705,0.880732715882353,0.8806243929411766,0.8806400517647061,0.8807307811764706,0.8808568752941177,0.8814235929411766,0.8808882376470589,0.880843914117647,0.8808183470588236,0.8808848352941175,0.8809401447058822,0.8809717894117647,0.8810433676470588,0.8810988982352941,0.8811144570588235,0.8811304099999999,0.8811200335294116,0.8811125311764707,0.88101781,0.8809279276470587,0.8808950923529411,0.8808527982352942,0.8802943541176471,0.8807857635294118,0.8807533670588236,0.8806538752941176,0.8804051694117647,0.8801127364705883,0.8798417947058825,0.8795157105882353,0.8792444952941176,0.8789971129411766,0.8787494894117647,0.8785423988235292,0.878323810588235,0.8782002341176469,0.8780632488235295,0.8779923076470589,0.8772206252941177,0.8763447870588238,0.8754946917647058,0.8746638976470589,0.8737985270588235,0.8730254094117647,0.8723081535294117,0.8713949017647058,0.8703549429411764,0.8692947870588235,0.8682756476470588,0.8673040870588234,0.866343148235294,0.8654501011764706,0.8645918717647058,0.8637923494117645,0.8629215229411763,0.8627224052941174,0.8626451464705881,0.8624761676470587,0.8622563464705881,0.862085552352941,0.8618388170588235,0.8615725200000001,0.8614832705882353,0.8614948611764706,0.8615086370588235,0.8615125352941176,0.8614360429411765,0.8613131664705883,0.8611465229411766,0.8616087611764707,0.8616621511764705,0.8614431811764706,0.8611938164705882,0.8609805064705883,0.8608164182352942,0.8607352500000001,0.8608491711764706,0.8609797652941176,0.8611469535294117,0.8613422182352941,0.8615276588235292,0.8616920623529412,0.8617577917647058,0.8618450829411763,0.8618076476470589,0.8617207405882352,0.8609240582352942,0.8604915441176472,0.8603405900000001,0.8602250605882353,0.8600941794117647,0.8599624147058824,0.8597256441176472,0.8592794405882354,0.858793175882353,0.8582719405882354,0.8577477182352942,0.8572641947058824,0.8567866211764708,0.856337554117647,0.8559080805882353,0.8551975964705882,0.8542198235294118,0.8532510652941178,0.8525766770588235,0.852103921764706,0.8517412041176471,0.8513116158823529,0.8508875158823531,0.8505857511764705,0.8503137276470588,0.8501210841176471,0.8500730311764706,0.8499213547058823,0.8502407529411764,0.8504384911764706,0.8506602464705882,0.85085967,0.8514723635294117,0.8523124076470587,0.8531737158823529,0.8537048535294118,0.8540133452941178,0.8542523417647059,0.854507374117647,0.8547662329411764,0.8550101247058823,0.8552652541176471,0.855471568235294,0.8555111211764705,0.8555825829411764,0.8551887141176471,0.854922625882353,0.8537249635294116,0.8517839988235294,0.8498429070588236,0.8483116182352941,0.8471813535294118,0.8460855670588235,0.8450973429411763,0.8442024494117648,0.8434463905882353,0.8427752788235294,0.8421169023529411,0.8415233005882353,0.841000053529412,0.8405417858823531,0.8400891388235294,0.8396680782352942,0.8392622694117647,0.8397684258823531,0.8410733729411767,0.842384831764706,0.8433974623529412,0.844039691764706,0.8446874329411764,0.8452601564705882,0.8457312064705882,0.8461284505882352,0.8464313764705882,0.8466764764705883,0.8468975288235294,0.8470741700000001,0.8472347870588236,0.8475640517647058,0.8493803835294118,0.8506784747058823,0.8521154747058823,0.8535141864705882,0.8553017835294118,0.8570585252941176,0.8587625864705883,0.8605904611764706,0.8625034970588237,0.8644501582352943,0.8664131882352943,0.8684437294117648,0.8705113176470588,0.8725210705882354,0.8745525764705883,0.8765194152941176,0.878285168235294,0.8784858047058823,0.879204984117647,0.8798428899999999,0.8804713782352941,0.8807407047058823,0.8810383452941177,0.8813918923529414,0.8816232041176473,0.881764147647059,0.8818609247058824,0.8819277594117648,0.8819479688235294,0.8819284305882353,0.8819036976470588,0.8818554211764704,0.882012975882353,0.8821056229411764,0.882182084117647,0.8821380635294115,0.8821327670588234,0.8821435082352942,0.8821865376470589,0.8822383905882353,0.8822868664705882,0.8823289723529414,0.8823310488235295,0.8823111047058825,0.8822350452941178,0.8820720570588237,0.8819240688235296,0.8817930688235296,0.8816403123529412,0.8812607694117647,0.8810656399999999,0.8809266694117647,0.8808533341176469,0.8807349776470588,0.8805822452941177,0.8803070923529411,0.8798098829411765,0.8791974558823529,0.878648541764706,0.8781466594117647,0.8776267082352942,0.8771556741176473,0.8767528976470589,0.8763814800000002,0.875316885882353,0.8747124282352943,0.8742422517647059,0.8739605458823531,0.8738123282352942,0.8737469429411765,0.8736912547058824,0.8736837341176471,0.8737739458823529,0.8740441929411764,0.8743638282352941,0.874553904117647,0.8747589217647058,0.8750415552941175,0.8753458717647058,0.8756711482352939,0.8759512235294116,0.8769076764705882,0.8774176817647057,0.8778515011764705,0.8780511364705881,0.8780798870588234,0.8780681605882352,0.8780288099999999,0.8779354129411765,0.8777236070588235,0.877557771764706,0.8774521064705884,0.8774075011764707,0.8773242735294117,0.8771965970588236,0.8770342341176471,0.8764712752941176,0.8758218405882353,0.8751461388235294,0.8748032158823529,0.8746468170588235,0.874583668235294,0.8745155647058823,0.8743941411764705,0.8742785711764705,0.8741266599999998,0.8740075223529411,0.8738814870588234,0.8737991099999998,0.873758724117647,0.873745365882353,0.8737762282352941,0.8738185770588235,0.8742729064705882,0.8748429723529413,0.8754288329411765,0.8756604911764707,0.8756681,0.8756068370588235,0.8755431858823528,0.8754902152941176,0.875427704117647,0.8754284594117646,0.8754966852941176,0.8755628770588234,0.8755913505882353,0.8755986505882353,0.8755794052941177,0.8758710135294118,0.8760714623529412,0.8761077623529412,0.8762025617647059,0.8763201935294117,0.8764957647058823,0.876679062352941,0.8768461329411763,0.8769369311764705,0.8770909135294117,0.8772642805882351,0.8774224594117646,0.8775975594117645,0.8777048911764705,0.87776345,0.8778056323529411,0.8778630341176472,0.877583451764706,0.8773851676470588,0.8773522852941178,0.8772369294117647,0.8771211564705882,0.8769877852941177,0.8768858935294117,0.8767708229411765,0.8767544405882353,0.8766710935294117,0.8764885405882352,0.8762635088235293,0.875969252352941,0.875652452352941,0.8752788023529411,0.8742757352941175,0.8731828570588234,0.8720615805882351,0.871070904117647,0.8700959629411764,0.8691649947058824,0.868189655882353,0.8672155411764705,0.8662169529411764,0.865226884117647,0.864220184117647,0.8632258017647059,0.862367984117647,0.8615896076470589,0.8608475111764706,0.8601381111764707,0.8594589200000001,0.859337157647059,0.8593338182352942,0.8593889047058824,0.8593507164705882,0.8592868635294117,0.859198624117647,0.8591634923529412,0.8591250688235293,0.8591165041176471,0.8591226317647059,0.8591612182352941,0.8592572988235295,0.8593117576470588,0.8593529811764706,0.8594193364705883,0.8595450629411765,0.8591849864705884,0.858843571764706,0.8585355305882354,0.858217041764706,0.8580003205882354,0.8579013970588236,0.8578306341176472,0.8576808811764707,0.8576347605882353,0.8575929782352941,0.8575407311764707,0.8574862976470589,0.8573392876470589,0.857196268235294,0.8570182741176471,0.8568206305882352,0.856603066470588,0.8569166723529411,0.857289122352941,0.8575877694117645,0.8578111952941176,0.8579325223529413,0.857959931764706,0.8579170352941177,0.8579071764705883,0.8577758088235296,0.8576486676470589,0.8575074617647059,0.8573566147058825,0.8572689029411764,0.8571584400000001,0.8564045517647059,0.8572628317647059,0.8592671888235294,0.861399751764706,0.8637933282352941,0.8663269870588235,0.8687992929411765,0.871109295882353,0.8732047005882352,0.8752748647058821,0.8772721329411763,0.8791949358823528,0.8810502535294116,0.8828730947058823,0.8846461417647058,0.8863842152941175,0.8881376135294117,0.8905625752941174,0.891371792352941,0.891017914117647,0.8905390688235293,0.8897976894117645,0.8888859011764706,0.8880764717647059,0.8873625747058824,0.8868065335294119,0.886295381764706,0.8858643076470588,0.8855228182352941,0.8852348594117647,0.8849554964705881,0.8847433811764706,0.8843018252941175,0.8835554770588234,0.8830789799999998,0.882624924117647,0.8820824852941177,0.8814985264705882,0.8809740235294118,0.8804886970588236,0.8800626970588235,0.8795988970588235,0.8792253964705883,0.8788559864705883,0.8785470688235295,0.8782159082352943,0.8778480611764707,0.8774836282352942,0.8771221647058824,0.8770369205882353,0.8772873117647059,0.8772450529411764,0.8771651147058825,0.877169641764706,0.8772388152941178,0.877264991764706,0.8772607105882353,0.8772177105882353,0.8772524458823528,0.8772447264705883,0.8772321029411765,0.8771658911764706,0.8770978235294118,0.8770700176470588,0.8771398705882353,0.8773523647058824,0.8776102735294118,0.8778072029411765,0.8778846182352941,0.878040268235294,0.8782443470588235,0.87845585,0.8786686423529411,0.8788817205882353,0.8790840323529413,0.8792847500000002,0.8794865147058823,0.8796612464705883,0.8798016347058825,0.879964431764706,0.8800761041176471,0.8800281958823529,0.8797985429411764,0.8795145694117646,0.8792467694117646,0.8791060147058823,0.8788795752941176,0.8785789670588237,0.8782818258823529,0.8779776511764705,0.8776988252941176,0.8774229605882353,0.8771595988235293,0.8768983547058823,0.8766806541176471,0.8765102011764706,0.8761899247058825,0.8754648288235293,0.8747681270588236,0.8741802076470587,0.8740150550000001,0.8738485386666668,0.8736807035714287,0.8735248323076923,0.87340611,0.8732409836363637,0.8730211320000001,0.8727342955555556
pNuLoCDScore	-0.034217269542483664,-0.044794784836601265,-0.058205154836601214,-0.06815737071895417,-0.07619443836601297,-0.07798043601307186,-0.07603540660130714,-0.0714639666013071,-0.06824940954248365,-0.05949665147058819,-0.05337704513368979,-0.04704190240196077,-0.041607304117647015,-0.0367721915546218,-0.032236571411764614,-0.027084732242646903,-0.010337235882352858,0.015004990000000107,0.04459118705882359,0.06969793411764713,0.09179493117647064,0.10797750823529428,0.11921891764705894,0.12667919705882363,0.13450304470588254,0.14220245705882362,0.15274084352941186,0.1624883076470589,0.17156129058823533,0.18079082882352948,0.18927157,0.1954935076470588,0.18891536647058826,0.17115367352941163,0.15065548941176454,0.12981041941176463,0.11044564294117643,0.09101599117647058,0.07227181235294106,0.05366110235294108,0.03840888294117634,0.02489555823529399,0.01144404588235276,-0.002095861764706053,-0.014785466470588315,-0.026929718235294275,-0.03863037705882355,-0.048012128823529454,-0.05861887588235298,-0.05587151941176466,-0.05218904941176461,-0.04690989294117648,-0.04086377470588243,-0.03419979058823541,-0.025884672352941118,-0.016617082941176475,-0.007723944117647097,-0.0015440347058823245,0.004139940000000064,0.009630175294117749,0.014261600588235335,0.01791952176470596,0.021314150000000087,0.0239576211764706,0.029042841176470657,0.03485894176470594,0.038020293529411775,0.04023298058823532,0.04155705235294127,0.04015888117647065,0.03717377941176481,0.03395565235294129,0.029218368235294168,0.02630683352941182,0.02371909411764711,0.02124282235294117,0.019121493529411837,0.01805782705882364,0.017621905294117612,0.016856619411764695,0.012690326470588265,0.007996728235294126,0.005506422941176536,0.0025515123529411543,0.0003997917647058369,0.000522704705882393,0.0011412064705881853,0.0013286488235292881,0.0013610558823529684,0.0015091511764705468,0.0004619905882352615,-0.00111816941176468,-0.003026532352941258,-0.005666037058823625,-0.00902422352941179,-0.011730842352941195,-0.010893504705882406,-0.010063762352941208,-0.011948740000000124,-0.011858150588235306,-0.011192896470588243,-0.011975878235294224,-0.012965362352941268,-0.012549238235294136,-0.012062722941176496,-0.012184039411764769,-0.012162990588235334,-0.011481889411764756,-0.010336292941176384,-0.008601115882352794,-0.006428674117647082,-0.0044296582352941205,-0.001648632352941215,-0.0020546394117647027,0.002597628235294136,0.007976912352941123,0.019055412352941115,0.03528962294117649,0.05348479352941171,0.07029521588235293,0.087773175882353,0.1059289288235295,0.12504222176470597,0.14444829058823527,0.16391433117647047,0.18316477764705869,0.20251018058823528,0.22173431176470582,0.24065614705882338,0.2584802917647059,0.27436779764705876,0.2874213182352941,0.29174488882352956,0.28469297705882357,0.2713233005882355,0.2567879947058824,0.24175444882352948,0.2254771311764706,0.20835977117647053,0.19030139058823525,0.17213407588235308,0.15396433117647057,0.13603933588235306,0.11807388117647066,0.10380743764705913,0.08971478705882363,0.0758708411764707,0.06353614470588254,0.0525681388235294,0.04857983117647058,0.04905801352941164,0.05150385294117643,0.03221822921568626,0.0270779362745098,0.023370860392156884,0.024606245686274536,0.03294559039215689,0.04469090568627457,0.05522027921568626,0.06250566392156867,0.06822018392156862,0.06508470400000005,0.06245772775401073,0.060736407009803955,0.058694288099547576,0.05629116848739493,0.05354584403921572,0.05010290044117649,0.043490564117647124,0.05080822000000007,0.05829243235294118,0.06116543941176472,0.053556888235294114,0.042406076470588194,0.0329329376470589,0.024857123529411773,0.020044212941176476,0.01884377294117634,0.019071035294117633,0.017592127647058864,0.015381622941176454,0.013743419411764823,0.013044410588235356,0.01382470117647061,0.020407739999999897,0.02455107529411754,0.02112785882352941,0.01735564764705877,0.01784607764705881,0.01766149058823535,0.015234710588235278,0.014371808823529453,0.012782898235294216,0.010980887647058901,0.00804458176470585,0.006301874705882227,0.0051557299999999695,0.004944936470588135,0.005393664705882206,0.005680020588235246,0.0017151405882352977,-0.005561393529411707,-0.006968604117647048,-0.008571350588235216,-0.011912548823529379,-0.014676578823529463,-0.014752916470588295,-0.01608077588235307,-0.016710081764705953,-0.020689469411764694,-0.02645145764705875,-0.02909410294117648,-0.031171905294117674,-0.033065620588235256,-0.035952995882352845,-0.03934433882352939,-0.039304218235294064,-0.03743252352941179,-0.036892849411764794,-0.03596321294117649,-0.034534064705882384,-0.03150181529411755,-0.03264478941176463,-0.02896089882352937,-0.023678758823529433,-0.01722254000000001,-0.006827986470588243,0.002556949411764764,0.008694875882353015,0.013390170588235328,0.0173227064705882,0.021750971764705918,0.031250218235294114,0.03686062823529418,0.0445799682352942,0.050563445294117604,0.05637340294117643,0.0616152211764705,0.06895766411764698,0.07674475529411762,0.07772343117647063,0.07951346000000004,0.07855552470588234,0.07547447941176472,0.07491096588235291,0.07454287941176463,0.07508513882352941,0.07564824882352938,0.06980303235294116,0.056810291764705756,0.04193730823529407,0.028776359999999945,0.018715458235294136,0.008217974705882314,-0.0015608723529411117,-0.014092763529411745,-0.02314516647058823,-0.03066014294117647,-0.038057924117647024,-0.04464882176470586,-0.05035633352941177,-0.05627091235294113,-0.06158778294117645,-0.0665874394117647,-0.07377207470588226,-0.0707964541176469,-0.06384433705882342,-0.05604148529411762,-0.050929463529411745,-0.04666579117647057,-0.04310788058823534,-0.04123582294117639,-0.039508181764705885,-0.03734090588235295,-0.03498248823529415,-0.03271769235294125,-0.030480169411764735,-0.027701795294117648,-0.02441048411764707,-0.021560644705882426,-0.015766158823529552,-0.009267338235294187,-0.006780626470588302,-0.005692918823529403,-0.004432880588235266,-0.0031348335294117957,-0.001348320000000014,0.0022493111764705365,0.0062053847058823886,0.009267308235294147,0.011866211176470576,0.014577958823529469,0.017119461764705912,0.019499732352941113,0.02128610764705874,0.022558400000000034,0.02022344823529415,0.015453050588235318,0.011649502941176448,0.00887810764705882,0.007003249999999961,0.006502434117647116,0.006571859411764691,0.0048697976470588045,0.0031098952941175373,0.0018764794117646644,0.001082217058823498,-0.0002832364705882551,-0.002077444705882392,-0.003723650588235261,-0.005451896470588136,-0.007300775294117656,-0.00582681529411766,-0.001167980000000013,0.0030991076470588963,0.007140534117647146,0.009642958235294263,0.009763775294117705,0.01113681882352946,0.012168011176470539,0.013875768235294128,0.014698710588235242,0.016010386470588278,0.017369578235294114,0.01894020588235301,0.020192478823529425,0.02111439647058827,0.02233923117647063,0.021031907647058812,0.016729404117647007,0.014623077647058724,0.012833218235294042,0.01128278294117635,0.010546119999999937,0.008335115294117623,0.005484715882352997,0.0028609529411764423,7.34258823529288e-05,-0.0033838770588236478,-0.007098542941176456,-0.01050272764705884,-0.013368589411764664,-0.016220831764705845,-0.01901720294117648,-0.019443358235294084,-0.01759784999999997,-0.017413977647058765,-0.019760664705882336,-0.022353360588235283,-0.02394419764705885,-0.024687999999999988,-0.023362154117647083,-0.022982649411764644,-0.0220919947058823,-0.020340873529411718,-0.0174423970588235,-0.01464934000000001,-0.01208710411764713,-0.009465064705882431,-0.006550379999999967,-0.0018011458823528614,4.168823529382415e-06,0.0022098317647058496,0.005384300588235302,0.009122845882352959,0.013075107058823532,0.016448135294117594,0.019474743529411753,0.02374876470588233,0.028003498823529427,0.03163743941176478,0.03475965941176462,0.03712697411764704,0.04021071705882351,0.04319905647058819,0.04559952647058818,0.04671242647058821,0.0469864364705882,0.0475394823529412,0.04891726941176466,0.05134115882352941,0.05349724647058823,0.05496759176470595,0.05656000588235299,0.05634018529411772,0.05457966352941179,0.05286725705882356,0.051262105882353026,0.05005400000000004,0.04826375529411775,0.04626912764705887,0.04482919647058825,0.046432233529411726,0.048444719411764814,0.04968006882352949,0.050416878823529465,0.050104475294117656,0.04905085411764709,0.0483206194117648,0.04718779352941177,0.04628764058823526,0.04714463235294114,0.04861962529411762,0.04955850176470583,0.050081472352941137,0.05030962999999994,0.05105576823529401,0.051331141176470585,0.04799716294117645,0.04230321999999992,0.037241539999999906,0.03234825705882349,0.027812497058823493,0.0233730029411765,0.019301961176470595,0.015721298823529406,0.012630258823529417,0.009177495294117599,0.005108545882352877,0.001388433529411759,-0.0018371676470587683,-0.004949894705882307,-0.00788060235294108,-0.010749176470588151,-0.02127237647058816,-0.03364462999999984,-0.046659219999999946,-0.055037130588235283,-0.06108176647058827,-0.06708205294117658,-0.07183052411764718,-0.07674366529411764,-0.0802996252941176,-0.08435384764705872,-0.08725394352941174,-0.09003040117647054,-0.09229311235294119,-0.09397101882352943,-0.09531551529411769,-0.09658254764705887,-0.08967847705882359,-0.06974234411764718,-0.0445019376470589,-0.023551221764705865,-0.009782547647058881,0.0022651788235294457,0.013696345294117618,0.02413126588235298,0.033193473529411766,0.041187189999999985,0.048957144705882416,0.055664499411764656,0.061790087647058844,0.06658805647058824,0.07018969588235302,0.07366748705882359,0.07618850823529416,0.06903694470588234,0.053738516470588304,0.04110465352941178,0.033776410000000145,0.028504021764705956,0.02240754470588241,0.01714907470588234,0.011644793529411779,0.007868846470588164,0.003389817058823519,-0.0005510494117646481,-0.004018598235294213,-0.006440751764705932,-0.007974711764705988,-0.009267534117647247,-0.010181878823529444,-0.008934014117647104,-0.003315858823529416,0.002271109411764727,0.004569487647058779,0.006447786470588246,0.008844359411764757,0.011056538235294178,0.013329388235294115,0.015423177647058917,0.017616362352941173,0.02022662176470591,0.022381994117647075,0.023776191176470507,0.024438833529411785,0.025030133529411858,0.024945882352941096,0.02344946058823527,0.021304354117646973,0.017515636470588125,0.017002964117647013,0.017378434117647,0.017497546470588154,0.018023561764705764,0.018486993529411744,0.019039065882352935,0.01965375588235302,0.019823772941176487,0.019952986470588352,0.020729437058823685,0.022143126470588248,0.02363230470588229,0.02569529411764715,0.029476915882353016,0.03382758117647061,0.03653622529411771,0.037645695294117654,0.0377475229411765,0.03706221529411763,0.03582818882352945,0.034356728235294065,0.032869760588235264,0.03119161470588222,0.029590831764705783,0.028106940588235207,0.02633977411764704,0.024396846470588263,0.022283911764705955,0.02166146823529408,0.01984911705882353,0.01657761294117649,0.012551391176470583,0.007614801764705914,0.0026170088235293876,-0.001848704117646982,-0.0062991441176470375,-0.011076125294117556,-0.015478127058823454,-0.019697443529411662,-0.02379838176470589,-0.027782457647058834,-0.03153052823529412,-0.03512805470588232,-0.038720453529411725,-0.04354981705882349,-0.04910009058823528,-0.0538733676470588,-0.05681646058823531,-0.05673390647058829,-0.05426370941176478,-0.05094733176470606,-0.04715135588235303,-0.04234903941176488,-0.03733877882352954,-0.032864404705882366,-0.02835497647058821,-0.02405966882352939,-0.019968962941176505,-0.016123531764705934,-0.012292283529411752,-0.006649528823529427,4.521411764701888e-05,0.006174314117647073,0.011940698823529494,0.016300459411764834,0.019014919411764808,0.020902428235294257,0.022584927058823645,0.023951207647058936,0.024713787058823544,0.025714009411764716,0.02657815823529419,0.027198491176470607,0.027770527058823546,0.028441577058823553,0.029279087058823428,0.028222621176470564,0.025387598235294073,0.022822368823529338,0.02020650529411755,0.017567716470588135,0.014865361764705876,0.012046811176470607,0.009349894117647028,0.006521750000000048,0.003634101176470672,0.0010991482352941118,-0.0010391864705883158,-0.0027568964705882437,-0.004228799411764739,-0.005695244705882396,-0.007247127647058815,-0.007494451764705978,-0.007328014705882291,-0.007974870588235317,-0.0087601605882352,-0.008972849411764683,-0.009301735882353002,-0.009320388235294186,-0.009315428823529537,-0.009367785882353041,-0.009396884705882458,-0.008710534117647162,-0.006230581176470573,-0.0036699347058823384,0.00018439235294120948,0.004866125882353023,0.00904082823529423,0.01161417470588244,0.01393342764705885,0.01869043588235303,0.024048835882352848,0.028886154117647056,0.03337185764705891,0.03788893529411774,0.04221816117647065,0.04670908882352942,0.051559007647058896,0.05582882588235305,0.05722131647058826,0.05621142588235295,0.05361834705882346,0.0489731364705881,0.04392122058823522,0.040713895882353024,0.0383239588235294,0.03390335117647053,0.028949250588235276,0.02429136529411763,0.020464789411764717,0.016868220588235283,0.013153908235294054,0.009749564117647103,0.006101179999999928,0.0018153823529410973,-0.001607259411764761,-0.0029169188235294574,-0.004102355882352804,-0.00413526882352927,-0.003269257058823527,-0.0038001747058822866,-0.00413902411764705,-0.003211667647058769,-0.001459492352941072,-0.00018977235294115324,0.0007110705882352186,0.0009088129411765067,0.0009259452941178248,0.0007418935294117857,0.0003366276470587737,0.0003367152941176066,0.0005396864705882742,0.0004810164705882358,0.00046021941176460635,0.0005956170588234388,0.000861489411764671,0.002461671176470448,0.0033597088235293726,0.0036081570588235024,0.0032474947058823145,0.0032235499999999084,0.0029833658823529285,0.0028897199999999845,0.003061547647058682,0.0032986652941175976,0.003754357647058948,0.0042754882352942225,0.004565839411764694,0.005060972941176467,0.005535151176470632,0.006093928235294144,0.006648377647058834,0.005777073529411814,0.004916764117647077,0.005090258235294132,0.004589425294117655,0.004061579411764771,0.003504101764705836,0.0032952452941176213,0.003338759999999996,0.003391872941176377,0.003161394117646932,0.0026514082352941393,0.0018970100000000878,0.001111962941176492,0.00037880647058824435,-0.0003825129411764161,-0.001439931764705804,-0.006172425294117545,-0.007089800588235218,-0.00875154588235294,-0.009536462941176438,-0.010133571764705862,-0.010328295294117606,-0.010352025294117662,-0.010225939999999989,-0.01025308999999991,-0.01014565529411754,-0.010083210000000009,-0.009807491764705967,-0.00963977669117655,-0.009435268039215738,-0.009330124159663944,-0.009010978416289672,-0.004947438235294255,0.002330422727272685,0.005956303058823498,0.008303315228758157,0.008828847581699384,0.009083066405228823,0.009125559346405243,0.008910831699346478,0.00862519228758174,0.008439926993464075,0.008523963464052264,0.008550075816993519
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	96...101;482...486
validnes_region	
nesbase_region	
