UniprotID	Q08J23-2
pNuLoCScore	0.30249440266666666,0.30655527239999997,0.3091151658181818,0.3115305686666667,0.31672268646153845,0.3259873517142857,0.33250401826666665,0.338681748375,0.34590423376470586,0.34965818670588233,0.3693909484705882,0.39404112117647055,0.41071502705882357,0.42578318882352945,0.43474580117647055,0.4473584211764705,0.45867759058823526,0.4692484652941177,0.48244742999999995,0.49565876529411773,0.5102702594117648,0.5223601123529411,0.5310776770588236,0.5412503000000001,0.5547598941176471,0.5514952911764706,0.5558854876470588,0.5537350435294117,0.5531402847058824,0.5496501523529412,0.5484840376470588,0.5498995223529412,0.5501358441176469,0.5508480170588234,0.5509164505882351,0.55162858,0.5532970682352941,0.5528325411764706,0.551746885882353,0.5502648094117647,0.549616755882353,0.5455194911764707,0.5557597882352941,0.5552257564705882,0.5611917652941177,0.5660564182352941,0.5728278152941176,0.5774000270588235,0.5793746370588234,0.5816120823529412,0.5837576823529411,0.5863294058823528,0.5876989270588234,0.5888536476470588,0.5903699041176471,0.592436941764706,0.598044315882353,0.6017509464705884,0.6017492347058824,0.6047193464705881,0.6083858617647058,0.6110654205882352,0.6134013929411763,0.6160691694117647,0.6195256776470588,0.6231373264705882,0.6264367323529411,0.6291680588235293,0.6317199823529412,0.634022014117647,0.6360993658823528,0.6381745629411765,0.6401452335294117,0.6381263888235293,0.6358235917647058,0.6367464035294117,0.6351080364705881,0.6326089894117647,0.6306870817647059,0.6289628505882352,0.6269624917647059,0.6244195682352941,0.6219830005882353,0.618924615882353,0.6163570864705883,0.6139460082352942,0.6118283082352942,0.6096840652941178,0.6113517564705884,0.612935085882353,0.6134467858823529,0.6141598388235294,0.6141398305882353,0.6148367211764706,0.6155917588235295,0.6165454370588235,0.6175647488235294,0.6186868311764706,0.6199078676470589,0.6214659176470588,0.6235333258823529,0.6252439347058824,0.6269091270588235,0.6286046152941177,0.6303353776470588,0.6284143305882353,0.6269824864705882,0.6270758452941178,0.6282822394117646,0.630379324117647,0.6321245688235294,0.6342652511764706,0.6360119123529413,0.6375788711764707,0.638807241764706,0.6400531047058825,0.6410536517647059,0.6423116105882353,0.6436614547058824,0.6448668147058825,0.6452969029411765,0.6457444641176471,0.6459876876470588,0.6458006494117646,0.6456202376470588,0.6465625023529412,0.6474339217647058,0.6479420652941177,0.6480867323529411,0.6483877888235293,0.648695335882353,0.649055141764706,0.6494813870588236,0.6499463723529412,0.6503948523529411,0.6505950117647059,0.6506175788235293,0.6510007552941177,0.6515018435294119,0.6523575588235295,0.6533104852941178,0.6539827382352942,0.6533255635294117,0.6527965323529411,0.6525713676470588,0.652680885882353,0.6524443329411764,0.6521049447058823,0.6517579288235293,0.6513360035294117,0.6508504676470588,0.650236975882353,0.6515496000000001,0.6536006705882355,0.655953185882353,0.6581511505882353,0.6599382411764705,0.6620256147058822,0.6642825029411763,0.6666967599999998,0.6689433870588236,0.6711213547058823,0.673145334117647,0.6752641223529412,0.6773381082352943,0.6794272888235295,0.6813922647058824,0.6832641588235294,0.6850131882352942,0.6848744782352941,0.6841733394117648,0.6835048770588236,0.6828269676470589,0.6824803176470589,0.6821015411764707,0.6815169999999999,0.6809595117647058,0.6804846200000001,0.6800864152941177,0.6800830052941178,0.6799029170588237,0.6796141547058825,0.6792848641176472,0.6790591782352943,0.6780250641176471,0.6759606876470589,0.6760642029411764,0.6757239617647057,0.6753089852941175,0.6749740535294118,0.6746669329411764,0.6738216211764706,0.6728328523529413,0.6713152305882353,0.6699245423529412,0.6685202464705882,0.666759718235294,0.6652992670588235,0.6641557199999999,0.6630991870588235,0.6621078964705882,0.6620920817647059,0.6632104494117648,0.6623450517647058,0.6619471729411764,0.6614943494117648,0.6610160082352942,0.6604150941176471,0.6603885670588235,0.66064601,0.66143812,0.6621614729411762,0.6628465058823527,0.6634845770588234,0.6640717399999999,0.66443344,0.6626930182352941,0.6609193417647059,0.6584726447058823,0.6572347611764707,0.6562886611764707,0.6553571635294118,0.6542027517647059,0.6525760988235294,0.6514324158823529,0.6504108935294118,0.6495513105882353,0.6483514105882353,0.6472740047058824,0.6461100047058824,0.6452127935294116,0.6443181899999999,0.643559684117647,0.6447796705882353,0.6459930494117647,0.6477424317647059,0.6483096505882354,0.6485013447058823,0.6487939835294118,0.6494239599999999,0.6502557070588235,0.6505780417647058,0.6506449323529412,0.6502950823529412,0.6501595723529411,0.6498346311764704,0.6492277870588234,0.64854821,0.6485393288235294,0.6478376129411764,0.6476910423529412,0.6470045935294118,0.6464589794117648,0.6455395235294119,0.6445175435294117,0.6435102905882353,0.6424306229411765,0.6415651147058823,0.6406739270588235,0.6398165070588236,0.6392197335294119,0.6386623964705883,0.6381359111764705,0.6379963347058824,0.6378328811764706,0.6370058388235293,0.6367845723529412,0.6360417270588234,0.6358138264705882,0.6355611835294118,0.6358026505882353,0.6361991129411765,0.6364256282352941,0.6366996447058824,0.6368473470588235,0.6371316823529413,0.6374418729411765,0.6375853994117646,0.6377860699999999,0.6379741299999999,0.6394966152941175,0.6409661711764705,0.6416917452941177,0.6426750117647059,0.643952448235294,0.6453076505882354,0.6464053076470587,0.6472254405882353,0.6477607229411765,0.6481409270588234,0.648485984117647,0.6487839076470587,0.6487707223529412,0.6488080129411766,0.6488191658823531,0.6488436129411764,0.6489106676470588,0.6476312188235295,0.6462911070588235,0.645571675882353,0.6445789958823529,0.6432702400000001,0.6417625305882354,0.6405007364705882,0.6394711364705883,0.6387421305882353,0.6382114758823529,0.637714275882353,0.6373563911764706,0.63723886,0.63700584,0.6369031752941177,0.6343737900000002,0.6297637811764707,0.6254257064705884,0.622277847647059,0.6199540164705883,0.6177581182352941,0.6155567417647058,0.6138009711764706,0.6118110711764706,0.609616035882353,0.6072819511764705,0.6047212182352941,0.6021558382352941,0.5994885794117647,0.5969975047058822,0.5946323794117646,0.5924017347058823,0.5925051964705882,0.5945814229411764,0.5963430994117647,0.5970439994117646,0.5969461970588233,0.5968253817647057,0.596802158235294,0.5964275676470587,0.59628815,0.5963898264705884,0.5966468876470589,0.597123661764706,0.5975970735294117,0.5982136994117647,0.5987135894117648,0.5984183088235293,0.5984733476470588,0.5991610182352939,0.6000436258823528,0.6006156105882352,0.60087234,0.6014282076470587,0.6028059288235293,0.6039807076470589,0.6053701488235295,0.6069101764705883,0.6085518764705883,0.6100174735294118,0.6112000970588236,0.6124717182352941,0.6137333329411766,0.615004795882353,0.6170943488235295,0.6187286352941177,0.6198546058823531,0.620859431764706,0.6220433470588235,0.6233740529411764,0.6244562594117646,0.6246049676470589,0.6248259676470589,0.6248475852941177,0.6247151400000002,0.6244751047058825,0.6244232664705883,0.6246779105882353,0.6248394047058823,0.6261485229411764,0.6274561582352941,0.6284963847058823,0.629097378235294,0.6294711488235293,0.6293536564705882,0.6291919564705881,0.6285761799999998,0.6269294788235293,0.6253876470588234,0.623890685882353,0.6225805035294119,0.621371791764706,0.6201728329411765,0.6190030564705883,0.6177321535294119,0.6165467241176471,0.6141551123529412,0.6114822005882352,0.6090530682352941,0.6070814376470589,0.6052199105882353,0.6037062635294117,0.6025009852941177,0.6017942852941177,0.6020600976470588,0.60233108,0.602649854117647,0.6028262482352941,0.6028778717647059,0.6028969129411764,0.6029136305882352,0.6046317929411764,0.6056842752941176,0.6069039229411765,0.6082366017647058,0.6095626370588234,0.6108904429411763,0.6121123699999999,0.613584758235294,0.6149310776470589,0.6162467541176471,0.6176671011764707,0.6190214217647059,0.62022053,0.6213248917647058,0.622377135882353,0.6234784617647059,0.6245655764705883,0.6240897452941178,0.6240573276470588,0.6236942823529411,0.6234969388235293,0.6232577623529412,0.623010454117647,0.6229446482352942,0.6227442247058823,0.6225378129411765,0.6223068776470588,0.6219481417647058,0.6215598917647058,0.6213641647058823,0.6211925523529411,0.6210768905882353,0.6188752529411764,0.6167361558823528,0.6151418658823529,0.6137980070588235,0.6128384952941177,0.6121305482352941,0.6116823929411764,0.6112469458823528,0.6108480635294118,0.6105091164705883,0.6101398794117646,0.6098711888235293,0.6097077805882352,0.6093911923529411,0.608906904117647,0.6084911158823529,0.6080610723529413,0.6096736511764709,0.6109721100000001,0.6116326629411765,0.6121361570588235,0.6126580394117647,0.613048924117647,0.6132265352941175,0.6133780999999999,0.6136390176470589,0.6138721117647058,0.6164390170588236,0.6206363429411766,0.625492807647059,0.6319899135294119,0.6376746817647061,0.6547010970588235,0.6721683082352942,0.6897909999999999,0.7076637217647058,0.7255306158823529,0.7433787011764705,0.7609711011764705,0.7781978535294117,0.7953952594117647,0.8126016382352941,0.8296702088235294,0.8467787852941175,0.8616430582352941,0.8748344194117647,0.8872929747058823,0.8982762335294117,0.9102752064705881,0.9108360123529411,0.9109581947058824,0.9108769829411765,0.9107184411764705,0.9105489605882352,0.9104091594117646,0.9103031594117648,0.9104201694117647,0.9105111488235295,0.9106067547058823,0.9106469394117648,0.9106471629411765,0.910616414117647,0.9105898200000001,0.9105733882352942,0.9103441058823529,0.9098527682352942,0.9094077764705883,0.9089895735294118,0.908660761764706,0.908362375882353,0.9081573505882354,0.9080012111764707,0.9078123111764705,0.9075233582352942,0.907401184117647,0.9074289994117647,0.907622205882353,0.9077940705882354,0.9080891488235294,0.9085259347058824,0.9090699817647059,0.9098457582352942,0.9109190547058823,0.9120293523529411,0.9131608441176471,0.9142935952941177,0.915454865882353,0.9166027247058824,0.9177266800000001,0.9189664505882353,0.9203148682352941,0.9215161364705883,0.9225840129411764,0.9234997452941176,0.9244161276470588,0.9252282158823528,0.9262598711764705,0.927187244117647,0.9281443411764706,0.9290364470588235,0.9298915470588236,0.9306806705882353,0.9313884229411764,0.9320348935294117,0.9326548905882353,0.9331314964705881,0.9335403705882352,0.9340244917647058,0.9345310229411765,0.9350715729411765,0.9356560758823529,0.9363049188235294,0.9369703600000001,0.9373012429411766,0.9376689405882354,0.9379808435294119,0.9382661529411765,0.9385456823529413,0.9388459905882353,0.939177657647059,0.9395334517647059,0.9398903194117648,0.9403909958823531,0.9409179982352943,0.9413475182352943,0.9417105423529414,0.9420168823529413,0.9422687852941178,0.9421693305882355,0.9422150364705884,0.9422729652941179,0.9422361770588237,0.9422081241176473,0.9421902711764707,0.9421454323529415,0.9420787882352942,0.9419781764705881,0.9418524176470588,0.9417017676470588,0.9415412888235293,0.941368008235294,0.9412070670588235,0.9410672411764704,0.9409229217647059,0.9407742011764705,0.9409174447058823,0.9408611329411766,0.940761575882353,0.9407230405882353,0.9406776894117647,0.9406078952941176,0.9405525541176472,0.9405047829411766,0.9404830205882353,0.9404726594117648,0.940476235882353,0.9404722705882353,0.9404564747058823,0.9404228452941177,0.9403763982352942,0.9400560364705882,0.9398344894117647,0.9395493123529413,0.9393550300000001,0.939225025882353,0.9391165282352942,0.938988867647059,0.9388934147058825,0.9388082888235294,0.9387179494117648,0.9386149705882353,0.9384957670588235,0.9383863464705884,0.9382740229411766,0.9381736700000002,0.9380752152941177,0.9379719564705883,0.9381248141176473,0.9382017288235297,0.9383676152941178,0.9384722211764708,0.9385349664705883,0.9385774052941177,0.938633275882353,0.938662781764706,0.9386851347058824,0.9387110694117649,0.9387470770588234,0.9388097005882352,0.9388518358823529,0.9389031035294115,0.9389505035294117,0.9390420405882353,0.9391383464705881,0.9391276,0.9390254552941176,0.9387852611764707,0.9384876047058824,0.9380932394117647,0.9377337099999999,0.9373998805882352,0.9370967629411764,0.936796292352941,0.9365204735294116,0.9362701094117646,0.9360316682352939,0.935811606470588,0.9356062888235295,0.9354037105882353,0.935154669411765,0.9349202400000001,0.9347862317647059,0.9347131141176472,0.93476832,0.9348581794117647,0.9350342347058822,0.9351856211764705,0.9353149388235292,0.9354540211764705,0.935607754117647,0.9357210382352941,0.9358214358823529,0.9359063829411763,0.9359850682352941,0.9362610311764705,0.9365709647058822,0.9368068805882351,0.9369709182352941,0.9371263741176472,0.9373279994117647,0.937546573529412,0.9377883529411765,0.9380164135294118,0.9382089211764706,0.938394574117647,0.9385413094117646,0.9386691705882352,0.9388125252941176,0.9389309576470588,0.9390253423529412,0.9391126305882354,0.9389841970588235,0.9388267476470589,0.9387494729411765,0.9387336117647059,0.9387502794117647,0.9387399282352942,0.9387110011764707,0.9386718129411765,0.9386452111764707,0.9386479194117647,0.9386547817647058,0.9386565323529412,0.9386503264705882,0.9386383617647058,0.9386390647058824,0.9387348247058824,0.9388558423529413,0.9389484464705885,0.9390217052941179,0.939072499411765,0.9391242600000003,0.939161271764706,0.9391984364705882,0.9392289894117647,0.939241364117647,0.9392451094117646,0.939240154117647,0.9392298252941176,0.93922271,0.9392173958823529,0.9392122347058823,0.939198575882353,0.9390946547058823,0.9389480017647059,0.9388376388235293,0.9387489582352941,0.9386736052941176,0.938597085882353,0.938530650588235,0.9384530741176469,0.9383786211764703,0.9383346011764704,0.938299444117647,0.9382732281249998,0.9382482519999998,0.9382141199999998,0.9381751476923076,0.9381338716666665,0.9380976145454546,0.9380805259999999,0.9380982511111111
pNuLoCDScore	0.0434098310980392,0.04716378403921567,0.06689654580392151,0.09154671850980389,0.1082206243921569,0.12328878615686278,0.13225139850980389,0.14486401850980385,0.1561831879215686,0.1626931928941177,0.17333226418181813,0.18412819662745106,0.1935475729502264,0.19637276063865539,0.19857365879215694,0.2025685516250001,0.20885566035294129,0.20183710447058822,0.18649453917647063,0.15969392235294116,0.14242525764705882,0.12386696352941179,0.11373823647058823,0.10254110117647064,0.09145825352941167,0.08159955176470568,0.06846902058823517,0.055969814705882304,0.04302680882352927,0.030472428823529518,0.020669208823529406,0.009014509411764626,-0.005143138235294109,-0.0059757999999998646,-0.00012569941176465704,0.0014907129411765307,0.008051480588235349,0.016406265882352833,0.024343777647058862,0.02750050470588239,0.029238792941176484,0.030764065294117793,0.03284123176470599,0.03470082588235279,0.03440185882352931,0.036021106470588204,0.038623018235294126,0.04217213235294126,0.048427559999999925,0.05623145529411766,0.045989446470588224,0.049493589999999865,0.04719409647058803,0.04500900235294114,0.04057357764705871,0.038669142352941166,0.040151040588235376,0.04152524411764702,0.04267904999999994,0.0428386529411765,0.04402105529411782,0.045168366470588195,0.045729461764705714,0.04573762117647051,0.0421009176470587,0.03637544235294099,0.034074357058823446,0.03202705705882358,0.02672217470588234,0.02154356882352948,0.017285688823529544,0.012893681176470495,0.0074368141176470726,0.001282241764705927,-0.0044537317647057595,-0.010243442941176295,-0.015362895882352956,-0.02007600588235281,-0.024271057647058614,-0.028490497647058688,-0.02879347705882329,-0.02519130294117633,-0.022376805882352913,-0.022586564705882273,-0.02096820588235282,-0.017772268235294097,-0.015095322941176437,-0.012417413529411725,-0.009397742941176457,-0.005732737058823489,-0.0020751329411764496,0.0025413017647057945,0.0071762394117645956,0.011297926470588138,0.015080818823529296,0.018920549999999925,0.018983621176470455,0.015479244705882245,0.013535700588235278,0.012916006470588326,0.014142408823529351,0.015542602941176376,0.016532809999999953,0.017719814117647115,0.018447163529411892,0.01889204000000011,0.018899374117647194,0.018587187058823673,0.01752032588235297,0.017067675882352917,0.016752327647058918,0.016262199411764766,0.01496152529411765,0.017330133529411818,0.019005201176470643,0.018724804117646876,0.01733799823529414,0.01618317823529425,0.015309352941176413,0.013676814117647096,0.01207481999999982,0.010808917647058602,0.009888094117646906,0.00900203705882352,0.008427735294117777,0.0076347617647059,0.006733397647058714,0.0057281970588234365,0.005320675882352854,0.00525629117647064,0.0055141558823530445,0.0065569094117649,0.007690247647059056,0.007420235882352966,0.005891641764705913,0.0048544670588234196,0.004484635294117689,0.004293097058823636,0.0037489970588234778,0.003049802941176294,0.0022765417647057085,0.0013896311764705072,0.00045561529411763946,-0.00035803588235294725,0.000932021176470732,0.0025999152941177384,0.00445134235294109,0.00579359176470573,0.006627755882352648,0.00804287647058799,0.010956939411764566,0.013900227647058672,0.016372019411764804,0.018440468823529343,0.020701001176470557,0.02315917764705888,0.025580179411764936,0.028091285294117863,0.03054179705882365,0.03302718294117646,0.03346358823529416,0.03127380764705867,0.028220153529411873,0.02535372647058831,0.022888726470588372,0.020454702941176683,0.017819038235294404,0.014820240000000151,0.012016124705882203,0.009363265294117795,0.0069410811764707425,0.004818882941176605,0.0025648088235293853,0.000186865882352949,-0.00210740058823522,-0.004204980588235152,-0.006988124117647154,-0.00891379058823527,-0.008109136470588418,-0.0077809152941178406,-0.0075179823529413214,-0.007506264117647099,-0.007434608235294293,-0.007695378823529331,-0.008126659411764492,-0.009169389411764817,-0.010161872941176542,-0.01156275882352964,-0.013143198823529656,-0.014314887647059016,-0.01512914411764732,-0.015959991176470734,-0.01591716764705886,-0.013868605882352947,-0.012853753529411649,-0.01337890999999991,-0.013361812352941094,-0.013479704117646985,-0.01365092470588225,-0.013406527058823503,-0.012444285294117785,-0.010669220588235273,-0.00848642235294117,-0.006358773529411943,-0.0039132123529412866,-0.0018146900000001187,-8.397999999998351e-05,0.0013342529411765058,0.0005851217647059315,-0.0011727400000000054,-0.004737804705882476,-0.005110290588235089,-0.005658511764705776,-0.006137185882353013,-0.00681325647058828,-0.00783899529411769,-0.00895615117647064,-0.010235116470588168,-0.011886809411764676,-0.01381006235294091,-0.015572501176470355,-0.01737457235294093,-0.018858946470588278,-0.02011525000000014,-0.01913333411764717,-0.016139671176470638,-0.012479595294117574,-0.00949232941176481,-0.007979010588235247,-0.00685581882352948,-0.005408768235294126,-0.0031521388235294934,-0.0011767088235293821,0.00016714823529395684,0.0010936217647058433,0.0019436717647058899,0.0028855676470587177,0.0037246264705880217,0.004014993529411814,0.0042300200000000565,0.004979644705882413,0.003057942352941101,0.0016979929411764516,-0.0007378382352941637,-0.0018506711764706418,-0.0029618211764703695,-0.004276440000000048,-0.005913669411764633,-0.007825084117647041,-0.009012927058823506,-0.009971005294117652,-0.010478575294117554,-0.010939838823529224,-0.011172234705882134,-0.011091875882352942,-0.010551875294117607,-0.010706447647058748,-0.01083177411764702,-0.010906470000000001,-0.010962866470588306,-0.010645152941176628,-0.009978340000000085,-0.008714892941176444,-0.0073111776470587975,-0.006004994705882338,-0.004865469999999927,-0.003826580000000024,-0.0026848247058823826,-0.0017778605882353693,-0.0010769970588236921,-0.0003498411764706333,-2.220470588243373e-05,0.0016637341176468645,0.003960332352941132,0.004907172941176485,0.006633284705882425,0.008138621764705811,0.009746467058823538,0.010602657058823461,0.011026327647058798,0.011335094705882343,0.011441282352941062,0.011638637058823509,0.011652225294117469,0.011328849411764708,0.011222613529412007,0.011033095882353239,0.010869482941176511,0.009414052352941349,0.006665047647058997,0.004599361764705878,0.0028966641176471075,0.0006265476470589393,-0.0020374105882352556,-0.004642777058823322,-0.006724704117647029,-0.008289586470588195,-0.009398796470588167,-0.010274508235294078,-0.011069631764705767,-0.011414331176470616,-0.011569152941176664,-0.011813325882353065,-0.011940437647058766,-0.014536877647058688,-0.01786743764705878,-0.02086540058823516,-0.023293828235294023,-0.024624979411764558,-0.025512121764705964,-0.02620578882352964,-0.02669976529411766,-0.027660065294117686,-0.029126094705882233,-0.030929524705882394,-0.03299305764705884,-0.03520055294117652,-0.03775028058823526,-0.04000833529411785,-0.04227079588235305,-0.04197205529411785,-0.0372585847058825,-0.03084428352941193,-0.02593474823529429,-0.022910017058823784,-0.020811921176470793,-0.018731360000000086,-0.016998812941176555,-0.015383503529411868,-0.013327885882353008,-0.010892124705882189,-0.008074330588235257,-0.005032176470588068,-0.001891505882352984,0.0012161947058825229,0.004081210000000168,0.006016574117647,0.0059681511764706485,0.0045795952941174445,0.0037005264705881613,0.003571611176470646,0.003926142941176658,0.0046028258823530566,0.006003770588235313,0.00755314000000018,0.009081998823529447,0.010520349999999956,0.011904988823529417,0.012893811764705831,0.013603023529411895,0.014258018823529395,0.015019743529411822,0.016586487058823707,0.018621001176470697,0.019567617058823816,0.019810980000000256,0.020243821176470833,0.021171007058823466,0.021945845294117694,0.02165033058823529,0.02062425999999995,0.019455818823529425,0.017937408823529344,0.016163263529411886,0.014457631176470698,0.013223169411764712,0.012206192352941181,0.011106071764705683,0.011143727058823383,0.010361809411764566,0.009767749411764615,0.009242772352940909,0.008611717058823243,0.007310309411764693,0.005817903529411694,0.004119920588235182,0.0023245111764704784,0.0005616794117645485,-0.000956899411764689,-0.0021346364705883136,-0.003103312941176495,-0.00425043352941179,-0.00567485411764701,-0.007107251176470375,-0.009601798823529295,-0.013301045882352924,-0.017014184117647102,-0.020044309999999843,-0.022389711176470373,-0.02413374588235284,-0.02548569294117642,-0.026075194705882154,-0.025135193529411626,-0.023327549411764625,-0.02155960588235295,-0.01993064941176481,-0.018545543529411956,-0.01729496117647067,-0.016106143529411865,-0.014818522941176693,-0.011914931176470689,-0.008470837058823566,-0.004578277647058759,-0.0008164664705883062,0.002481199411764501,0.005670532352941016,0.008406106470588148,0.01108377294117635,0.013136792352941185,0.014186656470588255,0.015336021176470704,0.016371567647058827,0.01739428176470592,0.01844701999999998,0.019480222941176573,0.020564831176470677,0.019933783529411886,0.018405470000000146,0.017153404705882336,0.015457680588235267,0.013934301764705892,0.012367319411764832,0.010898084117647144,0.009359890000000148,0.007813147058823411,0.006291058823529427,0.004639776470588108,0.0029267199999999383,0.0013393617647058376,3.9272941176449194e-05,-0.0011845835294118645,-0.0024015711764705516,-0.0056903235294119,-0.007353589411765005,-0.008915461764705923,-0.009896275294117629,-0.010658443529411588,-0.011127214117647055,-0.01132806117647056,-0.01169770235294132,-0.011896161176470521,-0.01202869647058824,-0.012166998235294213,-0.0120769529411765,-0.01185211117647067,-0.011972972352941147,-0.0122856482352941,-0.012585774705882402,-0.010814180588235134,-0.007062504705881878,-0.004169755882352799,-0.0021653441176470167,-0.0007023382352941976,0.0005274911764705514,0.0013665311764705645,0.0019795894117646817,0.0025300364705881373,0.0031299011764706064,0.0037322323529411783,0.006567828235294337,0.010928562352941484,0.0161016152941178,0.023083009411764888,0.029183565882353157,0.046640024705882244,0.06249465705882329,0.07881888999999986,0.09603105882352936,0.11339445882352939,0.13072066176470587,0.1479221770588235,0.1649713182352942,0.18201715941176477,0.19896262058823522,0.21579809705882358,0.2303397682352939,0.24100671529411744,0.2493416117647057,0.2553030611764704,0.26060155176470556,0.2555741094117646,0.23866770411764693,0.22116719470588242,0.20321326117647065,0.1851878252941176,0.16717025941176467,0.1494380582352941,0.13210530588235303,0.11502491000000004,0.09790951058823538,0.08093654588235288,0.06386815411764724,0.049004104705882456,0.03578199470588239,0.023296845294117796,0.012297154705882551,-0.012866955235294159,-0.023833539941176485,-0.034284058764705916,-0.03577128405882357,-0.037835012882353,-0.03609896288235298,-0.03232508670588241,-0.0266363143529412,-0.02128215494117655,-0.010081582276470658,-0.003545389395721965,0.002095091950980371,0.007888464787330324,0.013290183310924353,0.01617623795294118,0.01979005782352941,0.03765862729411765,0.0651522678823529,0.0898838608235294,0.11019858905882352,0.1320439790588235,0.1500173855294118,0.1663194105294118,0.18099619817647053,0.19502504641176474,0.20816594464705884,0.22441684676470589,0.24026050352941175,0.25415098058823526,0.2669105611764706,0.28091168823529417,0.29492205941176475,0.29362748294117647,0.27963627058823526,0.26867691411764705,0.2554324347058824,0.23740760588235293,0.21823529470588238,0.19829505176470585,0.1772942735294118,0.156958181764706,0.13611214411764716,-0.054301940647058816,-0.07158288017647059,-0.0880614195882353,-0.10249362252941176,-0.11432373135294119,-0.11819831552941178,-0.118496078,-0.11870022129411767,-0.11922213305882355,-0.10870535379411765,-0.10093034132085563,-0.09432841279901963,-0.08834842190497738,-0.08285294610924372,-0.07797217241960785,-0.07303892497794119,-0.06565033994117649,-0.044804369,-0.02498771947058824,-0.008104879470588244,0.005616460235294107,0.01124811617647059,0.012913931058823505,0.013843210647058818,0.014904242470588233,0.015403409235294138,0.016027501588235307,0.017209995411764704,0.01802437429411763,0.018410067235294106,0.018593611647058826,0.018668121352941172,0.01659334029411763,0.011379094176470567,0.005749150117647053,0.0008576283529411616,-0.002846083705882352,-0.005769099294117647,-0.0084180264117647,-0.010150404764705856,-0.0113900698235294,-0.012739553058823544,-0.013371441999999997,-0.014287387588235292,-0.015081161823529393,-0.015586584176470575,-0.015890028,-0.016039783000000002,-0.01531043917647057,-0.013341189764705871,-0.010650862294117644,-0.007995850705882365,-0.006214366588235293,-0.005193245411764719,-0.004106022176470575,-0.0032389429411764786,-0.0025465735882352902,-0.0016984574117646922,-0.0007524990588235192,9.708411764716707e-06,0.0007274785294117542,0.0013135224705882326,0.001826048352941173,0.0022381271764706084,0.0018344118823529487,0.001039715999999996,0.00044445070588236546,6.738088235296036e-05,8.52244117647144e-05,0.0005133961764706013,0.0009838738235294214,0.0013547457647058864,0.0015077642352941123,0.0016791992941176392,0.0018224842941176184,0.0017919829999999831,0.001682302705882363,0.0016371105294117477,0.0015810846470588336,0.0014677564117646924,0.0024184702352941095,0.003819009941176482,0.004710016999999997,0.006030369058823537,0.006806949058823536,0.00737152817647059,0.007781951705882348,0.008379064941176462,0.009283684235294104,0.010167773882352932,0.010661586764705897,0.010631940882352961,0.010648152647058817,0.010387322941176474,0.010294813764705882,0.010323634941176468,0.009414302823529425,0.0076027895882352925,0.00632944111764705,0.004932702588235277,0.0035307628823529336,0.00240387935294116,0.001460983764705867,0.0004711249411764734,-0.000889684470588209,-0.0022814332941176185,-0.003518665294117637,-0.0040473394117647166,-0.003945794705882341,-0.003642152647058805,-0.003213797882352959,-0.002990358411764704,-0.0030090601176470944,0.001268347294117636,0.003944254588235288,0.004770474823529408,0.006434688647058831,0.007634502764705897,0.008934025352941202,0.010118507352941189,0.011808683705882339,0.013345501588235262,0.014767967117647038,0.0161626135882353,0.017254022176470582,0.018393242764705872,0.01934099070588237,0.020242430058823535,0.021111967117647068,0.01895637705882354,0.014860644117647065,0.01374430711764707,0.013640504176470572,0.013100683941176472,0.012473462882352918,0.011773795941176446,0.010694847470588228,0.009532688764705907,0.008866000882352967,0.008204093235294127,0.007330438529411773,0.006296408235294121,0.005124617411764704,0.004085592117647072,0.003659310941176469,0.0035395724117646965,0.006537869470588209,0.0080437591764706,0.007875308882352952,0.008128134647058832,0.008361639823529443,0.008827098882352974,0.009383558882352969,0.010225178294117634,0.010818343588235302,0.011245092999999998,0.011557743823529393,0.012046928235294102,0.01252750288235295,0.013064290529411743,0.013167646705882372,0.012482915235294129,0.011579963470588248,0.010751342882352924,0.010124613176470607,0.009719302352941175,0.00936248717647059,0.008836371529411774,0.00804779794117648,0.006986827000000015,0.006002543176470573,0.005069210470588226,0.004125531647058811,0.003221041058823537,0.002322645705882337,0.001345966294117637,0.00019766629411763215,0.00034465658823527867,0.00017022163970588366,-7.887224313725405e-05,-0.0003230159663865778,-0.0007183041990950351,-0.0011956928333333589,-0.001651641090909109,-0.0018822010000000278,-0.0016308813333333338,-0.0015149439803921472,-0.001403082450980378,-0.0012756100980391843,-0.0011355271568627284,-0.0009980862156862558,-0.0007773944509803649,-0.00038436974509802047,-0.0009630726862744909
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
