UniprotID	Q9H8H2-5
pNuLoCScore	0.42312662444444443,0.424420492,0.42578162454545454,0.42676127,0.4255728261538462,0.42345103,0.42090846533333337,0.4181973175,0.4147040182352941,0.40897688176470587,0.40628688176470584,0.40752187647058813,0.411783754117647,0.39706334235294116,0.38712711647058823,0.38041847941176465,0.3809629088235294,0.38266759470588235,0.37766865235294117,0.37223991588235295,0.36684136176470583,0.36277163588235295,0.3592597135294118,0.3578486170588236,0.38476820294117653,0.4095929129411765,0.4351317170588236,0.4594453441176471,0.4835255411764706,0.508719805882353,0.5360268441176471,0.5645334052941177,0.5939497699999999,0.62417609,0.6547533264705881,0.6857511005882352,0.7188633576470588,0.7528899723529412,0.7875271305882353,0.8226098070588236,0.8560762500000001,0.8617386911764706,0.8703249735294118,0.8785610882352942,0.8880381005882354,0.8963750552941177,0.9036354970588236,0.9084357947058824,0.9125300394117647,0.9160026664705884,0.9186818347058824,0.9209929288235293,0.9235454941176471,0.9242110382352942,0.9241179929411765,0.9235377958823531,0.922815791764706,0.9220602594117648,0.9209138911764707,0.9197305882352942,0.9188852529411765,0.9181109682352941,0.9174692941176472,0.9169757311764707,0.9162043311764707,0.9153467958823529,0.9145710276470589,0.9141319494117648,0.9137782588235295,0.9131604088235296,0.9126086352941177,0.9120345041176472,0.9116087923529411,0.911305531764706,0.9112104670588236,0.9115104552941178,0.9122182782352941,0.9127536605882353,0.9132453017647059,0.9136738311764705,0.9142549811764705,0.9152201870588235,0.9162225105882352,0.9171923694117646,0.9178001652941175,0.918440438235294,0.9190956205882351,0.9197152735294116,0.9208149441176471,0.9219221458823529,0.9228852547058823,0.9236992135294116,0.9243134723529411,0.9247366405882352,0.9248192994117647,0.9248731288235295,0.9250597564705881,0.9251832576470588,0.9253004405882352,0.9254963229411762,0.9256885547058822,0.9259831517647057,0.9263180223529411,0.9267065399999999,0.9270966694117647,0.9269678870588233,0.9267379970588234,0.9266101376470587,0.9266143023529411,0.9267753494117648,0.9270556876470588,0.92761677,0.9281530564705883,0.9284947464705882,0.9288256305882352,0.9291201476470589,0.9293167376470589,0.9294434782352944,0.9295334870588235,0.9296212105882352,0.9302580811764706,0.9307735929411765,0.9312543105882354,0.9317190047058824,0.9321337058823529,0.9325887470588234,0.9330739823529413,0.9335140676470589,0.9339209205882353,0.9343442752941176,0.9347687435294117,0.9351360905882352,0.9354881017647059,0.9358542705882351,0.9362447158823529,0.9366241688235293,0.936976841764706,0.9366827264705883,0.9364558911764707,0.9362300111764705,0.9360398194117645,0.9358815058823529,0.9356892152941176,0.9354521952941175,0.9352606335294117,0.9351266511764704,0.9350167511764704,0.9349341652941174,0.9349173711764706,0.9349117741176471,0.9349106388235293,0.9349137523529412,0.9335067994117646,0.9333198652941177,0.9332234005882354,0.933294925882353,0.9335307252941177,0.9338445894117647,0.9341547017647058,0.9344533982352942,0.9347501947058823,0.9350516817647058,0.9353784052941175,0.9356931376470587,0.9359945317647059,0.93631663,0.9366381005882352,0.9369248947058824,0.9372064147058823,0.9389057323529412,0.9393928052941177,0.9398278323529412,0.9400834011764705,0.9401668523529412,0.9401471829411765,0.940142323529412,0.9401348270588237,0.9401237152941178,0.9400893547058824,0.9400353723529412,0.9399957600000001,0.9399583364705884,0.9399171111764708,0.9398823788235294,0.9403548729411765,0.9406106452941176,0.94077193,0.9409983282352942,0.9412684929411765,0.9416178517647059,0.9420240458823528,0.9424886988235294,0.9429426205882353,0.9433529758823528,0.9437468088235292,0.9441255476470587,0.9445039888235293,0.9448507652941177,0.9451802694117648,0.9455724200000001,0.9459981370588236,0.9459742194117645,0.9462335841176471,0.9466420270588235,0.9470322582352942,0.9474430794117649,0.9478510064705884,0.948259838235294,0.9486776470588235,0.9491073329411764,0.9495893447058822,0.9500961035294118,0.9506293864705881,0.9511733117647059,0.951729854117647,0.9523056735294116,0.9531049323529414,0.9538757747058824,0.95462581,0.9553105352941178,0.9558936194117649,0.956368201764706,0.9568070429411765,0.957227795882353,0.957630875882353,0.9580181347058824,0.9583836547058825,0.9587192347058824,0.9589940488235295,0.9592013888235293,0.9593689517647059,0.9595162382352941,0.9596835170588236,0.9595814311764708,0.9594693747058824,0.9593464511764705,0.9592256376470589,0.9591613241176472,0.959169447647059,0.9591743735294118,0.9591623464705883,0.9591332699999998,0.9590931405882351,0.9590467541176468,0.9590088976470588,0.9590114447058822,0.9590588476470588,0.959129444117647,0.9592047482352941,0.9592412888235292,0.9592602276470589,0.9592222805882353,0.9591695364705882,0.9591057541176471,0.9590378323529412,0.9589750347058823,0.9589201817647058,0.9588597364705881,0.9587951835294118,0.9587356188235293,0.9586750464705884,0.958605464117647,0.9585317700000002,0.9584569382352941,0.9583902088235295,0.9583306205882354,0.958281068235294,0.9582213564705881,0.9582023741176469,0.9581939976470588,0.9581909505882353,0.9581854711764706,0.9581700894117647,0.958144262352941,0.9581263811764706,0.9581188164705883,0.9581011223529413,0.9580880458823531,0.9580838811764707,0.958085081176471,0.9579699541176472,0.9579580517647062,0.9579652911764707,0.9579831711764707,0.9579918123529412,0.957996485882353,0.9579893241176471,0.9579946300000001,0.9580000117647058,0.9579982411764706,0.9579953976470589,0.9579822911764706,0.9579304364705884,0.9578934011764706,0.9578563047058823,0.9578201988235293,0.9577815482352942,0.9578621047058824,0.9578408076470588,0.9577948152941176,0.9577392270588234,0.9576889711764704,0.9576589858823529,0.9576540270588234,0.9576404717647058,0.957630022352941,0.9576271723529409,0.9576263094117645,0.9576323576470586,0.9576723241176469,0.9577026829411764,0.9577289676470587,0.9577523558823529,0.95781763,0.9578821500000001,0.9579387705882354,0.9579978764705883,0.9580463452941177,0.9580839452941179,0.9580976805882355,0.9581033882352943,0.95810352,0.9581047670588236,0.9581035611764707,0.9581078300000001,0.95811655,0.9581307970588236,0.9581456794117649,0.9581629658823528,0.9581761541176471,0.9581503305882353,0.9581239852941176,0.9580946382352942,0.9580714129411765,0.958050861764706,0.9580448235294119,0.9580482352941175,0.9580476452941179,0.9580530688235295,0.9580554629411763,0.9580612570588236,0.9580667252941175,0.9580645899999998,0.9580602488235295,0.9579623523529411,0.9578858688235293,0.9578288276470586,0.9577905864705879,0.9577673411764704,0.9577526088235293,0.9577186023529409,0.9576916611764704,0.9576688258823528,0.957662846470588,0.9576592229411761,0.9576575994117646,0.9576581558823527,0.9576511970588235,0.9576290552941177,0.9576140347058822,0.9576018847058824,0.9576834105882353,0.957739766470588,0.9577778723529411,0.9577984194117647,0.957806024117647,0.9578122299999999,0.9578345500000002,0.957850181764706,0.9578617229411764,0.957856637647059,0.9578464788235292,0.9578316217647057,0.9578129476470588,0.9577998799999998,0.9578018947058821,0.9578542564705882,0.9578309617647056,0.9577356029411764,0.9576597852941177,0.9575899029411765,0.957527864117647,0.957448944117647,0.9573587352941177,0.9572580211764704,0.9571462011764706,0.9570175423529411,0.9568471864705882,0.9566229652941175,0.9564034488235293,0.9561697135294116,0.9559049341176471,0.9556243658823528,0.9552848129411764,0.955018618235294,0.9548265417647059,0.9546225564705882,0.9544217388235294,0.9542037852941175,0.95398235,0.9537674288235294,0.9535639035294116,0.9533731247058824,0.9531922511764703,0.9530523205882353,0.9529667711764704,0.9528663505882352,0.952787368235294,0.9526878976470589,0.9525906952941178,0.9525199747058823,0.9524380570588236,0.9523647541176471,0.952245815882353,0.9521332041176471,0.9520150047058823,0.9518986252941175,0.9517731011764705,0.9516608111764706,0.9515523488235293,0.9514510247058825,0.9513476070588237,0.9512580011764706,0.9511928505882354,0.9511379152941176,0.9511451623529412,0.951170068235294,0.9511786241176471,0.9511986305882353,0.9512129076470588,0.9512726194117647,0.9513266488235294,0.9513956170588237,0.9514840376470588,0.9515897205882353,0.9516813000000002,0.9517735923529412,0.9518650370588235,0.9519603205882352,0.9520401147058822,0.9520371623529413,0.9520514035294118,0.9520613917647057,0.952090454117647,0.9521062276470588,0.9521350723529411,0.9521404688235293,0.9521143482352941,0.9520977305882352,0.9520945099999999,0.9520990394117647,0.9521084135294118,0.9521250635294118,0.9521370535294118,0.9521485947058823,0.9521569152941176,0.9521657211764707,0.9522413035294119,0.9522851094117648,0.9523245976470589,0.9523286611764705,0.9523391876470588,0.9523322664705882,0.9523426076470588,0.9523767435294118,0.9523904182352941,0.9523858917647059,0.952370074117647,0.952342594117647,0.9523016411764708,0.9522530235294118,0.9521939058823528,0.95220178,0.952185324117647,0.9521205052941175,0.9520077252941176,0.9519014135294118,0.9518182194117647,0.9517355817647057,0.9516662029411764,0.9515990405882351,0.951531595882353,0.9514732005882354,0.951420015882353,0.95136961,0.9512850311764706,0.951153734117647,0.9510236088235293,0.9508814947058823,0.9506224970588235,0.950379668235294,0.9501618017647059,0.9499936699999999,0.9498226641176468,0.9496508029411764,0.9494879488235294,0.9493188076470588,0.9491584170588235,0.9489964170588235,0.9488343729411765,0.9486747694117647,0.9485193870588235,0.9484013929411764,0.9483422017647058,0.9484051505882354,0.9484991764705883,0.9486298352941178,0.9487708376470588,0.9489233494117646,0.9490823435294116,0.949202808235294,0.9492970905882352,0.9493635176470586,0.9494336688235295,0.9495001452941176,0.9495698005882351,0.9496254535294116,0.9496655652941176,0.9496624141176468,0.9496083729411765,0.9495538105882353,0.9494036870588235,0.94926406,0.9491574517647059,0.9490694552941177,0.9489968494117648,0.948924043529412,0.9488905876470589,0.9488842288235295,0.9489063288235295,0.9489254164705884,0.9489479870588235,0.9489802141176469,0.9490249258823528,0.9490823905882353,0.9491812711764707,0.9495262064705879,0.9498894370588234,0.9502337899999999,0.9505368641176472,0.9507951723529411,0.9509780747058824,0.9511784764705882,0.9513849970588235,0.9515820917647058,0.9517569976470588,0.9519052035294117,0.9520152647058824,0.9521072311764707,0.9521867017647059,0.952267945882353,0.9523583811764706,0.9524555611764707,0.9523485611764706,0.9521986576470589,0.9520482752941177,0.9519163811764706,0.9518078576470588,0.9517467047058821,0.9516604617647059,0.951561791764706,0.9514682470588236,0.9513850276470589,0.9513102452941176,0.9512711570588235,0.9512410023529412,0.9512131082352941,0.9511803523529413,0.95115322,0.9511573752941177,0.9511651847058824,0.951202035882353,0.9512098594117648,0.951213547647059,0.9512291623529412,0.9512371894117647,0.9512400835294116,0.9512321523529411,0.9512133641176471,0.9511714776470586,0.9511424129411763,0.9511096952941176,0.9510733100000001,0.9510200905882352,0.9509653964705883,0.9509004029411765,0.9507846500000001,0.9506704023529413,0.9505432376470587,0.9504469905882355,0.9503598988235294,0.9502628764705883,0.9501744435294118,0.9500916729411766,0.9500114735294118,0.9499373499999999,0.94987544,0.9497947400000001,0.9496992082352937,0.9495896199999999,0.9489657594117645,0.9483689688235293,0.9478188005882352,0.9473064852941175,0.9467986941176469,0.9462262858823529,0.9456722976470587,0.9451076205882352,0.9445174011764704,0.9439353870588233,0.9433772635294116,0.9428253523529411,0.94229447,0.9417923917647059,0.9413335505882355,0.940902711764706,0.9404899811764706,0.9406214082352942,0.9407318752941176,0.9407891635294118,0.9408265023529412,0.9408678764705881,0.9409853188235294,0.9410953329411765,0.9412180347058824,0.94137455,0.9415306270588236,0.9416687505882355,0.9418109323529412,0.9419351247058823,0.9420352505882353,0.9421039035294116,0.9422985358823529,0.9424565829411764,0.9425913923529412,0.9426551217647057,0.9427283041176471,0.9428180335294117,0.9429052417647061,0.9429825094117649,0.9430451188235294,0.9431075352941176,0.9431542682352942,0.9432039258823531,0.9432439317647061,0.9432720611764706,0.9432956888235293,0.9433228217647058,0.943342115882353,0.9432105717647057,0.9431254523529411,0.943128151764706,0.9432697341176471,0.943434663529412,0.9435912694117647,0.9437594929411766,0.9439387047058825,0.9441430282352942,0.944362131764706,0.944603134117647,0.9448545370588233,0.9451205017647057,0.9453984488235292,0.9456904405882353,0.9462610699999999,0.9468515111764705,0.9474139052941176,0.9479679029411765,0.9484486882352942,0.9488517623529411,0.9492124588235294,0.9495646764705884,0.9498959588235294,0.9502048235294118,0.9504960670588233,0.9507784376470587,0.9510491023529412,0.951291194117647,0.951529332352941,0.9517648617647058,0.9519933088235293,0.9519486264705881,0.9519002205882352,0.9518910876470585,0.9518822452941177,0.951868224117647,0.9518590088235295,0.951854618235294,0.951836574117647,0.9518183935294118,0.9518088664705883,0.9517963076470588,0.9517744958823527,0.9517492664705881,0.9517381905882351,0.9517261699999999,0.9518049617647059,0.9518946852941177,0.9519609464705883,0.9520140288235295,0.9520572523529413,0.9520997205882354,0.9521335864705882,0.9521669417647061,0.9522033476470589,0.9522439170588235,0.9522836211764705,0.9523398129411764,0.9523978576470588,0.9524554011764704,0.9525187952941174,0.9525729405882352,0.9526003111764706,0.9525147347058822,0.9524237605882353,0.9523600258823528,0.952303914117647,0.9522613588235295,0.9522188588235293,0.9521866511764706,0.9521494605882352,0.9521180547058822,0.952086478235294,0.9520657135294117,0.9520350605882354,0.9519984899999999,0.9519630952941175,0.951925354117647,0.9519806517647059,0.9520473929411765,0.9521540282352942,0.9522649317647058,0.9523370052941177,0.9523995317647062,0.9524634788235294,0.9525246823529414,0.9525697570588237,0.9526066982352942,0.952651273125,0.9527042626666666,0.9527601099999999,0.9528229107692308,0.9528996866666666,0.9529887736363635,0.9530927109999998,0.9530621122222223
pNuLoCDScore	-0.008422606209150307,-0.014149742679738564,-0.01683974267973859,-0.015604747973856303,-0.011342870326797427,-0.02606328209150327,-0.035999507973856204,-0.04270814503267978,-0.04216371562091503,-0.04175289729411763,-0.04811297219251337,-0.05452135411764708,-0.05873146438914034,-0.060679394117647056,-0.0616487518039216,-0.060348700441176406,-0.029935815294117596,0.0006160311764706328,0.028844835294117743,0.05192346764705896,0.07174178705882361,0.11165646352941183,0.1488997276470589,0.184114925882353,0.21298686117647053,0.2415084952941176,0.277084674117647,0.31351118470588224,0.35202199588235294,0.39011833647058825,0.42826741705882354,0.46476119,0.47130804705882356,0.4521457782352941,0.43519325647058826,0.4191157441176471,0.4045125594117648,0.38765524941176466,0.3676086529411765,0.34390238941176476,0.31858026941176476,0.2918265764705884,0.26392850823529423,0.23524182823529416,0.2046821364705883,0.17132106588235296,0.13659086235294116,0.10092798882352949,0.06673954176470587,0.06032156823529422,0.05058891764705886,0.04116949999999997,0.03084715235294111,0.021735912941176494,0.013833797058823594,-0.036532316013071886,-0.050407861895424816,-0.0619378577777778,-0.07027398954248369,-0.0760251651895425,-0.07927517607189544,-0.0789040501895425,-0.08027377842483663,-0.08209880989542484,-0.07831783276470591,-0.07434773470588235,-0.07059557112745099,-0.06663451466063351,-0.06184722806722692,-0.057209175941176485,-0.053465250220588276,-0.047695448529411794,-0.03085417500000004,-0.015469084999999994,-0.0021372079411764583,0.008160190647058821,0.015936678352941186,0.018126373352941177,0.021571511000000043,0.02524306600000001,0.029516215705882393,0.032950338882352936,0.03603201323529415,0.03868294029411766,0.04045071852941176,0.04094440647058824,0.04152052264705884,0.03877400558823532,0.03373862823529414,0.028145426470588264,0.020522987647058816,0.01298066470588237,0.0060790219999999895,0.001083384647058816,-0.001995670647058856,-0.0039760812352941655,-0.005479036235294138,-0.0071451191764705935,-0.008966696470588259,-0.010953095294117643,-0.012388471764705838,-0.01326187176470589,-0.013431786764705883,-0.009758679117647079,-0.005492844705882377,-0.0025236420588235775,0.0007187244117647096,0.0044039808823529425,0.007622638529411779,0.010529765000000024,0.011642824999999996,0.01190902735294122,0.011872400882352974,0.01212552558823532,0.012573993823529445,0.013515806176470607,0.014367709705882359,0.014755943235294139,0.015063240294117708,0.012395048529411756,0.00826280205882357,0.00734716470588237,0.007861278235294117,0.00839372411764705,0.008624838823529407,0.009120116470588191,0.010146978823529412,0.01149799999999998,0.012584505882352909,0.013276940588235281,0.013201785882352934,0.012875744705882347,0.012129137058823486,0.011539551176470542,0.010825161764705798,0.013382262941176504,0.018298599999999998,0.02152353294117651,0.023355984117647055,0.02523957529411766,0.027434015882352947,0.029657201764705904,0.031555179411764694,0.033097564117647055,0.034612228823529406,0.0353831858823529,0.03751314529411759,0.03988105235294115,0.042503177058823505,0.04543736294117648,0.04837980352941176,0.04766207117647053,0.043992118235294086,0.040229565294117614,0.03667643352941177,0.03381751411764705,0.030534244117647047,0.027130963529411745,0.024393180588235308,0.02167889352941177,0.018812062352941167,0.01700641,0.01548155941176474,0.013187323529411737,0.010834628823529396,0.007815087058823528,0.004305804117647027,-0.004174869999999997,-0.005118428235294126,-0.005414726470588271,-0.004725806470588234,-0.004728646470588266,-0.0045237670588235135,-0.0032168711764705427,-0.0022395364705882215,-0.0011822717647058667,0.0005678464705882458,0.002775761764705925,0.003691011176470582,0.005154733529411815,0.006916434117647086,0.009392062352941183,0.012750501176470613,0.021644004705882375,0.03195550764705879,0.03750952235294122,0.04111104294117646,0.04398369941176472,0.04664298470588235,0.04843739176470585,0.049089677058823555,0.04943006294117652,0.050142144117647086,0.05026721294117645,0.05062437470588246,0.0530795882352941,0.0560418052941177,0.05891762352941182,0.061859435294117665,0.07717651941176476,0.08700311470588246,0.10010613705882349,0.11464703000000007,0.1299330723529412,0.145264534117647,0.1606342870588235,0.17663807529411757,0.1924346435294117,0.20729451411764693,0.22104468176470582,0.23445018470588225,0.24566505235294123,0.25433491411764697,0.2615990052941176,0.26702728588235297,0.2591982258823529,0.23885176352941162,0.2189771211764706,0.19929191411764702,0.17919406764705892,0.1591097311764706,0.1382243117647059,-0.054045959477124206,-0.07289966065359481,-0.0891883378300654,-0.0996872238300654,-0.10452572577124186,-0.10862109577124186,-0.11222108883006539,-0.11512872494771245,-0.11535735259477127,-0.1031057770882353,-0.09397580681818182,-0.08665102681862746,-0.0807616275520362,-0.07578930771008403,-0.0711372575607843,-0.06633197901838235,-0.06145632564705883,-0.041963512058823524,-0.025164467294117636,-0.014145097764705877,-0.009356507235294107,-0.0058611178235294,-0.002416780529411758,0.00040975994117647616,0.000599729352941173,-3.273105882353397e-05,-0.0002105805294117663,0.00010388864705881962,0.00043539370588235524,0.0009154351176470545,0.0013186936470588224,0.0013299368823529376,0.0007861340000000043,8.794588235296746e-06,-0.0006238379999999946,-0.0010981248823529431,-0.0010468254117647104,-0.00045819317647059765,-0.0003682408823529465,-0.00027951694117647405,-0.00021736852941176693,-8.212852941176865e-05,4.6859235294113843e-05,-0.0001275019411764687,-0.00023303588235294714,-0.0003779951764705837,-0.0004763794705882306,-0.0005852022352941071,-0.00010422682352941026,0.0003287280000000038,0.0006222153529411752,0.0006078115294117711,0.0007051001764705848,0.0008358788235294165,0.001037160058823535,0.0011421257058823533,0.00124199970588236,0.0013087097647058905,0.001451316000000001,0.001631730235294119,0.0018313734705882392,0.002003729764705881,0.002098576352941174,0.002101108764705876,0.0016743081176470512,0.0008943725294117653,0.0003993525294117596,0.00016587611764705412,1.624741176470615e-05,-0.00021289358823528906,-0.0005057975882352996,-0.0007799005882352938,-0.0010601784705882404,-0.0012385865294117678,-0.001388448705882353,-0.001596713000000003,-0.001759296941176474,-0.0019023425882352951,-0.001999966117647061,-0.0019347687058823525,-0.0019052352941176381,-0.0013927376470588247,-0.001060979588235287,-0.0008354241176470531,-0.0006813178235294051,-0.0004468986470588243,-0.00017200835294117062,0.00014283970588236175,0.0004234071764705957,0.0006232252352941191,0.0006554344705882349,0.0007232660000000002,0.0007904409999999994,0.0008402582941176469,0.0008953861764705931,0.0009458012352941206,0.0009765439999999959,0.0011127239411764696,0.0012292585882352838,0.0013542011176470546,0.001366027470588227,0.0012929586470588166,0.0012017490588235244,0.0010444205882352807,0.0009280024117646994,0.0008261520000000001,0.0008530050588235298,0.0009327392941176488,0.0009864892941176505,0.001058771470588242,0.0011272677058823538,0.0011702498235294095,0.001480415882352943,0.001396323941176468,0.001454392588235303,0.001380013411764705,0.0013271029411764806,0.0013546990000000043,0.0014358547647058892,0.0015824365882353038,0.0017548658235294126,0.001871312470588235,0.001965030882352937,0.0020306370588235277,0.002141836529411769,0.0022240144705882384,0.0023040044117647006,0.002375899823529412,0.002135302647058822,0.0018512298823529366,0.001769259882352929,0.0016947527058823464,0.001729875352941182,0.0017486991764705875,0.0017154538823529325,0.0016235754117647078,0.0014680738235294116,0.0013582064117646994,0.0012647471176470554,0.0011448167058823455,0.0009881472941176347,0.0007946730588235112,0.0005922100588235252,0.00038044670588235213,5.044382352940857e-05,0.00012613347058824248,1.6210294117663393e-05,4.664588235295253e-05,-0.0001056791764705925,-0.0003721760588235312,-0.0005857830588235358,-0.0007669483529411866,-0.0009157972941176429,-0.001112012058823518,-0.0013829898235294125,-0.0016494311176470516,-0.0019312779411764652,-0.0022248105294117512,-0.0026057434705882322,-0.003071665176470593,-0.0033537517647058805,-0.003594638470588239,-0.004046015882352944,-0.0046224587058823555,-0.005185826352941184,-0.005559268176470591,-0.005839398352941172,-0.006142376176470583,-0.006423381294117653,-0.0066872476470588305,-0.0068936198235294045,-0.007043783235294115,-0.007147890588235291,-0.0071724445294117645,-0.007066976764705878,-0.0067664021176470565,-0.006372345764705883,-0.00627946194117647,-0.005971227705882359,-0.005506035235294124,-0.004943280352941181,-0.004427635411764705,-0.004035719705882353,-0.003626594823529415,-0.003291038058823522,-0.002916766941176468,-0.0025378285882352927,-0.0021716788823529405,-0.001848452941176474,-0.0015400187647058826,-0.0012516447058823522,-0.0010464997647058778,-0.0009662549411764663,-0.0006995403529411713,-0.0003741192352941132,-0.00017645299999999656,-6.3963529411681375e-06,0.00013744423529412145,0.00027460864705882576,0.00041496270588236087,0.0006140079999999992,0.0008670851176470588,0.0011025567647058865,0.0013312734705882324,0.0015952905882352965,0.0018733825882352902,0.0021317401764705847,0.0023859652941176403,0.002830835470588232,0.003370692058823524,0.0036831681764705818,0.004002315529411764,0.004291103058823527,0.0045672368823529395,0.004865024117647058,0.0051287817058823446,0.005386522470588229,0.005541430882352937,0.00563604105882352,0.0057179984705882335,0.005800416705882355,0.005872282705882359,0.00595738941176471,0.0060553278235294175,0.005952103705882353,0.005579380235294123,0.00516390211764706,0.004825651705882356,0.004545380000000002,0.004295738235294121,0.004039762705882358,0.0037697475882352977,0.00351886147058824,0.0033181814117647056,0.00322360447058824,0.0031688675294117667,0.0030678785294117675,0.002920852705882347,0.0027448995294117665,0.0025228851176470647,0.002067661235294123,0.0016917564117647013,0.001355107411764707,0.0011240878235294072,0.0009335259411764676,0.0007401871176470481,0.0005205211176470548,0.0003581730588235327,0.00021612088235293397,6.982623529411952e-05,-0.00010846988235294064,-0.00033292911764705446,-0.0005330535882352994,-0.0006691838823529445,-0.000764700294117647,-0.0008246730588235343,-0.0007188253529411756,-0.00042647970588234607,4.515935294117229e-05,0.0003900005882352883,0.0004167969999999896,0.0003807706470588257,0.00032436535294117635,0.0002962791764705916,0.00023099223529412377,0.0001902029999999999,0.0001412200000000044,7.652194117646616e-05,2.213029411765599e-05,-0.00010875664705881777,-0.0002664581764705923,-0.00041782288235293896,-6.643982352941974e-05,0.00014479223529411528,0.0003708798823529452,0.0005674237647058933,0.0010661361764706112,0.0017256868823529517,0.0024003940588235434,0.003030309823529413,0.0036176378823529476,0.004094736058823531,0.004496378529411753,0.0048596505294117645,0.005207279235294099,0.005585672176470574,0.006012133941176466,0.006388667470588229,0.006282664235294118,0.005724038647058824,0.0050764828235294185,0.004501459941176469,0.003952064176470579,0.0033414380588235246,0.0028332546470588166,0.0023966275882352853,0.0020064117647058746,0.001758619470588231,0.0016474546470588297,0.0016852529411764683,0.0017951825294117776,0.0019308587647058895,0.002061757294117658,0.002271591411764709,0.0031289934705882386,0.00443094488235294,0.0057411928235294035,0.007190189176470581,0.008588127588235288,0.00991831464705882,0.011085164588235281,0.012067210058823517,0.012853318352941172,0.013659085823529413,0.014402981176470583,0.015038866235294115,0.015524612764705868,0.01592491441176471,0.016202760411764702,0.01640124388235295,0.01597924447058823,0.015054977941176474,0.014179892764705888,0.013158686235294134,0.011966128176470595,0.010644622411764712,0.009337031176470598,0.008137222235294124,0.007145424000000004,0.00617986376470589,0.005117392941176482,0.004017012117647052,0.003004355764705889,0.002073412823529408,0.0012454363529411719,0.0005315905882352923,7.099605882354004e-05,8.992782352941486e-05,-6.22789411764621e-05,-0.00030313435294117286,-0.00039526899999998977,-0.0003002912352941117,-6.567835294116892e-05,0.00013073811764707094,0.00030423629411763936,0.00040842299999998416,0.0006024085294117562,0.0008711890000000153,0.0011129348823529367,0.001323048588235301,0.0014832419999999957,0.001618105352941164,0.0015289804705882343,0.0013007056470588155,0.0011738521764705842,0.0011501848823529254,0.001164754588235277,0.0010781179411764527,0.0009114135882352797,0.000769153058823531,0.0006727538823529458,0.00057343129411766,0.0004642197058823544,0.0003454018823529498,0.00025635782352943087,0.00019180141176470406,0.00018127947058824145,0.00012831047058824846,-0.0006466738235294187,-0.0011633107647058827,-0.0017557715294117746,-0.0023286192352941076,-0.0029240099411764614,-0.00342524911764705,-0.0038573424117646984,-0.004253941411764717,-0.004743480411764707,-0.005223338352941184,-0.005689401529411768,-0.006186646588235305,-0.006677684352941193,-0.007148468588235299,-0.007627392529411775,-0.008101357823529429,-0.007810376647058817,-0.0068305835294117725,-0.005855309882352937,-0.004936854529411776,-0.004072936294117646,-0.003272927176470583,-0.002593180705882353,-0.0019563109999999884,-0.001280068705882341,-0.0005790363529411674,8.800552941176654e-05,0.0007625477647058843,0.0014419364117647035,0.0020885006470588163,0.002703237882352945,0.0033027561176470627,0.0039623812352941115,0.0037878044705882408,0.0035792675294117685,0.0034064898823529463,0.003285426647058824,0.0031863784117647093,0.0031063934117647116,0.0030651499411764663,0.0030424140588235157,0.002965191176470587,0.0029159354705882434,0.00286852182352941,0.002799570000000015,0.00272259388235295,0.002671022294117656,0.0026088030000000068,0.0024290267647058827,0.002237839999999998,0.002205519176470584,0.002142094882352931,0.001977964352941161,0.0018174148823529301,0.0017772291764705725,0.0018689106470588107,0.0019686512352941193,0.0020515108823529332,0.0021363648823529355,0.002233178999999995,0.0023676051176470467,0.0025431175882352983,0.0027414562941176362,0.002962747352941178,0.0035261332352941113,0.004182056705882356,0.004839180647058822,0.005571013588235307,0.006467459470588251,0.00734187894117648,0.008140780470588242,0.008727464411764717,0.009189188941176485,0.009622624882352944,0.010064578529411755,0.010481980823529413,0.010833717941176463,0.011130306058823522,0.011391767000000004,0.011631489352941157,0.011489745352941158,0.011065920529411764,0.010598492352941163,0.009950166529411747,0.009132933764705878,0.008289724764705866,0.007485801117647059,0.006745231352941181,0.006084726882352939,0.0054687194117647026,0.004839792470588231,0.004200688117647039,0.003585388352941199,0.003007966823529412,0.0024414468235294112,0.0018657952941176642,0.0013898323529412115,0.0013002258823529428,0.0011703458823529578,0.0011680374117647163,0.001311010588235309,0.0014957614117647178,0.0016280941176470554,0.0017491168235294202,0.0018899221764705765,0.002017323705882354,0.002148593117647063,0.002327941941176484,0.0025252937058823366,0.002723005235294132,0.0029824946470588393,0.003272029705882362,0.003522124411764707,0.00366652441176471,0.0037523726470587992,0.00372870358823528,0.0035677459411764395,0.003382144176470578,0.0032353047647058902,0.0031083365294117676,0.0030167427058823693,0.0029456614705882372,0.002893126176470598,0.0028123867647059098,0.0027337932352941297,0.002644729117647057,0.0025168711764705642,0.002333797058823528,0.0021893047058823417,0.002190977058823526,0.0022920658823529644,0.0025334052941176632,0.0029206402352941474,0.0034106576470588346,0.0038816400000000056,0.0042757782352941115,0.0046254494117646955,0.0049647494705882395,0.005276542764705877,0.00556826017647058,0.0057193569522058785,0.00589385188627449,0.006088587693277303,0.006353688556561071,0.00662107949019608,0.006748196850267382,0.006698667917647061,0.006496594620915036,0.0060286032091503156,0.005488373797385621,0.004940398503267968,0.0044663437973856135,0.0040055849738562105,0.003546817562091506,0.00309299779738563,0.0026747050915032627
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	41...46
validnes_region	
nesbase_region	
