UniprotID	Q9NXE4-3
pNuLoCScore	0.2460509422222222,0.23444026599999995,0.2283634827272727,0.23275039249999996,0.23175219076923076,0.22841317785714282,0.22682493666666664,0.229602394375,0.23146902235294117,0.22194364470588235,0.21417333941176472,0.2118455888235294,0.2139907305882353,0.21756104352941175,0.2247809323529412,0.23321373588235292,0.2448302294117647,0.25610348529411764,0.2663229688235294,0.27514566,0.2774114288235294,0.2821701847058824,0.29067954411764707,0.29906523294117643,0.30027309999999996,0.2992610088235294,0.296360314117647,0.29498931470588236,0.2980424929411764,0.3058443964705882,0.3145651364705882,0.3221770229411765,0.32898999117647065,0.3341592394117648,0.34006887705882355,0.34606715470588234,0.35130637823529415,0.35735050823529413,0.36459798352941175,0.3699906929411765,0.3750087152941176,0.38341085235294114,0.3949576229411764,0.40717695176470586,0.4172883535294117,0.42331953823529406,0.42606829705882354,0.4277769535294118,0.4292787241176471,0.43247015,0.43500086470588234,0.43710754705882354,0.4402976223529412,0.4434083223529411,0.4461175617647058,0.4479463417647058,0.4442082547058823,0.44206509411764705,0.4389568747058824,0.4350265041176471,0.43025730176470595,0.4247194570588236,0.4099977023529412,0.39596571823529414,0.3787023064705882,0.3601670523529411,0.34066864176470585,0.3228259176470588,0.30460354882352947,0.2866512341176471,0.2687853011764706,0.25056296235294123,0.23338632117647057,0.22211234411764708,0.20840613764705881,0.19584405529411764,0.18377951000000003,0.17236407235294116,0.1618026011764706,0.16035408294117648,0.15860178470588232,0.15883762882352942,0.1607139182352941,0.16348630470588232,0.16485475588235293,0.16553894000000002,0.16521978411764704,0.16427399,0.1693696305882353,0.17277098,0.1740269111764706,0.17516830705882355,0.17615860941176473,0.1765106405882353,0.17649055529411764,0.17586374999999999,0.17502960411764706,0.17407207882352943,0.17429594352941177,0.17466522529411768,0.1754652229411765,0.17619028823529415,0.17774552411764707,0.18026268058823527,0.18371057352941175,0.1808468070588235,0.1796010964705882,0.18041817411764705,0.18163607294117645,0.18285536411764708,0.18472875176470588,0.18705556470588233,0.18996274352941178,0.19304487529411765,0.1960862958823529,0.19884634588235292,0.20143805764705885,0.20406551705882353,0.20675955588235295,0.20916391529411765,0.21287098823529413,0.21640011235294118,0.21979544294117648,0.22192844647058824,0.2239814776470588,0.2258492988235294,0.2273936876470588,0.22905239235294117,0.23001181588235295,0.23112380647058825,0.2320209447058824,0.23293492058823534,0.2338471835294118,0.23474777764705884,0.2354795476470588,0.2359726523529412,0.23639133823529412,0.23486257882352943,0.23312687411764704,0.23180181117647056,0.23145676823529407,0.23121274705882353,0.23118296235294114,0.23144379411764704,0.23163116294117647,0.23253259352941177,0.23326327529411767,0.23394328411764706,0.23451632176470588,0.23508354,0.23569849529411765,0.23621967352941176,0.23916438411764704,0.24225220529411762,0.24596022764705877,0.24865139647058823,0.24809434941176467,0.24828555411764708,0.24880560705882354,0.24975019294117645,0.25076153411764707,0.2516172870588236,0.2521619694117647,0.25406238823529415,0.2568716305882353,0.2606982276470588,0.2658962523529412,0.2699569729411765,0.2741387799999999,0.2751752976470588,0.2760357294117647,0.2767182988235294,0.27876813294117647,0.2827839447058823,0.2866412252941176,0.2900181905882353,0.29311406117647065,0.2962032276470588,0.29843709,0.3015803482352941,0.3026725435294118,0.3020982105882353,0.30100042000000005,0.2988340988235294,0.3004021217647059,0.3017460052941176,0.3036163923529411,0.3045361511764706,0.3032026188235294,0.3023503247058823,0.30278698529411757,0.30256949823529405,0.30247958117647067,0.3015413811764706,0.30039326529411764,0.2998357817647059,0.2985936329411765,0.2979482164705883,0.2982795882352941,0.2981867188235294,0.2974275564705882,0.29383001117647056,0.2898330511764705,0.28620137176470584,0.28384548941176463,0.28350357588235287,0.2824567758823529,0.28134274470588233,0.28051264647058827,0.2795070976470589,0.27929046411764713,0.2791524288235294,0.2795510311764705,0.28009538470588236,0.2808410923529412,0.2813789105882353,0.2868529135294118,0.29255391117647056,0.29871753999999995,0.30489337411764705,0.3104498082352941,0.3160727435294118,0.3216164082352941,0.3273036576470588,0.3331733870588235,0.33901164411764706,0.34484979705882357,0.35031974823529416,0.3555964917647058,0.36065190352941173,0.36543128764705873,0.3697346464705882,0.3737220864705882,0.3717922111764706,0.3699617464705882,0.3678964017647059,0.3662551076470588,0.3652193517647059,0.3640127223529412,0.3628313164705882,0.36137312705882346,0.3596885329411764,0.35804740705882343,0.35645100117647055,0.35485708058823523,0.3534685029411765,0.3522910794117647,0.3513136123529412,0.35279945941176466,0.3551212829411764,0.35843575882352935,0.362009134117647,0.36506299999999986,0.3682444099999999,0.3714009217647058,0.3746121523529411,0.37777733411764697,0.380927424117647,0.38407884176470586,0.3871722594117647,0.39015366882352936,0.39339251294117644,0.3966952794117647,0.39974462352941176,0.4023845511764706,0.4027540117647059,0.4026661723529412,0.40235164058823536,0.4016215276470589,0.4013413970588236,0.4009350982352942,0.40038225294117646,0.39969927529411775,0.3990698588235294,0.39873843058823527,0.3981707470588235,0.3972693552941176,0.39629653176470586,0.3951694905882353,0.39400045117647065,0.39205961705882353,0.39428042882352937,0.3981920552941176,0.4012044517647059,0.40092611176470583,0.3980749317647059,0.3965538352941177,0.3909854311764706,0.38833222705882353,0.3850882447058823,0.38345665176470584,0.3818457770588235,0.38083429588235296,0.38012787000000003,0.37981062529411763,0.37975388705882357,0.3797231341176471,0.3805739923529412,0.37801739529411765,0.37421522764705883,0.37114543941176464,0.3715338635294117,0.37479440470588227,0.3762573799999999,0.3817777252941175,0.38514108411764697,0.3893987358823528,0.3915474341176471,0.3936473576470587,0.39494036941176464,0.3963764611764706,0.3975735611764705,0.40296459470588225,0.40535932352941173,0.40835466117647057,0.41087289352941175,0.41308448588235297,0.4155437976470588,0.4181087641176471,0.4206291447058823,0.42381383647058823,0.4271955970588235,0.42997453176470585,0.43246215470588234,0.4349480523529412,0.43644422882352935,0.43810485823529405,0.43983229117647066,0.44139049705882366,0.43778532764705896,0.43695899882352957,0.43543273117647063,0.4340371370588236,0.43261462058823535,0.4312564582352941,0.4299120947058824,0.4284662670588235,0.4267347417647058,0.4247064417647058,0.42228554117647055,0.4195502723529411,0.4172958547058823,0.41578153411764707,0.4142422105882353,0.4103307211764706,0.40811782588235296,0.40507092705882347,0.3994762211764705,0.39137790999999994,0.38506024823529406,0.37898217882352936,0.3730787423529411,0.3669995876470588,0.36103468529411764,0.35536469705882345,0.35018057058823526,0.3453819564705882,0.34096543176470584,0.3366969047058823,0.3325756747058823,0.32845166294117645,0.32654387470588236,0.32313342882352947,0.3212512282352941,0.32161228000000003,0.3246872976470589,0.32592515941176475,0.3270097535294118,0.32783215823529416,0.3284800552941176,0.32888157176470584,0.3290019335294117,0.3287512835294117,0.3283632894117647,0.32808320941176466,0.3277945288235294,0.3297715970588235,0.33085912176470583,0.3312391923529412,0.3322438335294117,0.33383228176470586,0.3355194352941176,0.3374142847058823,0.33888593588235294,0.33984249,0.3410400370588235,0.3425589758823529,0.34413571470588233,0.34565163,0.3471201947058824,0.3487815441176471,0.3507142488235294,0.3526778111764706,0.3523317229411765,0.3532167535294118,0.35463896411764706,0.35555278529411766,0.35611104588235293,0.35699227411764706,0.35765674294117644,0.3589213082352941,0.3610226,0.36343263882352944,0.36662526705882353,0.37082466529411773,0.3756629705882353,0.3816329270588236,0.3889878441176471,0.4126288735294118,0.4362198605882353,0.45936354294117654,0.4830098052941177,0.506848384117647,0.5304581335294117,0.553980454117647,0.5776499570588235,0.6007673505882354,0.6237992223529412,0.6466493241176472,0.6689568911764708,0.6902170982352942,0.7104118941176473,0.7302183911764706,0.7490025547058824,0.7663310411764706,0.7669833470588235,0.7674663270588234,0.7682484658823528,0.7683466323529411,0.7683876164705882,0.7686139458823529,0.768775084117647,0.7686623341176471,0.7690126894117647,0.7691381364705884,0.7690814664705882,0.7690505782352941,0.7691957294117648,0.7694358388235294,0.7694273823529412,0.7666631447058824,0.76374168,0.7619414094117648,0.7608661682352942,0.7602884941176471,0.7598580747058824,0.7592782905882354,0.7589566582352942,0.7588141029411763,0.7588494,0.7588891570588236,0.759083672352941,0.7591993629411764,0.7592937888235294,0.7592219652941177,0.7591224382352939,0.7590624164705881,0.7616559164705883,0.7643601894117646,0.7659337676470588,0.7667734676470589,0.7671018970588236,0.7674659441176471,0.767940055882353,0.7680583000000001,0.7680034458823529,0.7679047047058823,0.7677513452941177,0.7674768976470588,0.7672746294117647,0.7670268917647057,0.7669143758823529,0.7681788347058823,0.7695012688235293,0.7697000511764704,0.76946098,0.7695357958823529,0.769918764117647,0.7704892994117647,0.7709239170588236,0.7714174264705883,0.7720444264705882,0.7726922594117648,0.7733224452941178,0.7739693276470591,0.7746911329411765,0.7752102070588236,0.7755980852941178,0.7754709905882353,0.7732214435294118,0.7710512464705882,0.7702623582352941,0.7698101035294117,0.7693212776470588,0.7686954505882354,0.7680355094117647,0.7674431623529411,0.7669102764705882,0.7662058470588234,0.7655592470588235,0.7649452176470588,0.7643567758823528,0.7638329770588235,0.7634907711764705,0.7651217788235294,0.7673380405882352,0.7703174111764705,0.7728761935294117,0.7752457111764705,0.7777149229411764,0.7799598664705883,0.7820278452941176,0.7839448723529412,0.7856432564705882,0.7871451623529413,0.7888010505882355,0.7903936152941178,0.7917741529411766,0.7930458735294119,0.7942577464705883,0.7953558935294119,0.7946195517647058,0.7937639988235294,0.7928770929411765,0.7922206547058822,0.7915029252941175,0.7907577699999999,0.7899773017647058,0.7892552723529411,0.7885563135294118,0.7880499647058823,0.7875558076470588,0.7870126547058824,0.7864545429411764,0.7860651194117647,0.7857530782352943,0.7849270664705883,0.784438113529412,0.7841845482352943,0.7839675364705885,0.7836470070588236,0.7833029276470588,0.7828678276470589,0.7821822770588236,0.7810905652941176,0.7800647217647058,0.77909473,0.7782085829411765,0.7774924105882353,0.7768723517647058,0.7762748576470587,0.7757428399999999,0.7751374576470588,0.774943728235294,0.7745474064705883,0.7739415511764706,0.7733290788235294,0.7728580494117646,0.7724250199999998,0.772060714117647,0.7719172905882353,0.7721291176470588,0.7723547764705883,0.7726379964705883,0.7728663494117648,0.772972031764706,0.7729309517647058,0.7727953029411764,0.7723995417647058,0.7729838711764705,0.7732954888235293,0.7735866047058824,0.773923355882353,0.7739267323529413,0.7740124911764706,0.7741405735294119,0.7741014588235295,0.7741064882352943,0.7741148352941177,0.77409391,0.7740525076470588,0.7739550694117646,0.773868134117647,0.7738951317647058,0.7739483394117647,0.77427261,0.7736227923529412,0.7734004717647058,0.7731197164705881,0.7728981476470587,0.7731070229411764,0.7732502876470587,0.773481254117647,0.7740121335294116,0.7745739199999999,0.7751646141176469,0.7757650335294117,0.77637591,0.7769525776470588,0.7775790776470588,0.7781236923529412,0.7788456688235295,0.7797567594117646,0.7806645452941177,0.7814581305882352,0.7822962176470588,0.7830736470588233,0.7836817617647058,0.7840049652941176,0.7843335694117648,0.7845190576470589,0.7846823535294117,0.7848826064705883,0.7849968747058824,0.7849766805882353,0.7850013217647058,0.7849839864705883,0.784950365882353,0.7847751129411764,0.7843302305882353,0.7838914599999999,0.7835234894117645,0.7832211223529411,0.7829023576470586,0.7826636047058821,0.7826365894117646,0.7824932364705883,0.7824425441176471,0.7823700911764706,0.7822991352941178,0.78233022,0.7824557847058823,0.7820672729411764,0.7819054847058823,0.7820732847058824,0.7822591788235294,0.7818282176470588,0.7815496394117646,0.7810234747058823,0.7804924429411765,0.7799454370588236,0.779428001764706,0.779052601764706,0.7789048370588237,0.7788006294117649,0.7787130294117648,0.7785616582352943,0.7784005723529412,0.7782407223529413,0.7786232847058825,0.7787277229411764,0.7784543229411766,0.7781540758823529,0.7785010452941176,0.7787647141176469,0.7792461411764705,0.7796592117647058,0.7800461905882353,0.7804092729411765,0.780625902352941,0.7806349005882353,0.7805715105882354,0.780503345882353,0.7804706847058823,0.7801288729411764,0.7799462194117647,0.7799437688235294,0.7797927188235294,0.7795357894117646,0.7793020835294117,0.779027745882353,0.7787642458823529,0.7784951623529413,0.7781230529411765,0.7777431564705881,0.7774011329411765,0.7769153888235295,0.7764834611764705,0.7760793335294118,0.7756268747058823,0.7751492982352941,0.7749644223529412,0.7745224082352942,0.7736751611764706,0.7727699817647059,0.7717255505882352,0.7704239858823528,0.7688393529411763,0.7669154999999999,0.7645308411764704,0.7621392547058823,0.7592351452941176,0.7552997923529412,0.7497923088235294,0.7430489382352942,0.7345375088235295,0.7117886088235296,0.6867664588235296,0.6621499617647059,0.6369962794117647,0.6116435417647059,0.5863652329411765,0.5602911964705881,0.5332594788235293,0.5058659623529411,0.4780714405882353,0.44871144764705884,0.4188016488235295,0.3889104588235294,0.3593905411764706,0.3306304352941178,0.30250146,0.2756573164705883,0.26257646705882354,0.25134355882352943,0.2394126070588235,0.22783028588235293,0.21630858470588232,0.20473054117647058,0.1941862964705882,0.18465959294117643,0.17569525999999996,0.16724272352941172,0.16062161294117644,0.15463961764705883,0.14913029470588235,0.1441686311764706,0.14131936875000004,0.13878411200000002,0.13644530142857142,0.13440300461538462,0.1326450375,0.13098826636363636,0.129460559,0.12824525
pNuLoCDScore	-0.014581919869281035,-0.02410729751633986,-0.031877602810457484,-0.034205353398692795,-0.032060211633986896,-0.02848989869281046,-0.021270009869281015,-0.01283720633986929,-0.0012207128104575193,0.021663219294117686,0.03795948609625671,0.042395267500000056,0.04565923805429867,0.053757006848739575,0.06385460745098043,0.06946283856617644,0.06880407764705879,0.07731736411764706,0.08218697470588229,0.08314372588235294,0.0840517623529411,0.08828335294117645,0.08978420411764701,0.08896328705882359,0.08415976176470596,0.07805575411764715,0.07374590823529414,0.07092149470588233,0.07389494941176472,0.07518032352941173,0.07391843941176468,0.07092546000000005,0.07473561529411765,0.08414984352941174,0.0985973088235294,0.11218763705882351,0.11924586058823528,0.11747514176470586,0.11150316058823534,0.1055999305882353,0.10028873294117646,0.09831091058823521,0.09493198764705879,0.0910403923529412,0.08899124411764703,0.08605781411764696,0.08151957823529404,0.07795564882352934,0.06919953941176471,0.058654241764705906,0.04399925176470598,0.02784955235294123,0.012968948235294264,0.0013999188235295223,-0.016070594705882346,-0.03181123529411767,-0.05057641764705889,-0.07230309764705889,-0.09433222294117649,-0.11428162941176473,-0.1356940735294117,-0.156757088235294,-0.1773322605882352,-0.1973833794117646,-0.21082193352941175,-0.21995274999999997,-0.2305507370588236,-0.23918244882352946,-0.2464777917647059,-0.2523553847058824,-0.2481951011764706,-0.23561163529411766,-0.2201005217647059,-0.2013294235294117,-0.17995472352941175,-0.1593396129411765,-0.13974879294117654,-0.12111229411764707,-0.10356551705882355,-0.08628897235294122,-0.06401669058823528,-0.049341364117647085,-0.03437922647058822,-0.020675748235294084,-0.007620900588235308,0.004146568235294135,0.014687954117647034,0.015509667058823506,0.016427819411764744,0.01523445000000001,0.013582025294117672,0.011178920588235358,0.01061046705882357,0.010651348235294122,0.012525740000000035,0.015988690588235266,0.014340942941176466,0.00807582705882351,0.005574185294117601,0.005249867058823493,0.005477463529411725,0.006344723529411789,0.008238196470588238,0.011191814705882347,0.014933139411764718,0.01897279647058822,0.021790352352941134,0.02418112058823524,0.025972834705882353,0.027875228823529385,0.029014031764705878,0.028901234705882378,0.029160414705882376,0.03555330529411768,0.04019434647058828,0.04151027235294119,0.042345404705882356,0.04299393470588231,0.04266493588235293,0.04199682764705884,0.04004907235294117,0.0380789311764706,0.03593464882352948,0.03408857470588242,0.03240912588235295,0.03068226058823531,0.028719991764705854,0.026808737058823556,0.023520349999999995,0.018462466470588246,0.013331431176470565,0.00987336470588232,0.007475290588235262,0.005363448235294138,0.003789274705882334,0.0023914017647058694,0.0016193470588235226,0.001408787058823524,0.0012423305882352798,0.001008363529411721,0.0006691382352940756,0.00033576235294116574,0.00021894764705884806,0.00024702117647054656,0.0027730458823529147,0.00738962647058819,0.012833353529411728,0.016849585294117675,0.0166375811764706,0.017072807058823553,0.0176226447058824,0.018306398823529413,0.019130371176470595,0.019084693529411806,0.018898694117647052,0.020119104117647085,0.02235530882352943,0.025614687647058793,0.03019775705882352,0.03373729941176473,0.03497439588235288,0.03292309235294116,0.030075501764705914,0.028066902352941153,0.030673783529411802,0.03449839058823523,0.03783561823529408,0.04026799764705885,0.042352527058823586,0.04458594058823523,0.0462751205882353,0.04751795999999997,0.0458009129411765,0.04139998294117653,0.03510416764705887,0.028877125882352916,0.02626334176470596,0.026570707647058822,0.027580662941176393,0.027817852352941208,0.02443448588235292,0.019566379999999994,0.016145759999999953,0.012551307647058751,0.009365520000000016,0.005338153529411804,0.0019561752941176236,-0.001744566470588238,-0.004078910588235285,-0.004149994117647049,-0.0027208317647059443,-0.0006473800000000307,-0.0029745652941176592,-0.00791599411764704,-0.013783341176470565,-0.018334779411764757,-0.019357129411764762,-0.018846748823529436,-0.020330209411764666,-0.021226753529411724,-0.0219669347058824,-0.022034283529411725,-0.02110280117647051,-0.02068335294117646,-0.019042601764706013,-0.017852831764705923,-0.01743849588235291,-0.016807808235294097,-0.010574642941176438,-0.0012761000000000022,0.008884488823529435,0.018692002352941217,0.026604318823529483,0.032569167647058916,0.039159632352941176,0.04596091294117649,0.05266074058823522,0.05950454647058817,0.06555933294117644,0.07116731941176474,0.0760454605882353,0.08055651882352938,0.08459019529411754,0.0883557358823529,0.08686917294117641,0.07923830000000004,0.07124420647058827,0.06300302764705884,0.05580529941176471,0.0491466082352941,0.042396314117647105,0.03552765882352937,0.028199739999999973,0.02067688882352936,0.01319760999999986,0.0061312529411763905,-0.0007394111764705835,-0.007183400588235245,-0.013140208235294049,-0.018421034117647006,-0.02092262705882353,-0.016670928235294202,-0.011525987647058866,-0.00588726764705888,-0.0011921076470589598,0.0030250582352940314,0.007388199411764607,0.011780835882352902,0.016404207058823506,0.021238891176470598,0.026031434705882428,0.030721258235294147,0.035296588235294135,0.039924009999999954,0.044404200000000005,0.048431011176470584,0.049585091764705935,0.04763272882352948,0.04423041352941187,0.040342506470588346,0.036558527647059025,0.03309698705882369,0.029534176470588425,0.025770100588235367,0.021921941176470783,0.018142434705882393,0.014659588823529413,0.010998487647058797,0.007115686470588245,0.0029040188235294195,-0.0015257888235293837,-0.005744172352941113,-0.010324934117647067,-0.008473582941176505,-0.004474117058823612,-0.0011471888235294325,-0.0006954158823530565,-0.0032664652941177263,-0.0043812629411765225,-0.009396821764705854,-0.01136704823529422,-0.01398161411764709,-0.015281778823529435,-0.016324969999999994,-0.016435059411764652,-0.016168661764705827,-0.015358865294117674,-0.014246564117647076,-0.012336482941176452,-0.013706436470588168,-0.020174659999999955,-0.026989224117647093,-0.029780672352941184,-0.026541068235294174,-0.02175943058823543,-0.014728051176470691,-0.006554501764706011,5.2839411764649125e-05,0.005942084117646962,0.009701657058823587,0.012813061764705758,0.014812499411764601,0.01656583588235294,0.017819674117646955,0.023241460588235174,0.024785331176470526,0.030337265882352915,0.03665766588235292,0.041939046470588326,0.04400993411764709,0.04331435941176481,0.04437176470588239,0.042036111176470714,0.042054512941176514,0.04057579588235305,0.040914720588235254,0.04130069470588249,0.04150385941176471,0.041728397058823474,0.04225873000000013,0.03842590235294141,0.032426004117647234,0.028604337647058997,0.02455983764705888,0.020952651176470605,0.017070822941176567,0.013147694117647046,0.009282950000000068,0.004652430588235279,-0.0004608552941176569,-0.0052680900000000586,-0.010176613529411793,-0.015397780000000083,-0.019148374117647027,-0.02232332411764698,-0.025590080588235364,-0.031059775882353036,-0.029667501764706006,-0.031888071764706094,-0.03595651000000011,-0.042659227058823634,-0.0475543723529413,-0.05227427941176477,-0.05683335235294129,-0.0614666794117647,-0.06570005647058819,-0.06934174470588234,-0.07210497058823528,-0.0741683158823529,-0.07633042294117648,-0.07908462941176475,-0.08166653588235301,-0.08187905823529418,-0.0815739511764706,-0.081937498235294,-0.07822499294117641,-0.06976562999999991,-0.060372950588235164,-0.053057019411764605,-0.04606898882352928,-0.039167429411764654,-0.03255463000000003,-0.026483125294117615,-0.021178637058823557,-0.01663067294117654,-0.01260214235294116,-0.008613695294117651,-0.0047811458823529,0.0013199341176470258,0.004315247058823468,0.008105763529411725,0.010992605294117608,0.012220001764705835,0.010832137647058704,0.011489125294117553,0.011876182352941134,0.01201033176470584,0.012559981764705908,0.013677404117647063,0.015133781176470629,0.0169003464705883,0.01875690529411772,0.02069833470588245,0.022919720000000032,0.02290621411764715,0.02147260117647065,0.021977561176470595,0.022395130588235335,0.021720503529411794,0.020591610588235332,0.01957798941176475,0.018770807058823502,0.019078818235294115,0.019982562941176507,0.02087366294117654,0.0224895523529412,0.02517303529411774,0.028542775882352878,0.03285138294117651,0.03827359529411767,0.059951062352941176,0.08388813764705882,0.10614678941176475,0.12837084117647063,0.15129559882352933,0.1743470876470588,0.1969881799999999,0.21999321411764705,0.24184604235294127,0.26277662235294114,0.28321668529411775,0.3023316241176473,0.3193924329411765,0.334748923529412,0.34858546411764696,0.3600147105882353,0.35370216764705875,0.33076348647058823,0.3081027841176469,0.28523866058823516,0.2614982482352941,0.23792948294117644,0.21463349176470592,0.19112512705882345,0.16789498352941168,0.14521346705882354,0.12248881235294118,0.10012457529411734,0.0788334799999999,0.05878383529411757,0.03921744764705881,0.020424827647058774,0.0003321035294118202,-0.0032416670588235608,-0.005524917647058647,-0.03821764269281047,-0.05296238151633985,-0.06464679563398694,-0.07224987328104575,-0.0790077885751634,-0.08259958975163399,-0.08330950063398694,-0.08214435569281046,-0.08144109069281044,-0.07132854068823528,-0.06473326891978609,-0.0600067628480392,-0.05756592411764705,-0.054735054407563044,-0.05082598901960786,-0.046949856305147086,-0.04312879529411767,-0.02820224823529416,-0.017625457647058834,-0.011956911764705896,-0.006123133294117664,-0.003134423882352938,-0.003454156176470574,-0.00601613611764705,-0.007981875235294145,-0.010537674352941187,-0.01205347258823529,-0.012617983411764705,-0.012729273999999985,-0.011785294352941178,-0.011578652941176451,-0.011468949411764684,-0.012042660588235263,-0.012682799705882333,-0.011371478764705872,-0.007946059941176462,-0.005056456058823516,-0.0032436174705882254,-0.0012108919411764757,0.001511028823529409,0.0039026371176470592,0.005869091235294097,0.008043467117647043,0.009966527705882341,0.011371602647058804,0.012267639117647056,0.012158170294117643,0.010579424411764723,0.0077674758823529505,0.006852006176470596,0.00537084435294119,0.004716900470588231,0.004196949882352932,0.004653757764705849,0.005282864235294116,0.006418451411764697,0.006857297000000026,0.00790503870588237,0.008970498411764699,0.009796775470588256,0.011644086647058835,0.01388783111764709,0.01752160441176473,0.02316638264705881,0.031180467647058827,0.038415948529411756,0.04503326235294118,0.04955236447058825,0.05116162211764706,0.05167553094117648,0.051816321529411735,0.0509022085882353,0.05024005647058821,0.05012744270588235,0.04951107358823528,0.04841501594117646,0.047059018882352935,0.04520148888235291,0.0426279126470588,0.03884826205882351,0.03377654499999998,0.028959750000000006,0.024171626470588237,0.01871774882352939,0.015600921176470606,0.013475426470588248,0.011735488235294161,0.01005395823529412,0.009381511764705863,0.007331202941176451,0.0055086194117647536,0.004338281764705909,0.00360558352941176,0.0030403282352940986,0.0024006829411764574,0.0022556458823529413,0.002473764705882342,0.0019376864705882568,0.0007805511764706063,0.0013444382352941764,0.001920265294117679,0.0020416688235294356,0.0014463117647058599,0.001363981764705896,0.0011103470588235687,0.0012016952941176773,0.0017268594117646752,0.002195639411764677,0.001999927647058808,0.001712728235294142,0.001404261764705872,0.0007225947058823456,0.0011451288235294066,0.0008088064705882025,0.0014485017647058451,0.001401842352941135,0.0005889158823529084,-0.00025920352941175007,-0.0002633594117647242,-0.00035555176470589145,-0.0005714635294117587,-0.00040623588235291774,-0.0004446941176470265,-0.0006199341176470197,-0.0009214782352940654,-0.001396827058823491,-0.0015641805882352644,-0.0011764994117646477,-0.0017901388235293803,-0.0028065029411764586,-0.003155374705882369,-0.003941557647058835,-0.004190675294117652,-0.0033524670588235828,-0.0024012488235293505,-0.0015691770588235343,-0.0006542858823529729,-0.0003753829411764775,-0.00046693176470591347,-0.0006069341176471177,-0.00047810117647062444,0.0001689011764705317,0.0008913099999999785,0.0012141717647058126,0.0001324735294117585,0.0017497864705882105,0.0022162111764706116,0.0033575876470588184,0.005395872941176438,0.006835093529411779,0.008158300588235246,0.009844538823529397,0.011395864117647037,0.013093272352941138,0.015069185882352953,0.017220210588235307,0.019075545882352968,0.020831262941176487,0.02224477529411764,0.02365031647058824,0.02632805117647058,0.028269146470588258,0.029133355294117647,0.029902874117647055,0.029325670588235347,0.028042679411764748,0.026162458235294173,0.0238146829411765,0.021045780588235363,0.018314292352941214,0.01583755823529412,0.013286095294117645,0.010847141764705859,0.008523104117647035,0.006284239411764703,0.004065157647058837,0.001656941176470611,-0.0018464747058823672,-0.004218144117647066,-0.006661129999999987,-0.0080747111764706,-0.008878804117647104,-0.009050624705882387,-0.00905004058823533,-0.009121430588235335,-0.008896087647058848,-0.00884122764705883,-0.008610166470588237,-0.007913405294117631,-0.007380238823529367,-0.006763897058823493,-0.006267218823529375,-0.005408348823529391,-0.004166648823529406,-0.0025946152941176137,-0.000790039411764698,-6.915294117670889e-06,0.0004167994117646734,0.0006501011764705744,0.0006229841176470519,0.0011634311764705807,0.0019850994117647236,0.002667068823529406,0.0031621958823529195,0.003191678235294093,0.002880827647058798,0.0026008099999999534,0.0024656282352940873,0.0018867129411764272,0.00027995999999999577,-0.0007712047058823501,-0.0018546288235293806,-0.0021746558823528828,-0.0019067688235293312,-0.0015891352941176107,-0.0012524076470587786,-0.00090360823529409,-0.0011106405882353176,-0.001464350588235297,-0.0018256788235293808,-0.0019346311764706081,-0.0017844823529411802,-0.0016477011764705896,-0.0015960999999999892,-0.0011883464705882418,0.0003027629411765098,0.0021231129411764804,0.002979478823529391,0.0033491699999999847,0.003265946470588227,0.003094282941176446,0.002851959411764665,0.0025381176470588573,0.002190175882352957,0.0019491500000000106,0.00191283588235297,0.001855181176470655,0.001631067647058837,0.001401054705882393,0.001183210588235284,-0.0010628247058823426,-0.005193077882352987,-0.011075450235294187,-0.0175462584705883,-0.02414463258823535,-0.03114562847058827,-0.03839528317647059,-0.04595886276470587,-0.053430486882352995,-0.061117104705882344,-0.06907163999999999,-0.07743048335294118,-0.08599386235294121,-0.09459297135294115,-0.10306796311764704,-0.11162027799999998,-0.11817853488235291,-0.12122287817647058,-0.1216661938823529,-0.1200973927058823,-0.11715369088235292,-0.11316889705882353,-0.10825303052941176,-0.10260825117647059,-0.09671860264705881,-0.09061308035294119,-0.08377844264705883,-0.0763195671764706,-0.06836443517647059,-0.06013020835294121,-0.051858654294117665,-0.0435893947647059,-0.035531728176470594,-0.029407993882352938,-0.024732293000000002,-0.02114838705882354,-0.018452016294117652,-0.016135192352941172,-0.014376946000000002,-0.012904633764705874,-0.011786346176470591,-0.010528552941176474,-0.009561624588235295,-0.008941746705882356,-0.008553431194852943,-0.008316762925490193,-0.008203461584033612,-0.008061317882352943,-0.007726153147058826,-0.007014767973262032,-0.006356918364705883,-0.005725328614379091,-0.005099045320261442,-0.004526643084967325,-0.003986284790849677,-0.003468710320261442,-0.002970185849673207,-0.0025253694379085007,-0.0021021978496732104,-0.0016964625555555592
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
