UniprotID	Q5TAT6-4
pNuLoCScore	0.2813254488888889,0.265825623,0.252535074,0.24168679700000004,0.2320734418461539,0.22397885242857146,0.2168622502666667,0.210487313,0.20508651870588238,0.1859200051764706,0.1721291616470588,0.16166986811764705,0.15071028929411764,0.14210983988235296,0.13625671517647062,0.13052323341176472,0.12840889223529414,0.1280510557647059,0.12865537988235295,0.12957335435294118,0.13041639964705884,0.13144090611764703,0.1320038808235294,0.13284676435294118,0.13481455176470586,0.13847475235294116,0.14174793529411764,0.14478389882352943,0.14767516529411767,0.1502074023529412,0.15196766117647062,0.15339159764705884,0.15494540235294121,0.15676307882352944,0.15862451352941176,0.16077240470588236,0.16234740000000003,0.16366119588235298,0.16514529058823532,0.16659596235294116,0.16787443411764708,0.16791007411764705,0.1655225117647059,0.16282020411764703,0.15797912035294118,0.1528700474117647,0.1472512797647059,0.14169201388235297,0.13568822505882355,0.12938287682352945,0.12265962829411767,0.1156452735882353,0.10825587547058824,0.10160224076470588,0.0950167241764706,0.08833382505882353,0.08107414382352941,0.07376065594117648,0.06673886194117647,0.060212378235294114,0.054236825823529414,0.050158247352941186,0.04631224176470589,0.04321009041176472,0.04062843141176471,0.03860271811764707,0.03665921517647059,0.034996257470588245,0.033644124764705886,0.03256258652941177,0.031391301117647055,0.030324537823529417,0.029337397529411762,0.02930144564705882,0.0293041694117647,0.029272031999999996,0.029256274999999995,0.02920238282352941,0.029149964411764706,0.029096565529411766,0.029039735764705882,0.028985029470588234,0.028933132235294118,0.028895861235294116,0.028844419882352947,0.02879884423529412,0.02874749470588235,0.02869868223529412,0.028766947529411762,0.02884553258823529,0.02881677123529412,0.028644985705882354,0.028450100411764708,0.028216218411764707,0.028005213470588236,0.027818732117647058,0.02765248405882353,0.027498832470588236,0.02736381388235294,0.02727858870588236,0.027205438529411766,0.027150122882352943,0.02711489717647059,0.027087342647058827,0.02708886223529412,0.027006123411764706,0.02693230735294118,0.026986739000000003,0.027177861352941174,0.02738351382352941,0.02762371582352941,0.027859402588235296,0.028091255647058826,0.028332052117647062,0.028588452588235298,0.028865512529411767,0.029107587588235298,0.029352325235294116,0.029600725411764707,0.029838787588235296,0.030388844352941174,0.030975227470588236,0.03154566782352941,0.03207645882352941,0.03256713423529412,0.03302260682352941,0.03349985594117647,0.033937355,0.03435455682352941,0.03475799811764706,0.03512268435294117,0.03546059188235293,0.03577958523529412,0.03610021635294118,0.036413008294117644,0.03671502676470589,0.03700289529411765,0.036978214588235296,0.03689951958823529,0.03681300105882353,0.036747889294117646,0.03671127847058824,0.03671645570588236,0.036712618647058826,0.036748081235294126,0.036790045352941184,0.03681846670588235,0.03684785064705881,0.036870587117647055,0.03688668535294117,0.03688549488235294,0.03688280547058823,0.03702059741176471,0.03740881194117647,0.03775311747058824,0.038041828352941176,0.038301678176470594,0.03852918382352941,0.03871991952941176,0.038870646705882354,0.038992555529411776,0.039093192235294116,0.039188452,0.03927025805882353,0.03933510805882352,0.0394156894117647,0.03948013411764705,0.03955142423529412,0.03960259258823529,0.03950047205882353,0.03914045005882354,0.03882501476470588,0.03855800876470589,0.038296603941176476,0.038061432294117646,0.03785589335294118,0.03768894229411764,0.037549377588235296,0.03743087194117648,0.037317219294117646,0.037214913352941185,0.037144155941176475,0.03707604517647059,0.037019290882352944,0.03661945088235294,0.03635280799999999,0.03613229588235294,0.035891787647058825,0.03567507235294117,0.03555257494117647,0.035484656117647055,0.03543268129411764,0.035391345117647056,0.03534805176470589,0.03531267135294118,0.03527965917647059,0.03525141905882352,0.03523979641176471,0.03520998470588235,0.03516936294117647,0.03513536947058823,0.0354207278235294,0.03559182052941176,0.03573442817647059,0.03587991370588235,0.03599109294117647,0.03601387135294118,0.03597905370588235,0.035929091,0.035866285117647057,0.03580131335294118,0.03573426417647058,0.035650182823529414,0.03555116,0.03544975117647059,0.03537518970588235,0.03525290688235294,0.035160263294117644,0.03509977288235294,0.03500762611764706,0.034885532235294114,0.03480970223529412,0.03477091517647059,0.03474770158823529,0.03476219905882353,0.03477122523529412,0.03474967623529412,0.034726568764705874,0.03468437552941177,0.034647463176470585,0.0345976054117647,0.03455975670588235,0.03452873082352942,0.03456475352941176,0.03457672047058823,0.03458084476470588,0.03462235588235294,0.03468588211764706,0.03473791582352941,0.034755007000000004,0.03475996641176471,0.03476844376470588,0.034794007588235296,0.03485804905882353,0.03494394505882353,0.03504818829411765,0.035166990882352936,0.035321365647058824,0.035717810647058826,0.036054273941176475,0.03636292170588236,0.036653491411764716,0.03693369047058824,0.037160132000000005,0.03737731611764706,0.03758170788235294,0.037790219,0.03798335735294117,0.03814241817647059,0.03827915535294118,0.03838639023529412,0.038479362764705885,0.03856313476470588,0.038620791941176465,0.0386514348235294,0.03845234170588235,0.038311298705882346,0.03818460488235294,0.03805854958823529,0.037924969705882355,0.03784052429411765,0.037788809294117646,0.037748255999999994,0.03770909311764705,0.037662311117647056,0.037623474294117644,0.037598823,0.03760083770588235,0.037599600764705886,0.03759264847058824,0.037645847588235304,0.037598802117647045,0.03739209011764705,0.03719703805882353,0.03696594247058824,0.03675617323529412,0.03650737876470588,0.03621916052941176,0.03594567847058823,0.03566835123529412,0.035397693176470596,0.03514770705882354,0.034917412705882354,0.03469203523529412,0.03446857417647059,0.03425361005882353,0.03404956917647059,0.03379262035294117,0.033647301294117644,0.03363754941176471,0.03361073805882353,0.03361257005882353,0.033590792647058824,0.03361865794117647,0.03368735105882353,0.03372558958823529,0.03375786935294117,0.03378002935294118,0.03379493194117648,0.03378683423529412,0.03377008317647059,0.033750802176470585,0.03356887364705883,0.03343528247058824,0.03337811805882353,0.03339301711764705,0.03342676035294117,0.0334346124117647,0.033457456294117636,0.033480844588235296,0.033503507647058825,0.03349444770588235,0.03344506988235294,0.03341088494117647,0.03336441511764707,0.03332454705882353,0.033294686294117644,0.033274379294117654,0.033249199588235294,0.03338337417647059,0.03347194911764706,0.033501367764705886,0.033452136176470595,0.03338026011764706,0.033323638999999995,0.03325967164705882,0.033191067352941174,0.03311653547058823,0.03307109682352941,0.03305579947058823,0.03302255476470589,0.03300707223529412,0.032979393588235296,0.032953502764705885,0.03298192276470588,0.03292702541176471,0.03283216788235294,0.0327678674117647,0.03271791194117647,0.032641419235294115,0.03253741994117647,0.03242881611764706,0.03228732670588236,0.03215370876470588,0.032022143882352944,0.03190195111764706,0.03180702394117647,0.031724909764705884,0.031646274470588244,0.03159507535294118,0.03154944011764706,0.031442168000000006,0.031417234823529414,0.031419194764705886,0.03138871288235294,0.03135510617647058,0.03135974576470588,0.03139717594117647,0.03143652111764706,0.03150878717647059,0.03158862811764706,0.031674865235294114,0.03174859405882353,0.03180510964705882,0.03185810017647058,0.03190396323529412,0.03198819,0.032042297235294115,0.032081059941176465,0.03213698505882353,0.03225589282352941,0.03238117694117647,0.03248459623529412,0.03258012005882353,0.032665024470588236,0.032759572352941184,0.03282751423529412,0.03288476329411765,0.032944461470588236,0.03299344,0.03304148705882354,0.033084233000000005,0.03311612717647058,0.03307410994117648,0.03305491129411766,0.03305217329411765,0.03303414223529413,0.03296319494117647,0.032884709882352946,0.032817665882352944,0.032755080588235286,0.03268966941176471,0.03262010335294118,0.03258201023529412,0.032543883764705885,0.03249742305882353,0.03246287923529412,0.032434130176470594,0.0324516684117647,0.03233948688235294,0.03227272135294118,0.032237880235294114,0.032231622,0.0322354275882353,0.03225018764705882,0.0322187205882353,0.032184619235294115,0.03213146835294117,0.032097514411764706,0.032054386941176474,0.03200616652941177,0.03197387888235294,0.03194918388235294,0.0319177974117647,0.031888432941176464,0.03182404476470587,0.031898319647058825,0.03194057164705882,0.03195015258823529,0.03192601105882352,0.03188747658823529,0.031830289000000005,0.03179963676470588,0.03172117088235294,0.03163427452941176,0.031557402,0.03149831670588235,0.03144084376470588,0.031375350941176466,0.03130308164705882,0.031351444352941175,0.03129981923529412,0.031245545823529414,0.031217100235294115,0.031246110999999997,0.03128633017647059,0.03132249288235294,0.03136084852941177,0.03139801441176471,0.031433307,0.03151060029411765,0.03160296535294118,0.03167878517647058,0.0317343034117647,0.03178470282352941,0.031838918411764706,0.031891051823529415,0.031828352294117644,0.03185661682352941,0.03187643164705883,0.03186461429411764,0.03179975017647058,0.03173540717647058,0.031684120705882356,0.03163644917647059,0.03159971041176471,0.03158274876470589,0.03157222505882354,0.031564169647058826,0.03155463570588236,0.031562481823529415,0.03157538005882353,0.03160086082352942,0.03152472152941176,0.03146474635294118,0.03142431429411765,0.03140966941176471,0.03142225294117647,0.031423153176470583,0.03141665523529411,0.03143839864705882,0.03147043458823529,0.03150137747058824,0.031530934764705885,0.03156360270588236,0.03160767235294118,0.03166781705882354,0.031731838,0.031787867176470586,0.03183007305882353,0.03197889635294118,0.03211083211764705,0.032236683,0.03234239647058823,0.032426341176470586,0.032508391823529416,0.032581068882352945,0.032622347823529414,0.032652480823529416,0.03267898911764706,0.03270542994117648,0.03272685935294117,0.032743607705882354,0.0327436004117647,0.03274893776470588,0.03273629870588235,0.03273779988235294,0.03268188588235294,0.03263621094117647,0.032591243,0.03251355852941177,0.032444033235294115,0.032393488235294116,0.03234844529411765,0.03230599617647059,0.03226717288235294,0.032228157705882346,0.032184036647058815,0.03214310447058823,0.03210614523529411,0.03206889911764705,0.03202155964705883,0.03200261394117647,0.03196446023529412,0.031983411235294114,0.03198457794117647,0.03197588835294118,0.031995981117647065,0.03200437288235294,0.032005546999999995,0.032011467,0.03200709764705883,0.031996820764705884,0.031992949529411764,0.03199528623529412,0.03199090964705882,0.03203107935294118,0.031988554705882355,0.031932104647058826,0.031885888705882354,0.03186595970588235,0.031874297764705885,0.03185969417647059,0.03183496088235295,0.03182117164705883,0.031813502588235294,0.031807898705882354,0.031793676352941176,0.03179328482352941,0.03179659923529412,0.03179370770588235,0.03177656670588235,0.03174729535294118,0.031675991235294125,0.0316784411764706,0.031694036470588244,0.03169269152941177,0.03166805188235294,0.03161070511764706,0.03158578805882353,0.031559877352941176,0.031523598470588235,0.03148591182352941,0.03143873494117648,0.031392583,0.03134069958823529,0.031284943058823525,0.031228633470588234,0.031116203882352943,0.031008949705882357,0.030866946647058822,0.030714892117647056,0.030585804882352935,0.030459833117647054,0.03035247594117647,0.030238311117647056,0.03010629617647059,0.029978975058823527,0.029852694411764708,0.029726973411764706,0.029611290764705884,0.029496519058823535,0.02938242341176471,0.029272267705882357,0.02915268952941177,0.02909879741176471,0.029057934588235294,0.029043359588235295,0.02904896694117647,0.029033380529411765,0.02901366594117647,0.02896955876470588,0.02894078564705882,0.028930057470588234,0.028923898352941173,0.028917013882352936,0.028909868235294116,0.028898192411764705,0.028889653705882354,0.028879163705882355,0.028894475411764705,0.028914509470588236,0.028911324470588237,0.02887568129411765,0.02883142717647059,0.028789857647058822,0.028739356529411765,0.02869270570588235,0.028656557,0.02860608529411765,0.02855577864705883,0.028524920882352946,0.02850317947058824,0.02848674570588236,0.028462564764705885,0.02843694729411765,0.028413935882352942,0.028363246176470586,0.02831955717647059,0.028306918705882353,0.028323181647058826,0.02835337729411765,0.028373695764705883,0.02839499729411765,0.028419388588235294,0.028439987470588235,0.028473361705882355,0.028505682,0.02852054211764706,0.02852154505882353,0.02851609835294118,0.02852083647058824,0.028421207176470592,0.02836633529411765,0.02834316911764706,0.02833836082352941,0.028337211235294115,0.028341194117647055,0.028350723176470586,0.02836213935294117,0.028369056882352937,0.028385198470588232,0.028402065294117648,0.02842245576470588,0.028422313411764703,0.028418752000000002,0.028418754117647056,0.028421452823529415,0.028427003823529418,0.028544642705882358,0.028618238588235298,0.02866025923529412,0.028680846941176473,0.028693967588235298,0.028704528764705885,0.02870747164705882,0.028704008647058826,0.02868050941176471,0.028640011588235294,0.02859110223529412,0.0285762814375,0.028580406733333334,0.028585667500000002,0.028592720076923078,0.028597938416666663,0.028596550818181812,0.028580106299999998,0.02855243366666667
pNuLoCDScore	-0.07623893018300651,-0.0954054437124183,-0.10919628724183009,-0.11965558077124183,-0.13061515959477124,-0.13921560900653593,-0.14506873371241827,-0.15080221547712416,-0.15291655665359474,-0.1377745672352941,-0.12387969411764707,-0.11211344264705886,-0.10165704219909505,-0.09253794631092443,-0.0848583694431373,-0.07764054864705883,-0.07027196694117652,-0.04744525282352943,-0.03038122635294116,-0.01688596929411762,-0.0030351239999999724,0.008097562470588238,0.015710946000000003,0.02286836423529412,0.026536510117647072,0.028712023058823533,0.029969133647058804,0.031199050352941182,0.03193100035294119,0.03222028976470595,0.03314140976470592,0.03374919799999998,0.03305988235294122,0.029435321764705896,0.023774576470588255,0.018036305294117594,0.010303955058823505,0.002662645058823493,-0.004716381411764725,-0.011699583764705868,-0.01925717729411766,-0.027380201999999992,-0.03596488523529409,-0.04512713111764706,-0.054091524529411794,-0.0620589551176471,-0.07012856641176472,-0.07826213729411763,-0.08680029029411766,-0.09414941817647057,-0.09878364982352943,-0.10260782588235291,-0.10374229452941176,-0.1027118000588235,-0.10093903800000001,-0.09848192347058826,-0.09505979364705884,-0.09078015870588238,-0.08600041311764708,-0.08064901611764705,-0.07461175070588236,-0.06903965423529411,-0.06362542305882354,-0.05800928723529412,-0.05173674629411765,-0.04445921029411766,-0.03743469252941177,-0.030940346235294118,-0.02498055082352942,-0.020955864529411776,-0.017162277352941187,-0.014113524882352953,-0.01158869564705883,-0.009617688647058833,-0.007726082941176472,-0.006100396235294129,-0.004799704882352939,-0.0037637422941176474,-0.002643806411764704,-0.0016258555882352962,-0.0005704500000000001,-0.00045591305882352814,-0.0004873981764705812,-0.0006270462941176426,-0.0008061745882352866,-0.0009861644117647034,-0.00114475094117647,-0.0012778334117647082,-0.0013872517058823516,-0.0014861969999999981,-0.0015693183529411764,-0.001617272529411757,-0.001638981352941181,-0.0016487213529411786,-0.0016325975294117605,-0.0016113395882352936,-0.0016780852941176427,-0.0018394091764705849,-0.0018844638823529401,-0.0016582467058823512,-0.0012722390588235342,-0.0008327045882352974,-0.00038149764705882466,4.067047058823811e-05,0.0004387715882352948,0.0008332196470588263,0.0012246387058823562,0.0015869238235294084,0.0019021490588235317,0.002202202352941173,0.0024858282352941165,0.002751444941176469,0.003299982117647055,0.0039691040588235305,0.004613360470588232,0.005089719823529411,0.005389272882352948,0.005639092999999998,0.005876140117647061,0.006077952411764707,0.006263301176470587,0.006425945999999995,0.006534231764705873,0.006595079352941166,0.006671997647058822,0.006747891117647065,0.006812282882352937,0.006876239176470591,0.006614050941176473,0.00600298711764706,0.005353851764705882,0.004736542235294114,0.004180755058823524,0.0036886716470588346,0.0032165997647058894,0.0027752636470588232,0.0023935244117647136,0.0020320472352941266,0.0016957823529411761,0.0013872587647058773,0.001091001882352935,0.000786468999999991,0.00047248658823529494,0.000167778705882346,1.7702117647060145e-05,0.00043059735294117413,0.0008535978823529453,0.0012288272941176487,0.001553788882352948,0.001817905352941171,0.0020034638235294014,0.0021580280588235287,0.00224447429411765,0.0023031468823529327,0.002369985294117652,0.002422407411764721,0.002464520941176468,0.0025290040588235307,0.0025946392352941133,0.0026686187647058865,0.002581995176470585,0.002091660117647061,0.0013873325882352988,0.0007831864117647039,0.00025633058823529287,-0.00023257988235293736,-0.0006584872352941168,-0.0010147533529411765,-0.0013036132352941335,-0.0015438146470588207,-0.0017575800588235171,-0.0019530387647058861,-0.0021201947058823375,-0.0022715334705882273,-0.002404088941176462,-0.002532133352941175,-0.0029831417058823542,-0.0031476640588235377,-0.003008154176470594,-0.0029332271176470553,-0.002882936411764715,-0.002744029000000009,-0.002576776176470591,-0.0024232120588235373,-0.0022975971764705866,-0.0022013258235294084,-0.0021182005882353014,-0.0020375601176470526,-0.001963494294117664,-0.0019043595294117657,-0.0018660604705882378,-0.0018499279411764713,-0.0014840814117647108,-0.0009320801764705899,-0.0005404753529411818,-0.0001573594705882378,0.0002048413529411805,0.0004385180000000058,0.000529215235294124,0.000546372411764709,0.0005377458823529468,0.0005182333529411692,0.0004886419999999975,0.0004546049999999899,0.00039876376470589225,0.00031136358823528887,0.0002397664705882374,0.00020582676470587424,0.0001175374117647135,-0.0002604645294117594,-0.0004920476470588186,-0.000726802058823528,-0.0009943814705882376,-0.00118139070588235,-0.0012429561764705915,-0.0012313521176470568,-0.0011668919411764733,-0.0010950598823529362,-0.0010516371176470599,-0.0010076954117647086,-0.000965807294117646,-0.0009036968235294138,-0.0008521457647058875,-0.0008154329999999974,-0.0007241760588235224,-0.000595509764705883,-0.0005230524117647087,-0.00042678135294117736,-0.0002631763529411732,-0.0001238201176470624,-3.299935294117512e-05,7.305411764711722e-06,-2.2326470588210356e-06,-2.7814705882422963e-06,4.4331352941177904e-05,0.0001314802941176571,0.0002595695294117656,0.0004007251176470633,0.0005693854705882337,0.000761608941176474,0.001189079823529407,0.0014895204117647137,0.0017862012352941256,0.0020726466470588345,0.002311334588235299,0.0024742498823529455,0.002639400294117647,0.002826700882352935,0.003030252588235291,0.0032149135882352936,0.003348410588235297,0.003421106294117647,0.0034424451764705835,0.003431174470588237,0.003396143882352945,0.003299426294117641,0.002933624176470577,0.002398067764705872,0.0019483769999999873,0.0015311134705882218,0.0011248591176470507,0.00076483770588235,0.0004632081764705878,0.00020710141176470687,-4.196300000000597e-05,-0.00027426423529412075,-0.00048010705882353677,-0.0006556810588235346,-0.0007875672352941135,-0.0008785250588235344,-0.0009635339999999951,-0.0010281434705882234,-0.001005587235294099,-0.0008535395882353011,-0.0009192085882352985,-0.0009875668235294066,-0.0010926071176470542,-0.0011687964705882348,-0.0013331455294117653,-0.0015696487647058888,-0.001802577529411764,-0.0020407418823529325,-0.0022646179411764597,-0.0024757672352941074,-0.002681410294117649,-0.00290880247058823,-0.003131026588235296,-0.003339038411764708,-0.003596278411764714,-0.0038061817647058738,-0.0037447888235294033,-0.0035594886470588227,-0.003355204411764706,-0.00314360317647059,-0.0029165861176470576,-0.0026005025882352845,-0.002258327411764703,-0.0019427616470588313,-0.0016398238235294238,-0.0013676777058823572,-0.001122480764705877,-0.0009052010000000013,-0.0006984910000000025,-0.0005028078823529486,-0.0004806955294117607,-0.000357337882352933,-0.00026918323529411675,-0.0002445322941176595,-0.00018397770588236134,-0.00017795764705882955,-0.00013333635294118795,-0.0001378133529411768,-0.0001838434117647017,-0.00023114188235293792,-0.0003127994705882306,-0.00036914441176470747,-0.0004305168235294102,-0.00046228717647058687,-0.00047539688235294364,-0.00047642288235293095,-0.0003196740588235353,-5.190829411765019e-05,9.383105882353193e-05,0.00010835064705883718,2.53758235294263e-05,-5.435229411764053e-05,-0.00013381729411764132,-0.00022117294117647568,-0.000312440294117651,-0.0003779122352941186,-0.00037397305882352905,-0.00035508547058824,-0.00034186035294117567,-0.0003174748235294095,-0.00031529270588234737,-0.0003208765294117691,-0.0002672768235294151,-0.00045634876470587726,-0.0006397812352941165,-0.0007335003529411882,-0.0007342242352941231,-0.0007388408823529452,-0.0007862190588235271,-0.0008308555294117628,-0.0009037406470588163,-0.0009628267058823525,-0.001048952941176469,-0.0011538483529411753,-0.0012155308235294246,-0.0012821624705882384,-0.0013331191176470525,-0.001358427411764701,-0.001432482647058822,-0.0014848574117647048,-0.0014149330588235295,-0.0013486726470588115,-0.0013291990588235325,-0.0012863130588235336,-0.0011776741764705848,-0.0010316401764705885,-0.0008508055882352969,-0.0006449215882352866,-0.0004335157647058843,-0.00022708588235294258,-5.8429882352939444e-05,8.019988235293679e-05,0.0002118257058823375,0.0003088878823529345,0.0004387498823529429,0.0006001292352941084,0.0006638251176470517,0.0007177902941176428,0.0008671799411764727,0.0010260707647058859,0.0011248504705882387,0.001182944117647064,0.0012285033529411751,0.0012507851764705924,0.0012388861176470603,0.0012098980588235372,0.001195867411764709,0.0011883303529411776,0.0011833868823529561,0.0011802697647058866,0.0011279371764705837,0.0010318127058823665,0.0009738513529411949,0.0009151882352941218,0.0007782494117647143,0.0005820180000000036,0.00040011364705882374,0.00023754582352941006,9.00561176470499e-05,-6.990294117647372e-05,-0.00020741088235293886,-0.0003027530588235322,-0.00040057770588235175,-0.000496016941176472,-0.0005786078235294201,-0.000650102823529411,-0.0006644587647058817,-0.00073462305882354,-0.0007821899411764796,-0.000814293058823537,-0.0008025202352941255,-0.0007277673529411735,-0.0006345222352941229,-0.0005989452941176435,-0.0005704613529411706,-0.0005582010588235375,-0.0005225889411764745,-0.0005276232941176448,-0.0005377172352941176,-0.0005235441764705889,-0.0005136953529411778,-0.0005163327647058902,-0.0005632354705882373,-0.0005154421176470705,-0.00037440170588235594,-0.0002973085882352969,-0.0002814694117647121,-0.00030941652941177816,-0.00036271105882353105,-0.0003884315882352954,-0.00038498247058823404,-0.000410297470588232,-0.0004632398823529449,-0.000496984941176476,-0.000507849823529416,-0.0005330351176470599,-0.0005738329411764734,-0.0006147157647058837,-0.000536988588235289,-0.0005242255294117537,-0.0006527738235294102,-0.000723471411764702,-0.0007040415882352928,-0.0006396808823529304,-0.0005649837058823506,-0.00046944047058823657,-0.0004016223529411736,-0.00028786388235294,-0.00012367423529411475,4.556335294118169e-05,0.00018046847058823118,0.0002934596470588191,0.00040935188235294295,0.0005358367647058868,0.0005396074705882395,0.0005285330588235271,0.0006110709999999943,0.0006593314117647117,0.0006185032941176428,0.0005134199999999936,0.0004129142941176403,0.0003232721764705876,0.0002384347647058846,0.00016640341176470813,7.214847058824303e-05,-3.074029411764129e-05,-0.00011461552941175596,-0.0001796677058823401,-0.00022222099999999467,-0.00026353835294117695,-0.0002901909999999952,-0.00030363076470588113,-0.0003918704705882306,-0.00045211735294117816,-0.00045494488235293257,-0.000377497235294115,-0.0003122539999999979,-0.00026746547058824344,-0.0001980505294117696,-0.0001292758235294164,-8.13712941176506e-05,-4.1290294117653226e-05,-5.66941176463609e-07,5.303664705882255e-05,0.00010533523529412253,0.00015645794117646883,0.00018700635294116585,0.00030535152941176674,0.0005141500000000049,0.000686517823529402,0.0008270135882352952,0.0009201435294117627,0.001003188000000002,0.0010917365882353036,0.0011426702352941229,0.001151913235294122,0.0011511033529411768,0.0011480543529411719,0.0011418272352941156,0.0011191869999999937,0.0010757906470588163,0.001011762411764705,0.0009610705882352952,0.0009062256470588198,0.0007589035294117558,0.0005710537647058908,0.00039952794117646684,0.0002488465294117684,8.721735294118377e-05,-6.435858823530122e-05,-0.00018758064705882982,-0.0002739025294117639,-0.00034648464705882426,-0.00041181623529411987,-0.0004772722352941322,-0.0005428227058823579,-0.0006005032352941267,-0.0006374551764705902,-0.000680038647058831,-0.0007147390588235214,-0.0007351859411764694,-0.0007174256470588239,-0.0006527997058823551,-0.0006066650588235287,-0.0005376701764705921,-0.0004480521176470492,-0.00038911535294117866,-0.00034289829411765504,-0.00029452917647058985,-0.0002600752352941091,-0.0002313369411764618,-0.00019108711764705133,-0.0001478182352941046,-0.00011523558823529206,-3.781976470586951e-05,-3.3004941176473235e-05,-7.050929411764328e-05,-7.857152941176393e-05,-0.00011745152941176201,-0.00011028017647058547,-0.00011619417647058816,-0.00016102023529411535,-0.00018320123529410454,-0.00019204441176470105,-0.0002035682941176481,-0.0002134212941176522,-0.00020353594117647478,-0.00019635029411764482,-0.00020157852941177223,-0.0002143429411764694,-0.0002837840000000022,-0.0003125634705882299,-0.0002536634705882293,-0.00019185223529410989,-0.00017326817647057846,-0.00020624588235294145,-0.00024898905882352745,-0.00024917282352941716,-0.00026129429411765603,-0.0002899041176470593,-0.000321986882352944,-0.00035494141176469624,-0.0004007018235294077,-0.00045589964705882585,-0.000508764647058825,-0.000547933235294118,-0.0006310914705882353,-0.0006670415294117681,-0.0008114945294117742,-0.000979144352941188,-0.0011068866470588384,-0.0012082187647058894,-0.0012582291764705912,-0.0013474769411764773,-0.001453581176470587,-0.0015446234117647076,-0.0016332174117647015,-0.001711761529411774,-0.0017812922352941178,-0.0018441805294117583,-0.0019025196470588146,-0.0019563657647058766,-0.0019635143529411724,-0.0019101522941176487,-0.0018090120588235281,-0.0016715325294117608,-0.0015368379411764659,-0.0014264525882352885,-0.0013388099999999993,-0.0012687523529411743,-0.0011655105294117694,-0.0010489175882352937,-0.0009287960588235354,-0.0008099595294117704,-0.000701422529411768,-0.0005983266470588298,-0.0004927697058823566,-0.00039310400000000176,-0.00025821411764706537,-0.00018428794117647182,-0.00014661011764705717,-0.0001676782941176444,-0.00021753976470587771,-0.00024352288235294367,-0.000274309411764706,-0.0002768530588235299,-0.00028422864705882067,-0.00032397217647058343,-0.00036811970588234225,-0.0003920929999999892,-0.0004066887647058773,-0.00041144670588234497,-0.00042708894117646917,-0.0004422164117647044,-0.000480539529411763,-0.0005512632941176501,-0.0005917672941176469,-0.0005687625882352977,-0.0005082455294117653,-0.0004364803529411723,-0.00036566076470588224,-0.0002977084117647029,-0.00023716841176470507,-0.00016609782352941527,-8.241694117647538e-05,-1.9238882352945463e-05,1.7362647058823122e-05,3.479935294117137e-05,5.353358823529525e-05,8.388917647058833e-05,7.27129411765004e-06,3.0891176470634885e-06,2.3611941176469864e-05,3.144211764705834e-05,1.4029588235289076e-05,-1.2183176470594026e-05,-2.2972588235296854e-05,-3.285794117647775e-05,-5.033170588235672e-05,-5.4789000000003e-05,-7.12964117647076e-05,-8.322623529411974e-05,-9.822870588235832e-05,-0.00010279305882352971,-9.734423529412367e-05,-9.938364705882469e-05,5.796647058825544e-06,0.0001783074117647082,0.00027506947058823783,0.00032189841176471015,0.0003436357058823579,0.00035277347058824265,0.00035380558823529945,0.00034533229411765065,0.0003349517647058889,0.00029531094117647705,0.0002379462941176462,0.00016864647058823998,0.0001539680257352967,0.00016165473333333222,0.00016691338235294562,0.00017126725339366294,0.00017093459313724524,5.190811229945427e-05,-3.813228823529996e-05,-0.00010782556862745304,-0.0001284132745098046,-0.00014153392156862968,-0.00015209509803921703,-0.0001550379803921531,-0.0001515749803921579,-0.00012807574509804062,-8.757792156862537e-05,-3.86685686274528e-05
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
