UniprotID	Q9H869-3
pNuLoCScore	0.19233471822222223,0.2061711904,0.21613836763636363,0.22662101616666666,0.23673781492307694,0.2471386317142857,0.25881353960000003,0.26807671712500003,0.2761020584705883,0.27266336905882355,0.28529808964705883,0.30421117611764703,0.3242155047058824,0.34342173000000004,0.361534905882353,0.3752028247058824,0.384011095882353,0.3905446982352942,0.39528359176470595,0.4009817735294118,0.40507621470588234,0.4079525594117647,0.40928115235294127,0.40805600823529414,0.41171304941176473,0.41550737411764704,0.4195586752941176,0.4211850188235294,0.420497804117647,0.4198901276470588,0.41888330176470584,0.41694297235294114,0.41562908294117645,0.4147744029411764,0.4140915982352941,0.41349993647058825,0.41317711117647055,0.4126794805882353,0.41239825176470585,0.4116343694117647,0.41154339882352936,0.4073938623529412,0.4029466735294117,0.39954068352941174,0.39780774882352943,0.39780639588235295,0.3972548376470589,0.3959593341176471,0.39527540764705876,0.39347357,0.39170271235294113,0.39030819882352935,0.38859028235294113,0.3862665329411764,0.3846037211764705,0.38323679058823523,0.3867574282352941,0.3913584829411764,0.3955313382352941,0.4003750629411765,0.40303111058823526,0.40441241941176465,0.40441428705882343,0.4049292311764705,0.40709505235294113,0.40832452470588226,0.40922117999999996,0.4107287564705882,0.41193917588235296,0.41344902117647064,0.4157302329411765,0.4177325094117647,0.4193471552941177,0.41596343823529414,0.4108391717647059,0.4071595676470588,0.4034745735294118,0.4016149788235294,0.4012951376470588,0.40215976294117656,0.40264096470588234,0.4041660282352942,0.4077497064705883,0.4122582858823529,0.4157533311764705,0.4197802370588235,0.4236786929411765,0.42752932176470587,0.4416467111764706,0.45639660941176474,0.4728776441176471,0.48970686588235296,0.5052649111764707,0.5199574847058824,0.5347251176470589,0.5492589647058823,0.5636765247058824,0.5784605405882354,0.5917030476470589,0.6039756852941177,0.6158946541176471,0.6275265441176471,0.638444864117647,0.6489705217647057,0.6584594211764705,0.6578106299999998,0.6567105888235293,0.6547992223529411,0.6528865064705882,0.6514392594117647,0.6505289947058824,0.6496189047058825,0.6486752652941177,0.64795473,0.6472231105882353,0.6465891635294119,0.6460076611764707,0.6457192670588237,0.6455043376470588,0.6454216611764705,0.6466049552941175,0.6489356547058823,0.6510271135294117,0.6529432723529413,0.6543855641176471,0.6556669541176471,0.6568090105882354,0.6579152947058824,0.6585745888235294,0.65900613,0.6593409870588234,0.6598384476470588,0.660477724117647,0.6614794852941177,0.6623233500000001,0.6633969876470589,0.6644699288235293,0.6645956670588234,0.6641792829411763,0.6638740182352941,0.6637769447058823,0.6639689152941176,0.6640705135294118,0.6642846241176472,0.664608207647059,0.6651215758823531,0.6655920858823531,0.6661606788235295,0.6665005829411764,0.6664125947058824,0.6659845947058823,0.6658196258823529,0.6685758352941175,0.6702641023529411,0.6709914405882352,0.6723364023529411,0.6740186817647058,0.6756738117647059,0.6774778605882353,0.6793136488235295,0.6809713905882354,0.6824765464705882,0.6842436429411765,0.6860283664705882,0.6879173011764705,0.6895537817647057,0.6915886758823528,0.6934641329411764,0.6953810988235294,0.6940611164705883,0.6936683670588236,0.694257731764706,0.6940923935294119,0.6933636635294116,0.6926013070588235,0.6916367758823528,0.6907795488235293,0.6900630164705882,0.6894125694117648,0.6887019129411766,0.6880008541176472,0.6871080958823531,0.686398275882353,0.6855864405882353,0.6868564423529412,0.6878477923529411,0.6881109570588234,0.687351524117647,0.685227724117647,0.6814158064705881,0.6760729864705881,0.6690450570588236,0.6619825511764705,0.6557006176470588,0.6491503023529411,0.6430311041176471,0.6365965935294119,0.629611175882353,0.6231960047058824,0.6166928282352941,0.6105216247058824,0.6021817335294118,0.5938133394117647,0.5856951235294117,0.577729254117647,0.5711298247058822,0.5659227011764706,0.5619217599999999,0.5593503952941176,0.5564498599999999,0.5524249205882352,0.5484404535294116,0.5439572482352941,0.5396602194117647,0.5357133164705883,0.5310261082352942,0.5199516752941177,0.5091441282352942,0.49921969,0.48950501470588237,0.4806193776470588,0.47304384764705876,0.46593237705882345,0.45947929882352945,0.4534329952941176,0.4474977735294118,0.44183624764705876,0.4363368852941176,0.4309852029411765,0.4256046547058823,0.4202192011764706,0.4152606735294117,0.4105424229411765,0.4125367982352941,0.41402949823529406,0.4151315235294118,0.4162462617647059,0.41708833941176465,0.4173850464705882,0.4172903123529412,0.4170000623529412,0.4167106923529412,0.4164662552941177,0.4163414782352941,0.4162851876470588,0.4161220729411764,0.41600812294117645,0.4159030605882353,0.4151025676470588,0.41288564529411753,0.4104138617647058,0.4083451617647058,0.40639431411764704,0.40468851352941165,0.40328833764705874,0.40203542000000003,0.4009272823529411,0.3998126788235294,0.39880097235294115,0.39783285294117643,0.39678112941176463,0.3957347864705882,0.3948093788235294,0.39402382470588243,0.39334372235294124,0.39339955764705886,0.3948934388235294,0.39655274235294113,0.39774107117647056,0.39882771470588235,0.39973475352941173,0.40035478352941173,0.40080035411764703,0.4010123835294117,0.40115794352941175,0.4011105629411765,0.4010541576470588,0.40104714176470596,0.4011206241176471,0.40112435235294125,0.40239477294117654,0.4030811447058824,0.40353558705882353,0.4039694829411764,0.40427186588235287,0.40469626411764703,0.40481371941176464,0.40422475352941173,0.40219311588235285,0.4005619494117646,0.39904243588235283,0.3974649076470587,0.3962172664705882,0.3952060752941176,0.3943701970588235,0.39366259176470586,0.3930324311764706,0.3909565841176471,0.38948430411764706,0.3884130617647059,0.3872870911764706,0.3863932670588235,0.3853823629411764,0.38471385941176467,0.3846987270588235,0.3861787917647058,0.38735910882352936,0.38844961588235294,0.3896190170588235,0.3905515211764706,0.3911622605882353,0.39161493529411767,0.3903303188235294,0.3891332170588236,0.3884366676470588,0.3876672523529412,0.38674459352941176,0.3862869911764706,0.3855526405882353,0.3849518464705883,0.38435460411764705,0.3837852070588235,0.38310576705882354,0.38243137411764705,0.38180865235294126,0.381188565882353,0.38058434352941184,0.38017561117647064,0.379833355882353,0.38109593823529414,0.3822481611764706,0.38302715,0.3838283288235294,0.3845246123529411,0.3848338929411765,0.38528598411764703,0.38560203529411763,0.38582543176470585,0.3860099805882353,0.38628428294117656,0.3865953488235294,0.3868496782352941,0.3870732305882353,0.3872896882352941,0.38804190058823523,0.38872250470588227,0.38927049294117644,0.3897584323529411,0.39015525764705883,0.39017697529411766,0.39026912941176467,0.3904020435294117,0.39059320411764703,0.3907846482352941,0.3909114211764705,0.39102415470588225,0.3911583247058823,0.3912491076470588,0.3913338505882353,0.39136994235294115,0.39120856470588233,0.3904207652941176,0.3896105105882353,0.3888096811764706,0.3878832076470588,0.3869758335294118,0.3863776535294117,0.38569769470588233,0.38497456588235285,0.38421719294117634,0.3834470958823529,0.38267350588235294,0.3818012176470588,0.38086754647058824,0.3799548311764706,0.3790911617647059,0.37732768882352946,0.37667814176470593,0.37612075411764706,0.3756573017647059,0.3754269976470588,0.3751766670588235,0.3747449735294117,0.3743490758823529,0.37374142529411764,0.3731696588235294,0.3726869782352942,0.37213273705882355,0.37193624294117655,0.3719386417647059,0.3720245264705883,0.3721146994117648,0.3721446894117648,0.37306193529411774,0.3730976870588236,0.3730660894117648,0.3729312876470589,0.37259665882352944,0.37254645941176473,0.3727367741176471,0.3730039605882353,0.37352005588235293,0.37402548058823526,0.37445532941176474,0.37501180882352947,0.37529548823529413,0.3755284235294118,0.37573464352941177,0.376805335882353,0.37866805058823527,0.38089811764705883,0.3826907258823529,0.38452196294117647,0.3865540994117647,0.38867890294117646,0.3907781652941176,0.39289533588235287,0.3949594517647059,0.39698000470588235,0.39898607117647056,0.40099411411764707,0.4029307829411765,0.4048404464705882,0.4069045935294118,0.40905181235294114,0.4103287176470588,0.41061788470588234,0.41058057588235297,0.41092765235294115,0.4112459964705883,0.4113791011764706,0.4115131129411766,0.41161562823529424,0.4116844311764707,0.41170759117647066,0.41175466058823534,0.41177989058823533,0.41176101470588244,0.41175297823529416,0.41170786941176474,0.40952041941176476,0.40897699941176474,0.40878240411764705,0.40892561176470593,0.40949249058823534,0.41026869411764705,0.41110373823529417,0.41207166647058824,0.41337893000000003,0.4146177988235294,0.4158279764705883,0.4170853523529412,0.41835893588235296,0.4196277911764706,0.4209285664705883,0.42225825000000006,0.4236381552941177,0.4269296623529412,0.42848757411764704,0.42970032882352943,0.43082275823529415,0.43151843882352947,0.43195339941176475,0.4322879141176471,0.43251098117647063,0.43233950764705886,0.43221609058823535,0.4321102888235294,0.43208323705882357,0.4319948135294118,0.43187994294117654,0.4317422064705883,0.43151109470588245,0.4315226788235295,0.4313748276470588,0.43129748352941183,0.4310395052941177,0.43082513470588235,0.4306902529411764,0.4306534894117647,0.4307021817647058,0.43076256117647055,0.4308606317647059,0.4309490117647058,0.43112203705882346,0.43134771764705876,0.4315782705882352,0.4319411788235294,0.4324500494117647,0.43316628941176477,0.4335443382352942,0.43404622000000004,0.43439801176470594,0.4349953752941177,0.4356234764705882,0.4362814364705882,0.43694152176470585,0.43755652352941166,0.4382123570588235,0.43889908470588224,0.43960338882352934,0.44021877294117634,0.4407016688235294,0.4411626523529411,0.4412254458823529,0.4402709417647058,0.4393492358823529,0.4387208617647058,0.43816650470588236,0.4377074176470588,0.43734885176470595,0.4371217652941177,0.43685274470588237,0.43836429352941186,0.4413847070588236,0.4437959047058825,0.44620109411764713,0.4486505100000001,0.45124107588235296,0.45377796882352944,0.4563335323529412,0.45893409,0.4623516276470587,0.46551931117647055,0.46850673823529415,0.4714392852941176,0.4743634576470588,0.4771192805882353,0.47960656000000007,0.48211025705882354,0.48282673764705875,0.4820104170588235,0.4817990147058822,0.48155553882352936,0.4812139658823528,0.48065973352941166,0.47931631294117644,0.47764994235294117,0.4767828523529411,0.47609331411764694,0.4755973752941176,0.4750945258823529,0.47459660470588233,0.4739697935294118,0.47320108823529405,0.4724987852941176,0.4717873088235295,0.47096896882352945,0.4701705505882353,0.46939001352941173,0.4686241147058824,0.46775702647058826,0.46676225764705886,0.4666516294117647,0.4668890988235294,0.46663156117647064,0.4663208717647058,0.4659310594117647,0.4654982852941176,0.4651115417647058,0.4647925464705882,0.46460969117647055,0.4643838264705882,0.4641410323529412,0.46399988999999997,0.46389132882352935,0.46376979352941167,0.4636627752941176,0.46289100058823524,0.46307463470588234,0.46317636823529407,0.46334920764705884,0.4635447935294117,0.46364747588235294,0.4633468700000001,0.4626924952941177,0.4620719323529412,0.46167461176470587,0.46138591882352936,0.4612774394117647,0.46118823411764703,0.46116313764705874,0.4609907182352941,0.46084251647058816,0.46070066941176474,0.4614533264705883,0.4615016182352942,0.4616566217647059,0.4617579552941177,0.46178918588235307,0.4618266076470589,0.46227036352941187,0.46311577705882356,0.4639408752941177,0.46462718529411773,0.46522855352941184,0.4656819770588236,0.4660599688235294,0.46633923,0.46674438294117643,0.46722181941176466,0.46814326,0.4691284917647058,0.46995934235294107,0.47048927588235284,0.4709318317647058,0.4713261658823529,0.4716743852941176,0.4720291617647059,0.4724235652941176,0.47279961823529404,0.47317579411764704,0.4735425529411765,0.4739900617647058,0.47438173588235294,0.47474308294117634,0.47510901823529406,0.47536527588235294,0.47519222117647053,0.47488520999999984,0.4747055452941177,0.47473347588235293,0.47482086117647054,0.47483626176470584,0.4748677594117647,0.4748499164705882,0.4747084729411764,0.4746032776470588,0.47448093294117644,0.4743727917647058,0.474210051764706,0.47413526529411765,0.4739046652941177,0.47404430882352944,0.4738898488235294,0.4736603741176471,0.47341511352941174,0.47335623117647063,0.47313937235294123,0.47261763705882354,0.4723054823529413,0.4722059229411766,0.47216683294117656,0.47223592235294126,0.4722601988235295,0.47230479588235297,0.47234289235294113,0.47233753647058807,0.47235190999999993,0.4725219352941176,0.47229084117647063,0.47231165588235285,0.47228897999999997,0.47270717470588236,0.4729493029411765,0.4733869370588235,0.4742553300000001,0.47508547,0.4758333670588235,0.47658258235294115,0.47732366470588233,0.47815131764705887,0.4790918776470589,0.4801315000000001,0.4824276500000001,0.4850083394117648,0.4870750411764706,0.48931343294117663,0.49108596941176474,0.4930628670588236,0.49472365941176466,0.4964126370588236,0.49807912941176474,0.4996882317647059,0.5012642035294118,0.5027972564705883,0.5043028564705883,0.50570448,0.5068785517647059,0.5078860005882353,0.508657064117647,0.5081311582352942,0.5072296347058823,0.506844407647059,0.5062500194117648,0.5061400423529413,0.5059523794117647,0.5056871476470589,0.5053784005882355,0.5050879294117647,0.5047628770588235,0.5044031594117646,0.5040020535294119,0.5035951505882355,0.5032860329411766,0.5031214623529412,0.5028021541176471,0.5029488129411765,0.5033821676470588,0.5036480441176471,0.5041560205882353,0.5047595735294117,0.5054051652941176,0.505907334117647,0.506396334117647,0.5068025164705882,0.5072191282352941,0.5076281111764707,0.5080309052941178,0.5084317611764706,0.5088407994117647,0.5091900817647059,0.5095648229411766,0.5101278276470588,0.5103259335294117,0.5102894717647058,0.5104176129411764,0.5101578041176471,0.5098932805882352,0.5096455394117647,0.5094888005882353,0.509331355882353,0.509226544117647,0.5091002935294117,0.5089813752941177,0.5088878517647059,0.5087834,0.5086645705882352,0.50840782,0.5082002729411764,0.5078256788235296,0.50764898375,0.5074641326666666,0.5073447135714285,0.5074427261538462,0.5075065283333333,0.5075005490909091,0.50750197,0.5074586333333333
pNuLoCDScore	0.08376734024836605,0.08032865083660132,0.0929633714248366,0.1118764578954248,0.13188078648366017,0.1510870117777778,0.16920018766013076,0.18286810648366017,0.19167637766013076,0.1843735078352942,0.17914522412834233,0.17436075736274512,0.1683383997828054,0.16081392769747901,0.15046761275294124,0.1399792911102941,0.13561099094117646,0.1428440050588235,0.13426058564705878,0.11697384270588235,0.09628229941176458,0.07646839764705876,0.057348395882352854,0.041740147647058745,0.03161798705882346,0.024229704705882205,0.018808006470588168,0.01251816294117647,0.008100896470588204,0.004726921176470555,0.003117099411764579,0.0035783611764705348,-0.0001696505882353705,-0.008113511764705816,-0.016612001764705897,-0.021644335294117634,-0.02269005529411755,-0.02208373176470585,-0.02162846411764696,-0.020983638235294033,-0.02035367529411769,-0.021300832941176406,-0.022388885882352993,-0.023191737647058897,-0.024586828823529416,-0.02641294764705887,-0.027794530588235333,-0.028397578823529446,-0.024785970588235284,-0.016035379411764805,-0.0074153352941175865,0.0008343794117647296,0.005223361764705836,0.006606023529411698,0.007159449411764551,0.008969897058823395,0.01181964470588237,0.014850954705882269,0.017518467647058833,0.020420557647058857,0.02334889352941183,0.027182488235294233,0.03112651176470599,0.034495718823529475,0.032589727058823625,0.024604955294117714,0.015307833529411785,0.006784504705882322,0.0004434629411765312,-0.0027974405882352227,-0.00311914941176461,-0.002769468235293948,-0.004454087647058791,-0.00415849647058808,-0.001471473529411682,0.0015295294117647074,0.0038141552941175494,0.006331215882352859,0.00794845999999999,0.009796812352941164,0.022299555882352884,0.040433171176470606,0.06203847235294119,0.08254729823529416,0.10179033764705886,0.11834250588235301,0.13342998000000006,0.14709920176470576,0.16103556000000002,0.1742945123529412,0.18395334117647066,0.1917173994117648,0.2001413229411766,0.20774630705882358,0.2147661711764705,0.22144119999999984,0.2168127099999999,0.2014140205882351,0.18383294470588218,0.16509235647058812,0.14762159529411756,0.1314817747058823,0.11580387705882356,0.10035994000000015,0.08499874058823531,0.06949418941176466,0.055520062941176396,0.042613478235294155,0.030113007058823582,0.018192722941176576,0.0070594735294118305,-0.054746523725490215,-0.07115063796078437,-0.087153775254902,-0.10081690160784319,-0.11101037466666672,-0.1139645916666667,-0.11634616378431376,-0.11820922401960789,-0.12000307037254906,-0.11165063125294121,-0.10484944850267383,-0.09886795150980396,-0.09347246245701363,-0.08824283281512607,-0.08276539662352943,-0.07704649288235296,-0.07154345464705884,-0.053762362588235274,-0.03635566929411764,-0.021510118294117628,-0.010170576764705869,-0.005853482588235315,-0.0020748949411764916,0.0011710835294117677,0.003966253411764709,0.006802708235294094,0.009761608941176461,0.012414481294117652,0.014597614117647074,0.016532538823529404,0.01776149629411765,0.01788710529411766,0.017363491588235302,0.015962476705882342,0.014211767411764692,0.01231941747058822,0.01061677635294117,0.009100606470588246,0.00755072005882354,0.005940933588235303,0.004924076529411778,0.003994304882352959,0.0028280319411764787,0.001723955588235293,0.001338236352941155,0.0010199322352941048,0.0010940784117646901,0.0015850366470588073,0.0049162746470588214,0.007207327941176497,0.010475792058823555,0.013563724411764719,0.01659364647058824,0.019306550000000006,0.02156090735294118,0.023590422058823515,0.02545830323529409,0.026831202058823514,0.02842481852941174,0.030086888294117625,0.031220340058823515,0.03204039176470587,0.032620589705882344,0.03299867729411764,0.03091154635294116,0.02777332929411762,0.025385472588235272,0.02299692388235293,0.020649855999999994,0.01796233364705882,0.015458896352941176,0.012262144823529414,0.008123926294117664,0.0034100315882353016,-0.0005040872352941039,-0.003216556999999995,-0.006407146764705857,-0.009333497941176438,-0.012725805294117612,-0.016558353823529395,-0.02049686788235293,-0.022468744117647058,-0.02551963764705882,-0.02844117070588234,-0.031790848470588204,-0.03517879329411763,-0.03866257917647059,-0.04084109235294117,-0.041100803470588226,-0.03977831700000001,-0.03863894405882354,-0.03971972076470588,-0.04166151100000001,-0.04331790111764708,-0.044515031941176494,-0.044511361176470594,-0.04374385147058824,-0.0427435028235294,-0.04177087676470587,-0.0407258035882353,-0.03905296947058826,-0.036871067647058844,-0.033984314,-0.030866069294117657,-0.028766793647058836,-0.027441975588235287,-0.026691062235294105,-0.024969550882352934,-0.021757689764705872,-0.018896333882352935,-0.01592054611764706,-0.013531269941176469,-0.01218555129411765,-0.010602762882352942,-0.009237460764705885,-0.007314482588235291,-0.005658112235294124,-0.004192333705882352,-0.003047150999999998,-0.0025149721764705785,-0.0020613246470588195,-0.0016690243529411744,-0.001345711411764705,-0.0009756955294117631,-0.0007368127058823559,-0.0005458447647058717,-0.0003662522352941011,-0.00016678564705881888,0.0003354046470588276,0.0008465981764705852,0.0011281986470588132,0.0011251474117646987,0.0008506915882352944,0.0005182018235294211,0.00013989817647058062,-0.0001553343529411763,-0.00031442888235293925,-0.00042531135294117395,-0.0006081186470588279,-0.0008736964705882352,-0.0011018802941176464,-0.0012935473529411823,-0.0014910148823529534,-0.0016143582941176501,-0.0017361948823529302,-0.0019404431176470588,-0.002046900882352931,-0.002024852823529405,-0.0017566468823529344,-0.0014222708235294146,-0.0010725840000000014,-0.000689348882352947,-0.00033923652941177107,-7.71914117647099e-05,0.0001237258823529458,0.0003390580000000032,0.0005452620000000047,0.0006604703529411657,0.0007695658823529405,0.0008561503529411693,0.0009491451176470433,0.0008757895294117662,0.0007377912941176484,0.0006223287058823579,0.00040781823529412176,0.0001747481176470611,-5.542676470587232e-05,-0.0003238137647058742,-0.0006879394117646973,-0.0010829317647058703,-0.00149275835294118,-0.0017007399999999992,-0.0018373962352941225,-0.0019370497058823419,-0.0019593026470588124,-0.00193732688235293,-0.0014635229999999944,-0.0009373778823529369,-0.00038975082352941254,-0.00015659847058822896,0.0001095555882352911,0.00047666799999999954,0.0007959948235294126,0.0011555880588235354,0.0015584759999999961,0.0020893299999999865,0.002793630411764704,0.0034713237647058803,0.0039874217058823505,0.004440462529411764,0.004842570941176461,0.0051646017058823435,0.004899315882352928,0.004090524705882344,0.003314617764705874,0.0028866161176470395,0.0026791677058823488,0.0023411221764705822,0.0019514518823529406,0.0015955308823529385,0.0011665567058823517,0.0007320507058823505,0.0002077852941176489,-0.0004705258235294177,-0.0010568653529411665,-0.0015776054117647084,-0.0020765811176470597,-0.0025442392941176506,-0.0028794842941176346,-0.002511218999999988,-0.002000727352941163,-0.0016013396470588165,-0.0014067659411764605,-0.0011718256470588176,-0.0007860399411764724,-0.00049085835294118,-0.00012852917647059037,0.0002106325294117667,0.0005387571176470596,0.0008665691176470633,0.001191621470588232,0.001522945647058828,0.001849300294117652,0.0021662846470588346,0.002471130941176472,0.002573517529411755,0.002504127647058818,0.0024007632352941247,0.0023118993529411755,0.0022297214117647096,0.002092009058823535,0.0019351260000000023,0.0018127510588235307,0.0016724252352941157,0.0015991043529411733,0.0015424650588235292,0.0015003397647058783,0.0014502327647058846,0.0013706104705882363,0.0013006022941176379,0.001293027588235289,0.0012119670000000013,0.0010409898823529329,0.0008936148235293914,0.0007276268823529289,0.00047234294117646375,6.91678823529357e-05,-0.00025649764705882455,-0.0005755867058823555,-0.000881482764705871,-0.0011994999999999992,-0.0015121840588235291,-0.0018399595294117596,-0.0021775982352941203,-0.00254609388235294,-0.0029182171176470595,-0.0033582057058823486,-0.00376875135294117,-0.003922916294117645,-0.003874360999999993,-0.003816520176470592,-0.0037018747058823534,-0.003360413705882352,-0.0029249347058823566,-0.0025782353529411745,-0.002229182882352944,-0.0019664412941176462,-0.0017312183529411829,-0.0014928569411764778,-0.0012498975294117642,-0.0009360739411764657,-0.0005728029411764604,9.376888235294867e-05,0.0007663919411764683,0.0012395207058823465,0.0014548696470588277,0.0016741901176470717,0.0018895037058823394,0.002009577882352939,0.0019181704117647094,0.0019649322941176425,0.0020454470588235213,0.0022047118235294094,0.0024564998823529346,0.002735671588235296,0.0030408111764705856,0.0033518226470588136,0.003616063823529414,0.0035837983529411754,0.0033002415882352892,0.0031771656470588328,0.0032594421764705825,0.0034265249411764634,0.0035675147058823603,0.003760209529411758,0.004073591117647046,0.004390923176470586,0.0046274865294117715,0.004824346470588235,0.004926759823529414,0.004981522588235289,0.004997400764705881,0.004955968235294109,0.004894026058823525,0.00515427176470587,0.005910674647058828,0.006640035823529414,0.007136908882352945,0.007255002352941187,0.007342230647058828,0.007408755823529421,0.007413310294117646,0.007302807058823538,0.007224082647058816,0.00715759082352941,0.007110269823529414,0.007050803588235295,0.007014631117647059,0.0069820937647058975,0.006962165999999999,0.00660339329411766,0.00567604729411765,0.004491962470588244,0.0034059568823529493,0.002705209882352941,0.002332885941176484,0.002026651529411762,0.0017514191764705991,0.0015227560588235226,0.0013363557647058863,0.001174470176470585,0.0010035575294117666,0.0008640632941176521,0.0007634775294117629,0.000669063529411755,0.0005907426470588145,0.0008227378823529308,0.0014360549999999986,0.0023147015882352823,0.0031658274117647017,0.0039021281176470565,0.0043602928823529286,0.004743095411764708,0.005059061705882349,0.005331290058823532,0.005535301470588241,0.005695730647058833,0.005821690470588246,0.005942158294117643,0.006018888235294111,0.006109138411764713,0.006180564117647058,0.00593755441176471,0.005371010411764694,0.004767652764705886,0.004180272235294116,0.0036496368823529454,0.0031256737647058774,0.0026026922352941143,0.002125542294117655,0.0017123862352941346,0.0013591564705882492,0.0010523126470588229,0.000800759764705887,0.0005763743529411877,0.0003690764705882518,0.0001570685294117677,-4.3242823529403285e-05,-0.00011365288235294646,0.0003242475882353074,0.0008934802352941126,0.0015320727647058843,0.002019507470588225,0.0024385415294117807,0.0027959445882352815,0.003186684411764708,0.0035807544117646833,0.003966096529411767,0.004335499352941183,0.004683692941176473,0.005020295117647067,0.005349494705882356,0.005661474176470581,0.005968097588235292,0.006136843117647062,0.00597089117647058,0.005484810294117633,0.00479576558823528,0.004145549470588233,0.0036739548235294045,0.003341758764705896,0.0030365909999999913,0.002680363000000005,0.0022836845294117586,0.001853035470588224,0.001532931411764707,0.0013188896470588268,0.0010397851176470602,0.0007746503529411919,0.0005411771176470626,0.000977857352941175,0.0013791073529411807,0.0019308332352941243,0.002441812058823545,0.0029866845294117816,0.0033888569411764657,0.003741048941176481,0.004032389411764703,0.004366331176470589,0.004726245294117637,0.005094189352941175,0.0053783310588235295,0.005457613411764692,0.0054962798823529335,0.005596220176470559,0.005669804235294118,0.005069206352941197,0.003967993764705899,0.003086812000000022,0.002444828470588231,0.002034969058823527,0.0017283345882352918,0.0014506763529411604,0.0011558978823529298,0.0008471231764706072,0.0005125296470588347,0.00017527288235295868,-0.00016811352941177582,-0.0004310884705882312,-0.0006159593529411894,-0.0008716617058823484,-0.0011273704705882237,-0.0013879042352941268,-0.0012238057647059042,-0.001337251058823527,-0.0014110769411764673,-0.001623028705882379,-0.0018412396470588316,-0.002054394000000001,-0.002227172823529397,-0.0024013434117647198,-0.0025459902352941294,-0.002675976705882363,-0.002799350764705902,-0.0029193293529411884,-0.0030014120588235105,-0.0030562135294117526,-0.00308717647058826,-0.0030796438823529615,-0.0027971662352941074,-0.0021561603529411943,-0.0014775929411764976,-0.0009485143529411738,-0.0005161387058823519,-0.00019990105882354559,3.740835294116507e-05,0.00022368482352939922,0.0003725316470588186,0.0005224872941176351,0.0006824107647058764,0.0008537639411764775,0.0010340475294117607,0.0011805498823529437,0.0013046192941176676,0.0010969616470588445,0.0010568375294117555,0.0008233134117647117,0.0005317095294117835,0.00037254176470588596,0.00028680670588235313,0.0002643387058823693,0.0002926557647058986,0.00035195129411765,0.0004712307058823556,0.0006346868235294345,0.000772532411764712,0.0009083071764705852,0.0010212471764705772,0.0011289174705882282,0.0012237335882352846,0.0016260351176470428,0.0021350674705882394,0.002378987470588234,0.0024913215882353124,0.0025025578235294277,0.002432792294117664,0.002321459352941188,0.002209825823529396,0.002115681470588243,0.0020056455882352803,0.0018501402941176193,0.0016882635294117737,0.0015261375882353045,0.001359239941176496,0.0012058485294117738,0.0010858757058823526,0.0007720715882353069,0.00022016152941176093,-4.6141176470601564e-05,-0.00022265823529413198,-0.0002999182352941415,-0.00033104588235294274,-0.0002931949411764667,-0.0002589302352940942,-0.0002236861176470456,-0.00025349023529409875,-0.00029347141176469527,-0.0003295055294117444,-0.00038640252941177233,-0.0004215045294117953,-0.000447514294117643,-0.0004771711176470711,-0.00029870276470589374,3.5491411764690395e-05,0.00023416888235297528,0.0003285912352941206,0.0003447553529412062,0.00031515947058824434,0.00024977441176469994,0.0001758490588235212,0.0001070525882352763,6.917729411763662e-05,0.00010425176470589548,0.00017294676470586134,0.0002655038235294116,0.0003628961176470741,0.0004371757647058522,0.0004950587058823591,0.0006302998823529554,0.00045977435294121405,0.00037290641176471184,0.0003143645882353052,0.0002820404705882462,0.00028511929411764725,0.0002557119411764619,0.0004704019999999809,0.0006815555882352942,0.0009165749999999889,0.0011639358235294023,0.0013960790000000084,0.0016398792941176438,0.0018744454705882235,0.00213415788235298,0.002422015882352954,0.0026769189411764704,0.002958127764705859,0.0032918138823529036,0.0036541868823529305,0.004056821058823504,0.0044909855294117534,0.004953345235294129,0.005242506117647053,0.00531070488235294,0.005366253352941205,0.005357114823529394,0.005291139882352927,0.0051926910588235425,0.005062919529411791,0.004914009588235277,0.004724909823529411,0.004035831588235297,0.003536193000000007,0.002874225352941198,0.002226061235294119,0.0015376702352941224,0.0008575983529411774,0.0001774471764705715,-0.0005080137058823403,-0.0009395990000000132,-0.0013386080588235483,-0.0017188791764705807,-0.0020460882941176345,-0.0023431812352941173,-0.0026170950000000137,-0.002882754999999987,-0.0031208502941176414,-0.0028773808823529534,-0.0023360520588235206,-0.0018869050000000082,-0.0013816349999999922,-0.0008526387647058847,-0.00035539899999999236,0.0001528668823529561,0.0006189904117647194,0.001035923352941212,0.0013781471176470689,0.0016690973529411984,0.001918388470588242,0.002148024705882351,0.002359929647058806,0.0025687751764705696,0.00276760105882351,0.003107859529411755,0.0029170559999999873,0.002922772470588239,0.0028744554117647036,0.002792020117647065,0.002683554529411769,0.0025286789411764626,0.0022372242352941135,0.001986103411764681,0.0018117402352941236,0.0016719994117646853,0.0015714379999999806,0.0014849815294117608,0.0014096656470588415,0.0013487309411764764,0.0012975797647059029,0.0010686336470588365,0.0007636204117647122,0.0005204921764705855,0.0002559921764705847,-8.138261029425053e-06,-0.0002380192470588377,-0.00041423136134453864,-0.0004051244570135726,-0.00026425731862743385,-0.00017773366310160077,-0.00013752626470588114,-0.00010073502614378615,-0.00013086008496733526,-0.00015794032026145155,-0.00019343620261438876,-0.0002383950261438117,-0.0002739267908496851,-0.00013518355555557082,-7.172767320262619e-05,4.128797385608007e-06
pNuLoCRank	Medium
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
