UniprotID	Q684P5-2
pNuLoCScore	0.3348141188888889,0.334138937,0.3318723563636364,0.3305951891666667,0.3284483084615385,0.3266759764285715,0.319861764,0.30895335562500004,0.3055129747058824,0.29167401235294116,0.28182810058823526,0.2739869023529411,0.2725857452941176,0.27360589294117643,0.26234818235294116,0.2532031935294117,0.2464878947058823,0.23850437764705876,0.23127630647058817,0.22496963352941174,0.21918760117647057,0.21504652882352943,0.2111445629411765,0.2117867717647059,0.22290904823529414,0.22833828117647056,0.23622452999999996,0.24457604176470588,0.2538214005882353,0.26350702176470586,0.2730629735294118,0.28161150058823525,0.29114837352941175,0.30013132352941174,0.3091138376470588,0.31797446941176466,0.32699295352941177,0.3351420417647058,0.3430690694117646,0.35043756588235286,0.3577241752941176,0.35884187117647054,0.35950578470588235,0.3604772982352941,0.3601667982352941,0.3590948823529412,0.35781816117647064,0.357371665882353,0.3573615817647059,0.35717207588235295,0.35708999882352943,0.3566286494117647,0.35684277117647056,0.35735734529411767,0.35788612352941174,0.35805445235294114,0.35376507235294113,0.3451685311764705,0.3393915982352941,0.33675285999999993,0.3375506223529412,0.33552740176470586,0.33415531882352945,0.33381540470588233,0.33211924823529415,0.33101301294117647,0.33059820647058824,0.3294659041176471,0.3299840829411765,0.33086036647058825,0.33161744529411763,0.33242593294117645,0.33381469823529414,0.33890965,0.3491887576470588,0.35730699588235293,0.36249324352941176,0.36266816235294114,0.36608305058823526,0.3698417705882353,0.37298727176470586,0.37666803529411763,0.3792086494117647,0.38117845529411765,0.3843339829411765,0.3861636535294118,0.38731441941176475,0.38854343882352943,0.3838873976470588,0.3710256694117647,0.35667760705882356,0.3461630435294118,0.338477185882353,0.3326824576470589,0.3293343352941177,0.32671608529411766,0.32399691941176473,0.32148472882352935,0.3190184952941177,0.31795901941176474,0.31660921823529414,0.31520209764705887,0.3133982811764706,0.31200567117647054,0.3106451341176471,0.3151473935294118,0.326010524117647,0.3383595217647059,0.34814970352941177,0.35502963823529415,0.3600692823529412,0.3640414370588236,0.36782148000000003,0.3722290470588236,0.37705338764705887,0.38217822176470595,0.38738381882352946,0.392776565882353,0.39824152705882354,0.4043816994117647,0.41629965705882355,0.42813346823529413,0.43744730764705886,0.4467109629411765,0.4554161311764706,0.46373550705882355,0.47112615058823526,0.47777243294117655,0.48352380764705893,0.4894727982352942,0.4948195464705883,0.49971159764705886,0.5050966958823531,0.5090308223529412,0.5128840311764704,0.5162990388235292,0.5197421447058823,0.5170045652941176,0.5140659164705881,0.5136283811764706,0.5141152776470588,0.5165836935294117,0.517660874117647,0.5194794035294119,0.521945185882353,0.5250162700000001,0.5267350011764707,0.5277068923529412,0.5282014017647059,0.5283153547058823,0.5290764458823529,0.5297244747058825,0.5317285441176471,0.53411232,0.5373376788235293,0.5401179729411766,0.5415861435294118,0.5418902494117647,0.5420601682352941,0.5419054152941176,0.5414706976470589,0.539720585882353,0.5389013488235295,0.5388563929411765,0.539354978235294,0.5402523605882353,0.5413094570588237,0.5418617688235294,0.5424243311764707,0.5411895194117647,0.5392324952941178,0.536405054117647,0.5339582188235295,0.5321551305882354,0.53114188,0.5299500711764705,0.5289401652941175,0.5277582964705881,0.5271553511764706,0.5254045429411764,0.5231995323529413,0.5206351941176471,0.5176903329411765,0.5149207294117647,0.5097675529411766,0.5028808135294118,0.49746710588235304,0.4918693111764706,0.4860891111764706,0.4795991935294117,0.4730361605882352,0.46747710705882345,0.46164190352941176,0.4551912117647059,0.4492223852941177,0.4442931317647059,0.4397756188235294,0.43552591647058825,0.4317853652941177,0.4282118129411765,0.4245151052941177,0.42333943705882354,0.42383920941176473,0.4234202835294118,0.42266793647058826,0.4225211264705883,0.4235572394117647,0.42537847705882353,0.4267718517647059,0.42842885882352943,0.43069238000000004,0.4329575529411765,0.43465092941176475,0.43622641647058824,0.43787171470588243,0.43915120764705895,0.4326490523529413,0.42154420000000004,0.4106333335294117,0.3992323982352941,0.3879346011764706,0.37740601117647066,0.3667673535294118,0.35571285529411767,0.3443901711764706,0.33309801823529417,0.32190505588235296,0.31034987588235297,0.29905561588235297,0.28813260588235295,0.27725326117647053,0.2662038964705881,0.25529309882352935,0.2521684588235294,0.2532939947058824,0.2544412805882353,0.2559989211764706,0.25724117941176466,0.2581779005882353,0.25883890235294116,0.25960217823529413,0.26033743411764704,0.2607080811764706,0.2610815264705883,0.26167929470588236,0.26198349470588234,0.26201688882352936,0.2619792817647059,0.263580944117647,0.2644316782352941,0.2658261535294117,0.26781042705882346,0.2700733682352941,0.27225621823529406,0.27427825235294123,0.27607284470588234,0.27793831647058825,0.27961491294117646,0.28155824588235295,0.28390518117647057,0.2861575388235294,0.28854942999999994,0.29086423,0.29306736,0.29495401352941175,0.29507156764705883,0.29579386705882355,0.2958634417647059,0.29567492117647065,0.2951209523529411,0.29453796411764704,0.29411838529411766,0.29402785823529415,0.2937699129411765,0.2934404111764706,0.29285631529411765,0.29206204,0.29124006647058825,0.2904632652941177,0.2897203217647059,0.28656142411764707,0.2835884005882353,0.28052999529411765,0.27806519470588237,0.27613174588235295,0.2744994652941177,0.27305803588235295,0.27211076058823525,0.27145667294117654,0.27086303882352947,0.2703526388235295,0.2694808088235294,0.26895841882352944,0.26867445,0.2682959894117647,0.26796031117647057,0.2677750547058823,0.27022695176470585,0.2727607576470588,0.27510016823529404,0.27695639000000005,0.27842736058823525,0.2794149294117647,0.2802550494117647,0.2808156994117647,0.28121891294117646,0.28160910411764706,0.28188316294117655,0.2824655688235294,0.2827442147058824,0.2829333235294118,0.2831799311764706,0.28504099588235293,0.28568969235294117,0.28545889529411766,0.2842741952941176,0.28339823470588227,0.28269810352941177,0.28211262294117645,0.2821017835294117,0.28233702529411764,0.2826924329411764,0.2831085082352941,0.28367612117647056,0.28466892058823534,0.28628949176470586,0.28846749294117646,0.2905314976470588,0.29243290352941176,0.2928389094117647,0.29480059117647056,0.2978573582352941,0.3015764258823529,0.30531455588235296,0.3089710635294118,0.3123717905882353,0.31527737647058823,0.3177396235294118,0.31990305882352943,0.32179560294117643,0.32311389294117643,0.324270274117647,0.325038704117647,0.32542173176470585,0.3272931388235294,0.32906093470588227,0.3307271335294117,0.331641164117647,0.33198534058823526,0.3326499194117647,0.33339564352941176,0.33418170647058826,0.33492553235294115,0.33564339,0.336588245882353,0.33766010235294125,0.33888738294117643,0.3403207747058823,0.3415416252941176,0.34273463705882345,0.34359483588235284,0.34293268882352934,0.3424657164705882,0.34184837529411766,0.3415356194117647,0.34145509529411766,0.3413622458823529,0.3410827441176471,0.3406552411764706,0.3403770752941177,0.3401084388235295,0.3397565017647059,0.33935973117647056,0.3390341429411764,0.3388718535294117,0.3385900029411764,0.33482203764705876,0.331885704117647,0.32964119235294115,0.32776300294117644,0.32619305117647057,0.32449093647058824,0.32295149588235295,0.32174283352941174,0.3209394376470588,0.32025995823529413,0.31969761117647055,0.3192384082352941,0.3188082258823529,0.31837240058823524,0.31802592882352937,0.31791543588235294,0.31789841235294114,0.32138802411764705,0.32436821058823534,0.32678869529411764,0.3290766070588236,0.33107695000000004,0.33312372470588236,0.33506148705882355,0.33649446,0.3374296923529411,0.3382588235294118,0.33896566588235305,0.33959783235294116,0.34021022647058824,0.3408704847058823,0.3414011694117646,0.34045493,0.3390563864705882,0.3379594611764706,0.33662009058823533,0.3347196441176471,0.3327073352941177,0.3309746864705883,0.3295121735294118,0.3282782488235294,0.32736335294117647,0.3266337852941177,0.3255972411764706,0.32346871058823534,0.32128098117647064,0.3193563629411764,0.31759481235294124,0.3157778911764706,0.31520491882352936,0.3151224117647059,0.31471689294117644,0.31433662941176466,0.31467438941176473,0.3151365794117647,0.3153558311764706,0.3154285794117647,0.3152403864705882,0.3149012376470588,0.31445700941176463,0.31428824764705876,0.3151725805882353,0.3162477070588235,0.31713868411764706,0.3184880747058823,0.3204007005882353,0.3229073629411765,0.32574949823529414,0.32858729235294115,0.33150867647058824,0.3340903076470588,0.3364706364705882,0.33877050647058826,0.34103131411764714,0.3432256470588235,0.34535672529411765,0.34748840823529414,0.3495242958823529,0.35145876294117645,0.3531878323529411,0.35480437705882345,0.35578967117647053,0.3563307017647059,0.3563269088235294,0.35587064764705884,0.35540068882352943,0.35502134999999996,0.35480627352941174,0.3546172164705882,0.3544912135294117,0.3543397635294117,0.35423125411764694,0.35414508058823524,0.3540573305882353,0.3539947194117647,0.3540984205882354,0.35485243882352946,0.3552075594117647,0.35481920294117647,0.3544586635294118,0.35400879764705884,0.3534384211764706,0.3529668058823529,0.3524853105882353,0.35197906764705883,0.3515623311764706,0.35118055941176474,0.35083203,0.3503904429411765,0.3500658370588235,0.3497723347058823,0.34941679294117645,0.3490429841176471,0.34801743,0.3474898170588236,0.34772427000000006,0.3478281552941177,0.34791065823529416,0.3482894688235294,0.34867460294117647,0.3490937135294118,0.3495387976470588,0.3499156517647059,0.35022094411764704,0.3505007770588235,0.35085871,0.35112845117647057,0.35136055,0.35254191941176466,0.3532964105882353,0.35391973882352934,0.3543135217647059,0.35479094294117647,0.35541524058823526,0.3561619376470587,0.3569099476470588,0.35751458941176467,0.3582036570588235,0.35890845705882346,0.35959368941176467,0.3601674347058824,0.3606873370588235,0.36116726294117646,0.36152208352941173,0.3619168117647059,0.36150628999999995,0.36167973705882356,0.3620700211764706,0.36262996000000003,0.36297106176470584,0.36311927352941176,0.3631397382352941,0.36305291058823524,0.36299134764705887,0.3627252164705882,0.3624428847058823,0.3621630123529412,0.36200677647058815,0.3619046029411765,0.3618602152941176,0.3611257417647059,0.35994875705882357,0.36658636705882364,0.3780644552941177,0.3866907335294118,0.3937801376470589,0.39944014,0.4042592717647059,0.4087282011764706,0.41273182588235297,0.41623632647058817,0.4196098935294117,0.4227024352941176,0.42554022176470585,0.4282828417647058,0.4308746429411765,0.4332145282352941,0.43622088705882356,0.43954312882352947,0.4349822447058824,0.42539728705882357,0.41851050882352947,0.4130719323529412,0.4090505988235294,0.40566641764705885,0.4027959017647059,0.40042321941176473,0.3985308329411765,0.3968360294117647,0.3953733035294118,0.3940792623529412,0.3928832323529412,0.3895788047058823,0.38701871176470587,0.3849651764705882,0.38331603352941174,0.3819639470588236,0.380733685882353,0.37970669411764707,0.3788045723529412,0.3780004311764706,0.37751703941176473,0.37689210352941177,0.37611592705882346,0.37525813764705873,0.37441640823529404,0.37359811823529404,0.37281217882352935,0.372025674117647,0.37347996999999994,0.3744228464705882,0.3749758488235294,0.37523776882352944,0.37524081823529404,0.3751429352941176,0.37498601352941163,0.3747402164705882,0.3743436005882353,0.3739112717647059,0.3734864400000001,0.3731541682352941,0.37300810882352947,0.37278718882352946,0.3725543982352941,0.3722027829411765,0.3704891388235294,0.36867348294117647,0.3664868923529412,0.364296974117647,0.3624946417647058,0.3609595764705882,0.35956719117647057,0.35827270294117647,0.3570931882352941,0.3560061588235294,0.3549763852941176,0.35398188529411767,0.35313047117647056,0.3523213152941176,0.35162249294117637,0.3509810994117646,0.3504921358823529,0.3514078870588234,0.35245317235294116,0.3538784923529411,0.35532538647058826,0.35638266117647055,0.3571612005882353,0.35775997117647057,0.35820555647058816,0.35859677352941177,0.35902147588235295,0.3593951111764706,0.35971162058823536,0.3599301735294118,0.36011675176470587,0.361216495882353,0.3621070947058824,0.3629906794117647,0.3639034817647059,0.3647612605882353,0.36559972823529413,0.3664192147058824,0.36719085588235295,0.36797279235294117,0.3688344405882353,0.36969896588235296,0.37049088823529414,0.37129071764705884,0.3720922988235294,0.3728702394117647,0.3735500741176471,0.3742047664705882,0.3739097723529412,0.3737643505882353,0.37358489176470594,0.3732945976470589,0.3728960347058824,0.37249780058823534,0.3720975747058824,0.3717486494117647,0.3713999764705883,0.37103867764705883,0.37076512000000006,0.37056369058823535,0.3703808129411765,0.37021169823529415,0.3701050182352941,0.36985442999999996,0.36985089352941164,0.369866468235294,0.3696451999999999,0.3692434188235293,0.3688756858823528,0.36880089176470576,0.36868453117647054,0.3683471529411764,0.36773844058823524,0.367060924117647,0.3663969088235294,0.36579329705882346,0.365234894117647,0.36468734529411756,0.3642097858823529,0.3637379876470587,0.3634669005882352,0.36299695941176463,0.36250656705882345,0.3622949394117646,0.3623315852941177,0.36240153176470585,0.3623130347058824,0.3623173541176471,0.36256581294117646,0.36305535823529406,0.3635746347058823,0.36404327999999997,0.3644243370588235,0.3647435341176471,0.3650687682352941,0.36452667764705887,0.3633809688235295,0.3626810029411765,0.3622794823529412,0.36198537058823527,0.36184179352941176,0.3617902852941176,0.36179743411764703,0.3618381564705882,0.36188820529411764,0.3619672952941176,0.36167041187499993,0.3613674659999999,0.36103100857142856,0.3606353423076923,0.36018022083333334,0.3595847590909091,0.360204265,0.36203634444444444
pNuLoCDScore	-0.0293011441830065,-0.04314010653594774,-0.05298601830065364,-0.0608272165359478,-0.06222837359477129,-0.06120822594771247,-0.07246593653594774,-0.08161092535947723,-0.08832622418300659,-0.09563455935294127,-0.10059604989304821,-0.10562555563725495,-0.10926070728506793,-0.11162944760504206,-0.10871720105882349,-0.09716658386029414,-0.08260392647058826,-0.0633357311764706,-0.045603570588235304,-0.02941086058823522,-0.018764344705882285,-0.01009887117647057,0.010714791176470617,0.02840830705882358,0.04466047882352944,0.061626945882352985,0.07783753117647063,0.09300483588235292,0.1078053523529412,0.12009551294117637,0.13192450647058812,0.13865079411764697,0.13481512705882345,0.13050358999999997,0.12328125470588239,0.11590125647058824,0.1063453976470588,0.09558786058823532,0.08475518764705886,0.07576016529411772,0.06621320823529414,0.057040752352941204,0.04797616117647063,0.03865418000000004,0.029849817647058796,0.022215303529411867,0.01481705411764711,0.00761688647058828,-0.003959102941176462,-0.013673340000000034,-0.02011418647058827,-0.023724438235294187,-0.02261617588235293,-0.023567480588235323,-0.023662842352941194,-0.02355626117647064,-0.025242333529411742,-0.02615906294117648,-0.02649179235294119,-0.027162745294117607,-0.02685868823529408,-0.026496978823529416,-0.026268678235294107,-0.025628519411764694,-0.019950374117646996,-0.006258881176470499,0.009797159411764733,0.020554135882352997,0.02494262117647056,0.02714076058823528,0.03192773176470581,0.03602636588235297,0.04086802352941171,0.045655022352941166,0.048610442941176446,0.051712551176470556,0.05434990000000001,0.055303287058823536,0.055696974117647124,0.05611750588235298,0.050072699411764676,0.032116019411764674,0.007488849411764753,-0.011143952352941133,-0.024016057647058775,-0.029985704705882243,-0.03674871529411755,-0.043125685294117644,-0.048990352352941136,-0.05518330647058828,-0.060190154117647,-0.0632194358823529,-0.06772476470588235,-0.07096155588235292,-0.07391613823529414,-0.07653776764705889,-0.07324226352941171,-0.05587827588235289,-0.030667082941176538,-0.00780352176470589,0.009672517647058787,0.02234718058823526,0.030734947058823514,0.037325351764705916,0.043824560588235306,0.05074431823529424,0.05803489235294118,0.06421920235294121,0.07077460058823531,0.07757446823529413,0.08484324588235292,0.09237602823529417,0.10565452294117644,0.11298607470588234,0.11143678352941183,0.10835144117647061,0.10726642764705885,0.1087058688235294,0.11105686823529404,0.11373099588235297,0.1157023276470589,0.11724375117647062,0.11776615882352942,0.11753337588235291,0.1177128770588236,0.11625425647058818,0.11464250411764687,0.11191733941176452,0.10344248764705877,0.08887109705882351,0.07661860882352922,0.06691741823529407,0.05869914647058816,0.05284818647058814,0.04653472352941179,0.04170697058823536,-0.04009735928104577,-0.052927205163398716,-0.06090396904575168,-0.06748219375163403,-0.073372473751634,-0.07824478286928105,-0.08279879286928106,-0.08520946639869281,-0.08706277992810459,-0.0811379026764706,-0.07570398190374332,-0.06997018606372549,-0.06473048091855206,-0.06012598260084037,-0.05697179203921572,-0.054880831856617684,-0.05409887000000002,-0.04307566705882353,-0.03803092405882351,-0.03344297311764703,-0.028578414294117657,-0.02391696341176472,-0.018633860176470604,-0.015079946294117672,-0.012781057117647071,-0.0107521115294118,-0.008887264764705902,-0.00781184270588238,-0.007126250352941163,-0.006282362764705854,-0.005752035176470577,-0.004886617882352937,-0.0030101502352941067,-0.00030999082352940743,0.003142764764705888,0.006202095294117638,0.00728617647058824,0.0069246223529411816,0.00528775205882355,0.0026126661764705877,0.0006843815882352916,-0.001359014647058801,-0.003585769647058812,-0.0053045811176470475,-0.007147198176470609,-0.00909923694117648,-0.010765490999999988,-0.011699344176470589,-0.01195751476470587,-0.013788820882352948,-0.015850416411764698,-0.01802668405882353,-0.01853923229411765,-0.018253243764705898,-0.017557770235294146,-0.01598528705882353,-0.014498003764705891,-0.013539044823529425,-0.01192185864705883,-0.010746641882352956,-0.009384945058823535,-0.008149283941176491,-0.006574646647058827,-0.005180499235294123,-0.004365513941176499,-0.0032275689999999857,-0.001038831470588239,0.0012519063529412011,0.0027801366470588396,0.0037652475294117776,0.004607941941176474,0.005245397823529396,0.005689393470588236,0.006077151352941179,0.0059530571764706,0.005568417470588255,0.0050388618235294586,0.004600208294117683,0.004094479470588247,0.0028905871176470727,-2.9629117647020364e-05,-0.002831793000000013,-0.006036755000000005,-0.009735427117647077,-0.013450564705882379,-0.016741164235294134,-0.019826439705882354,-0.02300057147058822,-0.026108343235294096,-0.028869317352941168,-0.030825173235294115,-0.032361207882352944,-0.033516737647058835,-0.03433170776470589,-0.03530501070588236,-0.03590749100000001,-0.03486755041176473,-0.032260344764705885,-0.029566202647058837,-0.02698685982352942,-0.024315192352941176,-0.021591676352941173,-0.01909019988235293,-0.01662587588235294,-0.014023809411764718,-0.011539117294117648,-0.009377947529411776,-0.007585295764705881,-0.005836977470588249,-0.004288022529411767,-0.002800435000000004,-0.0013534848823529497,-7.821058823528904e-05,9.693764705882152e-05,9.587494117646589e-05,0.00028697176470588587,0.000635822294117655,0.0008972025882353005,0.0012733934117647103,0.0017052805882352973,0.002129270823529414,0.0025040116470588167,0.0029185381764705864,0.0032987144705882224,0.0035481108235294115,0.0037906899999999924,0.004011537352941179,0.004179395411764715,0.004436738647058833,0.00456375617647059,0.004443905941176489,0.004188233352941169,0.0036842967647058786,0.0030802555294117545,0.0024246076470588115,0.0018017143529411722,0.0012318078823529283,0.0007595835294117656,0.000327318000000007,-0.0001357787647058642,-0.0005295808823529424,-0.0008977655294117592,-0.00126100458823529,-0.0015951241764705915,-0.00133782288235295,-0.001322656235294123,-0.0011028632941176494,-0.0009098281176470602,-0.000869334411764712,-0.0006390172352941162,-0.0003185809999999914,-4.71599411764681e-05,0.00021818747058825055,0.0005180333529411774,0.0008164617647058864,0.0011779738235294102,0.0014605623529411887,0.0017138672352941184,0.00198877635294116,0.002222213823529412,0.0019007182941176495,0.001171691705882362,0.0006593401176470601,0.0002849527058823645,0.00021522511764706515,0.00029858723529413433,0.00022402135294118108,0.00015449982352941372,0.00010021464705882444,-1.3860882352938197e-05,-0.00023961176470588957,-0.000538027411764716,-0.0008140407647058978,-0.001016547823529411,-0.001225885764705871,-0.0013976248235294184,-0.0007120318823529495,0.00037120029411764205,0.0012616721764705865,0.001957821058823521,0.0026614590588235204,0.0033185234117646817,0.004397052529411749,0.005807615117647047,0.006897893235294113,0.007826121000000012,0.008888465294117652,0.010201512823529428,0.01160907858823531,0.01277651500000003,0.013994771941176466,0.015259230705882365,0.015554822470588252,0.015096064470588241,0.014693411117647062,0.014376155588235302,0.014012096764705877,0.013215114058823536,0.012026260235294121,0.010255421411764713,0.00856955435294117,0.007331804705882322,0.006189908705882333,0.004763788411764683,0.003063342941176453,0.001471965294117611,5.714047058824612e-05,-0.0014123124117647046,-0.002146534411764711,-0.0024164826470588346,-0.002703448764705879,-0.0028111911764705927,-0.0028089285294117666,-0.002513632058823531,-0.002080134882352938,-0.0014864962941176368,-0.0006747824705882338,-0.0003405642352941052,-0.00020907282352940204,-7.582352941154502e-06,0.00040153823529413823,0.0009316538235294158,0.001266728294117614,0.0016188056470587964,0.0013163964705882325,0.0007532223529411741,0.0007172182352941092,0.000552628235294117,0.00022360852941176457,-0.0002097597058823425,-0.0006632652352941137,-0.0008876967647059031,-0.0011893594117647066,-0.0013251479411764688,-0.0013162687647058774,-0.0012631127647058926,-0.0011915797058823507,-0.0011884381764705881,-0.0012794099999999808,-0.0013875574705882188,-0.00088225770588235,0.0005603540588235284,0.0013247899411764769,0.0019350934705882339,0.002547751352941177,0.003103247235294107,0.0035135762941176374,0.003827822705882375,0.0042839750588235526,0.004792516823529436,0.005196597647058834,0.005606917882352944,0.006022856588235273,0.006502811176470585,0.007038108470588222,0.007573674470588224,0.0075504988823529295,0.006541679705882347,0.005357016411764712,0.004475448176470595,0.0037600032352941154,0.0032090853529411767,0.002832765941176471,0.0025402818823529183,0.0021331586470588054,0.0015995183529411566,0.0010635815882352878,0.0005239907647058839,-7.309982352940447e-05,-0.0008047694705882319,-0.0015927426470587897,-0.0023479473529411654,-0.0028752285882353013,-0.0025525352941176277,-0.0017770208235294155,-0.0011541369411764701,-0.0010367139999999803,-0.0020122011764705794,-0.0030085770588235278,-0.0038251835294117464,-0.0044563991176470585,-0.005060259117647042,-0.005622591764705878,-0.006152483529411765,-0.006653675294117645,-0.007135188235294132,-0.00731330882352943,-0.0073712794117647,-0.0077360194117646885,-0.008421319411764702,-0.009386185000000019,-0.010379612411764716,-0.010954871823529416,-0.010134303235294129,-0.00839230523529412,-0.006869652294117665,-0.005738397941176476,-0.0047140220588235415,-0.0036026697058823554,-0.002514967352941183,-0.001391889117647066,-0.0001756614705882148,0.0008693482352941234,0.001603976470588242,0.0029834243529411886,0.0044694167058823425,0.006174774058823551,0.007893039941176475,0.009540156411764714,0.010836927588235304,0.011064130176470593,0.011140960764705887,0.011281675235294122,0.011579849705882356,0.011845890294117645,0.012106582294117652,0.012395413823529405,0.012499544411764693,0.012489928235294101,0.012724411470588226,0.012376804470588212,0.011390011882352946,0.010488721294117626,0.009495680705882359,0.008549349176470572,0.0076205777647058714,0.006758015705882345,0.006038439823529432,0.005675121000000005,0.005433276823529398,0.00509324270588235,0.00459543452941176,0.00399042688235296,0.003407376529411796,0.002927718647058833,0.0024091624705882275,0.001713618294117647,0.0016815217647058733,0.0016352964705882433,0.0017186188235294025,0.0018434547647058763,0.001756818882352948,0.001811836117647056,0.0018628393529411535,0.0016284858235294103,0.001284954352941195,0.0008229117058823759,0.0005676881176470694,0.0004768857058823628,0.00046715723529409947,0.0003990439411764718,0.00041053711764706124,0.0006314818823529439,0.0010490760588235393,0.0013988731176470676,0.0015956754705882398,0.001663177235294147,0.0018779065882353063,0.002118182000000024,0.0022191534705882643,0.002381434058823531,0.0027300346470588155,0.003169597882352909,0.0036142291176470553,0.0038734462352941063,0.0041275368235293985,0.004434924470588242,0.004646938352941193,0.005308875705882371,0.005254132705882347,0.005428863882352933,0.005767352117647048,0.006192591823529395,0.006507485647058817,0.006631122117647048,0.0068139747647058685,0.006917493352941187,0.006910647823529403,0.006952539588235315,0.007015501058823523,0.007173379235294125,0.007385363352941182,0.007481214529411764,0.007476225117647048,0.006954177470588213,0.006406779294117662,0.0060550381176470575,0.005267603705882362,0.004442412529411771,0.0037452604705882353,0.003243030764705876,0.0028148181176470555,0.0025731068823529324,0.0023481112352941175,0.0020154314705882054,0.0018186708823529352,0.001927378823529391,0.0017347129411764556,0.0015621923529411524,0.001451831176470575,0.0008122205882352823,0.0011000843529411636,0.000984413705882356,0.001158299058823531,0.0014677269999999881,0.0017733217647058902,0.0018874641176470641,0.0020072568235293964,0.0021101706470588177,0.002101604764705889,0.0022010247647058917,0.002105978588235302,0.0014313874117647257,0.0006671680000000096,0.0002241921176470707,-0.00015954670588233522,6.924211764708366e-05,0.0004815344705882407,0.0005420668823529345,0.000670876470588222,0.00084268876470589,0.0010012784117647,0.0011837559999999941,0.0013428950588235539,0.0014380029411764778,0.0014980676470588289,0.0015656603529411867,0.001591006294117639,0.001877901882352928,0.0025308738823529436,0.002884697058823535,0.003218892941176471,0.003954189999999996,0.00414249558823529,0.004733607352941177,0.005297510941176475,0.0055539645882352745,0.005653807529411747,0.0057790772941176405,0.005911091117647038,0.006063704705882342,0.006292782058823526,0.006526667352941162,0.006759708176470577,0.0069885958235294116,0.007237183235294112,0.007507053352941176,0.0077500068823529444,0.00752770747058823,0.006841246588235303,0.005983968058823563,0.00513297041176472,0.00446126594117649,0.004074072705882351,0.003859963294117655,0.0035530794705882357,0.003203910882352945,0.0028522297058823365,0.0023781711764706004,0.0018401794117647308,0.0012342823529411934,0.000581353823529418,-6.938417647057993e-05,-0.0007196794705882498,-0.0012554791176470764,-0.0013179150000000445,-0.0013114494117647535,-0.0013449282352941266,-0.0013921878823529438,-0.0015463199411764605,-0.001804443176470591,-0.0019809158823529266,-0.0020545572941176315,-0.0020957784117646983,-0.002057801647058821,-0.0018845337647059174,-0.0015951370000000104,-0.0012154569999999754,-0.0008026366470588187,-0.0004033939411764581,-0.00013856547058821445,-1.3173411764655363e-05,4.68301176470981e-05,0.0001961998235294471,0.0005039488823529725,0.0008224873529412008,0.0010416000000000175,0.0011800380000000082,0.0012464098235294013,0.0012809141764705961,0.0013040077058823485,0.0012629033529411998,0.0011759587058823434,0.0010395937058823301,0.0008873033529411545,0.0007591667647058598,0.0009579411176470348,0.0013801972941176327,0.001956046411764681,0.0025052157647058454,0.0028438619411764454,0.0031888211176470393,0.0035568660588235212,0.003967537235294097,0.004325079823529393,0.004681384529411747,0.005049793058823526,0.005390219529411766,0.0056958061764706,0.005960801176470604,0.006114661176470609,0.006246957647058848,0.006070356235294158,0.005534074117647073,0.004843580294117675,0.004115577705882376,0.0035438154117647114,0.003030010705882366,0.0025202090588235387,0.00204326941176472,0.0016844900000000107,0.0014156591764706156,0.0011430951176470694,0.0008682278235294244,0.0006182372352941112,0.0004183767058823368,0.0003361649411764561,0.0003660991764705829,0.00028396423529408743,0.00014734517647058132,-0.00020141094117651082,-0.00048029623529415033,-0.0007496121176470694,-0.0009855400588235502,-0.001161773647058842,-0.0013133820000000296,-0.0014493102352941406,-0.0016511714705882419,-0.0018735821764706007,-0.0020445417058823634,-0.0021939502352941315,-0.002321172882352951,-0.0024335522941176524,-0.002620232647058837,-0.002699322176470592,-0.002287513352941181,-0.0012582389999999943,-1.2504882352923352e-05,0.0010794518235294065,0.0019288117647058706,0.0025724778823529443,0.0030905158823529566,0.003508453529411787,0.0038119655882352665,0.0040673235882352915,0.004309409823529425,0.004502716647058841,0.00464711511764708,0.004741103058823554,0.004796491294117675,0.005148819882352967,0.005301307529411783,0.005077469882352997,0.004360601643382367,0.003700132345098056,0.0031983860210084286,0.002849260728506803,0.002599660328431383,0.0024050013689839583,0.002294581941176488,0.002304973751633993,0.0021379102222222057,0.0020075152222222142,0.0018942255163398591,0.0017943375751633822,0.0017108940457516153,0.0013375663986927994,0.0010203611045751376,0.0007236775751633534
pNuLoCRank	Low
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
