UniprotID	Q8N8J6-2
pNuLoCScore	0.47319543999999997,0.475639233,0.48819042090909087,0.5069745358333333,0.5237298330769231,0.537830445,0.5501110086666666,0.561940433125,0.5723577052941176,0.5891407135294119,0.6014049847058824,0.6174648623529413,0.6350448911764707,0.6488589888235294,0.6609488535294118,0.6727775705882353,0.6857434941176471,0.6997538588235295,0.7143275900000001,0.7226465329411765,0.7256151329411764,0.7275925152941175,0.7305780535294119,0.7335688094117647,0.7329944917647059,0.7347815441176472,0.7390953917647058,0.7495863664705883,0.7547985470588235,0.7582382117647058,0.7641718029411765,0.7696534582352941,0.7747895323529411,0.7807079752941176,0.7867033682352941,0.7917130917647058,0.7962750176470589,0.800208711764706,0.8045412823529413,0.8081183882352941,0.8111671911764706,0.8171477970588237,0.8203807847058824,0.8215446317647058,0.8219588417647057,0.8233244470588235,0.8251374788235293,0.825854375882353,0.8260760529411764,0.8267248447058824,0.8264099017647059,0.8253632194117647,0.8246209076470589,0.8236544005882351,0.8228690752941176,0.8220799658823529,0.8225724123529411,0.8231128652941175,0.8212978358823528,0.8185542688235293,0.8154563564705882,0.8135836505882352,0.8126058647058824,0.8122345747058823,0.8115844570588236,0.8103674982352941,0.8095156594117647,0.8089122829411766,0.8081950623529411,0.8066559011764706,0.8054910452941177,0.8044697970588236,0.8035435300000001,0.8013179982352941,0.799577615882353,0.7998198982352941,0.8014490217647059,0.8034177876470587,0.8044659794117647,0.8046593676470588,0.8038221711764705,0.8033416182352942,0.8036970682352942,0.8035808011764706,0.8034569247058824,0.8035803305882352,0.8041129858823528,0.8046262152941178,0.8081849888235294,0.8115639417647059,0.8142544652941176,0.8171691982352941,0.8200893782352943,0.8231756782352941,0.8261134570588236,0.8294112652941176,0.8327549741176471,0.8363753723529411,0.839994564117647,0.8433418317647058,0.8468196894117647,0.8501119747058823,0.8535695364705882,0.8571247835294118,0.8603132505882353,0.8602506682352942,0.8600460094117648,0.8604320564705882,0.8605616176470589,0.8606708376470588,0.860576302352941,0.8605121052941175,0.8600017994117647,0.8594338935294116,0.8589233347058822,0.858324572352941,0.8578344888235295,0.8572702982352941,0.8568841188235294,0.8565089005882354,0.8550374911764707,0.8540715552941177,0.8535668964705883,0.8533299688235295,0.8530702711764707,0.8525827711764706,0.8520014435294118,0.8515638670588235,0.8513200758823529,0.8508869111764705,0.8506262282352941,0.850377034117647,0.8501845576470588,0.8500976088235294,0.8500783558823529,0.8500662711764706,0.8501006747058825,0.8512004505882352,0.8519100405882353,0.8521329523529414,0.852194503529412,0.8523960482352942,0.8528181217647061,0.8533212341176472,0.853689051764706,0.8538442635294117,0.8542193458823529,0.8544589082352942,0.8546655005882354,0.85481173,0.8548849982352942,0.8549537235294119,0.8552329082352943,0.8554882464705883,0.8557315876470589,0.8556471076470589,0.8553683017647059,0.8551997488235293,0.8548789076470589,0.8546496435294119,0.8544623800000001,0.8543464111764707,0.8543049370588235,0.8543416252941176,0.854410295882353,0.854381574117647,0.854448968235294,0.8544823058823531,0.8544662305882352,0.8542260364705881,0.8539211570588234,0.8537043729411764,0.8538305670588235,0.8541136788235293,0.8543786747058821,0.8547629099999998,0.8549574770588234,0.8551362205882352,0.8552626835294118,0.8554104929411764,0.8554297200000001,0.8553812335294119,0.8554211864705884,0.8554108805882353,0.8546341429411766,0.8541139482352941,0.8534069658823529,0.8529270452941177,0.8524640494117646,0.8520921611764706,0.8516929788235295,0.8514284152941177,0.8512709741176472,0.8512373917647059,0.8509964505882354,0.8506570800000002,0.8503624011764707,0.8501725464705883,0.8500097388235295,0.8498699152941177,0.8498202705882353,0.8506374376470588,0.8512485176470589,0.8521781494117647,0.8530140376470589,0.8538961652941177,0.8547576064705882,0.8557498123529411,0.8565315152941178,0.8572857388235294,0.8580614917647058,0.8591196917647058,0.8606491888235294,0.8624818382352941,0.8645036035294117,0.8668362741176471,0.8720166652941177,0.8766935888235295,0.8807425729411766,0.8847153200000003,0.8885935276470589,0.8923608188235295,0.8958783376470589,0.8994131594117648,0.9029316535294118,0.9065404300000002,0.9100582341176471,0.9135018417647057,0.9168563594117646,0.9198864094117648,0.9226754682352942,0.9255414347058825,0.9282424876470589,0.9282472276470588,0.928815495882353,0.9300286058823531,0.9313313094117648,0.9326984188235296,0.9341268152941176,0.9358232647058823,0.9375154229411765,0.9392409052941177,0.9409899935294117,0.9428380982352943,0.9447634335294118,0.9467526000000002,0.9486553176470589,0.9504559588235295,0.9525506252941177,0.9544529994117648,0.9561430505882353,0.9577173664705881,0.9592014752941179,0.9606658188235295,0.9620082311764707,0.9632905552941177,0.9644850294117646,0.9655820982352943,0.9666083370588235,0.9675597841176471,0.9684097047058823,0.9691848947058823,0.9698887729411764,0.9705942552941176,0.971238464117647,0.9712389758823529,0.9712682370588236,0.971320007647059,0.9713376470588235,0.9713358088235295,0.9713218111764705,0.9713081652941176,0.971288948235294,0.971266874117647,0.9712373488235293,0.971206404117647,0.9711802570588235,0.971161615882353,0.971146112352941,0.9711385911764706,0.9711846994117646,0.9712365870588234,0.9712617141176468,0.9712797494117646,0.9713137988235294,0.9713544770588234,0.9714171652941177,0.9714933688235293,0.9715693476470588,0.9716578464705881,0.9717473700000001,0.9718472052941176,0.9719420876470588,0.9720426729411763,0.9721499435294118,0.9722585352941177,0.972384923529412,0.9724677152941178,0.9725677564705884,0.9727195,0.9728782,0.9730297188235295,0.9731740529411766,0.9732976529411765,0.9734131623529412,0.9735300011764707,0.9736383341176472,0.973747245882353,0.9738514752941176,0.9739633988235293,0.9740719194117647,0.9741783229411766,0.9743917664705883,0.9746050547058824,0.9748217447058823,0.9750453811764705,0.975262328235294,0.9754827694117646,0.9757029276470587,0.9759227894117646,0.9761450223529411,0.9763645952941176,0.976583697647059,0.97680163,0.9770227770588236,0.9772436770588238,0.977462424117647,0.977679824117647,0.9778953264705883,0.9780023147058823,0.9780934576470588,0.978167155882353,0.978220258235294,0.9782652205882352,0.9783033517647058,0.9783363341176471,0.9783672258823529,0.9783977517647058,0.9784256341176468,0.9784518711764703,0.9784779429411765,0.9785017447058822,0.9785233270588234,0.9785431705882353,0.9785939352941178,0.9786430705882353,0.9786892147058824,0.9787347564705883,0.9787785505882354,0.9788217482352941,0.9788646005882353,0.97890712,0.9789501405882353,0.9789931664705882,0.9790359311764706,0.9790790694117648,0.9791216970588236,0.9791637600000002,0.9792046205882352,0.9792443352941177,0.9792829347058825,0.9792877523529413,0.9792917147058825,0.9792967670588235,0.979301644117647,0.9793073676470588,0.9793126129411763,0.979317486470588,0.9793221005882353,0.9793257770588234,0.9793287064705883,0.9793314947058822,0.9793338623529413,0.979336485882353,0.9793391894117647,0.9793422741176471,0.9793517829411764,0.9793609829411762,0.9793704888235294,0.9793799658823527,0.9793896399999998,0.9793997688235292,0.9794101482352938,0.9794207088235294,0.9794313264705882,0.9794418058823531,0.9794520311764705,0.979461984117647,0.9794716135294117,0.9794809564705882,0.9794899858823529,0.9794987035294116,0.9795072094117647,0.9795093758823529,0.9795117429411765,0.9795138229411765,0.9795156988235294,0.9795172576470587,0.9795182994117646,0.9795190611764707,0.9795196011764706,0.9795199505882354,0.9795202594117647,0.9795206105882355,0.9795209694117649,0.9795213282352943,0.9795217029411765,0.9795221264705885,0.9795245758823531,0.9795270735294119,0.9795293952941176,0.9795317147058824,0.979534058235294,0.9795363135294117,0.979538445882353,0.9795405194117649,0.9795424664705882,0.9795443564705882,0.9795461970588237,0.9795480264705883,0.9795498147058824,0.9795516164705882,0.9795533958823528,0.9795551458823529,0.9795568752941176,0.979556631764706,0.9795563870588236,0.9795563552941178,0.9795563041176472,0.9795562435294118,0.9795562494117649,0.9795563582352943,0.9795565147058826,0.9795567647058823,0.9795570870588236,0.9795574911764707,0.9795579382352942,0.9795584323529412,0.9795589364705881,0.9795594688235295,0.9795609976470587,0.9795624741176471,0.9795639094117646,0.9795653094117649,0.9795666552941176,0.9795679476470589,0.9795691788235291,0.9795703788235292,0.9795715435294118,0.9795726870588235,0.9795738135294118,0.9795749047058823,0.9795759694117647,0.9795770047058824,0.9795780105882353,0.979579014117647,0.9795799964705881,0.9795799964705881,0.9795800470588235,0.9795801352941176,0.9795802235294117,0.9795803094117647,0.9795804094117647,0.9795805270588235,0.9795806523529412,0.9795807847058823,0.9795809258823529,0.9795810788235295,0.9795812376470591,0.9795813994117647,0.9795815623529414,0.9795817211764707,0.9795820941176471,0.9795824376470589,0.9795827388235293,0.9795830264705881,0.9795832911764706,0.9795835652941176,0.9795838335294117,0.9795840958823531,0.9795843605882356,0.9795846176470591,0.9795848735294119,0.9795851264705884,0.9795853758823531,0.9795856194117647,0.9795858611764705,0.9795860958823529,0.9795863229411763,0.9795863147058824,0.9795863217647061,0.9795863652941179,0.9795864152941178,0.9795864800000001,0.9795865352941178,0.9795865905882354,0.9795866541176472,0.9795867094117648,0.9795867682352941,0.9795868211764706,0.979586868235294,0.9795869129411763,0.9795869576470586,0.9795869952941176,0.9795870829411764,0.9795871852941174,0.9795872876470587,0.97958739,0.9795874900000001,0.9795875900000003,0.9795876882352943,0.9795877941176473,0.9795879058823532,0.9795880182352943,0.9795881305882354,0.9795882458823529,0.9795883611764705,0.9795884764705882,0.979588594117647,0.9795887117647057,0.9795888294117647,0.9795889029411765,0.9795889617647059,0.9795890264705882,0.9795890994117646,0.9795891664705882,0.9795892335294117,0.9795892964705882,0.979589345882353,0.9795893894117647,0.9795894311764706,0.979589465882353,0.9795894941176471,0.9795895223529412,0.979589557647059,0.9795895847058825,0.9795896435294118,0.9795897023529413,0.9795897552941177,0.9795898223529411,0.9795898835294118,0.9795899429411764,0.9795900023529412,0.9795900617647061,0.9795901211764706,0.9795901805882354,0.9795902400000001,0.9795903011764707,0.9795903694117648,0.9795904435294119,0.9795905176470591,0.9795905847058826,0.979590657647059,0.9795906988235297,0.97959074,0.9795907811764705,0.9795908158823528,0.9795908505882351,0.9795908788235292,0.9795909070588232,0.9795909352941173,0.9795909635294116,0.9795909917647057,0.9795910199999996,0.9795910464705879,0.9795910729411763,0.9795910935294116,0.979591114117647,0.9795911670588237,0.979591214117647,0.9795912611764708,0.9795913082352942,0.9795913552941177,0.9795913947058824,0.979591434117647,0.9795914735294117,0.9795915129411765,0.979591558235294,0.9795916035294115,0.9795916488235292,0.9795916941176469,0.9795917323529408,0.979591770588235,0.9795918088235291,0.9795918470588231,0.979591852941176,0.9795918588235291,0.9795918647058819,0.9795918705882348,0.9795918823529409,0.9795918941176467,0.9795919058823527,0.9795919176470588,0.9795919294117645,0.9795919352941176,0.9795919411764705,0.9795919470588236,0.9795919529411766,0.9795919588235293,0.9795919647058824,0.9795919788235296,0.9795919929411765,0.979592014117647,0.9795920352941176,0.9795920647058826,0.9795920941176471,0.9795921176470588,0.9795921411764706,0.9795921705882352,0.9795922,0.9795922294117647,0.9795922588235295,0.9795922882352942,0.979592317647059,0.9795923470588237,0.9795923764705885,0.9795924058823533,0.9795924270588238,0.9795924482352945,0.9795924623529414,0.9795924764705886,0.9795924823529414,0.9795924882352944,0.9795925000000002,0.9795925117647061,0.979592517647059,0.9795925235294118,0.9795925294117649,0.9795925352941177,0.9795925411764707,0.9795925470588235,0.9795925529411765,0.9795925705882353,0.9795925882352942,0.9795926058823532,0.979592623529412,0.9795926411764708,0.9795926588235296,0.9795926729411768,0.9795926905882354,0.9795926988235296,0.9795927070588237,0.9795927152941177,0.9795927235294117,0.9795927317647058,0.9795927399999999,0.9795927482352937,0.9795927599999996,0.9795927717647056,0.9795927717647058,0.9795927717647058,0.979592771764706,0.979592771764706,0.979592771764706,0.9795927717647063,0.979592775294118,0.9795927752941179,0.9795927788235297,0.9795927823529413,0.9795927858823532,0.9795927894117649,0.9795927929411767,0.9795927964705885,0.9795928000000002,0.9795928058823532,0.979592811764706,0.979592817647059,0.9795928235294118,0.9795928294117648,0.9795928352941177,0.9795928411764706,0.9795928470588234,0.9795928529411765,0.9795928588235294,0.9795928647058822,0.9795928705882353,0.9795928764705882,0.9795928823529413,0.9795928882352941,0.979592894117647,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795928999999999,0.9795929082352941,0.9795929164705882,0.9795929247058822,0.9795929329411763,0.9795929411764703,0.9795929494117646,0.9795929576470584,0.9795929658823527,0.9795929741176468,0.9795929823529408,0.9795929905882349,0.9795929988235291,0.9795930070588232,0.9795930152941172,0.9795930235294115,0.9795930317647056,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999997,0.9795930399999997,0.9795930399999998,0.9795930399999998,0.9795930399999998,0.9795930399999999,0.9795930399999999,0.97959304
pNuLoCDScore	0.09916226529411759,0.11594527352941192,0.12820954470588247,0.14426942235294132,0.1618494511764707,0.17566354882352947,0.18775341352941183,0.19958213058823532,0.21254805411764716,0.22411462582352948,0.22613716909090925,0.21567199710784324,0.2018852998642533,0.1897620702941175,0.18046704486274523,0.17162837628676475,0.16063678647058832,0.1456408305882353,0.1376904070588234,0.132121504117647,0.11975365588235287,0.10937922294117641,0.10322294941176469,0.09687588764705879,0.089046038235294,0.08095411647058814,0.07237577823529395,0.0690665588235293,0.07065988470588247,0.07261619647058848,0.03159079550326796,0.027826867267973843,0.026062359620915077,0.02761491667973856,0.03818392550326799,0.0484530052091503,0.0594153013267974,0.06956221720915035,0.08080294250326794,0.09479358301764707,0.10257889547058827,0.10885977800490196,0.10993105544343898,0.10378748139915964,0.09747921856078434,0.09453195618750004,0.09298488935294122,0.1019604005294118,0.10950663758823526,0.11537943229411765,0.11445385817647058,0.10763453435294118,0.1008031076470588,0.09302349470588228,0.08648366352941175,0.07913118176470585,0.07569238176470583,0.07275797705882348,0.06825738058823527,0.07002029529411763,0.0759277229411765,0.07752726352941175,0.07595394352941176,0.07192751470588232,0.06661828000000003,0.058411853529411806,0.04596680235294115,0.03959439588235297,0.03566084705882355,0.03560215470588246,0.03398057058823539,0.030004699411764757,0.024374091764705896,0.017588495294117712,0.013938707647058735,0.011592799411764665,0.006610796470588209,0.002035991764705869,-0.0016132488235294784,-0.0048794835294117544,-0.004675545882352972,-0.0006770094117647396,0.006222840588235301,0.012637026470588286,0.01827513882352949,0.022194453529411795,0.02692438705882355,0.03249436647058823,0.04132013764705883,0.05305676176470592,0.06369329882352953,0.07203043529411768,0.08103395294117638,0.0909403076470588,0.10232505470588232,0.11743356470588234,0.13057455,0.13704370470588223,0.13960865705882342,0.14090506882352938,0.14060278294117645,0.13782737294117642,0.133123504117647,0.12750590117647065,0.12014219294117634,0.11078223470588233,0.10031751529411764,0.09009892705882355,0.08033437411764727,0.07012383588235288,0.05820483352941186,0.04539458999999996,0.032221984117647096,0.022543397058823578,0.016216408235294244,0.011837375294117547,0.007479219999999898,0.005007363529411779,0.0021506729411764347,0.0006922576470586028,-0.0005991435294117053,0.000527975294117633,0.0012083776470588337,0.0019696205882353546,0.0032377294117645894,0.004190838823529663,0.00796298705882359,0.010801615882352955,0.010912786470588243,0.011008786470588339,0.011289360000000026,0.011606154705882443,0.010738962941176489,0.00985202058823531,0.009984467647058848,0.010743742352941288,0.011431574705882408,0.011328232352941336,0.011364358823529486,0.011527847058823593,0.01156364823529421,0.0113489470588235,0.008318510588235295,0.004923378235294207,0.004476805294117647,0.00478131352941169,0.004540831176470639,0.0043037517647057655,0.0040324429411764395,0.003654114705882172,0.0031589400000000545,0.0019335576470587146,0.0007417399999999352,-0.00015784764705917276,-0.0005297588235295692,-0.0012546782352942376,-0.0015681394117647018,-0.001796135882353167,0.00039903352941172976,0.0034888605882353874,0.003819031176470422,0.0032856723529413046,0.0026816641176470313,0.0018047723529411863,0.0014683023529411532,0.0019316935294119153,0.002455427647058861,0.003348617647059071,0.004289326470588328,0.004752875882352958,0.005122775882352992,0.00527686411764694,0.005417177058823386,0.005236304117647084,0.004602612352941127,0.0021520794117645403,0.0018655111764707133,0.001844699411764572,0.001900051764705868,0.0017314476470590145,0.0016714358823529674,0.0010614117647059773,0.00026539470588238245,-0.00062337588235295,-0.0015566347058822982,-0.0019106076470586375,-0.0020219217647059473,-0.0025064570588233526,-0.0032836805882351383,-0.003717451764705837,-0.0032406376470588416,-0.003077384705882258,-0.00364263529411768,-0.0036808111764704554,-0.00297394647058824,-0.001755391176470611,-8.193411764700897e-05,0.0017358194117645942,0.003708234117646869,0.005818448823529221,0.008031128823529299,0.009675406470588177,0.011101441176470606,0.013048576470588102,0.015777691176470543,0.019657741176470678,0.03591926529411782,0.05115319470588231,0.06718903117647068,0.08273922588235294,0.09667009647058822,0.10918885176470572,0.12071499705882349,0.13172545294117644,0.1420882441176471,0.15156352117647065,0.16082260000000004,0.17029831705882348,0.17990048058823516,0.18905422764705893,0.1973813488235292,0.20424468411764696,0.19762021529411744,0.17898580941176467,0.1614893705882352,0.14467256529411765,0.12968352705882358,0.11714213588235312,0.0213984021568627,0.020086563333333307,0.02142552745098039,0.027557445098039146,0.043894826274509746,0.0580956939215686,0.07211026803921566,0.0857590856862745,0.10286034156862744,0.1247198781764706,0.14686670909090907,0.16792362970588232,0.184763411719457,0.1979820493277311,0.20756380596078436,0.213754306507353,0.22999015176470602,0.25292553294117653,0.27471101470588233,0.28967161823529425,0.2939579682352942,0.29932702882352935,0.3029479547058824,0.3059411958823529,0.30384723117647067,0.2969501952941176,0.28708916117647054,0.2768566447058824,0.26638521764705886,0.25801119823529406,0.25013891294117646,0.24625498823529413,0.2329298958823529,0.21000999470588227,0.18590090176470586,0.1637794158823529,0.1424405941176471,0.12224240882352955,-0.0182639905882353,-0.030997107058823525,-0.04344270176470588,-0.05052997058823527,-0.051245823529411746,-0.04956340823529412,-0.04724350911764705,-0.04662990147058821,-0.04539717441176469,-0.03972923097058825,-0.036146974358288786,-0.03509536693627455,-0.03429537753393669,-0.03248036292016812,-0.030922501431372568,-0.029147487775735254,-0.016084943235294108,0.0051662626470588,0.026813426764705883,0.04085779441176465,0.04927208617647054,0.056303207941176436,0.062233956470588214,0.07391821352941169,0.08651671882352935,0.10142132235294113,0.12092729176470582,0.1355306347058824,0.15275839764705879,0.16804304294117653,0.18090165470588235,0.19638900764705886,0.19940484176470588,0.19362417647058836,0.18915152882352942,0.18744007235294127,0.18913978882352944,0.18898098411764705,0.18904144529411762,0.18623353588235292,0.17911449764705892,0.16862958823529417,0.1571314082352942,0.14790664529411762,0.14408642117647058,0.14118773,0.14063569529411768,0.13932732470588222,0.14574777588235288,0.16511525999999987,0.18258423882352942,0.20142908647058816,0.21576619941176473,0.22943248,0.243529714117647,0.2563574347058824,0.2712520064705881,0.28565046058823534,0.29731055705882353,0.30655455705882356,0.3090580064705884,0.30907304176470585,0.30747266588235284,0.30479600529411766,0.29611711352941167,0.2766665170588234,0.25684411647058814,0.23588549882352927,0.21443092529411756,0.1939935182352942,0.17299108117647066,0.15191492882352942,0.1311898076470588,-0.03201902409803922,-0.04317048174509805,-0.05363951645098042,-0.0614684482156863,-0.060800507039215704,-0.05714387315686276,-0.04782839845098044,-0.036956341392156894,-0.026063051392156894,-0.0011436064294117754,0.017298590545454545,0.037912916848039185,0.0542445317511312,0.06927514914705876,0.08404325665490192,0.09522438362867641,0.11408663829411761,0.1418636106470588,0.16858887594117644,0.1934576282941176,0.20870912358823523,0.22004887676470586,0.2270138361764706,0.22933079676470594,0.23123361029411768,0.23179849558823534,0.2341938329411764,0.23843409264705884,0.24247008823529406,0.24746499941176472,0.25092226235294113,0.25501124117647056,0.2540700041176471,0.24632063176470592,0.24154308823529402,0.2370432052941175,0.23403657352941176,0.2324955111764706,0.2297868200000001,0.22869799176470584,0.2265504411764705,0.22055204999999994,0.21417806470588246,0.20114411588235298,0.18995877882352952,0.17562816235294126,0.16349711058823524,0.15328527294117644,0.14544177529411761,0.14545877117647055,0.14313058823529423,0.1391370888235296,0.13356635941176476,0.12696577588235292,0.11984718411764683,0.11354617117647048,0.10850495352941181,0.1042686005882354,0.10286113588235302,0.1019815623529412,0.10255190352941179,0.10425358823529418,0.10542972588235322,0.10617936352941204,-0.013015424771241846,-0.013352066535947726,-0.009186296535947741,-0.005504228888888907,0.002940693464052263,0.014739079934640464,0.022296945816993458,0.030917685228758207,0.03975793934640526,0.05735730294117647,0.07603970566844923,0.09667815877450983,0.11486372597285069,0.1317009975210084,0.1442606596862745,0.15242053452205884,0.17605935764705882,0.2070504935294118,0.22941738235294126,0.24996108235294123,0.2675568635294119,0.2817205829411765,0.29757606411764714,0.31454120941176467,0.331422598235294,0.3477140847058823,0.36156159999999987,0.37135842058823515,0.3794131823529409,0.38879081647058816,0.3975144199999999,0.4084662035294116,0.40374994000000003,0.37909565941176476,0.35514599705882366,0.33364369882352957,0.3099336011764706,0.2865759305882355,0.2659731952941178,0.24366046588235313,0.22156564882352958,0.1969160217647059,0.17364602235294113,0.15018697588235308,0.12875518058823554,-0.05179970467320259,-0.06795149173202611,-0.08226463820261437,-0.08993275702614376,-0.09263649526143788,-0.09520071643790848,-0.09725516055555555,-0.09624663349673201,-0.09414336773202613,-0.08011052172941176,-0.06768905516042781,-0.05609380609803921,-0.043814538411764706,-0.0318236353697479,-0.021609193639215707,-0.012083500091911767,0.002710149941176465,0.03239949758823528,0.059878552294117676,0.07844055876470588,0.0918115993529412,0.10443692994117651,0.1177202117058824,0.12796319052941177,0.1357836341764706,0.14350650535294118,0.1506614662352941,0.15735559594117646,0.16305905088235295,0.16671440476470584,0.17130132005882348,0.17660705929411763,0.1751859917647059,0.1652334923529411,0.1531913894117647,0.14470868647058824,0.13767122529411763,0.13247079529411762,0.1269287964705882,0.12085437764705886,0.11697830647058821,0.11286370441176477,0.10862854147058826,0.10386522588235297,0.09866497764705881,0.0938512311764707,0.08872185117647069,0.08199996941176474,0.0777332664705882,0.08061075941176477,0.08736807529411766,0.09315816176470587,0.09683938058823527,0.09998805529411764,0.10185731470588244,0.104015555882353,0.10579574529411767,0.10668520411764709,0.1077568323529412,0.10949944411764706,0.11132276058823537,0.11376865411764703,0.11649292941176465,0.12035806235294122,0.1219422764705883,0.12142244764705884,0.11944943823529408,0.11616458705882349,0.11380718352941183,0.11085679411764704,0.10816039470588218,0.10534271235294118,0.08365941734640525,0.08560326675816993,0.0890460255816993,0.09311569264052286,0.10163948969934636,0.11574276322875818,0.13341782181699344,0.15041438164052287,0.1680812057581699,0.18677453212352946,0.1985682385614973,0.20683506672058824,0.20981137294570135,0.19630565101260503,0.18170156792549014,0.17341985860661757,0.1880530448823529,0.20864153370588226,0.22368243841176466,0.24349341841176464,0.26026540311764695,0.2800070054705882,0.292322961,0.3040816435294118,0.3169324111764707,0.32825800764705887,0.3414816211764708,0.35521053823529425,0.36291493823529425,0.3740938352941178,0.39044690764705897,0.40526942176470604,0.404741571764706,0.3899426141176472,0.3817825947058825,0.3694472847058824,0.35184655352941174,0.325271364117647,0.2982501129411764,0.27191268470588226,0.24396745411764698,0.2161861852941177,0.18836714941176447,0.16210768647058826,0.13661953176470598,0.057694093986928124,0.0631130869281046,0.07354695163398692,0.08588009281045747,0.10942057575163397,0.13793249398692806,0.16757712339869277,0.19811368692810458,0.22952598222222223,0.2621352108235294,0.29082092112299474,0.3081840096078431,0.31844461918552036,0.32582077,0.33059453427450974,0.33517900124999983,0.34794382294117643,0.3650668635294116,0.3744623129411765,0.37916263411764706,0.3719062435294118,0.35264999764705895,0.3308777300000002,0.3096761076470588,0.287174941764706,0.2677393041176469,0.25080226941176453,0.23381919117647065,0.22331185882352944,0.21304973529411764,0.20732071411764708,0.2023818111764708,0.19240287588235305,0.17424200705882376,0.1590243547058824,0.14770822529411765,0.1377515723529411,0.13489281941176456,0.13346559294117633,0.1305304664705882,0.12641448764705865,0.12193978941176487,0.11465851529411775,0.10766004470588231,-0.015285225294117633,-0.024079269411764692,-0.03199947882352944,-0.037436021764705896,-0.032799207058823526,-0.027607756470588246,-0.020820432941176498,-0.007917194117647075,0.004998243529411778,0.0243896572352941,0.04249951903743315,0.05917478524509798,0.07253874963800902,0.08615910012605033,0.10726129592156855,0.1299354679044117,0.16587601588235296,0.20665590235294112,0.24587377705882363,0.28209874352941183,0.3078376894117646,0.3300595794117648,0.34884718823529404,0.36138482411764705,0.36623842941176465,0.3680725282352942,0.3656361264705882,0.36491978117647045,0.36737658705882337,0.3726921247058823,0.3702422476470588,0.35980182529411764,0.33572958470588227,0.3023874629411765,0.2725786794117646,0.24395760647058823,0.2163404870588237,0.19224239117647057,0.1706015647058825,0.1497363423529413,0.1364229776470589,0.12395727941176471,0.11711093705882358,0.10942211882352959,-0.04310614620261438,-0.05839214914379086,-0.07270312384967322,-0.08035217208496732,-0.08304765973202614,-0.08436417649673202,-0.08503949008496732,-0.08441487361437909,-0.08241640173202615,-0.0718037635352941,-0.0634016002513369,-0.05626381005392157,-0.04942746940723983,-0.04245684829831935,-0.036330790917647085,-0.031102282632352957,-0.022582392294117654,-0.0007995499411764528,0.020670114176470605,0.04163239064705883,0.05850498358823529,0.07591164211764702,0.09245053070588237,0.10795800047058825,0.12132408564705884,0.13538720447058822,0.15166352976470587,0.16772465388235297,0.18578122117647058,0.20447382000000003,0.2239082692941176,0.24478097970588236,0.2619821935882354,0.2744542177058823,0.2846705800588235,0.2883593271176471,0.2852488841764706,0.2795739982941177,0.27244574211764705,0.2652811694117647,0.258803495882353,0.2531486141176471,0.24471151117647064,0.23485758647058821,0.2243749358823529,0.21093308294117652,0.19523268764705898,0.17807957411764708,0.1652426152941176,0.15637334176470585,0.14892431117647054,0.14262156294117634,0.14116463411764696,0.14017081999999992,0.14103832941176464,0.14112900764705877,0.14143721058823516,0.14079944058823513,0.14107808470588223,0.14311281411764698,0.14385074882352933,0.1455809741176472,0.14818419117647053,0.15121450411764692,0.14840278000000007,0.13989644470588236,0.13127922941176462,0.12205312588235306,0.1136125776470589,-0.0238351154248366,-0.03660766601307189,-0.04804951601307195,-0.0505700566013072,-0.051760992152777824,-0.050907245111111166,-0.050031115634920686,-0.04989712931623935,-0.050084328611111145,-0.049556362272727306,-0.04886691890909094,-0.04791264027777781,-0.04408932547008551,-0.04045931634920638,-0.03743253111111114,-0.03515379115277781,-0.03320086013071899,-0.020428309542483702,-0.008986459542483644,-0.00646591895424839
pNuLoCRank	High
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
