UniprotID	Q86TM6-3
pNuLoCScore	0.1595974601111111,0.1502526161,0.14266732190909093,0.13592084208333335,0.12972621923076924,0.1239607117857143,0.11891436073333335,0.11427461350000001,0.1101633685882353,0.08639922447058825,0.06572203070588235,0.05967974494117647,0.055471671,0.05278072264705883,0.05029289,0.04938521617647059,0.0471931155882353,0.04498171970588235,0.042949882999999994,0.04089803505882353,0.039122392294117646,0.037645081411764696,0.036560037352941166,0.03553094223529411,0.03445001147058823,0.033382357588235295,0.03221747576470588,0.031220846117647055,0.03046865788235294,0.02964286647058824,0.028909728352941172,0.028363417411764708,0.027949920058823532,0.027612323941176475,0.027307303647058828,0.026992448764705884,0.02667308323529412,0.026381605294117646,0.02612612829411765,0.02584457135294118,0.02556713,0.025547216352941184,0.02553205223529412,0.02565290217647059,0.02575681794117647,0.02576185594117647,0.025724162235294123,0.025526679764705882,0.025134414117647063,0.02465319705882353,0.02410009858823529,0.023521759,0.022911914941176472,0.022259326970588238,0.021567766205882355,0.02089583008823529,0.019880289676470587,0.01885742344117647,0.017836929794117648,0.016828025911764712,0.015821582147058828,0.014841215205882352,0.01393000844117647,0.013087075735294116,0.012367647029411764,0.0118196035,0.0113384445,0.01089293020588235,0.010485441558823527,0.010111623499999998,0.009770010764705881,0.009464819941176471,0.009180393411764706,0.009248123764705882,0.009303678705882352,0.009362070764705882,0.009409195176470587,0.009455164,0.00949657294117647,0.009535006147058824,0.009570557382352943,0.00959478661764706,0.00961059755882353,0.009616675735294119,0.009618520029411767,0.009616220323529413,0.009608542794117648,0.009598440441176472,0.009659096852941177,0.009727121264705882,0.009784454735294117,0.009844334147058823,0.009901221735294117,0.009951589852941178,0.009997073911764706,0.010035856794117648,0.010063586235294119,0.0100826885,0.010099098911764706,0.010117769147058824,0.010135514500000001,0.010129512735294117,0.010102049088235296,0.010062770852941178,0.010002141264705883,0.009860955794117648,0.0096945745,0.00952631534117647,0.00935622445882353,0.00917957828235294,0.009001655011764705,0.008821418876470588,0.008641988111764707,0.008469297935294119,0.008304055847058825,0.008139204470588236,0.007971129823529413,0.007803957882352943,0.00765648405882353,0.007531898529411766,0.007367117841176472,0.007224682194117648,0.0070914209,0.006973140664705883,0.006866413782352941,0.006762237294117648,0.006666322105882354,0.006576499552941178,0.006491236941176473,0.006409409794117648,0.006328608911764707,0.006251589482352941,0.0061764142999999995,0.006102250829411763,0.006030099064705881,0.005960976711764704,0.005891175164705881,0.005878623617647058,0.005862293147058823,0.005843565817647058,0.005823852970588234,0.005804977482352941,0.0057848842529411755,0.005765922558823529,0.005747303264705883,0.005729651500000001,0.005711583323529413,0.005695186735294118,0.005678868947058824,0.005663737641176471,0.005649673894117646,0.005636098776470588,0.005613500223529411,0.005592903670588234,0.0055725632588235294,0.0055526153588235285,0.00553508298235294,0.005518328652941176,0.005502300417647059,0.005487352741176471,0.0054727330941176456,0.005458439917647058,0.005444821311764706,0.005431728776470588,0.005419251282352941,0.0054074164411764694,0.005396259717647059,0.005384995670588234,0.005374333258823529,0.00537375324117647,0.005372578676470587,0.0053723231470588235,0.005372752735294118,0.005372466117647058,0.005372660982352942,0.0053729306529411765,0.005373334194117648,0.005373642117647058,0.005374091588235295,0.005374194317647059,0.0053738179411764704,0.005372935200000001,0.005371703476470588,0.005369962417647058,0.005365604800000001,0.005361493317647061,0.005358222511764707,0.005355443394117649,0.005352490100000002,0.005349960982352941,0.005347514976470589,0.005344937841176471,0.005342581582352941,0.005340322576470589,0.005338185417647058,0.005336006552941176,0.005333697311764706,0.00533195384117647,0.005330768370588235,0.0053295175647058825,0.005328380858823529,0.005330305858823529,0.0053316582470588235,0.005332088388235294,0.005331962494117648,0.005331734023529412,0.005331141070588235,0.005330614282352941,0.005329784282352942,0.005328708458823529,0.005327426164705882,0.005325881011764706,0.005323982129411764,0.005321887464705881,0.005319534523529411,0.0053169318529411765,0.005310946529411766,0.005303610176470588,0.0052947969117647055,0.0052845748882352946,0.00527375224117647,0.005262034505882353,0.005249445247058823,0.005236067788235294,0.005222033458823529,0.00520744905882353,0.005192525529411764,0.00517731791764706,0.005162027188235295,0.005146819347058825,0.005131943170588236,0.005117103994117648,0.005102357488235294,0.005091142988235294,0.005081244870588235,0.005072766629411764,0.005065880258823529,0.005059885317647057,0.00505489008235294,0.005050974517647058,0.005047755417647058,0.005045061535294117,0.005042853617647058,0.005041006458823529,0.005039457694117648,0.005038161694117647,0.005037057970588237,0.005036043164705883,0.005033762517647059,0.005031839105882353,0.005030154023529412,0.0050287311411764705,0.005027681882352942,0.005026867605882353,0.005026053576470588,0.0050250748411764705,0.005024071929411764,0.005023211723529411,0.0050223708176470585,0.005021598800000001,0.0050208483117647066,0.005020154276470588,0.005019503729411764,0.005018890311764705,0.0050183754705882344,0.00501927694117647,0.00501990288235294,0.0050203199470588225,0.005020626964705882,0.00502071931764706,0.005020715947058823,0.005020775664705883,0.005021048900000001,0.005021384094117648,0.005021681476470589,0.005022003535294117,0.005022341635294116,0.005022703694117647,0.005023044611764706,0.005023369317647059,0.005024659888235295,0.005025585388235295,0.005025767247058824,0.0050257477176470595,0.005025431970588236,0.005024889011764707,0.005024397011764707,0.005024061870588237,0.0050238296705882365,0.005023675099999999,0.005023562405882353,0.005023475817647059,0.005023417905882353,0.005023314964705883,0.005023151341176472,0.005023655541176472,0.005024140264705883,0.0050236325999999994,0.005023383252941175,0.005023737894117646,0.005024297258823528,0.005025197823529411,0.005026290099999999,0.005027301864705882,0.005028145729411765,0.005028892399999999,0.005029475735294117,0.005029972458823528,0.005030431311764705,0.005030886988235293,0.005031675629411765,0.005033047388235295,0.005057404323529412,0.005078932941176471,0.005100111911764706,0.005121648405882353,0.005143219288235294,0.005163520123529413,0.005183870341176471,0.005204162947058825,0.005223928947058825,0.005243662770588235,0.005263950182352941,0.005284509329411764,0.005305109447058824,0.005325615064705883,0.005346024770588235,0.005366043547058824,0.005385546152941178,0.005381304447058823,0.00537982525882353,0.0053786206999999996,0.0053771302117647055,0.005375745147058823,0.005375650064705882,0.005375782282352941,0.005376232870588236,0.0053774144470588245,0.005378616364705884,0.005379320829411766,0.005379774182352941,0.0053802276941176475,0.005380781311764706,0.005381400958823529,0.005382869905882353,0.005386895711764706,0.005391742423529412,0.0053958428764705885,0.005399255935294119,0.005402154482352942,0.005404754635294118,0.005407782011764706,0.005410905041176471,0.005413388670588235,0.005415155170588236,0.005416633311764706,0.005417922888235295,0.005419192852941177,0.005420771105882354,0.005422302747058824,0.005423854005882353,0.00542472051764706,0.0054231044,0.005420868023529412,0.005419537964705882,0.005418950570588234,0.0054188702588235296,0.005419376611764705,0.005419580705882353,0.0054210306941176465,0.005424898205882352,0.005430377970588235,0.005437132752941176,0.005444866552941177,0.005453566558823529,0.005462606776470588,0.005488184429411765,0.005519894170588235,0.005557178411764706,0.005594897923529412,0.0056311273,0.005667112223529412,0.005703385735294118,0.005739972088235295,0.005777831941176472,0.005815405552941176,0.005851478688235294,0.005886549252941176,0.005921377529411763,0.005955973723529412,0.005989983094117646,0.006023313047058824,0.006055765341176471,0.006071623605882352,0.006081045252941177,0.006084477911764706,0.006086815264705883,0.006090319335294117,0.0060944365470588235,0.006098487488235294,0.0061020305411764696,0.006103917070588235,0.006105692770588235,0.0061070132529411755,0.006107114411764706,0.006106262764705882,0.006104530552941177,0.006102519329411764,0.00610275024117647,0.006102202770588235,0.006100365452941177,0.006097060829411765,0.006093727558823529,0.006090507794117649,0.006087125229411765,0.006082831388235295,0.006077870800000001,0.006072531117647059,0.006067323794117646,0.006062678852941175,0.006058309099999999,0.006054147529411765,0.006049957194117646,0.006045677994117646,0.006041497288235294,0.006034764376470588,0.006029033670588236,0.006024615047058824,0.006022113100000001,0.006020060805882355,0.006018693335294119,0.00601778121764706,0.006017442570588235,0.006017670688235295,0.006018588452941176,0.006019367364705882,0.006019864876470589,0.006020479229411766,0.006021065017647061,0.006021814000000001,0.006027229747058823,0.0060302516,0.006033196164705882,0.006035882282352941,0.006037879694117648,0.006039962029411765,0.0060418317705882366,0.006044616376470588,0.006054194864705883,0.006067171982352942,0.006080214129411765,0.006093117011764706,0.006104153511764706,0.006116542452941176,0.0061301748058823526,0.006144576076470588,0.006159746111764707,0.006172823470588236,0.006190212705882353,0.006208874041176471,0.006228635,0.006249914511764706,0.006272101217647059,0.006296162811764705,0.00632000338235294,0.006337977223529412,0.006353350311764705,0.0063694428,0.00638684774117647,0.006406883476470588,0.00642622412352941,0.006444675617647058,0.006469193605882353,0.0064926866882352935,0.0065143695235294116,0.006535110323529411,0.006558024264705882,0.006581339047058823,0.006605197199999999,0.0066280993764705875,0.006649404158823529,0.006669915688235294,0.006689299223529411,0.006708287523529412,0.0067266717999999994,0.006744059958823529,0.006761116694117647,0.006776941729411765,0.006792394152941176,0.006801169482352941,0.006809976482352941,0.006818307388235294,0.0068253369411764705,0.006828797176470588,0.006830590929411765,0.006831132823529412,0.006831477529411764,0.006831473764705882,0.0068311847647058825,0.006830944252941177,0.006829845788235294,0.0068284571117647064,0.006826711541176471,0.006824432399999999,0.006809513788235293,0.006802484635294117,0.0067964499411764705,0.00678960611764706,0.0067828606764705895,0.006776560676470589,0.006773535264705883,0.006770613870588236,0.00676767801764706,0.006765190500000001,0.006761534852941178,0.006757742676470589,0.006754108088235296,0.006750649205882355,0.006746284170588236,0.006740503423529412,0.006734146505882353,0.006740399317647059,0.006736701576470589,0.006732183288235294,0.006730233911764706,0.006728430823529412,0.006726809588235294,0.006722398135294119,0.0067185140588235295,0.006714886552941175,0.006710968752941176,0.006708321729411763,0.006706203588235294,0.006704115623529412,0.006702446917647059,0.006701945564705882,0.00670615884117647,0.006710080217647059,0.006714948358823529,0.006721591335294118,0.006727291964705883,0.006731484476470588,0.006734341082352942,0.006735298282352941,0.006735345694117647,0.006735500758823529,0.006735832064705882,0.006736225088235293,0.006737174111764705,0.006737555311764706,0.006738022864705882,0.006738655041176471,0.006739415523529412,0.006737178211764706,0.006736009347058824,0.006734533011764706,0.006733318305882353,0.006732906247058823,0.006732511447058824,0.006733334323529412,0.006735697147058823,0.0067387856,0.006741689276470589,0.00674426525882353,0.0067472320235294125,0.006749909158823529,0.0067529716588235296,0.006755872717647059,0.006764080352941177,0.0067722523764705885,0.00677797694117647,0.0067836610764705875,0.006792183605882352,0.006800631876470588,0.006808284323529411,0.006815318770588235,0.006821929899999999,0.0068279067,0.006833602317647058,0.006838676647058823,0.006842737076470588,0.006845439817647059,0.006847540252941176,0.006849590558823529,0.006851695052941177,0.006848353,0.006844751276470588,0.006843461494117648,0.00684250831764706,0.006838725276470589,0.006834931752941177,0.006831468223529412,0.006828515929411765,0.006825622229411765,0.006823178876470588,0.006820759164705882,0.006818614011764706,0.006817788094117647,0.006817779547058824,0.006818246964705882,0.006852948317647059,0.006874193176470588,0.006898011288235295,0.0069220328352941176,0.006946030835294117,0.0069693273058823516,0.006991185399999999,0.007013210276470588,0.007025206168749999,0.007038812493333334,0.007054563778571429,0.007072919607692307,0.007094671625,0.007120694681818182,0.007151159050000001,0.0071882626888888895
pNuLoCDScore	-0.049434091522875784,-0.07319823564052284,-0.09387542940522874,-0.09991771516993461,-0.10412578911111109,-0.10681673746405226,-0.10930457011111108,-0.11021224393464049,-0.11240434452287579,-0.10527089639411766,-0.09971743890909093,-0.09502280702450983,-0.09060382693665159,-0.0863156303739496,-0.08235432338039218,-0.0787436712647059,-0.07571335711764707,-0.05301686688235295,-0.033504554941176476,-0.028458898823529415,-0.02500301311764706,-0.023137856176470593,-0.021383161647058828,-0.021021798764705883,-0.01924319552941177,-0.017369395764705874,-0.015642579352941166,-0.013905586294117644,-0.012449309058823525,-0.01126347611764705,-0.010433909058823517,-0.009686370882352933,-0.00888288147058823,-0.007835141235294111,-0.006685423529411757,-0.005567943941176465,-0.004711839941176469,-0.0038810105294117686,-0.003185566117647049,-0.0028367376470588256,-0.0028155059411764695,-0.0029591268823529436,-0.0032072050588235375,-0.0034706897647058844,-0.003761168294117649,-0.004122278323529408,-0.004558362088235294,-0.004948741264705889,-0.005686840323529414,-0.006689792911764716,-0.0076951224411764725,-0.008824876264705878,-0.009935235794117644,-0.010920640735294118,-0.011794153794117654,-0.012439604029411766,-0.0127667670882353,-0.012833593558823532,-0.012761654088235291,-0.01262882879411765,-0.012426473382352945,-0.01214770347058824,-0.011797755441176474,-0.01143101014705882,-0.010699896264705881,-0.009609299676470586,-0.008533251088235296,-0.00746595514705883,-0.006412386970588241,-0.005386051205882352,-0.004433435499999999,-0.003552069588235292,-0.0027970896470588206,-0.00222481688235294,-0.00172784694117647,-0.0012762544705882308,-0.0008669215294117606,-0.0004954031764705848,-0.00016146797058823326,0.0001336205000000007,0.0004787034411764708,0.00047899749999999984,0.00048077602941176516,0.0004822633823529411,0.0004920265588235304,0.0004964258529411777,0.0005005009705882357,0.0005008506470588238,0.0004930288529411755,0.00048790188235294137,0.0004885013529411768,0.000501093411764705,0.0005169944705882348,0.0005132924117647042,0.0004935062941176481,0.0004643304117647063,0.00034304441176470635,0.0001338345294117655,-8.98802352941163e-05,-0.0003180188058823537,-0.0005449972764705879,-0.0007720115705882376,-0.0009954189000000013,-0.0012144379176470595,-0.001421598123529412,-0.001613390564705882,-0.001795043064705881,-0.0019785646764705882,-0.002164384676470588,-0.002325554852941175,-0.002445565029411766,-0.0025308723235294124,-0.0026350234235294114,-0.0026362736,-0.0026031536000000006,-0.002553174676470586,-0.002489810676470588,-0.0024173409882352927,-0.0023353329058823508,-0.0022449193235294105,-0.002150751170588234,-0.002059888141176471,-0.0019754469352941187,-0.001887614988235295,-0.001794715523529414,-0.0017017070529411794,-0.0016263849941176491,-0.0015709218176470615,-0.0014759426764705905,-0.0013460585764705898,-0.0012291277529411773,-0.0011295748470588254,-0.0010425608117647072,-0.0009572598117647069,-0.0008814378529411783,-0.0008105769941176488,-0.0007439336764705901,-0.0006797582941176468,-0.000617025588235294,-0.0005564027470588229,-0.0004975453529411757,-0.00043851318823529255,-0.0003804251705882347,-0.0003248779352941159,-0.0002776749411764704,-0.000285719947058824,-0.00028972988823529333,-0.0002909504588235294,-0.0002887699882352943,-0.00028664882941176455,-0.0002825838352941163,-0.0002785698176470579,-0.00027457017058823713,-0.00027121158235294315,-0.00026676201176470665,-0.00026345795882353005,-0.00025961766470588253,-0.00025632120000000126,-0.0002534141764705877,-0.000251103105882354,-0.00023916696470588188,-0.00021915042941176438,-0.00019998458235294218,-0.00018029221176470503,-0.00016233024705882178,-0.00014586253529411813,-0.00012963943529411756,-0.00011442208823529438,-9.939889999999781e-05,-8.479779999999958e-05,-7.072972352941114e-05,-5.753445882352836e-05,-4.543334117647086e-05,-3.448124117646882e-05,-2.4556241176470518e-05,-1.503325294117605e-05,-8.728458823528164e-06,-1.2259923529408905e-05,-1.4356164705880102e-05,-1.6879752941174712e-05,-2.0262635294115983e-05,-2.2505135294116976e-05,-2.514600588235296e-05,-2.7992811764705923e-05,-3.075261176470681e-05,-3.331954117646949e-05,-3.5906170588236724e-05,-3.818776470588311e-05,-4.012062941176429e-05,-4.0981358823530614e-05,-4.093510588235299e-05,-4.0444852941175745e-05,-3.722394117647125e-05,-3.118745882353148e-05,-2.6564264705883703e-05,-2.3355005882354576e-05,-2.0527605882354055e-05,-1.8226958823528913e-05,-1.6373905882353587e-05,-1.4323558823529231e-05,-1.2797299999998957e-05,-1.1614117647059698e-05,-1.075925294117576e-05,-1.0125541176470541e-05,-9.715182352942192e-06,-1.0066376470588626e-05,-1.1233847058824374e-05,-1.2585711764706055e-05,-1.743432941176369e-05,-2.6695682352940835e-05,-3.6861335294118e-05,-4.751349999999963e-05,-5.821025294117793e-05,-6.969951764705922e-05,-8.169582352941188e-05,-9.454649411764701e-05,-0.00010775082352941327,-0.00012125939999999957,-0.00013490063529411796,-0.00014856309411764596,-0.00016195494117646897,-0.0001750681176470566,-0.00018759135294117452,-0.00019982785882352843,-0.00020858904117647143,-0.00021246718823529458,-0.00021355204117647075,-0.00021180825882353028,-0.00020787198235294128,-0.00020214918823529583,-0.00019455516470588338,-0.0001850932705882366,-0.00017427804117647102,-0.00016238752352941248,-0.00014967191176470593,-0.00013631145882353046,-0.0001225694941176473,-0.00010865765294117754,-9.488519999999948e-05,-8.106082941176495e-05,-6.85949705882356e-05,-5.9303882352940845e-05,-5.109084705882255e-05,-4.403548823529377e-05,-3.819837647058705e-05,-3.3017711764704236e-05,-2.88365058823516e-05,-2.5899676470587246e-05,-2.3683488235293378e-05,-2.1849811764705802e-05,-2.048279999999989e-05,-1.940765882352865e-05,-1.8609382352941135e-05,-1.800741764705887e-05,-1.7554241176472377e-05,-1.715285294117807e-05,-1.5387047058824238e-05,-1.2562164705883297e-05,-1.0251141176471738e-05,-8.411194117648006e-06,-7.054917647059296e-06,-6.148288235293363e-06,-5.3376294117651185e-06,-4.299176470587418e-06,-3.0230294117633907e-06,-1.8276294117634123e-06,-6.893411764697863e-07,4.0473529411624853e-07,1.4933235294098401e-06,2.5494176470585578e-06,3.5408823529413727e-06,4.479005882353573e-06,6.2844176470606625e-06,6.308447058825731e-06,5.8643647058839385e-06,5.427770588237006e-06,4.805005882353719e-06,4.169694117647088e-06,3.6810647058840504e-06,3.286205882353614e-06,2.7807705882355524e-06,2.2910058823507815e-06,1.8809294117646744e-06,1.4722823529420004e-06,1.0762705882367413e-06,6.112705882360334e-07,1.0672941176594758e-07,2.862235294132445e-07,-5.196235294121707e-07,-1.952788235295988e-06,-2.38399411764921e-06,-2.0098235294137984e-06,-1.1347117647077937e-06,3.0881176470414634e-07,1.8930882352916761e-06,3.239994117645341e-06,4.316058823528382e-06,5.217300000000605e-06,5.9133294117632434e-06,6.496641176469489e-06,7.013405882352192e-06,7.572023529410152e-06,8.524288235293477e-06,9.391847058823344e-06,3.3264058823529244e-05,5.530034117647194e-05,7.672865882353119e-05,9.791051176470753e-05,0.00011892202941176603,0.00013832230000000202,0.00015758024117647207,0.00017686108235294255,0.00019578321764705982,0.00021477037058823586,0.00023447444705882413,0.0002545368705882357,0.00027467813529411834,0.0002947280764705896,0.00031434914117647005,0.00033299615882352845,0.0003281418294117655,0.0003023715058823517,0.00027971334705882353,0.0002569722941176463,0.0002339109235294113,0.0002122250235294101,0.0001917797235294113,0.00017161933529411671,0.00015230392352941127,0.00013375167647058928,0.00011466618235294289,9.481150000000167e-05,7.466473529411759e-05,5.4612629411764785e-05,3.4756541176471194e-05,1.5357411764705363e-05,-2.6762470588248544e-06,5.591264705883184e-06,1.1917164705881923e-05,1.7222176470588907e-05,2.212572352941304e-05,2.6409335294118666e-05,2.9104570588235797e-05,3.199972941176493e-05,3.467217058823486e-05,3.597422352941051e-05,3.653880588235219e-05,3.731248235293999e-05,3.814870588235344e-05,3.896515882352916e-05,3.998979411764733e-05,4.090178823529505e-05,4.0984100000000454e-05,3.7824805882353575e-05,3.136197647058813e-05,2.5025147058823152e-05,2.0282029411763762e-05,1.6796088235292682e-05,1.4115623529411571e-05,1.1594599999998657e-05,8.675664705882005e-06,7.64202352941147e-06,9.743035294116145e-06,1.3744658823529148e-05,1.9209864705881617e-05,2.5673700000000167e-05,3.279545294117541e-05,4.030402941176438e-05,6.433042352941166e-05,9.517365294117557e-05,0.00013407401176470605,0.00017402990000000076,0.00021158933529411787,0.0002481616529411779,0.0002845154764705886,0.0003205954764705903,0.0003582512352941188,0.00039437485882352994,0.00042658048235294163,0.0004561712823529414,0.0004842447764705866,0.0005111071705882356,0.0005364165352941168,0.0005607062705882352,0.0005675809117647061,0.0005517294352941167,0.0005238668411764709,0.0004895799882352935,0.00045568796470588264,0.0004232071117647052,0.00039105081176470536,0.0003585153999999986,0.00032419859999999797,0.0002885115176470589,0.0002542140823529413,0.0002204639999999992,0.00018573688235294303,0.00015028904117646985,0.00011454745882353082,7.920628235294058e-05,4.698489999999892e-05,3.057916470588281e-05,1.9320199999999822e-05,1.2582917647058732e-05,6.9122941176464475e-06,1.8845882353117627e-07,-7.311317647058259e-06,-1.565609999999891e-05,-2.415974117646845e-05,-3.138595294117658e-05,-3.8368976470588845e-05,-4.4334400000000176e-05,-4.880531176470679e-05,-5.211523529411767e-05,-5.4573358823530385e-05,-5.6841335294118174e-05,-6.125295294117598e-05,-6.74383941176469e-05,-7.133178235294111e-05,-7.244578235294022e-05,-7.161445882352801e-05,-7.0446988235294e-05,-6.843189411764612e-05,-6.505017058823503e-05,-6.042822941176602e-05,-5.486042941176342e-05,-4.873534117647016e-05,-4.331148823529321e-05,-3.8444223529410584e-05,-3.366829999999852e-05,-2.889217647058552e-05,-2.386399411764481e-05,-1.4267541176470923e-05,-4.512776470588266e-06,4.1624941176463676e-06,1.1267235294116357e-05,1.5766594117646963e-05,1.990122352941038e-05,2.3138435294117396e-05,2.683515882352834e-05,3.675229411764791e-05,4.950129411764644e-05,6.16256764705888e-05,7.374964705882375e-05,8.428863529411773e-05,9.606322352940979e-05,0.00010910978823529174,0.00012276207647058703,0.0001325163647058836,0.00014257187058823624,0.0001570165411764711,0.00017299175882353,0.00019075530588235148,0.0002099524823529408,0.0002302694470588222,0.0002515464352941168,0.00026580851764705735,0.0002708052411764701,0.00027313618235294025,0.0002763257882352939,0.0002826942294117639,0.0002903410235294123,0.0002960493176470576,0.0003000995411764698,0.0003094474941176461,0.0003198632176470576,0.0003241568176470585,0.0003262362823529402,0.00032938926470588246,0.0003314245352941175,0.0003330959823529406,0.00033193656470588244,0.00032940077647058887,0.0003319384647058818,0.00033594891176470625,0.0003388447235294122,0.00033982405882352924,0.00033717648235294124,0.0003348925705882371,0.0003322661117647072,0.00032320054705882364,0.0003084827941176472,0.0002956069588235296,0.0002831970647058828,0.00026731267647058833,0.00024745812941176504,0.0002253937294117653,0.0002030334470588249,0.00018207337058823506,0.00016155807647058856,0.00014188554117647127,0.000122656729411765,0.00010317398823529462,8.439715294117703e-05,6.559484705882367e-05,4.7490670588234106e-05,1.711963529411626e-05,1.3151529411762133e-06,-1.352654117647064e-05,-2.870127058823401e-05,-4.247626470588097e-05,-5.223649999999951e-05,-5.705566470588178e-05,-6.0518952941176346e-05,-6.37995117647042e-05,-6.628326470588079e-05,-6.964991176470429e-05,-7.320157647058758e-05,-7.573769999999827e-05,-7.780790588235182e-05,-8.042737058823468e-05,-8.392897647058715e-05,-7.536728235293944e-05,-6.208531764705788e-05,-5.974836470588191e-05,-5.742282941176551e-05,-5.262676470588375e-05,-4.812985294117694e-05,-4.672567647058881e-05,-4.821573529411715e-05,-4.9163958823530626e-05,-5.030394705882613e-05,-5.0566100000002355e-05,-4.9420947058826e-05,-4.7904500000001994e-05,-4.653358235294242e-05,-4.383725294117725e-05,-3.855785882353035e-05,-2.7987664705883368e-05,-3.0319100000000473e-05,-2.1753217647059453e-05,-1.0591952941176389e-05,-2.9419470588230856e-06,3.0536529411762103e-06,7.531494117647697e-06,1.2900147058822302e-05,1.6831635294117797e-05,2.0614205882354096e-05,2.4863311764706034e-05,2.7903358823530046e-05,3.097052352941162e-05,3.343968823529397e-05,3.557594705882322e-05,3.67094764705889e-05,3.3256682352942116e-05,2.709799411764781e-05,2.106098823529464e-05,1.2941676470588567e-05,6.02634117647001e-06,1.4217705882352966e-06,-1.8296352941177263e-06,-1.9639588235290453e-06,3.514529411758824e-07,3.2848411764705918e-06,5.8572117647070696e-06,8.040170588236202e-06,1.0057911764707085e-05,1.2353847058822927e-05,1.494879411764738e-05,1.7217676470588673e-05,2.4664829411764726e-05,3.5074164705882135e-05,4.19675941176461e-05,4.9128064705881123e-05,5.886529999999963e-05,6.772562941176428e-05,7.577287647058707e-05,8.198444705882248e-05,8.623275294117588e-05,8.912109999999977e-05,9.191304117646924e-05,9.441138823529371e-05,9.550505294117582e-05,9.55306588235295e-05,9.456859411764631e-05,9.371784117646973e-05,8.761470000000042e-05,7.610062352941122e-05,6.677433529411834e-05,5.980041764706064e-05,5.0324711764707965e-05,3.809340000000133e-05,2.6647429411765997e-05,1.6149452941177644e-05,6.586029411765823e-06,-2.284470588235013e-06,-1.0423441176470212e-05,-1.791748235294155e-05,-2.4123064705882172e-05,-2.7651723529411795e-05,-2.9760705882351905e-05,-3.134359411764709e-05,1.2532647058818847e-06,2.5840176470588207e-05,5.326001176470668e-05,7.857134117646939e-05,0.00010352251764705628,0.00013060202941176258,0.00015625364705882175,0.0001817420529411761,0.00019669023933823436,0.00021319026392156888,0.00023138490210084135,0.00025216044298642486,0.00027605761323529383,0.0003029065877005353,0.0003333795029411774,0.0003700157241830074,0.00033531437124183043,0.0003140695124183015,0.00029025140065359455,0.0002662298535947719,0.00024223185359477286,0.0002189353830065379,0.0001970772888888906,0.0001750524124183011
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
