UniprotID	Q6ZU64-4
pNuLoCScore	0.33465372666666665,0.33807279599999995,0.34094554818181816,0.34108353583333334,0.34059321769230777,0.33981528357142865,0.3389765393333334,0.33796412625000005,0.3366461541176471,0.3287982864705882,0.3225670423529412,0.3205864517647059,0.3244469964705883,0.3278264905882353,0.3321520847058824,0.3314741100000001,0.3295589476470589,0.32704428176470596,0.3232623276470588,0.3191022058823529,0.31648214705882344,0.3141817823529411,0.312229174117647,0.31043286,0.30688829588235295,0.3020633276470588,0.2960520694117647,0.29050814176470596,0.28538639058823534,0.27935810941176475,0.27395851529411763,0.26955420882352943,0.26633493058823526,0.2634739605882353,0.2604317570588236,0.25798684529411764,0.25582682529411765,0.2538327135294118,0.2519232970588235,0.2495324429411765,0.2476529352941176,0.24797469352941182,0.2495577711764706,0.2525018382352941,0.25433025411764704,0.25616470882352943,0.2594330405882353,0.2627688788235294,0.2650651794117647,0.26667349647058824,0.2674073029411765,0.26885788411764705,0.27072646647058823,0.2731827847058823,0.2753611952941176,0.2780725894117647,0.2903631564705882,0.3021839317647059,0.3111338970588236,0.31890546764705885,0.32739120882352946,0.33658805,0.34485113176470583,0.35235435411764704,0.3589047170588235,0.3647050552941176,0.3732598858823529,0.3807475670588235,0.38684020999999996,0.392655864117647,0.39622232176470584,0.39817648588235294,0.39892793058823534,0.38945799000000003,0.3789279705882353,0.3723672576470588,0.3684624505882353,0.3632474552941177,0.35802622000000006,0.3522461788235294,0.3467027611764706,0.3393483717647059,0.3300623052941177,0.31900382823529416,0.3076117976470588,0.29633589176470587,0.2840937629411765,0.2753578970588236,0.26334105764705884,0.2520415335294118,0.24166522176470587,0.23225109470588232,0.22135929,0.20943621588235292,0.19793307147058825,0.18571947852941173,0.17438749735294115,0.16324032617647055,0.15484981558823527,0.1489038708823529,0.14180198088235293,0.13613587794117646,0.13112008205882353,0.12710385852941175,0.1210603408823529,0.11995981794117642,0.11884634529411764,0.11796114235294117,0.11725271823529412,0.11694894117647057,0.11650250588235292,0.11624609588235292,0.11610598999999999,0.11614822794117645,0.11616416088235293,0.11602026888235294,0.11586329594117645,0.11555376770588233,0.11527458323529409,0.11486309441176469,0.11725954323529411,0.12007353558823528,0.12200719735294119,0.12305945352941178,0.12360460823529411,0.12415316529411763,0.12472588470588235,0.12551399235294114,0.12610780970588234,0.12663200264705882,0.12708779676470588,0.1275641714705882,0.12797072347058824,0.1284466552352941,0.12882715876470588,0.12926136911764707,0.12936067970588236,0.12675621170588236,0.12403446905882355,0.12227219705882353,0.12150829470588234,0.12118772,0.12063235764705883,0.11993669670588236,0.11900952699999999,0.11800710494117649,0.11731295435294117,0.11675498076470589,0.11624305488235295,0.11566212135294118,0.11496984076470589,0.114663149,0.11357248488235294,0.11324390076470589,0.11352072170588236,0.11387232670588235,0.11435961399999998,0.11471083164705884,0.11446455576470589,0.11374489458823529,0.11271857082352942,0.11151343347058824,0.11074048435294119,0.10982989670588236,0.10888906882352943,0.10788264141176472,0.10717470905882354,0.10640302905882354,0.10549964823529413,0.10558310470588236,0.10522280470588236,0.10414284882352942,0.10281411294117648,0.1014876829411765,0.10024787411764709,0.09974304000000002,0.0999223117647059,0.10030432552941178,0.10124554141176471,0.10202295494117648,0.10291154317647058,0.10414615317647058,0.10536200205882353,0.10677593441176471,0.11687287735294116,0.12662995876470587,0.1369117875882353,0.14733352935294117,0.1577921640588235,0.16860423758823528,0.1793202452352941,0.189848867,0.19982759817647058,0.20871021111764707,0.2167623838235294,0.2252511861764706,0.23382706735294118,0.242294035,0.25046744029411766,0.2588417282352941,0.2668987970588235,0.26639239058823533,0.2662631582352941,0.26548257588235297,0.26426768470588236,0.26305833764705877,0.26014689,0.25813384352941177,0.25621842764705877,0.25479072999999997,0.25452929529411755,0.25526280764705883,0.2553650923529412,0.25544100705882355,0.2554701564705882,0.2556744335294118,0.2594280064705882,0.26362042352941173,0.26882389529411765,0.27500324470588233,0.28183347411764703,0.2889007752941176,0.29672154117647054,0.30679070058823527,0.3163559782352941,0.32633216058823533,0.33640906117647057,0.3465362564705882,0.3566900105882353,0.3667818270588235,0.3765800447058823,0.38631908235294116,0.3957705735294117,0.40154821294117643,0.4070968617647059,0.4117960023529412,0.4154946352941177,0.41862389294117647,0.42182570352941173,0.42434841882352936,0.4259962276470587,0.4269151529411764,0.4275640729411764,0.4280007505882352,0.42824587470588227,0.4282843899999999,0.42833875352941164,0.42829622999999994,0.4152720417647058,0.4038365347058823,0.39299632647058824,0.3820909623529412,0.37186168000000003,0.36253655941176477,0.35444410705882357,0.3475018894117647,0.3414747611764706,0.3363487194117647,0.3321304605882353,0.32793367117647054,0.324319664117647,0.32089349470588235,0.3180749276470588,0.315473755882353,0.3134004752941177,0.32442379705882357,0.3338291023529412,0.3423326982352941,0.35077180117647055,0.3586903252941176,0.36579697999999994,0.3716546952941176,0.37657527294117643,0.38068645941176465,0.38387047117647055,0.38649805117647057,0.3891596617647059,0.3912118517647059,0.39281460647058825,0.39404955705882344,0.39860557294117643,0.4034859747058823,0.4085294023529412,0.4136662052941177,0.41890643,0.4243390652941177,0.42940209058823536,0.43412867764705887,0.4387691864705883,0.4428259764705883,0.4462140794117647,0.4494487341176471,0.45225656588235297,0.45489702000000004,0.4571347076470588,0.4596264094117647,0.46170582294117646,0.4598911052941177,0.4571635264705882,0.45372270647058827,0.44972456823529416,0.44545811176470584,0.4408393882352941,0.43621026470588237,0.4315969405882352,0.426942694117647,0.42245841470588236,0.41839959588235287,0.4144079976470587,0.4108352352941176,0.4072349058823529,0.40401812235294116,0.3997812264705882,0.39493952882352934,0.3902044535294117,0.38513646411764707,0.38045157588235295,0.376416975882353,0.37284677588235293,0.3693731729411765,0.3658590470588235,0.3626997676470588,0.35954792294117643,0.3566671317647059,0.35395485235294116,0.35154657705882353,0.3492812794117648,0.3471182147058824,0.3450123635294118,0.3439981288235294,0.3439005788235294,0.3441810747058824,0.3450942570588235,0.3461017876470588,0.34697485999999994,0.34764392823529405,0.3482859282352941,0.3490291158823529,0.34959031470588237,0.3502516088235294,0.3508012076470588,0.35119858705882356,0.3514534494117647,0.351469185882353,0.3509140176470589,0.3499393894117648,0.34994560470588243,0.34963393529411774,0.3490409647058823,0.3477719388235294,0.3458865964705882,0.3439150594117647,0.3423259941176471,0.34090200764705886,0.3395623352941177,0.338453865882353,0.33752347176470593,0.3366423011764706,0.3359730229411765,0.33541753941176466,0.33514573823529403,0.33549459705882345,0.3363335158823529,0.33618383235294114,0.3362670417647059,0.3366504417647059,0.337590995882353,0.3390312894117647,0.3406367523529412,0.3419904582352941,0.34333932882352936,0.344823344117647,0.3463300811764705,0.34798602529411754,0.34984627941176466,0.3518704794117647,0.36226432,0.37143435941176467,0.38061663058823525,0.3897418,0.3984791588235294,0.40704557764705884,0.41539054235294115,0.4239209552941177,0.4327595088235294,0.44151844117647066,0.44992814294117656,0.45825282941176465,0.46633005411764705,0.47422421235294115,0.4817186776470588,0.48903356882352944,0.4960813470588235,0.49466658529411756,0.4943762282352941,0.4940316958823529,0.4935794211764706,0.4932574317647058,0.4928477211764706,0.4923029647058823,0.4917500811764706,0.4911115105882354,0.49040844176470594,0.49005971941176474,0.4895820447058824,0.4891532447058824,0.48868116117647054,0.4883387676470589,0.48879429882352937,0.4897503676470588,0.49075348529411766,0.49167101588235296,0.4926056617647059,0.49353206352941176,0.49424605999999993,0.49453492000000004,0.49522316470588246,0.4959597270588236,0.49671458705882343,0.4976053876470588,0.49863327352941184,0.49950981,0.500175598235294,0.5007118394117648,0.5012425152941177,0.5009572370588236,0.5002143547058824,0.49942184470588236,0.4985851294117647,0.49792085705882355,0.49746871235294116,0.49728105647058823,0.4977240352941176,0.4980859235294118,0.49838620352941176,0.49861398,0.4987639647058823,0.4988157552941176,0.49900898941176475,0.4994417564705883,0.5017864188235294,0.5036187682352943,0.505267381764706,0.5067231041176471,0.5082291847058823,0.5096661294117647,0.5107584158823528,0.5114176805882352,0.5120293047058824,0.5125774723529412,0.5129946076470588,0.51322719,0.5133342282352942,0.5134226282352942,0.5135701552941176,0.5136460223529411,0.5136153611764707,0.51176144,0.5104115605882354,0.5093031647058823,0.5083551382352942,0.5073802717647058,0.5065516923529413,0.5057987176470589,0.505293505882353,0.5048411523529411,0.5042470464705883,0.5037124664705882,0.5032812352941177,0.5029068829411765,0.5024951394117646,0.5019493829411764,0.5007169023529411,0.49880251411764703,0.49786677176470584,0.49734056647058816,0.4971478523529412,0.49719828529411764,0.4974704988235294,0.49768791529411754,0.49784332294117645,0.49798690882352936,0.49836331176470583,0.4989998247058823,0.4994627047058823,0.4995358829411765,0.49923976764705885,0.4987592894117647,0.49835589999999996,0.49881861823529416,0.5001512458823529,0.5006455647058824,0.5007067376470589,0.500332625882353,0.49971525,0.49886541647058824,0.49801229882352943,0.49720415352941183,0.49647939470588237,0.49566442588235293,0.4948642582352941,0.49426087588235285,0.4940998935294118,0.4943827994117648,0.4910187470588236,0.4879767305882353,0.4860638105882353,0.4848123441176471,0.4838621758823529,0.4830841376470589,0.4823483429411764,0.48178379764705886,0.4812834194117647,0.4807776982352941,0.4803336417647059,0.4798868694117647,0.4791838817647059,0.4784695547058823,0.4779282147058823,0.4774376123529412,0.47690493941176465,0.4802044899999999,0.4832548135294117,0.4851683188235293,0.4863145047058822,0.4870595435294117,0.4875535229411765,0.48810617,0.4884063629411765,0.48859771235294114,0.48870675235294125,0.4887138576470588,0.48875849823529416,0.48906442294117647,0.4893733241176471,0.48949850117647065,0.4905200947058823,0.49140754647058815,0.49207564647058827,0.4921368288235295,0.49207791117647065,0.4920545405882354,0.49187838058823524,0.49186239823529415,0.49191893058823527,0.4920544229411764,0.49230250882352944,0.4927579235294117,0.49336525823529404,0.4940115129411764,0.4946069664705882,0.49517093,0.4957220905882353,0.49517127882352946,0.49474426058823534,0.4944749411764706,0.4947038470588236,0.49503449235294117,0.4954351088235294,0.49599343117647055,0.49643731117647066,0.49677732705882355,0.49707481000000003,0.49726658058823525,0.4973228311764706,0.4973472811764706,0.49731110764705877,0.4972623682352941,0.4975662082352941,0.4980017870588235,0.49815534882352935,0.49793671058823535,0.4974794005882353,0.49609723117647064,0.49491839,0.4941924382352942,0.49384462882352953,0.4934780341176471,0.49319433,0.4929498323529411,0.49284512176470585,0.49289565647058825,0.49293087411764713,0.493036685882353,0.4931860388235294,0.49303451882352933,0.4927481952941176,0.49289205411764714,0.49344428235294113,0.49423179411764706,0.4959849458823529,0.49744477882352944,0.49837336352941186,0.49880953823529417,0.4992047305882353,0.4995018929411765,0.4997894535294118,0.5000023141176471,0.500097735882353,0.5001867123529412,0.5001866311764707,0.4991926282352942,0.49813896176470596,0.49708419235294116,0.4964767994117647,0.4960931152941177,0.4959598052941177,0.49572728176470593,0.4955436235294118,0.4952459052941177,0.494960771764706,0.49460043705882356,0.49429513117647067,0.494021611764706,0.4935849358823531,0.4931268582352941,0.49267633058823523,0.4922239352941176,0.4927865147058823,0.4934012458823529,0.4939350564705882,0.49402788764705885,0.49390578235294114,0.49356578529411765,0.49328757235294113,0.4930325505882353,0.4928892664705882,0.492825294117647,0.49291952941176465,0.4928955529411765,0.492875684117647,0.49302197,0.4943443405882353,0.4965944352941176,0.4983570529411763,0.49969837941176465,0.5010326794117647,0.5023077382352941,0.5034531847058823,0.5045708088235294,0.5057598423529412,0.50690192,0.5080750847058824,0.509166345882353,0.5103288888235293,0.511517334117647,0.5129393482352941,0.5143263935294117,0.5157199688235294,0.5159723776470588,0.5151590752941176,0.5148060364705882,0.5147456805882353,0.5146435882352941,0.5146488864705883,0.5147717664705883,0.5148755482352941,0.5150044923529413,0.515201765882353,0.5153717188235295,0.5155686752941177,0.5156667670588235,0.5156354964705882,0.5153837023529411,0.5143378811764707,0.5126025329411765,0.510874821764706,0.5096457711764705,0.5087452711764706,0.5081512652941177,0.5074841423529411,0.5069112470588235,0.5061405941176471,0.5051225594117646,0.5040108664705882,0.5028826223529412,0.5017489729411765,0.5005790882352941,0.4994254682352941,0.49836574470588235,0.4973177105882353,0.4970479964705883,0.49740438000000003,0.4977001647058824,0.49757914941176473,0.4970851341176471,0.49622695764705893,0.4954121129411766,0.494535015882353,0.4938226688235293,0.4933656870588235,0.4929816270588235,0.4926067229411764,0.492234884117647,0.4918919535294118,0.49154925999999993,0.4902207729411765,0.4893673541176471,0.4891457752941176,0.4887732211764706,0.48837183999999995,0.48794376647058824,0.48757402647058823,0.4872535694117648,0.48695589,0.4866104623529412,0.48626587999999993,0.48567550470588233,0.4849747517647059,0.48420243823529413,0.4833251205882353,0.4826140635294118,0.4819717482352941,0.48237933352941176,0.4823661747058824,0.48177281235294117,0.48140443999999993,0.4812073364705882,0.48103941823529417,0.4808476911764706,0.4807336917647059,0.4806057347058823,0.48039579125,0.48016355066666666,0.4802064557142857,0.48039455999999997,0.48072236499999993,0.4812733163636363,0.481684001,0.4820783488888888
pNuLoCDScore	0.0019924274509804385,-0.005855440196078476,-0.012086684313725449,-0.014067274901960747,-0.010206730196078373,-0.006827236078431331,-0.002501641960784229,-0.0031796166666665515,-0.005094779019607754,-0.011028514235293996,-0.017683220534759347,-0.021981329950980455,-0.024111070633484333,-0.025633501218487564,-0.02674736521568638,-0.027531266250000075,-0.029757858235294143,-0.026734958823529387,-0.026514972941176496,-0.03007830999999994,-0.03906060588235294,-0.048468381176470565,-0.05819356941176479,-0.06191990117647067,-0.06322401705882363,-0.06357032117647066,-0.06283057058823521,-0.061115360588235246,-0.06065532176470578,-0.060349068823529306,-0.06030587705882351,-0.060900417058823486,-0.059235360588235336,-0.05408863411764697,-0.04649429823529411,-0.03800630352941187,-0.031056136470588303,-0.023193400588235324,-0.014525474705882335,-0.006785330000000034,-0.001269751176470546,0.003199535882352944,0.006975545882352885,0.01087103882352941,0.01489964117647058,0.01935007117647053,0.02343789823529413,0.028540146470588224,0.04271022117647058,0.05420923823529411,0.061576125882353006,0.06640362941176475,0.07306095470588242,0.0804233411764706,0.08541809117647053,0.08958547529411764,0.09383953764705877,0.09803155882352937,0.10585258294117644,0.11188968294117646,0.11611374352941173,0.11947307941176472,0.12086112647058822,0.12010389647058822,0.10856477411764714,0.0872740582352941,0.06779407352941169,0.053461789999999954,0.041071241764705835,0.0266594052941177,0.01317508823529423,-0.0001081752941176628,-0.0122019558823529,-0.025356683529411728,-0.04319758058823525,-0.06174373882352935,-0.07922841235294115,-0.09631997235294115,-0.11212855882352935,-0.12281858882352936,-0.1355868729411765,-0.13741645647058826,-0.13726274882352943,-0.1401161629411765,-0.1471031605882353,-0.1538112394117648,-0.1600931485294118,-0.16652670029411765,-0.17231526382352944,-0.17610804558823534,-0.1752124897058824,-0.17009995735294126,-0.16580981676470588,-0.1602000138235294,-0.15297368088235297,-0.14825403852941182,-0.14228071676470594,-0.13208171558823534,-0.12281887647058823,-0.11428995235294115,-0.10410657176470586,-0.09248727470588235,-0.08143056558823533,-0.06947338264705881,-0.05828150735294116,-0.0470920982352941,-0.03868565470588234,-0.03288360199999997,-0.025938684941176487,-0.020582110235294132,-0.01584549882352944,-0.01224076411764706,-0.00380079764705879,0.00011371764705885024,0.003160852058823549,0.00509831117647061,0.006351889999999985,0.007204224117647054,0.008223378823529429,0.009267896470588219,0.010001819705882348,0.010483774705882368,0.010923635882352956,0.011543902588235275,0.012107427529411796,0.012892887529411784,0.01355257552941179,0.014398274705882383,0.012101136470588247,0.006682676117647085,0.0020272717058823636,-0.000787256470588249,-0.002096313529411767,-0.00296544529411763,-0.004093527058823515,-0.0055772956470587776,-0.00709828270588235,-0.008624897705882331,-0.009774842411764711,-0.010809190705882321,-0.01172766858823529,-0.012784533882352928,-0.013857317999999993,-0.014598220117647068,-0.015788194823529417,-0.01351231094117647,-0.010513747352941194,-0.00839987035294118,-0.007148680705882357,-0.0064768883529411625,-0.006167801882352941,-0.006191802117647069,-0.006290956176470575,-0.0064936714705882415,-0.006572469999999983,-0.006925084058823527,-0.007353986058823522,-0.007779479941176462,-0.007795131705882349,-0.008260119941176466,-0.00807283664705881,-0.007660796058823527,-0.008297917000000002,-0.009729477882352927,-0.011545501058823501,-0.013223148705882343,-0.014216681647058804,-0.014001854588235274,-0.01279625905882352,-0.011209107941176466,-0.009494942941176476,-0.00780694176470588,-0.005977525647058848,-0.0037364882352941414,-0.0018127070000000106,0.0003729053529411691,0.01137322911764703,0.021046854058823505,0.031688982882352945,0.043190680529411746,0.054978051117647,0.06711655464705879,0.07907237111764702,0.09010582699999999,0.09990528641176469,0.10840588558823529,0.11551684241176467,0.12322823123529413,0.1309155241764706,0.1381478818235294,0.14510543823529415,0.15206579382352942,0.15002591970588236,0.13976243182352946,0.12935137064705882,0.1181490465294118,0.10647552064705887,0.09445410005882349,0.08082664476470591,0.06828497652941176,0.05639082947058818,0.0460805188823529,0.037766911470588166,0.030011621470588223,0.021538025000000016,0.013146972058823564,0.005002716176470523,-0.0031672947058822842,-0.007470790588235299,-0.002771967058823599,0.0025607370588235367,0.009520668823529366,0.017565789411764676,0.025842437647058847,0.03657465117647052,0.0486568570588235,0.06013755058823533,0.07154143058823537,0.08187976588235302,0.09127344882352939,0.1013249182352941,0.11134081999999995,0.12110988823529412,0.13064464882352933,0.13634256705882347,0.1379277894117647,0.13827296647058823,0.1367927576470589,0.13366116117647064,0.12972311764705885,0.1251041623529412,0.1175577182352941,0.10964024941176459,0.10058299235294105,0.0911550117647058,0.081464494117647,0.07155586411764697,0.0615025629411764,0.05175870882352934,0.04197714764705879,0.019501468235294084,0.0022883217647058918,-0.014100535294117644,-0.029705040000000016,-0.04363295529411765,-0.0560873335294117,-0.06738159647058817,-0.07684652941176467,-0.08452146647058811,-0.09056643352941168,-0.09543361235294107,-0.10006707941176468,-0.10392621058823526,-0.10739089529411755,-0.11026382588235284,-0.11282247411764695,-0.10187156647058809,-0.07941273764705875,-0.05916722411764702,-0.0397582641176471,-0.021089878823529473,-0.0038462341176471737,0.011352872941176373,0.024152805882352912,0.035100511764705855,0.04433773999999996,0.05174001058823524,0.05856438000000003,0.06483999764705889,0.07031835705882356,0.07473967882352944,0.07857580117647045,0.08520509764705875,0.07906217764705875,0.0747003,0.07133350705882358,0.06813462882352944,0.0656487400000001,0.06360511058823543,0.06247398235294127,0.06219391352941189,0.062139517058823646,0.06234360823529417,0.0629506829411765,0.06309690411764707,0.06368516823529413,0.06432010117647058,0.06557685235294125,0.06310025000000002,0.056405130588235375,0.048634124117647004,0.04005650117647058,0.030818138235294168,0.021119046470588154,0.011437297647058753,0.0020815870588234975,-0.007172245882353101,-0.015883282352941286,-0.023755664705882362,-0.031049138235294205,-0.037848568235294255,-0.044061784705882456,-0.04989980176470593,-0.055608287058823536,-0.06192459647058823,-0.06495157647058836,-0.06695907294117653,-0.0685862423529412,-0.06927299235294121,-0.06904113588235283,-0.06799261235294118,-0.06683709176470587,-0.06573789352941173,-0.06424292647058821,-0.06291049176470592,-0.06173246411764699,-0.06045314529411755,-0.059288658235294056,-0.057953626470588104,-0.05689990764705877,-0.054768862941176444,-0.050941399999999915,-0.046303874705882264,-0.04095538941176469,-0.03535731882352944,-0.03031518823529422,-0.02587191588235299,-0.021729244705882444,-0.01757311882352941,-0.013670651764705888,-0.009957608235294069,-0.006415522941176477,-0.0031536447058823636,-0.0003479899999999647,0.0021721699999999178,0.004350971176470597,0.005901654117647093,0.005941260588235353,0.006045025882353006,0.005452860588235353,0.003946707647058789,0.0016701511764706245,-0.001088263529411715,-0.003728868823529352,-0.005959934117647003,-0.008127108235294056,-0.010027979411764643,-0.011797742941176415,-0.01327773588235287,-0.01455628588235297,-0.015480426470588227,-0.01605164647058832,-0.01576827941176484,-0.014444792352941327,-0.013612088823529545,-0.0134501029411766,-0.012773922941176408,-0.011121497058823537,-0.008295600588235252,-0.0048837700000000095,-0.0016892417647058622,0.0010884505882352569,0.003776993529411632,0.0063694782352939905,0.008806609411764588,0.011343724117646947,0.01387325647058818,0.016452940000000027,0.02711858176470594,0.03593976235294122,0.044283114705882365,0.05355796764705889,0.06221211705882351,0.07039513588235297,0.07779954647058818,0.08488966588235303,0.09212275647058821,0.09952798294117654,0.1065888141176472,0.11342948529411767,0.11999997294117654,0.12623818705882361,0.13187239823529412,0.13716308941176475,0.13381702705882353,0.12323222588235289,0.11375959764705884,0.10428989588235288,0.09510026235294117,0.08621185411764698,0.07745717882352943,0.06838200941176459,0.058990572352941195,0.04959306941176472,0.04048029882352938,-0.04926457527450978,-0.06684580786274506,-0.08120358115686271,-0.087865006745098,-0.09415411109803919,-0.09889048139215684,-0.10288818727450977,-0.10563198021568626,-0.1075548926862745,-0.10122545185294118,-0.09558820134224597,-0.08950192514215687,-0.08305188319909504,-0.07695817993277311,-0.07135228662352941,-0.06680044470955881,-0.06041333347058823,-0.040169916764705896,-0.022609952647058826,-0.013728288470588247,-0.0059783624117647136,1.0825411764704695e-05,0.005415228294117634,0.009594276823529403,0.013088373999999993,0.016139831882352927,0.018966746352941155,0.021832522999999993,0.024375867470588244,0.026402346235294125,0.027983008117647076,0.0296981707647059,0.029619864588235296,0.0271029769411765,0.02406214552941177,0.0215453751764706,0.020566745235294136,0.020666133352941186,0.020965526411764718,0.02085432058823533,0.020612899411764724,0.020419283705882377,0.020325307176470617,0.01983741552941179,0.018640210000000018,0.016976049117647066,0.015539148411764694,0.014213234117647036,0.012258463705882336,0.011241036058823511,0.010042014882352929,0.009485728411764677,0.00852196488235292,0.006567560999999986,0.0039917597647058795,0.001671416764705863,-0.0004831644117647277,-0.0022284291176470766,-0.004016800882352969,-0.0056927406470588665,-0.0068366541764706,-0.007478113235294126,-0.008543560647058815,-0.009818956882352917,-0.011082087352941167,-0.010777357352941191,-0.00949813829411765,-0.008412052411764695,-0.007958698294117647,-0.00782816770588235,-0.00705458676470587,-0.0063644929411764695,-0.005536854117647039,-0.005012748823529409,-0.004663657647058797,-0.004358855882352908,-0.004207309705882345,-0.0040790624117647,-0.004044049470588229,-0.003530874411764723,8.747382352940203e-05,0.0032453885294117663,0.003987726000000011,0.003298578705882363,0.0023640228235294186,0.0015530277647058804,0.001127735647058814,0.001138816470588222,0.0016346752941176351,0.0022569508823529483,0.00289622676470587,0.0032111794705882435,0.003671540941176457,0.004227960058823532,0.0046359132941176245,0.0048120385882352845,0.0025038938823529616,-0.0021573190588235203,-0.004621915588235298,-0.0043211338823529455,-0.0019323327058823475,0.0014922017647058944,0.0037393385882353025,0.005021659529411776,0.005647450705882365,0.005829466588235299,0.005779517705882364,0.0060415779411764625,0.006293955823529401,0.006480443764705857,0.006612626411764702,0.006738472000000009,0.006803708470588213,0.008909769647058807,0.009496429294117634,0.008850986941176475,0.006990744588235287,0.004538708117647047,0.0023480183529411697,0.001567389529411753,0.0009141215882352838,0.0003536730588235143,-0.00012509682352941642,-0.0005637152941176532,-0.0012038419999999966,-0.0015100464705882222,-0.001894307941176468,-0.0022138705882352866,-0.0025354894117646937,-0.002679878823529394,-0.0016532437647058806,0.00014521241176471134,0.0013916897647058835,0.0020834880000000083,0.0027297517647058706,0.002811872941176491,0.0026969467647058876,0.002556057882352941,0.002588327823529399,0.002723659117647048,0.002796150294117658,0.0027902653529411764,0.0029308504705882477,0.0031511648823529387,0.004654030411764709,0.0066851057058823354,0.008562799235294127,0.009387382529411764,0.010165393176470583,0.01123379699999999,0.012421109705882352,0.013177883000000001,0.013785478882352944,0.014568025411764704,0.015460494588235299,0.016254871764705872,0.017334734470588226,0.018310780352941175,0.019267949058823522,0.020112561941176457,0.019647023470588235,0.017372682058823544,0.014599382058823537,0.012110750529411754,0.009915613941176474,0.007961013058823518,0.0061651604117647085,0.004749579470588211,0.0036834459411764497,0.002796976529411785,0.0019593650000000046,0.0008088785294117773,-0.0002822071176470514,-0.0014328945294117407,-0.00236892158823529,-0.003362270058823502,-0.0032184518235294085,-0.001985960176470597,-8.522782352941849e-05,0.0019854427647058998,0.0038379748823529486,0.005650742529411779,0.007395261647058837,0.00909946870588238,0.010460524000000013,0.011856456941176471,0.013168769882352965,0.01467701929411766,0.016325316352941183,0.01757035670588232,0.01857700941176471,0.01939182941176469,0.019069348823529383,0.01781189623529411,0.01654742541176471,0.014852349529411751,0.0130971477647059,0.011348648352941165,0.00952667105882353,0.007623868117647037,0.005722212823529416,0.003780906352941163,0.0018664828235293862,0.00012277929411765032,-0.0017534492352941217,-0.0032686751176470297,-0.004514880764705881,-0.005590175470588238,-0.007630578705882338,-0.008741746058823496,-0.00962577523529412,-0.010089570176470594,-0.010756411000000035,-0.011487763352941174,-0.012025220176470605,-0.01249016194117647,-0.012659518999999994,-0.012648676941176468,-0.012754071941176476,-0.012860596941176486,-0.013162621941176497,-0.013587224588235317,-0.014119031647058855,-0.014544107529411779,-0.013860573411764707,-0.011804836941176497,-0.009864850176470596,-0.008752320529411745,-0.007390340058823511,-0.005597636529411754,-0.003899027117647058,-0.0022323977058823496,-0.0007907609999999871,0.00034527811764707705,0.0014476745882352898,0.002587843999999992,0.003599967823529421,0.0047352110588235324,0.006005933058823562,0.007261971294117667,0.009505752764705888,0.010121259235294125,0.010661657176470607,0.011866385411764699,0.013756947529411784,0.015067001647058834,0.0163266054117647,0.01756648423529411,0.01840011576470585,0.019262284000000005,0.020029793117647063,0.020676941058823575,0.021387936647058847,0.02216611135294118,0.02271231170588235,0.023264391470588258,0.022709045588235333,0.021506620000000004,0.020381366470588247,0.018823962352941148,0.016478183529411744,0.013791254117647062,0.01112613682352942,0.008382219764705878,0.0060073127058823395,0.004045874470588184,0.0023908880000000077,0.0009893527058823515,-0.0004432931764705994,-0.0018501331764706197,-0.003313023176470614,-0.0048616864705882945,-0.007475645588235352,-0.008762671764705882,-0.010305532117647093,-0.011549343882352903,-0.012445634764705865,-0.012656985941176493,-0.012853527117647034,-0.012866072411764684,-0.012771767705882314,-0.012980719176470562,-0.013375030941176452,-0.01413637211764708,-0.015162655647058848,-0.016157947999999978,-0.01698892858823528,-0.017661584470588215,-0.017155311235294096,-0.01581591270588234,-0.014785743235294094,-0.013808164647058821,-0.012858132941176478,-0.012131125235294096,-0.011538064647058838,-0.010974760823529398,-0.010453404941176456,-0.009937566999999967,-0.009341440235294138,-0.008567781411764702,-0.00733258317647055,-0.005914723470588232,-0.004586983470588238,-0.003415746411764689,-0.002420117588235307,-0.003761911705882373,-0.004919821117647077,-0.005945039117647072,-0.007081868176470593,-0.007753929411764726,-0.00816070917647059,-0.008363757117647072,-0.008529368823529435,-0.008628500588235319,-0.008640045588235279,-0.008478573823529414,-0.008517827352941168,-0.00891198529411763,-0.009232509117647045,-0.009861124779411756,-0.010496271666666654,-0.009869466386554615,-0.007648195158371035,-0.005328397401960797,-0.002830894545454557,-0.0004557248823529453,0.0012887479477124153,0.0018120967712418196,0.002273904359477122,0.002666609065359468,0.0029437508300653448,0.0030287743594771127,0.0031780849477123924,0.0034067308300653465,0.003610668183006524
pNuLoCRank	Medium
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
