UniprotID	Q3KR37-2
pNuLoCScore	0.3629044944444445,0.36265346000000004,0.36384207272727276,0.36164052500000005,0.35965710153846153,0.358052905,0.3568347593333333,0.355211305625,0.3537946952941176,0.3476437735294118,0.3464517441176471,0.34372624764705884,0.3492185088235294,0.35131213411764706,0.3508544947058823,0.3486054470588235,0.34438082764705885,0.34055946882352944,0.33777723058823533,0.3343393705882353,0.3328613470588236,0.3316446223529411,0.32994847235294117,0.32805638294117645,0.3254225505882353,0.3226499123529412,0.3169444011764706,0.30995397764705884,0.3030165647058823,0.29506882647058813,0.2863569835294117,0.27828163058823524,0.2707202882352941,0.2647882423529412,0.2575588,0.2497882005882353,0.24216012117647057,0.23487426117647062,0.22730187941176472,0.22020698647058823,0.2133714982352941,0.20786612764705883,0.20203455882352941,0.19815286117647063,0.19585293294117648,0.1934850788235294,0.1920186105882353,0.19162144588235297,0.19143483352941176,0.19063068058823526,0.18949916764705882,0.1894365723529412,0.1896721411764706,0.18953640705882355,0.18931055764705884,0.18947230823529412,0.1897850217647059,0.1900987488235294,0.19178388764705878,0.19418958411764706,0.19742932352941175,0.20013540705882354,0.20213379235294118,0.20320176705882353,0.20376293294117648,0.20431914764705883,0.20443039176470587,0.20491239470588232,0.20502570058823524,0.20532758411764704,0.20563550882352935,0.20636639352941177,0.20680755470588233,0.2073165888235294,0.2074252605882353,0.20595154235294122,0.20399453764705883,0.2020235111764706,0.2003233194117647,0.19924947058823528,0.19891189058823527,0.19847289117647057,0.19756594529411764,0.1974748517647059,0.19735673470588236,0.19803609705882352,0.1983564623529412,0.19801315235294117,0.1930725194117647,0.1867597826470588,0.18053798029411763,0.17568587264705882,0.17243538852941173,0.16946134029411763,0.16595997499999998,0.16297734676470585,0.15921468970588235,0.1566168873529412,0.1544752238235294,0.1524258738235294,0.15002357852941176,0.14720132499999997,0.1441435432352941,0.14198537852941173,0.14036254735294115,0.14295167617647056,0.14746638117647054,0.15144916529411762,0.15387938705882348,0.1552474370588235,0.1564159570588235,0.15760246882352938,0.1581838217647059,0.1600294241176471,0.1606786529411765,0.16135354882352945,0.16188857411764707,0.16280064117647058,0.16375487058823526,0.16468462764705882,0.1679734182352941,0.1722783388235294,0.17678533411764707,0.1793829488235294,0.1826668511764706,0.18656725647058825,0.18898383294117646,0.19076194999999999,0.19349960705882352,0.19703849235294116,0.2004672988235294,0.20354306235294115,0.20657393705882354,0.20951966705882352,0.21204291941176467,0.2145490211764706,0.21739878588235295,0.21722862882352945,0.2161342111764706,0.21487037411764706,0.21509998823529417,0.2150732111764706,0.21479683588235296,0.2157370923529412,0.21708651941176468,0.21707609882352943,0.21670563588235292,0.21669317000000005,0.21727238705882357,0.21749707117647057,0.21751698,0.21734518176470588,0.22341391235294117,0.2303376776470588,0.23643525529411763,0.24024105823529412,0.24176842294117643,0.24371881529411765,0.24415483941176472,0.24449546235294117,0.2444354870588235,0.24390050470588232,0.24393114235294114,0.2431486129411764,0.24210479588235298,0.24099350823529408,0.23940772,0.2381600258823529,0.23713722176470592,0.2296887688235294,0.2212353388235294,0.21444628588235293,0.2095299958823529,0.20654355235294117,0.2033379,0.2015989305882353,0.20013199294117645,0.19899056823529412,0.19878019529411767,0.1983679982352941,0.1983934588235294,0.19813324999999998,0.1980759535294118,0.1990134229411765,0.20782126411764706,0.2177637,0.22453792764705882,0.23007050882352942,0.23492409470588238,0.24089644235294116,0.24711690058823532,0.2534793823529412,0.2604525923529412,0.2668223541176471,0.27292016882352943,0.2787698511764705,0.28372108176470584,0.2877117358823529,0.2909350923529411,0.2932794594117647,0.2963045417647059,0.29159220470588243,0.28568795529411767,0.2833332923529412,0.28220547470588236,0.28144865352941173,0.28013403882352944,0.2789249335294118,0.27737241411764707,0.27496196411764706,0.27287478823529415,0.2712020135294117,0.2698065241176471,0.2694271858823529,0.27010978999999996,0.27114586764705884,0.27542334235294114,0.27864819529411766,0.2801500129411765,0.28251320705882355,0.2848326223529411,0.28641729764705876,0.2876899705882353,0.2891496764705882,0.29059314176470585,0.2920674494117647,0.29367975823529413,0.29550436294117643,0.29708439058823527,0.29850694,0.29959949,0.3002904447058824,0.3013865235294118,0.29975708823529407,0.2979657317647058,0.29769094764705883,0.29693757941176474,0.2961804847058824,0.29609411058823526,0.2961163670588235,0.2959021223529412,0.2956613317647059,0.29531525352941174,0.2949239917647059,0.29448336705882355,0.2941763388235295,0.2939282570588236,0.29393591470588243,0.2951045552941177,0.2963938582352941,0.29730540117647064,0.29897190352941183,0.30064490588235293,0.30216716235294117,0.30349029235294117,0.3046169482352941,0.30588976,0.3072714447058824,0.3087909311764706,0.3102291076470588,0.31143417647058813,0.31259956588235294,0.31367530411764705,0.31478877470588235,0.3158889882352941,0.3161039811764706,0.3159910935294118,0.3164936858823529,0.3162659823529411,0.31613262235294115,0.3160280905882353,0.31601026705882346,0.31606062764705883,0.3160239629411765,0.31585081000000004,0.3154463829411765,0.31479311,0.31395306470588236,0.3132396305882353,0.31235672352941174,0.30534972470588234,0.30173885823529417,0.2998915829411765,0.2979442676470589,0.29603000411764707,0.29454476647058825,0.29322235117647055,0.29181607705882356,0.2907189835294117,0.28991384352941174,0.2892445058823529,0.2885045752941176,0.2880494847058823,0.28792951999999994,0.2882201552941176,0.28848855999999995,0.28903071,0.2957295094117647,0.29914830176470586,0.30066220352941175,0.3023646629411765,0.30399056588235296,0.3054326829411765,0.3066299388235294,0.3079784858823529,0.3091432405882353,0.3102339570588235,0.3111930241176471,0.31225195352941176,0.31314701058823535,0.31399476235294127,0.31484739000000006,0.3189732323529411,0.32181162117647055,0.3242406276470588,0.326195005882353,0.32821201352941176,0.3299856588235294,0.3315496264705883,0.3324191235294118,0.33345655470588226,0.3346445205882352,0.33574725470588235,0.336830234117647,0.33774625176470585,0.3385432111764706,0.33934085235294126,0.33982854411764707,0.3401061105882353,0.33682992,0.3348354311764706,0.3331677317647058,0.3317945082352941,0.33049204117647063,0.32939277470588246,0.32852885294117656,0.328274761764706,0.32793001352941187,0.327298775882353,0.3265211476470588,0.3255544829411765,0.3247612947058824,0.32401095647058825,0.32317364058823533,0.31972423588235305,0.31733977294117655,0.3158604247058823,0.31500781529411764,0.31458313411764705,0.31462276529411765,0.3150742582352941,0.31575080941176464,0.31673036117647063,0.317861991764706,0.3185895194117647,0.3197016370588236,0.3212061252941177,0.32294977352941173,0.3246235911764706,0.32631421000000005,0.32814913764705883,0.3330288141176471,0.3369405847058824,0.3399381829411765,0.34191009235294123,0.3434629788235294,0.34466232999999996,0.3453526323529412,0.3457566829411765,0.34578344352941176,0.3457716417647059,0.3461635717647059,0.34632221294117643,0.3463189758823529,0.3462736147058823,0.34625174999999997,0.34750517294117644,0.34820367470588237,0.34860043999999996,0.3485645229411765,0.34808743470588244,0.347347025882353,0.34667291529411776,0.34541006058823537,0.3439645982352942,0.3422940788235294,0.3405610505882354,0.33895667294117654,0.3375316382352942,0.3361359688235295,0.3347209617647059,0.3333377894117647,0.3318836552941176,0.32920428588235295,0.3270172935294118,0.3250818094117647,0.32364086176470586,0.32286695705882346,0.32279554352941175,0.3226922435294118,0.3232063864705883,0.32400381176470594,0.3250792252941177,0.32606747941176467,0.32680070411764706,0.3273114282352941,0.32779026058823524,0.32829667529411766,0.3304862317647058,0.33273746235294116,0.334796684117647,0.3357815982352941,0.33583834176470584,0.3358929676470588,0.3357718164705882,0.3358793782352941,0.33608382352941174,0.3363599364705883,0.3366287970588236,0.3369628147058824,0.3375067158823529,0.3381205382352941,0.33886908999999993,0.33962571294117644,0.3403881864705882,0.33920624411764705,0.3380044917647058,0.33703673999999995,0.33698670176470596,0.3377809494117648,0.3384053082352942,0.33914735705882354,0.3393311129411765,0.33938373529411764,0.3392234182352941,0.3388843535294117,0.33852487235294115,0.338127234117647,0.33769571235294116,0.3371218423529411,0.3368110252941176,0.33588588941176467,0.3353790076470588,0.3350955205882353,0.33440592647058826,0.3341095229411765,0.3338421035294118,0.3336029311764706,0.33345421588235297,0.33356648647058823,0.3337584441176471,0.33401162705882353,0.33442415647058826,0.3347579435294118,0.3351269364705883,0.33530920941176473,0.33550004294117647,0.3353305047058824,0.33580422470588234,0.3361678041176471,0.3363018570588236,0.33664102117647066,0.33673375000000005,0.3367800382352942,0.33687594882352945,0.336847671764706,0.33683069000000004,0.3365670176470589,0.3363732588235294,0.33613966705882353,0.335960494117647,0.3357970158823529,0.3328515705882353,0.3312702888235293,0.3278607711764706,0.32350055470588235,0.31909188,0.3157270029411765,0.3124819070588236,0.30946144705882356,0.3067680223529412,0.30446157411764707,0.3023109805882353,0.30034763823529403,0.2987463135294117,0.29719852999999996,0.2957714064705883,0.29440442352941176,0.2929836558823529,0.29461491352941177,0.2950216882352941,0.2974105623529412,0.30070711294117647,0.3037948088235294,0.3058613194117647,0.3078813452941177,0.30976887000000003,0.3114012347058824,0.31277188176470583,0.31404977411764706,0.3151355952941176,0.31606687588235294,0.31690066058823524,0.31759497411764703,0.3201609594117647,0.32132615823529403,0.3222338682352941,0.32311945882352944,0.32355653764705883,0.3239609282352941,0.3246481776470589,0.32530050882352946,0.3258759535294118,0.3263703641176471,0.32670467705882356,0.32689098000000005,0.32756366411764715,0.33004283,0.33753654058823523,0.34722337352941174,0.3591796776470588,0.36777423235294115,0.3766503788235294,0.3862698817647059,0.39625806352941184,0.40687345764705884,0.41770180470588236,0.4282315988235294,0.43932089705882355,0.45058938529411763,0.46197774470588227,0.47315771411764707,0.4848935964705883,0.49626701999999995,0.5058747070588234,0.5105347817647059,0.5158280070588235,0.5194245864705883,0.5245859905882355,0.5312474705882354,0.5374645029411765,0.5433905835294119,0.5489439423529412,0.5542539835294119,0.5597447952941177,0.5645809105882353,0.5691549547058824,0.573372744117647,0.5778828970588235,0.5818746447058825,0.5855386758823531,0.5890580935294119,0.5924955247058824,0.5930447011764707,0.5930934688235295,0.5930208452941177,0.5925335982352943,0.5919009717647059,0.5909863364705882,0.590141848235294,0.5893191635294117,0.588519345882353,0.587829441764706,0.5873393123529411,0.5870897676470587,0.5869002323529412,0.5867534894117646,0.5867899894117647,0.5860489070588235,0.5860711541176471,0.5864080076470589,0.5868164135294118,0.5874986211764707,0.5879105070588235,0.5876524541176471,0.5871894623529412,0.5864743152941176,0.5857234705882353,0.5847202941176471,0.5837910276470588,0.5826402794117648,0.5809667994117647,0.5783632917647058,0.5754439252941177,0.5718249923529413,0.5688607605882353,0.5644162841176472,0.5592939452941177,0.5532214411764705,0.5462322411764705,0.5385826458823529,0.5305039323529411,0.5192168635294117,0.5109447941176471,0.5020749494117647,0.49354225529411766,0.4844539952941177,0.4748564382352941,0.46377222705882354,0.4535591305882353,0.4312837352941177,0.40995665823529415,0.388473245882353,0.36709347764705885,0.34716436000000006,0.3277889347058824,0.3093573341176471,0.29194299823529407,0.2757846929411764,0.2632508505882352,0.24800561411764702,0.23344205294117643,0.2187108164705882,0.20390268705882353,0.19011051294117645,0.1779844382352941,0.16580078882352942,0.16600689117647058,0.16582205,0.1661191264705882,0.16709290117647058,0.16702509235294116,0.16720758176470585,0.16712028647058821,0.16706527999999998,0.16691498058823528,0.1667084705882353,0.16650589058823528,0.16629257058823532,0.16606188823529414,0.16640497352941178,0.16651618529411766,0.16843171882352942,0.17060230588235295,0.17288898647058823,0.17533842470588235,0.1776857658823529,0.18025997294117643,0.18242213235294116,0.1842341105882353,0.18604551470588238,0.18789475000000005,0.1896936841176471,0.19144030352941177,0.1931331088235294,0.19491953470588236,0.1965943805882353,0.19789279058823533,0.19910977882352943,0.19889413352941177,0.19844966764705885,0.19774986705882353,0.19695098470588235,0.1961293364705882,0.19499383411764704,0.19423572470588232,0.19375963529411763,0.19318935411764704,0.1923047411764706,0.19156461,0.19086487529411766,0.19021284411764708,0.18936182529411763,0.18872110411764706,0.19011945705882355,0.1909421970588235,0.19097256647058825,0.19100033999999996,0.19109633588235295,0.19142289411764707,0.19180309529411765,0.19223690411764704,0.19260215117647062,0.19308671705882355,0.19369884764705886,0.19451997823529413,0.19526430588235294,0.19579541529411765,0.19629074764705884,0.1968785305882353,0.19745361470588238,0.19639136882352942,0.19596605352941177,0.19634162941176472,0.19671985588235297,0.19715842705882353,0.1974029676470588,0.19756132529411768,0.19754517647058825,0.19759645705882353,0.19769418875000003,0.19773737400000002,0.19778951357142863,0.19776646,0.19794009166666668,0.19813951363636362,0.198321526,0.19843540333333334
pNuLoCDScore	-0.009109799150326892,-0.015260720915032722,-0.016452750326797383,-0.019178246797385667,-0.013685985620915109,-0.011592360326797446,-0.01204999973856219,-0.014299047385620989,-0.01852366679738565,-0.022093991176470595,-0.026064842139037425,-0.027301154411764728,-0.026795754479637945,-0.026408282647058856,-0.026886286980392138,-0.027154922683823524,-0.028372144705882285,-0.024993861176470566,-0.029507342941176518,-0.03377226999999999,-0.04620194411764711,-0.05624330764705893,-0.06449751117647062,-0.07032381647058827,-0.07366053941176476,-0.07577122647058826,-0.08021843058823536,-0.08455117000000001,-0.09070122588235302,-0.0967703611764705,-0.10264659294117645,-0.10784939647058822,-0.11205105235294122,-0.11478378470588238,-0.11490984235294119,-0.11180111647058821,-0.10716363176470581,-0.10158374764705874,-0.09433837294117639,-0.08666018470588227,-0.07928545470588233,-0.07415756176470592,-0.06805963235294116,-0.06035162823529411,-0.05248797999999996,-0.04533785411764707,-0.037991321764705877,-0.030734678235294105,-0.023586476470588202,-0.01776737882352944,-0.010250671176470633,-0.003963277058823572,0.0015763905882352769,0.006650328235294156,0.010115181764705883,0.011580321176470565,0.012328099411764715,0.013688467058823567,0.014931224117647052,0.015475822352941121,0.015353559411764639,0.01579117705882349,0.01632495117647051,0.01689408529411765,0.01702253294117642,0.017217840000000012,0.015641372941176512,0.011761958235294162,0.006565214117647072,0.0018881041176470603,-0.0018104729411764775,-0.003952296470588257,-0.004851042352941204,-0.005846256470588257,-0.006864446470588231,-0.007437542941176434,-0.007668965882352885,-0.007291487058823515,-0.007279046470588163,-0.0083532411764706,-0.013735035294117626,-0.0205568061764706,-0.02688728029411766,-0.030265669705882403,-0.031559149117647095,-0.03256217088235297,-0.034363344411764724,-0.03627212382352943,-0.03969720088235293,-0.041856003823529386,-0.043090721470588234,-0.04504897794117649,-0.0473331561764706,-0.05083477205882356,-0.054212919117647085,-0.05602777382352944,-0.05270997205882355,-0.04380810647058825,-0.033071599117647094,-0.0242367073529412,-0.01855600147058825,-0.014213903235294145,-0.009544017941176486,-0.00537487794117647,-0.0010308679411764332,0.0034125367647059035,0.006203429117647097,0.008927675000000052,0.01186499558823531,0.015599316176470618,0.01961132735294116,0.02269924911764709,0.02761087088235295,0.029326662647058827,0.029318952941176535,0.027933783529411782,0.028787464117647127,0.03131981941176476,0.032567875882352965,0.03315948117647061,0.03531578529411761,0.03700906823529407,0.0397886458823529,0.04218951352941169,0.044685362941176476,0.04671902588235294,0.04828804882352941,0.04986439352941177,0.04942536764705885,0.04495029000000006,0.039348877058823534,0.035487425294117664,0.03243313705882356,0.028505954705882353,0.0258130029411765,0.02497514235294121,0.023586912352941164,0.020037606470588276,0.01623833705882352,0.0131501076470589,0.010698450000000026,0.007977404117647052,0.005474060588235324,0.002796160588235286,0.006015126470588217,0.013109048823529368,0.02030104411764702,0.025370684117647063,0.02666843470588226,0.02864560411764705,0.029358003529411758,0.028758369999999978,0.027348967647058825,0.02682440588235288,0.027225506470588218,0.026455442941176355,0.02483240882352941,0.02349643705882351,0.021890739999999992,0.02081484411764703,0.01372330941176475,-0.0006489088235294149,-0.015199916470588243,-0.025794772352941198,-0.032238427058823516,-0.037175262941176485,-0.04081693941176473,-0.04289653176470587,-0.04430349411764706,-0.04490993647058819,-0.04515094705882347,-0.04478061470588229,-0.043711337058823574,-0.0428602582352941,-0.0413317664705882,-0.03914660294117642,-0.029315957647058855,-0.011925068823529394,0.0033025888235294343,0.015624222941176491,0.02539409882352947,0.03435289,0.043779000588235334,0.051880451764705904,0.060320599411764764,0.06783178588235297,0.07413997352941176,0.08040185294117641,0.08532762294117643,0.0895784858823529,0.09285913882352934,0.0942660364705882,0.08848327764705882,0.07382850470588243,0.06115002764705885,0.05326278352941177,0.047281379999999984,0.040552211176470565,0.03301713823529412,0.02544555117647057,0.016919821764705856,0.008139609999999964,-4.5380588235277575e-05,-0.007567837647058817,-0.013914557647058734,-0.018284549999999955,-0.020825302352941166,-0.022133591764705862,-0.02088119941176475,-0.012944009411764767,-0.005537942352941194,-0.0008200852941176451,0.0026271476470587363,0.004968644117647025,0.00755593176470587,0.010224742941176423,0.013220727647058783,0.01710548529411765,0.020804969999999978,0.024302349411764734,0.027277866470588163,0.029079754117647072,0.029489700000000063,0.029144577058823562,0.025963181176470673,0.021108892941176405,0.017815718823529336,0.015177740588235289,0.01210495705882364,0.00976318705882362,0.008404139999999949,0.006966690588235291,0.005308980588235368,0.003593882352941169,0.001635495294117606,-0.0005803711764705288,-0.0026010235294117168,-0.004330601176470494,-0.005671232941176441,-0.006354529999999969,-0.006281968235294089,-0.0033632299999999393,-0.0006603305882351695,0.0012809558823529965,0.0037073264705881903,0.005986677647058791,0.007396181764705911,0.008500581176470623,0.009987637647058789,0.011610112941176531,0.01347567764705887,0.015305115882352893,0.016950809411764578,0.018423227058823433,0.019747047058823464,0.020852859999999918,0.02078443294117638,0.019710122941176467,0.018685692352941152,0.01752178235294105,0.015621076470588191,0.013965459999999985,0.012537798235294106,0.011393318823529341,0.010170867647058823,0.008752518235294104,0.007059878823529431,0.005217275294117696,0.003358933529411856,0.0013534988235294199,-0.00043567352941176196,-0.0024320511764706065,-0.010539263529411758,-0.014365122941176423,-0.016099510588235277,-0.01854941823529399,-0.02023597823529405,-0.021587855882352902,-0.022805739411764725,-0.024194189999999893,-0.02534164411764711,-0.026110119411764776,-0.02660630411764714,-0.02694180764705889,-0.026743625294117668,-0.026023544705882418,-0.025019475294117688,-0.02386816352941179,-0.016319014705882318,-0.006009348823529492,-0.000743281176470656,0.002717935882352862,0.006334658823529404,0.00944579941176471,0.012210331764705928,0.014813861764705838,0.01725950235294116,0.01922939705882354,0.020989451176470608,0.022688448823529495,0.024202468823529444,0.025217490588235414,0.025774607058823673,0.02635883000000011,0.029942522352941092,0.026082111764705873,0.02509232588235294,0.025532802352941253,0.025847350588235285,0.025995092941176468,0.026116943529411796,0.025789184705882373,0.025478068823529376,0.025501279999999904,0.02551329764705884,0.02563720999999991,0.02549429823529409,0.025396200588235274,0.025346089999999988,0.02498115411764701,0.021132878235294195,0.015018298823529452,0.010594803529411778,0.006972725882352815,0.003582494705882344,0.0005063823529412037,-0.002156851764705814,-0.0038902705882352118,-0.005181792941176266,-0.006714507058823316,-0.008448478823529337,-0.010309086470588202,-0.012191768823529348,-0.01378191647058824,-0.015329895882353006,-0.016654903529411735,-0.020381874705882264,-0.01949014705882346,-0.01897500647058825,-0.018159916470588178,-0.01721137411764706,-0.015869275882352984,-0.01431851647058835,-0.01277804352941192,-0.01154440058823536,-0.010068021764705892,-0.008709256470588289,-0.006819510588235211,-0.00434835764705882,-0.001811521176470654,0.0006126347058823534,0.0031405694117647154,0.008424901764705783,0.015689041176470575,0.02108016000000007,0.02493036764705886,0.027326958235294185,0.02884021352941174,0.029588071764705848,0.02960182294117658,0.029026321764705876,0.027921451764705785,0.02718212235294115,0.026461934705882317,0.02511608764705875,0.023369202352941154,0.0216500235294117,0.01993753999999992,0.019356035294117613,0.01517486058823525,0.01165985529411756,0.00862634000000001,0.006177342352941206,0.0038840470588236142,0.002010585294117795,5.742823529414354e-05,-0.0017920847058823242,-0.0034893647058823474,-0.0052105911764704915,-0.007206898823529373,-0.008790574705882237,-0.010183007058823412,-0.011552652941176411,-0.012913960588235296,-0.015621517647058825,-0.018999388823529417,-0.021583146470588177,-0.023482713529411836,-0.02444657294117658,-0.024480068823529544,-0.023877371764706,-0.022717817058823586,-0.02075821176470588,-0.018290267058823473,-0.01548182529411768,-0.012889193529411869,-0.01073093411764714,-0.008824540588235397,-0.006930701176470655,-0.0050411141176470164,-0.001397423529411801,0.0035331764705882063,0.0077793905882352354,0.0106997888235294,0.012197479999999983,0.013026010588235326,0.012976272941176425,0.013187134705882342,0.012877437058823438,0.012356124705882376,0.01154957176470589,0.010895335294117736,0.01070601176470587,0.01080911000000001,0.01107882941176469,0.011329037647058782,0.009901954705882399,0.006468781764705889,0.0032078076470588024,0.0012551417647058694,0.001148360000000126,0.0018879817647060038,0.0026334917647060085,0.003267978823529416,0.0032472894117647755,0.0030237988235293223,0.002594621176470524,0.0019215388235293007,0.0010181564705882273,6.695882352913962e-06,-0.001173377647058771,-0.002503870588235313,-0.0035771611764706113,-0.003320354705882378,-0.0026254841176470145,-0.001941219411764672,-0.00258077529411771,-0.003671426470588268,-0.0045632047058823955,-0.005544425882352932,-0.005876897058823549,-0.005817248823529408,-0.005464974117647015,-0.004872726470588173,-0.00410071588235289,-0.0033692905882352076,-0.0025687758823528806,-0.0018126329411763953,-0.0013109823529411369,-0.0005553847058822892,0.0004252170588235349,0.0010722835294117994,0.0018959305882353394,0.0025314982352941384,0.0028916464705882605,0.0031771070588235695,0.0034217329411764807,0.00328118529411775,0.003072245882352942,0.00255539058823534,0.0019491023529411566,0.001381723529411738,0.0008335576470587247,0.00048780647058815907,-0.002648472352941189,-0.004060215882353058,-0.007943453529411726,-0.012667249411764725,-0.0172099770588236,-0.02091401823529415,-0.024251842941176438,-0.02731859117647062,-0.030107926470588242,-0.03238609764705891,-0.03451970941176474,-0.03621937941176484,-0.0376269452941177,-0.03894113705882357,-0.0401890876470587,-0.04139259235294113,-0.03986791470588236,-0.036655375294117554,-0.03283908294117649,-0.026089992352941127,-0.018384767058823526,-0.011932194117647121,-0.0066205876470589176,-0.0015801017647058546,0.003000847647058824,0.006939660588235308,0.010460901176470527,0.013702135882353028,0.016389281764705887,0.018868345882352977,0.021129254117646934,0.02319055058823527,0.027177303529411778,0.026711244705882264,0.027212179999999975,0.025708896470588216,0.02284942470588236,0.020166119411764716,0.01878685823529419,0.017419163529411752,0.01610708352941176,0.014969129411764703,0.013932795294117728,0.01284120588235299,0.012428068823529537,0.013975954117647071,0.020635879999999995,0.029628399411764705,0.039018718235294125,0.04644807411764712,0.05441651058823532,0.06315042294117645,0.07270152588235301,0.08291252941176475,0.09305362705882347,0.10293108999999995,0.11344494352941176,0.12421902117647055,0.1352730676470587,0.146266734117647,0.15732993235294113,0.16622418999999994,0.1683381664705882,0.16331140823529416,0.15664832941176465,0.15165035411764716,0.1479356117647061,0.1449775888235295,0.1412064394117647,0.1365171258823531,0.13124213764705883,0.1260223847058825,0.12042389823529415,0.11399152529411771,0.10717721000000013,0.10021502999999998,0.09298930058823518,0.08560762470588251,0.07966396882352966,0.07852331176470595,0.07666751764705892,0.07362011470588237,0.06850747823529402,-0.05487083571241824,-0.06886104071241822,-0.08122166835947703,-0.091214080124183,-0.10041072600653592,-0.10792174365359475,-0.1126511789477124,-0.11656749541830062,-0.11974628106535945,-0.1119340926470588,-0.10443157899465239,-0.09774529845098039,-0.09133353877375566,-0.08477270881092439,-0.07902911342352945,-0.07404959878308827,-0.0682833929411765,-0.052360655882353,-0.03729261264705888,-0.025057475588235276,-0.015137408529411783,-0.007144666764705862,-0.0024119179411764696,0.0014326558235294162,0.003707488529411787,0.005109480058823543,0.0051912080000000305,0.00398655182352943,0.0011914106470588548,-0.002257784117647016,-0.006577314705882326,-0.010695573882352913,-0.016560247411764706,-0.024295676411764694,-0.033497147058823534,-0.04306050205882353,-0.0506464486470588,-0.05655575335294118,-0.06158370894117646,-0.06598138505882353,-0.06967782982352944,-0.07299417523529411,-0.0760619871764706,-0.07788698352941179,-0.07740762682352943,-0.07551113247058826,-0.07304233458823531,-0.07018653088235295,-0.06715195035294118,-0.06240091523529412,-0.05684629264705882,-0.05026450794117646,-0.044032738,-0.03911826241176472,-0.03451508323529412,-0.030333253941176475,-0.02607035676470588,-0.02229665911764706,-0.018360886470588228,-0.014768930999999994,-0.011931120941176461,-0.010551822647058824,-0.009159816529411764,-0.008197870794117644,-0.007029189500000007,-0.005974380735294122,-0.005037885617647066,-0.0043252203235294145,-0.003707978088235298,-0.003214118382352941,-0.0028086388235294135,-0.002537228764705888,-0.0022160987058823557,-0.001918844529411769,-0.001612981176470591,-0.001315903705882358,-0.0010390480588235353,-0.0008041396176470591,-0.0005778876176470594,-0.00037133100000000425,-0.00016265008823529437,-0.00015366120588235221,-0.0001396869117647019,-9.458197058823462e-05,-7.360497058823447e-05,-5.663955882352807e-05,-4.072467647058854e-05,-2.1951941176465845e-05,-3.375058823525817e-06,1.4983352941179418e-05,3.202917647058927e-05,5.009747058823573e-05,5.793635294117777e-05,6.132485294117751e-05,5.843688235294443e-05,5.327944117647539e-05,3.854223529412004e-05,1.1030294117647318e-05,-1.7016235294115695e-05,-5.3080176470586896e-05,-8.703747058823319e-05,-9.985994117647085e-05,-0.00010550414705882104,-0.00011639267647059123,-0.00013253126470588565,-0.00014773179411764828,-0.0001620658529411772,-0.00017652508823529263,-0.00019183667647058693,-0.00019635879411764555,-0.00019215811764705833,-0.0001891439705882323,-0.00021201229411764444,-0.0002109700588235272,-0.0002030883529411786,-0.00018707797058823382,-0.0001590269705882344,-0.00014044220588235214,-0.00013298891176470595,-0.00012098882352941029,-0.0001004717647058815,-7.895467647058702e-05,-5.693961764705914e-05,-4.213161764705757e-05,-2.492226470588582e-05,-9.71338235294418e-06,-2.482676470592915e-06,4.459852941172612e-06,3.9195294117643983e-05,8.536552941176313e-05,0.00011101376470588203,0.0001250094411764692,0.00012884364705882494,0.00012677211764706119,0.00012126376470588188,0.0001195512555147056,0.00011470212941176554,0.00010513305252100695,9.511337104072329e-05,8.77855147058803e-05,8.723136363636592e-05,8.476445882353058e-05,8.048050980392213e-05,7.527203921568575e-05,6.921821568627376e-05,3.758186274509592e-05,2.1061509803920603e-05,8.194156862742843e-06,2.8024803921528063e-06,1.3915980392117944e-06,5.159303921566105e-06
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
