UniprotID	Q9H6R4-3
pNuLoCScore	0.19539201222222224,0.190243786,0.1855500090909091,0.18153009166666667,0.1781182607692308,0.1753804385714286,0.17276302466666668,0.17104857375000002,0.17020125588235294,0.15355603352941175,0.1523501905882353,0.14928798294117646,0.14873175294117646,0.15039950058823526,0.15358504882352939,0.15719058235294114,0.15946521470588237,0.16201427058823528,0.1653289441176471,0.16927287411764708,0.17288086470588238,0.17722056647058823,0.18141254411764707,0.1854596094117647,0.18662012294117647,0.18871559294117649,0.1917008723529412,0.1956596488235294,0.20070488529411765,0.20427264647058826,0.2132988588235294,0.2253614676470588,0.23856984235294115,0.2505589747058824,0.2706788164705882,0.2919688282352941,0.3146782705882353,0.3375463358823529,0.3594562523529411,0.38073359882352936,0.4031673882352941,0.4266774623529411,0.4505366352941176,0.4733433235294117,0.4951595676470588,0.5153223711764706,0.5346770447058824,0.5490091958823529,0.5609378311764707,0.5721620694117648,0.5840742952941177,0.5877454423529412,0.5888500952941177,0.5877889676470588,0.5889503852941177,0.5908935529411764,0.5970142494117647,0.6018445223529412,0.6087743282352941,0.6141985282352941,0.6191262829411764,0.6238975923529411,0.6296143358823528,0.6360323111764705,0.6412185817647058,0.6460366347058822,0.6506124905882352,0.6548324176470587,0.6588411823529413,0.663939405882353,0.669098305882353,0.672354805882353,0.6751521988235295,0.6746263376470588,0.674390194117647,0.673237011764706,0.671723174117647,0.6702624388235293,0.668957384117647,0.6679819935294117,0.6677380623529411,0.6677637388235295,0.6675629211764706,0.6672454152941176,0.6666389776470588,0.6664908894117647,0.6667298270588236,0.6673395347058824,0.6654071258823528,0.6648622358823529,0.6654206123529413,0.6654282617647058,0.664915544117647,0.663871775882353,0.6637907876470587,0.6635895141176471,0.6630652141176471,0.6629055141176472,0.6627795611764706,0.6626981647058825,0.662619305882353,0.6627596223529412,0.6629913811764706,0.6632711935294118,0.6635264270588235,0.6663858247058823,0.6678440158823529,0.6679652947058824,0.6688746829411764,0.670376035882353,0.672304585882353,0.67344923,0.6746423958823531,0.6760782017647059,0.6770338488235295,0.6779013400000001,0.6787192423529411,0.6797374305882352,0.68065444,0.6812774182352942,0.6842425270588235,0.6871158711764707,0.6892867382352942,0.6895434764705881,0.6897149764705881,0.6904055411764706,0.6912629588235293,0.6924737264705881,0.6938466911764706,0.6952872223529412,0.69682019,0.6984917017647059,0.7000847482352941,0.7018039776470588,0.7036064152941176,0.7055379976470588,0.7076111723529412,0.7071197929411764,0.7067613782352942,0.7070996782352941,0.709289884117647,0.7116517170588236,0.7132438817647059,0.71442977,0.7154411900000001,0.7162766547058823,0.7168918194117646,0.7175456194117646,0.718373264117647,0.7193039911764705,0.7202063594117647,0.7210264923529413,0.7237375452941178,0.7258523894117648,0.728076371764706,0.7305678541176472,0.7331480052941177,0.7351942229411764,0.7369843647058822,0.7386988411764706,0.7404726352941176,0.7419703564705882,0.7431221829411765,0.7441554123529411,0.7451769388235295,0.7460051388235295,0.7469205429411764,0.7477211099999999,0.7485098629411763,0.7473582129411764,0.7468084276470588,0.746339448235294,0.7455391658823529,0.7445173558823529,0.7440283147058823,0.7436868676470588,0.7437078464705882,0.7439445229411765,0.7443936405882354,0.7451268288235295,0.7459661547058825,0.7467450282352942,0.7474258917647059,0.7478496052941178,0.749900864117647,0.7515347641176472,0.7528957317647058,0.7542158435294118,0.7554764435294119,0.7566542905882354,0.7573527764705883,0.7580159882352943,0.7586785041176473,0.7590564294117648,0.7594947529411766,0.7598039917647059,0.7601686000000001,0.7603996305882353,0.76047791,0.760337178235294,0.7603468288235293,0.7586979611764706,0.7573010117647058,0.7561681547058823,0.7550037370588235,0.7538084782352942,0.7526695252941176,0.7520786294117647,0.7515767852941176,0.7511771505882353,0.7509779170588236,0.7506544288235294,0.7502633076470588,0.7498741205882355,0.7496456388235294,0.7493995235294117,0.7399269905882354,0.7324440552941176,0.7252306205882353,0.7191596347058824,0.7140093035294117,0.7092295270588234,0.7043390035294115,0.6996454623529411,0.695199984117647,0.6907090964705882,0.6864070188235294,0.682501185882353,0.6787576288235294,0.6750856229411765,0.6713401899999999,0.6677930094117646,0.6645620011764706,0.6708058782352943,0.6750762688235294,0.6790656476470588,0.6821878652941177,0.684457835882353,0.6862770829411765,0.688188535882353,0.6900135217647059,0.6915705747058822,0.693086035882353,0.6943900664705883,0.6952892994117645,0.696121674117647,0.6970562935294119,0.69789789,0.6993117817647059,0.7009303264705882,0.7036982470588236,0.7063372058823529,0.7088313958823529,0.7107598311764705,0.7124641294117646,0.7142480382352939,0.7155912264705881,0.7168140017647059,0.7177449723529411,0.7184609758823529,0.7191304611764705,0.7198529058823528,0.7203588382352941,0.7206605217647057,0.7206309252941175,0.7199972470588234,0.7189893552941176,0.7168618670588236,0.7147380905882352,0.7125814264705881,0.7105611123529411,0.7086976670588235,0.7068382088235294,0.7055477088235294,0.70439593,0.7035340652941178,0.7028900676470587,0.7023099294117647,0.7017402200000002,0.7013532876470591,0.7025117988235294,0.703996928235294,0.7052068088235293,0.7066566794117646,0.7086400970588232,0.7103950970588235,0.7122987829411764,0.7142926529411764,0.7157106764705883,0.71705,0.7182724564705883,0.7186831623529413,0.7188190423529414,0.71883054,0.7186390341176471,0.7186023047058823,0.7185656988235294,0.7170733317647058,0.7156556670588234,0.7144856964705882,0.7131083276470589,0.7111121776470588,0.7093475776470589,0.7077530047058824,0.7063650052941177,0.7054939288235295,0.7046898252941177,0.7039123247058824,0.7037862952941176,0.7036971035294117,0.7038473670588234,0.7041632958823529,0.7023430723529412,0.7019896111764706,0.7019815464705883,0.702252281764706,0.7022107482352942,0.7025120523529411,0.7029467729411764,0.7035396111764705,0.7039496017647058,0.7042775535294117,0.7043460947058824,0.7042884005882353,0.7041576388235293,0.7039201799999999,0.7039103329411764,0.7038986364705881,0.7039290988235294,0.70591574,0.7065264735294118,0.7068386911764707,0.7070198241176471,0.7073284811764706,0.7072405047058823,0.7070262635294116,0.7066881194117647,0.7064779764705882,0.7063221858823528,0.7064068035294118,0.7065104035294116,0.7066100835294118,0.7067895835294117,0.7068262270588235,0.7058672976470588,0.7042414799999999,0.7020953358823528,0.6987108794117646,0.6942457294117645,0.6885963847058822,0.6811630494117644,0.6722045005882353,0.6624039358823529,0.6515046688235293,0.6399306564705882,0.62741758,0.6142747523529412,0.601028685882353,0.5875653952941178,0.5739392094117648,0.5599500882352944,0.546863377647059,0.5341305794117648,0.5213494435294119,0.5098806735294118,0.4993620264705882,0.4897889882352941,0.481990548235294,0.47570716294117643,0.4700826770588234,0.4654354970588234,0.46144946588235286,0.45826649705882355,0.4556325735294117,0.45301760941176467,0.45063080647058823,0.4455940629411765,0.4427125552941177,0.44001441588235296,0.43756512411764703,0.43548736588235293,0.43282567470588235,0.43044866235294116,0.42817890882352944,0.4261162288235294,0.4240480617647059,0.42182045,0.41959186647058827,0.4173920258823531,0.41540920411764715,0.4136413776470589,0.4121362670588236,0.4108301764705883,0.41246651176470595,0.41242828764705886,0.41217986588235295,0.41191392764705875,0.41179892058823525,0.4121564382352941,0.41237678999999994,0.41267879058823526,0.41290000588235287,0.41313126,0.4136645623529412,0.4143376164705882,0.41496105117647053,0.4155076182352941,0.4159772723529412,0.4154510635294117,0.4161873735294117,0.41753575588235287,0.4192695005882352,0.42104348588235285,0.4228866576470588,0.42463588352941173,0.42636142764705875,0.42795106411764694,0.4291286011764705,0.43007943764705875,0.4311425982352941,0.4322398182352941,0.43332027823529407,0.43436458823529417,0.4354417723529412,0.43646992117647054,0.4382009082352941,0.4385170464705882,0.43825919411764697,0.4376412905882352,0.43706766058823526,0.4365140876470588,0.4361138270588235,0.43564475176470585,0.4352701223529411,0.4352231823529411,0.4353589458823529,0.4353531923529412,0.43536546,0.4353810176470588,0.43537657058823526,0.43649178235294117,0.43790048235294116,0.43912317705882353,0.4401546935294118,0.441168644117647,0.4422818947058824,0.4433973358823529,0.44432996823529414,0.44519090117647053,0.44595841294117644,0.44655872117647055,0.44702902117647053,0.44758690235294113,0.4488664188235294,0.4513428429411764,0.4539233958823529,0.45701936764705886,0.4594001576470588,0.4617621029411765,0.46482914176470586,0.4683810735294117,0.47216988470588234,0.47614785529411763,0.48027638352941177,0.4846594570588235,0.48922919823529415,0.49412407235294126,0.4992940264705882,0.5047967882352941,0.5103952588235295,0.5153457705882354,0.5191848894117648,0.52593866,0.5317233,0.5374389023529411,0.5428339494117647,0.5476141905882352,0.55169711,0.555392545882353,0.5588181811764708,0.5619855105882354,0.5649944494117648,0.5676670023529413,0.5700590135294119,0.5725869429411765,0.5751307517647058,0.5775515694117646,0.5800907988235293,0.5826390311764705,0.582281778235294,0.5825384017647058,0.5825053664705881,0.5826287758823528,0.5829305405882353,0.5836695111764706,0.5846042100000001,0.5854836964705882,0.586354208235294,0.5872367599999999,0.5883189570588234,0.5895299658823528,0.5905106247058822,0.5913396394117647,0.592119584117647,0.5912083152941175,0.5884935623529413,0.58678538,0.5856164000000001,0.5847416488235294,0.5839906452941176,0.5836293629411765,0.5834239394117646,0.5832201776470587,0.5829831752941175,0.5828952076470587,0.5827951558823528,0.5825963323529412,0.5822497088235294,0.5819897770588236,0.5817676858823531,0.5815565647058824,0.5829422099999999,0.586203254117647,0.5883355776470588,0.5898679605882353,0.5910544470588237,0.5919906764705883,0.5926820647058824,0.5931858964705882,0.5936570235294117,0.5942019158823528,0.5946984752941177,0.5952483735294118,0.5960313964705883,0.596831514117647,0.5975519064705882,0.5964778035294117,0.5967384699999999,0.597419244117647,0.5978894647058823,0.5983757141176471,0.5987275347058825,0.5989873347058825,0.5991514129411765,0.5988814070588235,0.5983560988235292,0.597476448235294,0.5960075717647059,0.5945531564705882,0.5931348370588236,0.5916518311764707,0.5903148629411765,0.5889797905882354,0.5893627011764707,0.588436175882353,0.5870092235294118,0.5855372588235294,0.5840610058823528,0.5826389176470587,0.5812554964705882,0.5800034205882352,0.5791250147058823,0.5785058752941176,0.5782494894117647,0.5785821323529412,0.5788827347058824,0.5791185194117647,0.57926497,0.57788275,0.5763249911764706,0.5751011423529411,0.5740904188235295,0.5733516470588236,0.5727707323529412,0.5717712852941177,0.5704460247058823,0.5690336870588235,0.5676711529411763,0.5664806705882351,0.5654369747058824,0.564358978235294,0.5632775294117647,0.5621334094117648,0.5609710276470589,0.5598733605882353,0.5602992523529412,0.5609458935294117,0.5613010523529411,0.5613421023529411,0.561126291764706,0.5608448094117647,0.5609620364705883,0.5614348088235294,0.5620122147058824,0.5623920435294117,0.5626323694117648,0.5627276811764707,0.5627614429411766,0.5627489117647059,0.5627480882352942,0.5628584264705881,0.5630730347058823,0.562523484117647,0.5624986988235294,0.5621156282352942,0.5615243899999999,0.5611668529411764,0.5608922035294118,0.5607198682352941,0.5605996270588236,0.560500903529412,0.5605527358823531,0.5605602952941178,0.5605184988235294,0.5604538276470589,0.5602623647058823,0.5599919823529412,0.5597673588235295,0.5594971152941176,0.5603061035294117,0.5606804358823528,0.5615688064705884,0.5628842864705883,0.5640777311764706,0.5651185717647058,0.56596616,0.5668609188235294,0.5677395347058823,0.5686865817647058,0.5697157729411764,0.5708556417647059,0.572207898235294,0.5758792588235293,0.5802553941176471,0.584424594117647,0.588341505882353,0.5915631688235293,0.5947689335294117,0.5976259788235294,0.6002667399999999,0.6026565694117646,0.6051825411764706,0.6078094923529411,0.6103964511764707,0.6129939617647059,0.6155004441176471,0.6178396341176472,0.619961717647059,0.621933885882353,0.6217118723529413,0.6208997958823531,0.6201744352941179,0.6196638494117648,0.6195462070588236,0.6194725282352942,0.6197211829411764,0.620168261764706,0.6208161147058824,0.6213979635294118,0.6219760829411766,0.6225716770588235,0.6232187764705882,0.6239508999999999,0.6248407335294117,0.6283714282352941,0.6313976423529413,0.633934254117647,0.6360539541176472,0.6382613088235294,0.6405732876470589,0.6427834276470589,0.6447350358823529,0.6464817064705882,0.6479610394117647,0.6493909829411765,0.6508128282352941,0.652180148235294,0.6533887658823528,0.6544182282352939,0.655294102352941,0.6560165670588234,0.6541676064705881,0.6527968005882352,0.6518575594117647,0.6512687829411765,0.6505435182352941,0.64959139,0.6485822705882354,0.6475609058823529,0.6465312588235295,0.645548691764706,0.6450601825,0.64444333,0.6437918721428572,0.643155193076923,0.6425569758333333,0.6419654227272727,0.6414178449999999,0.640942291111111
pNuLoCDScore	-0.025190756339869308,-0.0418359786928105,-0.043041821633986954,-0.04610402928104579,-0.04666025928104578,-0.04499251163398699,-0.04180696339869286,-0.0382014298692811,-0.03592679751633987,-0.028229515411764716,-0.02022106497326201,-0.012257217549019594,-0.005237396063348415,0.0018401278991596326,0.008649519450980386,0.014411035661764687,0.016418867058823533,0.03515955941176474,0.03935068176470591,0.04637166588235295,0.05197313235294118,0.05387314588235301,0.059713810000000006,0.06817088529411766,0.07910462764705878,0.08854470411764712,0.10534987235294113,0.122695954117647,0.1417974058823529,0.16032576941176466,0.17804370823529403,0.19527398941176466,0.2165472652941176,0.2379618694117646,0.2588357629411764,0.2776836747058823,0.29445468235294114,0.3110497247058823,0.321378185882353,0.3236477282352941,0.3223679888235295,0.32160309470588244,0.31339547882352947,0.29577661411764716,0.2741718247058824,0.2502426317647059,0.2294941329411766,0.21015995411764704,0.19384686117647065,0.1751670600000001,0.1582376929411765,0.14085520470588236,0.12396671529411762,0.10857522117647045,0.09493729117647043,0.08702311529411766,0.08028075058823514,0.0738745652941174,0.06653819529411753,0.06708697529411745,0.06999108705882362,-0.028441943921568597,-0.038627190980392107,-0.046200040980392126,-0.052087922745097964,-0.05772897568627447,-0.06078247333333328,-0.06361765980392153,-0.06978797333333331,-0.07831550627450978,-0.0875144182352941,-0.0931368193048128,-0.09348698710784312,-0.09049684846153844,-0.08791504970588232,-0.08580360658823524,-0.08406570643382347,-0.0835913047058823,-0.07353392294117644,-0.06495278411764699,-0.05770629588235293,-0.051459061764705855,-0.0477517982352941,-0.043870636470588226,-0.03647017941176467,-0.026810690588235264,-0.017406225882352938,-0.00799847470588233,-0.0003224111764705273,0.003970185882352983,0.0071604770588235556,0.01057779705882353,0.013561414705882346,0.01842296352941175,0.02156507999999996,0.02128693411764701,0.020201704705882367,0.019824033529411755,0.020103478235294125,0.019985544705882374,0.01912395176470591,0.01878844705882357,0.018933541176470642,0.018310791764705903,0.0173611517647059,0.01674417529411762,0.016219712352941174,0.01558463529411766,0.015074658235294136,0.015600611176470602,0.015225047647058815,0.01681769941176467,0.018349543529411705,0.020247608823529384,0.02169411470588234,0.02291980411764702,0.023477037058823508,0.023820406470588196,0.02430738882352937,0.024829776470588233,0.026067903529411712,0.027341409999999983,0.02844455176470584,0.030078150588235292,0.03187035294117646,0.032397280588235294,0.031148408823529455,0.029780724705882444,0.02936530470588236,0.029086620000000035,0.028091418235294124,0.02723104529411771,0.02789520176470589,0.02956427705882353,0.030760015294117704,0.03100014941176471,0.03061391999999999,0.030150510588235285,0.029446919411764694,0.028437964705882363,0.027416574117647058,0.03530647588235289,0.04248469411764702,0.04922594058823529,0.054779867647058805,0.059284240000000016,0.06362562882352937,0.06788923941176464,0.07171699941176468,0.07411726411764705,0.07603157529411755,0.07831965999999996,0.08094761529411765,0.0834107123529412,0.08559266000000004,0.0875657370588235,0.08922850176470587,0.08195042411764708,0.0674626752941177,0.05568536294117643,0.04527580000000003,0.03601541764705879,0.02781769235294118,0.02037694705882359,0.013353213529411767,0.006482541176470569,0.00013961588235300582,-0.005331098235294096,-0.01058965823529412,-0.015353875294117691,-0.019372320588235292,-0.022685718235294028,-0.02550695823529414,-0.02981584999999992,-0.023642464705882382,-0.018597145882352895,-0.014935928823529399,-0.011272551764705874,-0.008004178823529384,-0.005355022941176513,-0.0029637423529411677,-0.00047802294117643696,0.002076208823529435,0.003732115294117655,0.005231212352941161,0.006363526470588299,0.006943373529411712,0.007324613529411661,0.007252649411764789,0.008886245882352928,0.01058116705882356,0.009819391764705865,0.008876882352941151,0.00809909999999997,0.006773418823529387,0.005312512941176517,0.003899697058823537,0.0023961394117647528,0.0007856288235294495,-0.0004645282352940816,-0.0012289876470587546,-0.001971214705882407,-0.0023294588235293068,-0.0025793211764705837,-0.0028309994117647896,-0.0057985482352941875,-0.00865257058823532,-0.00939138000000006,-0.009742108235294145,-0.011980841764705819,-0.01408198705882352,-0.01635061176470587,-0.01850614352941171,-0.02049945000000003,-0.02247542176470596,-0.024644282352941194,-0.02725562705882356,-0.02992109882352939,-0.032828185294117684,-0.03590447529411761,-0.038648957647058835,-0.03869166058823531,-0.03787330705882358,-0.0392361564705882,-0.0401032711764705,-0.039048456470588244,-0.036269435882352874,-0.0328407905882353,-0.029280661176470657,-0.025791571764705867,-0.022345444705882345,-0.018754791764705903,-0.015052631176470599,-0.011339901176470546,-0.007583042352941216,-0.003824742352941224,-0.0003532847058823063,0.002333356470588299,0.0030947470588236214,0.006199772941176462,0.008471806470588261,0.010072078823529396,0.01041313117647058,0.01102973941176466,0.011415766470588229,0.011823981176470544,0.01203417000000001,0.012212120000000048,0.012343245294117677,0.012157650588235258,0.012026647058823503,0.01167457470588229,0.011275194705882285,0.011579651764705878,0.011748899999999951,0.010542554705882334,0.009649978235294066,0.00924429176470587,0.008694275882352942,0.007364005294117626,0.005407351764705914,0.003232230588235241,0.001134764117647069,-0.0009180882352941566,-0.0030095705882353108,-0.004854715882352922,-0.006265827647058797,-0.007430337647058749,-0.008262328235294047,-0.008636773529411779,-0.009043562941176475,-0.008486914705882309,-0.007227054705882363,-0.00633179470588241,-0.004978275294117762,-0.003562884705882341,-0.0014661629411764632,0.0010600294117648068,0.0037205064705882473,0.0066232523529412,0.009574302941176505,0.012142841176470631,0.014263511764705972,0.016242005882352972,0.017378416470588243,0.01786099764705884,0.017423388823529506,0.016233215882352936,0.014926151764705908,0.013428167058823604,0.01137772058823533,0.00937272764705882,0.007315330588235303,0.004878671764705855,0.0022078376470587857,-0.0005647929411765062,-0.003349779411764786,-0.005568391176470622,-0.007366428823529447,-0.009019208823529468,-0.010006508235294087,-0.011621007647058867,-0.013670001176470714,-0.013819830588235327,-0.01325637411764713,-0.012934858235294111,-0.01212175588235287,-0.011035614117646975,-0.009839902352941188,-0.008681421176470527,-0.007007006470588217,-0.005353648235294106,-0.003689451176470515,-0.002286296470588256,-0.0012966152941177311,-0.0005310835294117799,0.00012784352941175303,0.0015782117647059057,0.00515645764705891,0.00850881176470597,0.010059750000000145,0.011268848823529465,0.012210832941176475,0.012682328235294082,0.01280475294117639,0.012984243529411688,0.012961354705882278,0.012628663529411721,0.012096247058823506,0.01158218411764711,0.011172590000000038,0.010932654117647045,0.01090852588235286,0.00991323764705887,0.007340718235294086,0.003379271764705871,0.0002453358823528151,-0.0021261052941177194,-0.004603722941176502,-0.006868545294117623,-0.00940201235294108,-0.012272934705882366,-0.015702002941176463,-0.019700342941176507,-0.024358697058823542,-0.02933503235294127,-0.03492903764705879,-0.040866737647058726,-0.04745126823529405,-0.05335754176470589,-0.05797046117647056,-0.0620720135294118,-0.0655928458823529,-0.06942483411764702,-0.07346374823529411,-0.07763499235294119,-0.08168232352941177,-0.08476004882352942,-0.08693512823529403,-0.08790731411764699,-0.08735365647058824,-0.08567401705882349,-0.08313996058823533,-0.07979009176470594,-0.075581495882353,-0.07176067588235296,-0.06858421235294118,-0.06561868117647063,-0.06283860352941179,-0.05982986000000004,-0.056048362352941195,-0.05201873176470595,-0.04748168882352946,-0.04314873352941173,-0.03944209764705883,-0.03601692823529412,-0.03329030705882349,-0.031165462941176447,-0.029317228823529384,-0.02794649529411758,-0.026884681176470554,-0.025126299411764697,-0.022474528823529405,-0.019753998235294085,-0.017048031764705873,-0.014387646470588211,-0.012209927647058805,-0.010275984117647019,-0.008632341764705898,-0.007371831176470611,-0.005818095882352992,-0.004276557058823571,-0.0028548541176470765,-0.0015188152941176536,-0.00021651294117652764,0.0010888776470588113,0.0024428499999999964,0.004431404705882325,0.005000346470588224,0.005551448235294132,0.006046007647058815,0.006337641764705915,0.0066407994117647084,0.007240242352941184,0.008021058823529437,0.008873940000000052,0.009757641176470627,0.010524836470588272,0.011324084705882337,0.012073799411764702,0.012726957058823568,0.01331324529411762,0.013840830588235292,0.01376631705882353,0.01328292529411762,0.012939974117647052,0.01251094176470588,0.0121095470588235,0.011677315882352934,0.011019557058823543,0.010168795294117683,0.009194253529411722,0.008179254117647056,0.007166900588235298,0.006181769411764709,0.005197877058823519,0.004340705294117647,0.003630448235294126,0.0029379223529411858,0.0020306252941176828,0.0021216800000000147,0.002106316470588232,0.0019105958823529001,0.0019049047058823376,0.0019644147058823502,0.002193095294117625,0.002512968823529388,0.002933231764705946,0.0033949364705882223,0.003864011176470561,0.004261452352941175,0.004669162941176447,0.005041744705882312,0.005293405882352942,0.005472747058823502,0.005882600588235282,0.006250678235294127,0.006576622941176474,0.007075071764705898,0.007872254117647026,0.008631368823529356,0.009342088823529382,0.0102019582352941,0.011177701176470545,0.012203503529411797,0.013314392352941212,0.014536927058823562,0.01586064941176471,0.01728056647058826,0.01886678647058823,0.020571395294117667,0.02471414058823526,0.028683514705882318,0.03227960470588234,0.035512261176470605,0.03831268529411769,0.040757813529411824,0.04309571058823533,0.04516547588235298,0.04688847764705881,0.04823993941176469,0.04932527647058821,0.05020770941176464,0.05088132882352944,0.0513861017647059,0.05159906058823527,0.05157097529411764,0.049110618823529434,0.04408519764705887,0.03922961411764711,0.035005655882352965,0.030850676470588256,0.027071794117647097,0.023559159411764702,0.02015161647058819,0.017031194117647086,0.014233987647058827,0.011788537647058867,0.009579112941176499,0.007489435294117608,0.005498024705882315,0.003696107647058855,0.0021384682352940942,0.0015267229411764505,0.002741699999999958,0.004039721176470501,0.0050242235294117865,0.005693925294117552,0.005777252941176425,0.005741003529411759,0.005758731176470605,0.005735491764705919,0.005673385882352916,0.005563855882352919,0.005398392941176444,0.00521407352941175,0.004998342352941165,0.004806969411764728,0.004505768235294166,0.003176115294117654,0.0013985935294117402,0.0002239729411764868,-0.000795368235294136,-0.0014679682352939927,-0.001392257058823565,-0.0008197723529411172,-0.0003735076470588461,-1.1523529411749944e-05,0.00030827352941181774,0.0004441405882353311,0.00048258705882359143,0.00048389058823528064,0.0005193982352941773,0.0005537947058823489,0.000598084117647002,0.0014698552941175835,0.004153975294117596,0.00556403588235288,0.006688230000000017,0.007431983529411712,0.007993798823529463,0.008055958823529386,0.008084481764705886,0.008158032941176452,0.008207438823529367,0.008262149411764674,0.00832915352941177,0.008261346470588293,0.00807431647058815,0.007680162352941111,0.007023752941176464,0.005585458823529399,0.002571889411764783,-0.00040886529411759964,-0.0023238852941177,-0.0037396294117647555,-0.004928871764705911,-0.006208467058823552,-0.007435442352941135,-0.00863723764705887,-0.00974791058823532,-0.01077399294117648,-0.011728497647058828,-0.012425131176470566,-0.012843004705882316,-0.01298559705882349,-0.012698942941176433,-0.0117604764705882,-0.010092980000000001,-0.0077175611764706,-0.006366087058823494,-0.0054010817647058285,-0.004899161764705839,-0.004366452352941169,-0.0037826041176470537,-0.003162834117647062,-0.002541558235294117,-0.0021318400000000237,-0.0018940494117647422,-0.001776350588235276,-0.0018294052941175976,-0.0019516635294117568,-0.0021862994117646806,-0.0030825482352940803,-0.004360059999999999,-0.0056023664705882326,-0.0066549294117647095,-0.007332658823529431,-0.007619578823529455,-0.007688569411764767,-0.007693167058823558,-0.00776553117647058,-0.007898247647058793,-0.00783534941176467,-0.007459484705882313,-0.006870747647058806,-0.006215256470588237,-0.005677974117647033,-0.005220068823529378,-0.0049699200000000165,-0.0045907982352941246,-0.004140041764705837,-0.0037045970588235333,-0.0033379941176470695,-0.0031150058823529447,-0.003215211764705822,-0.00320577823529411,-0.0032450417647058583,-0.0032874447058824086,-0.0032622811764706217,-0.0033720464705882247,-0.0035885494117647854,-0.003835398235294135,-0.0039911105882353415,-0.004031630000000064,-0.0038567788235293887,-0.0032461947058823326,-0.0024367394117647545,-0.001739392352941238,-0.0011539799999999434,-0.0006555082352940889,-6.381823529413855e-05,0.0006589164705882167,0.0013531247058823082,0.002244120000000016,0.0032046352941176026,0.004114388823529352,0.004916687058823588,0.005603282941176485,0.0063007511764705815,0.0069031264705882445,0.009001251176470576,0.010906816470588276,0.012483518235294144,0.014465264117647064,0.016531317647058813,0.018769152352941187,0.020999581176470578,0.022870592941176493,0.024575786470588223,0.026110432352941193,0.02734524588235307,0.028498457058823562,0.02958376882352934,0.030807203529411742,0.032042140588235235,0.033253963529411734,0.032984102941176485,0.031229784705882307,0.02952051882352938,0.027515066470588267,0.025151379999999945,0.02259873058823525,0.019965922941176495,0.017394833529411735,0.015142948235294218,0.013034186470588238,0.011098568235294093,0.009395680588235311,0.007908754705882426,0.006469332941176464,0.004973287647058844,0.003510442352941179,0.003363164117647033,0.004855921176470546,0.006480197058823578,0.008124677058823526,0.010231869411764738,0.012311308235294138,0.014383258235294072,0.016306065882352894,0.018181517647058776,0.019945414705882403,0.0216180688235294,0.023024966470588215,0.02422964470588229,0.02519039647058824,0.026123089411764777,0.02703611647058829,0.026594192352941193,0.02462366529411769,0.022349321764705832,0.019916186470588237,0.017289350588235275,0.014579235882352937,0.012041752352941193,0.00976899411764709,0.007613611764705874,0.005408430588235258,0.0031860529411764094,0.0010757947058823158,-0.0009335970588235099,-0.0028023658823528863,-0.0042966117279411575,-0.005805303372549031,-0.007342591302521018,-0.007502913665158373,-0.007446704754901945,-0.007236975935828838,-0.00700252305882354,-0.0066092711764706435,-0.005968082941176511,-0.005430784117647081,-0.0050157876470589,-0.004570148823529463,-0.0040440370588235575,-0.003497832941176504,-0.0029406382352941685,-0.0023819217647059743
pNuLoCRank	Medium
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
