UniprotID	Q9UK32-2
pNuLoCScore	0.126596608,0.1198714214,0.11480559090909091,0.111302595,0.10831651461538462,0.10581620357142858,0.10417689666666667,0.102665276625,0.10171696447058823,0.08086504858823529,0.07593188294117648,0.07518885588235293,0.07660930376470589,0.08007252941176471,0.08401634370588237,0.08910227447058824,0.09488603111764705,0.1007597977647059,0.10618295235294117,0.11135076317647058,0.11536584494117645,0.11986177258823527,0.12432722729411765,0.12865201552941177,0.13187600164705882,0.13693057694117644,0.14569112752941177,0.15491763611764706,0.16682062199999997,0.17734343352941173,0.1893086588235294,0.20268423470588234,0.21583873352941177,0.22938099235294118,0.24292718529411766,0.2572702894117647,0.27231894411764707,0.28655203647058825,0.30030562352941176,0.31534785352941175,0.33064586705882354,0.3470071588235294,0.36126937352941174,0.37146266647058823,0.3799250535294118,0.38640077941176476,0.3928683429411765,0.3976326547058824,0.40095377823529416,0.40348412882352946,0.4051279841176471,0.4070787264705882,0.4080438676470588,0.40792820294117643,0.4098549282352942,0.4118477811764706,0.40693143823529415,0.4070737247058824,0.40614656588235304,0.40547420235294124,0.4060991641176471,0.40813510058823527,0.4095430847058823,0.41189055411764697,0.4139597523529412,0.4167357458823529,0.4201333017647059,0.4236150323529411,0.4260356947058824,0.42836846470588236,0.4309754735294118,0.43306529823529416,0.4352799264705883,0.4431767058823529,0.4455622488235294,0.4490643664705883,0.45210482529411766,0.45350724764705885,0.4538898064705883,0.45399032823529417,0.4534000835294117,0.4528664923529412,0.4518872211764705,0.4502987764705882,0.4483943711764706,0.44708084411764704,0.4461060170588236,0.4452993023529412,0.44779423058823525,0.44933756,0.4505222,0.4516904747058824,0.45250646,0.4519987470588235,0.4514028541176471,0.45068284000000003,0.4495382994117647,0.44840076117647054,0.447273974117647,0.44593198999999994,0.44463712705882347,0.44365327235294105,0.4428134711764705,0.44193203176470586,0.44080086470588237,0.43622104705882353,0.4324801735294117,0.42933126588235304,0.426141811764706,0.42343922294117653,0.42221178000000004,0.4214939376470589,0.4209343694117647,0.4203724041176471,0.42035394941176474,0.42021798941176475,0.42059374705882346,0.42107178823529406,0.4213427364705882,0.42150526058823523,0.4268895076470588,0.4317883629411764,0.4359275935294117,0.44011181294117646,0.44410730117647057,0.4478024752941176,0.4499718182352941,0.45188158470588236,0.4532983705882353,0.4540519782352941,0.4556396182352941,0.45603530411764703,0.4563576029411764,0.4563192335294117,0.4569242064705882,0.4581361947058823,0.4598668911764705,0.4567216147058823,0.4541043264705882,0.4520238070588235,0.4497880282352941,0.4476096205882353,0.44540593588235294,0.44397028058823534,0.4437484194117647,0.4440999511764706,0.4453190841176471,0.4464690164705883,0.44857718,0.45106975411764716,0.4539521600000001,0.4564711488235295,0.4610500323529413,0.46435408235294123,0.4674487352941177,0.4700444470588236,0.47318951411764715,0.4759852088235294,0.47915653588235296,0.48281741235294123,0.4871740752941176,0.4903713405882352,0.4932873229411765,0.49624705117647067,0.4991268311764706,0.5023471964705883,0.5055598811764708,0.5082432029411765,0.5106973588235294,0.510273885882353,0.5104716082352941,0.5104301494117648,0.5112228870588235,0.5118291364705881,0.5128297464705882,0.5132606523529412,0.5134156758823529,0.5135081111764705,0.5140079129411765,0.5147012147058825,0.5153743705882353,0.5160351335294119,0.5163486852941176,0.5166174147058823,0.5212927635294118,0.5253476576470588,0.529742784117647,0.5331931,0.5368424194117647,0.5408063911764706,0.5448570500000001,0.5486713241176471,0.5525611517647059,0.5566406929411765,0.5609246076470589,0.564821384117647,0.5684435647058823,0.5718005588235294,0.5752358923529411,0.5787006335294117,0.581981141764706,0.5811760905882352,0.5811736570588235,0.5810698952941176,0.5818524364705882,0.5822527582352941,0.5820773099999998,0.5818946805882352,0.581997118235294,0.5820895611764706,0.581977014117647,0.5817372464705882,0.5815451376470588,0.5816234764705883,0.5819586441176472,0.5820985911764707,0.5842459529411765,0.5864042094117649,0.5885380605882354,0.5896384176470589,0.5901410258823531,0.5905721141176471,0.5906852023529412,0.591018111764706,0.5912095,0.5906992335294118,0.5897015605882353,0.5883936135294118,0.5868808605882353,0.5855503305882354,0.5838480211764707,0.5817335123529412,0.5795079264705882,0.5751407029411766,0.5708460476470587,0.5665098888235294,0.5630260182352941,0.5602700276470588,0.557767014117647,0.5559554399999999,0.5540044888235294,0.552393835882353,0.5517280235294117,0.5518050994117647,0.5526077264705882,0.5537991188235294,0.5555360435294117,0.5578358376470587,0.5581887376470588,0.5608249117647058,0.5643169852941176,0.5704403247058824,0.5778684541176472,0.5858494152941177,0.5930057623529412,0.5982222552941177,0.6047510411764707,0.6114525841176471,0.6175650488235295,0.6231853217647059,0.6277224623529412,0.6319452823529411,0.6358047882352941,0.6391073494117646,0.6421404729411764,0.6477281788235294,0.6510208929411765,0.6533246958823529,0.6531853788235293,0.6516956217647059,0.6498081811764705,0.648772951764706,0.649628595882353,0.6489093958823529,0.6480578423529411,0.6474807011764705,0.6470755894117647,0.6473591164705883,0.647560734117647,0.6479138594117646,0.6467034217647059,0.6443808394117647,0.64331929,0.6432606247058823,0.6438943911764706,0.644574635882353,0.64532074,0.6459603223529411,0.6466269164705881,0.6472590223529411,0.6480690223529412,0.6487766311764704,0.6495400470588234,0.6504168982352941,0.6513938899999998,0.6523547370588234,0.6533547664705881,0.6557856629411765,0.6593121311764705,0.6615845982352941,0.6629960376470589,0.6637811535294119,0.6642788711764708,0.6647098570588235,0.6651126717647058,0.665416942352941,0.6657337935294115,0.665970246470588,0.6662623088235293,0.6665183488235292,0.6667222917647058,0.6669325488235294,0.6672869017647058,0.6680013135294117,0.668583684117647,0.6687051129411765,0.6681289347058823,0.6672629270588235,0.6664169564705883,0.6654477823529411,0.6644129435294118,0.6632750847058824,0.6619127023529413,0.6607234923529413,0.659558615882353,0.6585470200000001,0.6575225323529412,0.6566151794117648,0.6556374111764707,0.6544031552941177,0.6526694588235296,0.6510623411764707,0.6498890735294118,0.6492928752941177,0.6490165864705882,0.6488165729411765,0.6488229647058823,0.649115708235294,0.6495879023529411,0.6502325258823529,0.6507364223529413,0.6512399223529413,0.6515947382352941,0.6519610964705883,0.6512284199999999,0.6513263511764706,0.65225826,0.6537631476470589,0.6553809623529412,0.6569451505882353,0.6576748623529413,0.6569121294117647,0.6567590923529413,0.656813021764706,0.6568376605882352,0.6568257782352942,0.6568412252941177,0.6566878288235295,0.6565048488235296,0.6563344252941178,0.6562120323529412,0.6569438441176471,0.657034938235294,0.6565552499999999,0.6556555741176471,0.6547213594117647,0.6538845435294118,0.6537573335294118,0.6550337605882354,0.6556839070588236,0.6560381505882354,0.6562180800000001,0.6564232294117649,0.6566755264705885,0.6571045911764707,0.6575765964705882,0.6567378994117646,0.6559602511764706,0.6552115570588235,0.6542748982352941,0.6536247747058824,0.652482931764706,0.651183908235294,0.6495821123529412,0.6481596105882353,0.6472333364705881,0.6460657200000001,0.644878005882353,0.6437806023529412,0.6426130235294117,0.6410287952941177,0.639326248235294,0.6374460376470589,0.6366231676470588,0.6357067705882353,0.6348008588235294,0.633836994117647,0.632495405882353,0.6315335570588235,0.6306855194117648,0.6301309,0.6293683529411765,0.6281310647058824,0.6270451970588237,0.6259897182352941,0.6248480452941177,0.6237488488235294,0.6230296329411766,0.622090891764706,0.6221531888235295,0.6223297235294121,0.6220122941176472,0.6218140511764707,0.6217277541176472,0.6217219776470588,0.6218925011764707,0.622045285882353,0.6218098347058824,0.6217358052941176,0.6215865599999999,0.6213477952941178,0.6212343711764706,0.6212342594117648,0.6212157888235295,0.6212443888235294,0.6216025388235294,0.6211719129411765,0.6208713688235294,0.6208577805882354,0.6208134588235296,0.6207553323529412,0.6204724735294117,0.6199746588235293,0.6194995705882353,0.6196078847058825,0.6195203982352941,0.6195562611764707,0.619703505882353,0.6197514523529412,0.6196589017647058,0.6192962276470589,0.6190788335294118,0.619461271764706,0.6197901976470589,0.6199069388235295,0.6201009711764707,0.6200035888235295,0.6196420888235294,0.6190885888235294,0.6188377935294117,0.6184745488235295,0.6180314229411765,0.617522483529412,0.6171494264705883,0.6168706523529413,0.61668075,0.6166033623529412,0.6168523352941176,0.6169057376470588,0.6162626964705881,0.6156776552941176,0.615183802352941,0.6146278488235294,0.6141829429411764,0.6140008464705883,0.6140193029411765,0.6138648894117648,0.6138384517647059,0.6136849752941176,0.6136707776470588,0.6135030523529412,0.613200381764706,0.6093054347058824,0.6055878294117649,0.6021407388235295,0.5989313688235294,0.5964905570588236,0.5943736888235294,0.5924550241176468,0.5909705217647057,0.5899237452941176,0.5890597688235294,0.5883687511764706,0.5874457747058824,0.5864836905882354,0.5853229023529414,0.5840951988235294,0.582862645882353,0.5817059458823529,0.5841471929411765,0.5863568635294116,0.5881847752941176,0.5897300429411765,0.5904828764705883,0.5909611035294118,0.5913965564705882,0.5915290094117647,0.5913224529411765,0.5910091711764706,0.590667328235294,0.59051334,0.590309041764706,0.5902731182352942,0.5903265335294117,0.5890369335294118,0.5862886923529412,0.58219316,0.5786289741176469,0.5760716658823528,0.5740399952941175,0.5726887052941176,0.5715051905882353,0.5705226670588236,0.56979042,0.5691426235294118,0.5683880135294119,0.5674380205882353,0.566541394117647,0.5656665747058822,0.5648857629411764,0.5640294764705883,0.5645588617647059,0.5665398817647059,0.5698934352941176,0.5725845676470588,0.5743880347058823,0.5757874935294117,0.5764989523529411,0.5770354023529412,0.5772793670588234,0.57734082,0.5774103317647059,0.5775031964705883,0.5777828088235294,0.5780995370588234,0.5785008505882353,0.5781174994117648,0.5784546829411765,0.5793549211764707,0.5804211423529413,0.5811591917647059,0.5817405417647059,0.5819126417647059,0.5817328382352942,0.5819439182352941,0.5823176376470588,0.5828716352941177,0.5833584352941176,0.5838838941176471,0.5844013958823531,0.5850151135294119,0.5856569411764707,0.5861860805882354,0.5874601141176472,0.5880094794117647,0.587784855882353,0.5874698794117648,0.5873760476470589,0.5875664094117647,0.588131474117647,0.5889039952941176,0.5893377988235295,0.5895709582352942,0.5896202688235295,0.5896844629411765,0.5896831923529412,0.5897288882352941,0.5896963929411766,0.5905528635294118,0.5911505682352942,0.5910747800000001,0.5906032411764707,0.5902568117647059,0.5900364176470587,0.5895857199999999,0.5888420052941177,0.5883105052941177,0.5879671052941178,0.5878046929411765,0.5877313164705883,0.587743325882353,0.5876608376470588,0.5876250817647058,0.5875667252941178,0.5875299994117649,0.5862328917647059,0.585010421764706,0.5845236864705884,0.584632104117647,0.5848285688235294,0.5847316276470588,0.5849355688235293,0.5854291335294117,0.585710998235294,0.585781498235294,0.5858064864705882,0.5856935841176469,0.5853669194117647,0.5850987252941175,0.584782845882353,0.5855924576470589,0.5863324135294119,0.5869257182352943,0.5874917676470589,0.58705705,0.5864273617647059,0.5857477776470589,0.5849850658823529,0.5839450776470588,0.5826104011764707,0.5810115070588237,0.5795797011764706,0.5781259041176472,0.5766189864705883,0.5751533947058823,0.5737096829411765,0.5722243976470588,0.5696643305882353,0.5671481158823529,0.565085928235294,0.563318954117647,0.5624834894117646,0.5616664717647057,0.5608286558823529,0.5600597735294118,0.5593818617647057,0.5588346558823529,0.5585461647058824,0.5581093082352941,0.5575824047058823,0.5571087829411765,0.5567214335294117,0.5539567629411764,0.5515841423529411,0.5495417741176469,0.5474922835294117,0.5455492,0.5435989388235294,0.5415289764705883,0.5395781782352943,0.5374323841176472,0.5355085958823528,0.533786878235294,0.5321515288235293,0.5305893647058824,0.5291710741176471,0.5278185988235293,0.5264733970588235,0.5250733441176471,0.5261053817647059,0.5267850905882353,0.5270287870588235,0.5272661717647058,0.5273685829411764,0.5274977888235294,0.527737718235294,0.5278953047058822,0.5282864947058822,0.5285916476470588,0.5288743788235293,0.5293303788235293,0.5298428517647058,0.5303505517647058,0.5308208152941177,0.533358585882353,0.535884474117647,0.5385661482352941,0.5412815276470588,0.5438902252941177,0.5462761488235294,0.5485094529411765,0.5507583429411764,0.5530429258823529,0.5552121376470588,0.5570612629411764,0.5586395552941176,0.5598921417647058,0.5609573794117648,0.5620498558823529,0.5631855064705883,0.564365621764706,0.5635217276470588,0.5628417664705881,0.5620423999999999,0.5612672494117646,0.5607146611764705,0.5603519905882353,0.5602443847058823,0.5600878947058824,0.559939991764706,0.5599103741176471,0.5602134823529412,0.5607631282352942,0.561561565882353,0.5624410305882354,0.5631608835294118,0.5638624858823529,0.5645024094117647,0.5651486311764706,0.5657779394117648,0.5661460505882353,0.5664280582352942,0.5663297170588236,0.5662966700000001,0.5660958970588235,0.5658861588235294,0.5656137858823529,0.565334864117647,0.5649402817647058,0.5645293317647059,0.5641170117647059,0.5637341823529411,0.5634200447058824,0.5630235129411765,0.5626392423529412,0.5622439305882353,0.5618411717647058,0.5616142505882352,0.5613652323529412,0.561378288235294,0.5613493623529412,0.5613809941176471,0.5614202852941177,0.5614420935294118,0.5614465329411764,0.5615191917647059,0.5615657717647059,0.5616093129411766,0.5613833776470588,0.560781191764706,0.5600489000000001,0.5598859235294117,0.5598790311764706,0.5600036411764706,0.5602464311764707,0.5606740070588235,0.5611061629411765,0.561077806875,0.5610396073333334,0.5610134507142857,0.5610195161538462,0.5610174175,0.56102251,0.5610643449999999,0.5611065722222222
pNuLoCDScore	-0.02487964352941177,-0.04573155941176471,-0.05066472505882352,-0.051407752117647074,-0.049987304235294114,-0.04652407858823529,-0.042580264294117626,-0.037494333529411755,-0.031710576882352945,-0.019111623635294103,-0.00862263855614974,4.8168176470575474e-05,0.0070493303257918305,0.014045569016806689,0.020150330627450974,0.025986738904411777,0.030159037176470588,0.05606552835294115,0.06975924458823529,0.07972878023529413,0.09021131823529409,0.09727090411764702,0.10529231511764703,0.1135819602352941,0.12095270241176471,0.1286211945882353,0.1367442329411765,0.14591952623529414,0.1569530991764706,0.16669026388235297,0.1759783962352941,0.18669583799999998,0.19876986541176472,0.21007658188235295,0.21557824599999997,0.21654503035294118,0.21310443152941183,0.20905734588235303,0.2035596841176471,0.19494842000000004,0.1851150447058824,0.17410313647058828,0.16220079882352945,0.14980843705882346,0.13572492352941173,0.12137616647058819,0.10954930470588242,0.09649992764705884,0.07628557117647061,0.060066565882352985,0.0448771923529413,0.034011535882353006,0.026174110588235322,0.021734321176470506,0.0027778973202614576,-0.0049302120915032666,-0.007705615620915013,-0.008648534444444467,-0.0018195191503267705,0.006984404379084985,0.016623169673202626,0.024576280261437905,0.03159764379084967,0.0404882445882353,0.04721401197860964,0.0542277737254902,0.059198996877828036,0.06347142785714285,0.06773309749019607,0.07015377448529411,0.06833033235294114,0.07613805999999998,0.07930240058823526,0.07974142529411768,0.07278368411764699,0.0630906070588235,0.05145588705882351,0.0407873788235294,0.03242821882352945,0.024129766470588232,0.0176771976470588,0.011319943529411763,0.00445845117647059,-0.0009587564705882679,-0.006726655882352939,-0.011781468823529456,-0.01314065647058818,-0.011324147647058802,-0.009916439411764677,-0.008088582352941187,-0.006454337058823478,-0.004311101764705838,-0.001373678235294079,0.002591648823529441,0.005640024705882318,0.008530374117647094,0.010837477647058835,0.012372902352941112,0.013522001764705888,0.014454815882352978,0.015466997647058806,0.016092145882353,0.019586390588235275,0.020690578235294133,0.022075528235294156,0.022880585294117683,0.021048173529411712,0.020993815882352884,0.020844312352941152,0.021554442352941156,0.021422635294117698,0.020929137647058754,0.02088086999999994,0.022056517058823555,0.024138047647058763,0.02638405411764705,0.028879586470588192,0.031561551176470554,0.03152024705882345,0.027575739999999932,0.023920924117646958,0.020976388235294074,0.02106193941176482,0.022700924117647125,0.022427289411764695,0.021380131764705934,0.01966051529411761,0.019336192352941206,0.019429538235294086,0.018970114117647097,0.017569341176470632,0.015527757647058826,0.012828583529411852,0.00985506823529414,0.009412117647058849,0.010213151176470647,0.007982866470588323,0.01053153823529418,0.013672033529411709,0.014355916470588204,0.01746735176470593,0.021176890588235187,0.026302902352941138,0.031194020588235283,0.03516757823529415,0.03834284176470576,0.041387747058823365,0.04503007176470575,0.048884494117647004,0.05368892999999997,0.05560684294117657,0.05785400941176477,0.0651351,0.0713507458823529,0.07146080941176464,0.0698669676470588,0.06822021176470583,0.06525495411764709,0.06225127823529408,0.05800794470588233,0.052763464705882335,0.047854592352941205,0.04350522647058841,0.039542684117647164,0.03552847529411762,0.031816217647058886,0.030490471764705818,0.03083931352941166,0.027653061764705833,0.02067333882352934,0.01846546176470598,0.019023879999999993,0.019926716470588246,0.021200558235294154,0.022271583529411776,0.023671773529411744,0.026930587647058857,0.0314631070588236,0.0363293005882353,0.04156234470588244,0.04657428823529419,0.05090377058823525,0.05327803882352944,0.053959490000000054,0.05633922588235302,0.05973872411764719,0.06392450470588235,0.0669153876470589,0.06791035235294124,0.06842461647058828,0.0684873700000001,0.0686013800000001,0.06793659647058825,0.06571330764705885,0.0629419717647059,0.05943091647058818,0.055903184117647,0.052311812352941245,0.04309681176470587,0.03764123117647061,0.03411968411764704,0.030855055882352822,0.027292584117646956,0.022714597647058743,0.019700578823529324,0.016937076470588064,0.01506369823529402,0.013633184705882317,0.01220039235294118,0.011375176470588222,0.011158930000000011,0.011061055294117716,0.010992987058823622,0.010636258235294127,0.015984124117647158,0.0247463282352941,0.02895547647058827,0.029573614705882434,0.02865983823529422,0.027519321764705895,0.026427488235294228,0.02523816058823536,0.02389224470588236,0.021404687058823535,0.018571590000000027,0.015563692941176488,0.012079189411764668,0.008319420588235149,0.004711521176470557,0.0013538611764704056,-0.0015892452941178026,-0.009286607058823615,-0.014188527647058857,-0.016459535882352938,-0.016177808823529483,-0.013758349411764681,-0.010263514117647199,-0.005390290588235314,-0.0004686729411765289,0.006487607647058691,0.014744421176470623,0.022322382941176333,0.030229837647058777,0.03818369941176475,0.047352385882352965,0.05690376647058848,0.06622954647058837,0.07409804764705902,0.07866059764705874,0.08537102823529397,0.09073139647058814,0.09294623647058814,0.09290187764705882,0.08971575411764704,0.08577915411764708,0.08007922470588247,0.07261567058823526,0.06553230588235304,0.05983804705882356,0.05391522941176474,0.046923846470588226,0.03883618941176448,0.030035710588235065,0.022458637647058688,0.018650074117647075,0.014928940000000113,0.00790186941176485,0.0025927841176470734,-0.0011211776470586576,-0.0026879305882350213,-0.0030410799999996962,-0.0036404505882350335,-0.0030578770588235438,-0.002528832941176451,-0.003841601176470477,-0.004877801176470631,-0.005275895294117761,-0.00465421117647058,-0.0038198488235292594,-0.0031233411764706176,-0.003938601176470602,-0.007231485882352895,-0.007131641176470582,-0.006136024705882259,-0.00552343294117652,-0.004888911764705961,-0.004916103529411964,-0.003853016470588444,-0.002696928235294105,-0.0009632164705882795,0.001205361764705759,0.003853268823529432,0.005985974705882469,0.007470752941176717,0.00934765529411774,0.010908725294117683,0.012679562941176559,0.014430742941176411,0.016227691764705843,0.017205085882352922,0.01792458882352932,0.01867858470588224,0.019275575294117497,0.019565388235293857,0.019700071176470435,0.019737444705882345,0.019718339999999945,0.019383922941176412,0.01884691941176464,0.018060269999999767,0.016962147647058723,0.015735829411764768,0.014604021176470527,0.013748701176470535,0.012982386470588247,0.011778641764705888,0.010798855882352854,0.009739711764705783,0.00850249411764703,0.006997888235294347,0.005389061176470755,0.0036116700000000668,0.001623358823529375,-0.000612292352941135,-0.0027559617647059387,-0.004337035882352902,-0.0030289300000000408,-0.0017198388235295514,-0.0005155600000000815,0.0008264423529411591,0.0027103805882351395,0.004872314705882452,0.00677198117647082,0.008383731764706082,0.009910477647059102,0.011532651764705859,0.013239537058823414,0.014794731176470566,0.016548025294117807,0.018728821764706027,0.021190806470588353,0.023633273529411802,0.023318867647058927,0.020518287647058986,0.01750491764705897,0.015033868235294179,0.011956445294117768,0.008379691764705766,0.005245701176470385,0.002693029411764525,0.0002900282352938932,-0.0018277223529411524,-0.003931443529411549,-0.005690264117647059,-0.007399740588235226,-0.009198981764706016,-0.011242372352941232,-0.01346432764705896,-0.015217974705882487,-0.014138072941176638,-0.012546534705882406,-0.01099165470588237,-0.009935534705882265,-0.008492505882352841,-0.007355017058823243,-0.006561459999999797,-0.005614694705882162,-0.004595550588235242,-0.003565289411764927,-0.0027464070588236744,-0.002168597647059012,-0.0017365094117647306,-0.001508221764705886,-0.001177101764705757,-0.0015702270588234812,-0.0024570723529412364,-0.0036507394117648584,-0.005243901764705794,-0.0059916176470588,-0.006849696470588307,-0.007520484705882402,-0.008129579411764842,-0.008910268235294172,-0.010332701176470671,-0.011965973529411755,-0.013598422941176302,-0.015124734117647032,-0.016493431764705857,-0.017600565882352925,-0.018715965294117565,-0.020866716470588242,-0.022767314705882336,-0.024378141764705763,-0.025712272352941268,-0.02758109764705885,-0.02929018588235288,-0.030991380000000124,-0.03273816647058814,-0.03439933588235311,-0.03563710764705885,-0.036371359999999964,-0.036874904705882394,-0.03700567352941175,-0.03705433058823526,-0.03726858764705876,-0.037325924117647014,-0.035937633529411706,-0.032903094117646914,-0.02942644117647053,-0.026480772941176456,-0.02391568705882352,-0.021065182941176652,-0.018350050000000118,-0.015652828823529696,-0.012901339999999872,-0.010152190588235355,-0.0077167835294116305,-0.005328774705882333,-0.003233333529411686,-0.0014943341176468783,0.0003727694117645619,0.0020610970588232913,0.0041881976470588,0.004721465882353004,0.003263560000000054,0.0012623482352941418,-9.713764705876482e-05,-0.00017050058823508962,-0.0004963588235291638,-0.0006054464705879115,-0.0007563029411763456,-0.0009408917647057979,-0.001303471176470783,-0.0016591300000000642,-0.0020864682352943476,-0.0022319952941178833,-0.0023742641176470736,-0.002544718823529357,-0.0031781664705882173,-0.0042653611764706945,-0.00388884705882353,-0.0017848411764704863,0.0008081499999998965,0.0016890641176470211,0.0017808858823528118,0.001740592352940995,0.0015651923529410583,0.0014740158823529637,0.0015469494117648086,0.00172534470588237,0.0019636158823531646,0.002048215882353044,0.0018937600000001886,0.0018246941176471854,0.00010953176470573922,-0.0016080676470588973,-0.0039493994117648645,-0.006709254705882461,-0.01026534588235295,-0.01316694529411766,-0.014545323529411736,-0.01591096999999997,-0.01685206823529406,-0.017788337058823545,-0.018858299411764756,-0.020376968235294002,-0.02213928764705886,-0.024004041176470592,-0.02568763176470601,-0.027170931176470625,-0.02708698529411746,-0.024687195882352908,-0.02092633117647058,-0.01708743823529424,-0.013601067647058818,-0.010148491176470653,-0.007721418235294153,-0.005756065882352779,-0.0044942205882353425,-0.0035800341176471795,-0.0027379011764705474,-0.0014882188235294525,0.0003098911764706225,0.00237802999999992,0.00450106823529417,0.006415694117647086,0.005564043529411755,0.005252264705882359,0.004834162941176556,0.0034522705882354954,0.002045512941176497,0.0005626129411764325,-0.000299028235294041,-0.0007861635294118541,-0.0012046441176470912,-0.0013171205882351877,-0.0010629999999999251,-0.001038978823529435,-0.001711761764705888,-0.003126843529411727,-0.0045680611764705725,-0.005768739999999939,-0.004146978235294196,-0.0019013017647058206,-0.002565923529411762,-0.003695068823529435,-0.004165162352941176,-0.0045478300000000305,-0.005305468823529558,-0.006277271764706049,-0.006851554117647263,-0.007221275294117757,-0.00761976882352966,-0.008060601764706021,-0.007960692941176517,-0.006937221764706014,-0.005298731176470617,-0.00400020529411782,-0.0030611411764707164,-0.004111540588235263,-0.004202790000000012,-0.0032184588235294465,-0.002620231176470589,-0.0021728817647057586,-0.0012161788235293125,-0.00012634588235282962,0.0009642305882355817,0.0019910182352943506,0.002992757058823736,0.0040380505882353646,0.004980602941176415,0.0056502047058824,0.005801273529411621,0.005887894117647119,0.0062396623529412665,0.005774371176470616,0.005536426470588163,0.006050636470588233,0.00642218176470577,0.006815820588235266,0.006791757058823511,0.006721102352941211,0.006610237647058703,0.0064220358823527945,0.005999574117646955,0.005602039999999975,0.005270558823529448,0.004803637058823473,0.004038957058823511,0.0034418211764705164,0.0035151976470587654,0.003895621176470465,0.005060799999999976,0.004758229411764625,0.004389619411764856,0.003946978235294218,0.0036467570588235576,0.0034912494117647075,0.0032708211764707062,0.003061524117647152,0.002975181764706014,0.0030219223529412975,0.0030080605882353284,0.0029098864705884298,0.0029418005882353437,0.003041168823529561,0.0024516805882354165,0.0009153335294118659,-0.000726910000000025,-0.0016202652941176288,-0.0015938800000000475,-0.0013424641176471575,-0.0011207405882353028,-0.000883375882352988,-0.0007595594117647542,-0.0007583358823528563,-0.0008505064705882637,-0.0010023305882354006,-0.0015034570588234875,-0.0020725241176471343,-0.0023517423529411108,-0.0024668458823530193,-0.0009523282352941198,-0.0002853770588235882,0.0013386170588236546,0.00274774882352935,0.003357381176470442,0.0031139888235294233,0.0032388847058824055,0.0031764023529412544,0.002671631764705862,0.0021352699999999114,0.0016943611764705935,0.0014201641176471158,0.0014838882352939953,0.0019222158823530844,0.002330975294117632,0.0021131905882354474,0.00016040352941182334,-0.001824059411764667,-0.0030863752941175937,-0.005247784705882275,-0.007366237647058682,-0.00894076117647058,-0.010215701176470637,-0.011635477647058856,-0.012525121176470533,-0.012941724705882396,-0.013275587058823701,-0.013820030588235221,-0.01452651294117635,-0.015500995294117748,-0.016598749999999884,-0.01730054058823538,-0.017575361764705866,-0.016494535882353056,-0.016887025882353024,-0.017037971176470545,-0.017244485294117706,-0.017759955882353018,-0.01858489294117649,-0.019305375294117577,-0.020000402352941204,-0.020975916470588163,-0.021917753529411554,-0.022888837058823608,-0.02376994058823534,-0.024558509999999978,-0.025414098823529463,-0.026286355882352952,-0.027476621176470706,-0.028493339999999923,-0.02917651235294111,-0.02945529000000008,-0.028848275882352947,-0.02750855235294125,-0.025965288823529442,-0.024271504705882574,-0.022435031176470666,-0.020749565294117644,-0.01926803588235293,-0.017757641764705845,-0.016072265294117705,-0.014330169411764848,-0.012615875294117729,-0.01086543470588247,-0.008978533529411747,-0.006914370588235352,-0.005073680588235374,-0.0030978905882352303,-0.0015033982352940511,-0.00025393529411760207,0.000837472352941182,0.0023822305882354455,0.0040274070588235955,0.005774214705882297,0.0075041505882352255,0.009444600588235263,0.011347948823529408,0.013290013529411837,0.015375837647058854,0.017473793529411696,0.01941637294117643,0.02108336294117641,0.022670440588235308,0.024237260588235277,0.025447641764705875,0.026330507058823616,0.026700102941176418,0.02619738235294128,0.025010607647058758,0.02354869294117662,0.02212775647058829,0.02069819941176476,0.019058968823529365,0.01731350823529404,0.015427985882353057,0.013460568823529473,0.01310188823529429,0.012040916470588303,0.011731324705882451,0.011017194117647122,0.01050590882352942,0.010260092352941341,0.010469504117647133,0.01120244705882345,0.012448130588235351,0.013897754117646932,0.015180536470588257,0.016242754117647085,0.017318569411764795,0.01835943294117648,0.0193942776470587,0.02032484000000012,0.01959943117647045,0.018004201764705963,0.0165847629411765,0.0147608629411764,0.013133330000000054,0.011339632352940998,0.009335620588235227,0.007118605294117675,0.004820811176470596,0.0025410052941176042,0.0005060676470587389,-0.0012714611764707007,-0.0029475505882353703,-0.0045492870588234036,-0.006052518235294069,-0.007385465294117655,-0.008743329999999938,-0.008801890588235328,-0.009927704117647207,-0.010166530588235245,-0.010478636470588332,-0.010626307058823503,-0.01079340117647054,-0.010761512941176554,-0.010651460000000057,-0.010600144705882553,-0.010520824705882337,-0.010605008823529438,-0.010787385882352951,-0.011032343529411959,-0.011166720000000074,-0.011281694117647123,-0.011240327058823718,-0.01051854294117649,-0.009073811764705897,-0.007772038088235345,-0.0067676303137255145,-0.005924837184874021,-0.005033886651583774,-0.004124127990196125,-0.0033755339572192344,-0.002610995235293956,-0.001805607777777718,-0.0012099101307188054,-0.0005496942483658174,0.00015052339869303655,0.0007043610457517779,0.0012045704575164295,0.001651891633987157,0.0018548151633988041,0.0015128739869282315
pNuLoCRank	Medium
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
