UniprotID	Q7Z5H3-5
pNuLoCScore	0.20252957044444442,0.20426691539999994,0.20603522490909087,0.20581238949999994,0.20454618799999996,0.20218854957142854,0.2001804742666666,0.19717846774999995,0.19424724023529405,0.1765669455294117,0.16727486376470585,0.16141345435294113,0.1597143502352941,0.16058542729411765,0.16246835117647057,0.16445096882352941,0.16542849823529412,0.16189898705882355,0.15725281411764702,0.15256733294117647,0.14920190705882352,0.14680635235294118,0.14572053352941175,0.14483010941176472,0.14794429588235292,0.1510137064705882,0.15275676529411764,0.15476350058823526,0.15545551235294114,0.1569423205882353,0.1587619994117647,0.16083855882352943,0.1626041817647059,0.16477461647058822,0.16761309941176472,0.1699335517647059,0.17194443294117648,0.17338110235294116,0.1745338264705882,0.17530581411764706,0.1743505305882353,0.1698583029411765,0.16581258294117648,0.16313709882352942,0.1607781947058824,0.15976970588235292,0.15846384000000002,0.1560915505882353,0.1533188217647059,0.15087888352941176,0.14836968764705882,0.14555818647058824,0.14306818058823528,0.14105557,0.13954489529411762,0.13772510588235296,0.13573947235294118,0.1366301347058824,0.13798015529411767,0.14006099764705884,0.1422445394117647,0.1446414088235294,0.14757441411764707,0.15057745294117644,0.15392901352941174,0.15697936999999995,0.15953284764705883,0.16194537411764703,0.16505722411764706,0.16750491882352944,0.17014590058823528,0.1731055911764706,0.1762976417647059,0.17962170470588235,0.18176973764705884,0.18442732588235294,0.18648324705882352,0.18834249294117647,0.1890099170588235,0.18918441764705882,0.18900795999999997,0.18912687823529412,0.18976755352941174,0.19073925764705882,0.19210261352941177,0.19296227705882354,0.19413411470588238,0.19500950529411765,0.19890929882352942,0.20262682882352942,0.20877648941176472,0.21508185647058822,0.22132434705882353,0.22733705176470592,0.2339650311764706,0.2413576635294118,0.24855835352941177,0.25507176411764704,0.2612422405882353,0.26717589705882355,0.2728482329411765,0.27851815941176467,0.2837552111764706,0.288939,0.2940133529411765,0.2956104447058823,0.29768186058823537,0.29743011647058826,0.2968688982352941,0.296238314117647,0.2955302317647059,0.2943809835294117,0.29279211588235293,0.291126504117647,0.2902153594117647,0.2894654817647059,0.28898389058823537,0.2889637211764706,0.28877025176470594,0.28886982294117647,0.28741788705882354,0.28472964588235294,0.2818642464705882,0.2789135352941176,0.2764599811764706,0.2758200082352942,0.2770380417647059,0.27940460882352935,0.28225287058823534,0.28638071823529404,0.29143544294117646,0.29717317117647063,0.3036418652941177,0.3098217082352942,0.31606308941176475,0.3226285235294118,0.32930217705882353,0.3377008152941177,0.34735052529411764,0.35717003529411767,0.366947185882353,0.3761168388235295,0.382487505882353,0.3861298617647058,0.3890786382352941,0.3910011794117647,0.39231643117647064,0.3927858476470588,0.3924944111764706,0.3911593182352941,0.38912368764705885,0.3857343188235294,0.37141341058823535,0.35666579470588233,0.3409845064705883,0.32560210529411776,0.310658935882353,0.2957901511764707,0.2809151917647059,0.26673127058823526,0.2534505382352941,0.2399405952941176,0.22667629764705885,0.2128342411764706,0.1987435111764706,0.18487536588235298,0.17142335470588235,0.1589456264705882,0.14757199235294116,0.14669118470588235,0.14613954764705883,0.14626820470588237,0.14574850647058826,0.1447194341176471,0.14384271764705886,0.1431878782352941,0.14256011352941175,0.1414884711764706,0.1404852505882353,0.13968112588235293,0.1388082894117647,0.1383863488235294,0.13793688411764704,0.1373967670588235,0.13899607882352943,0.14010985647058827,0.1411027305882353,0.14237366588235292,0.14393915647058825,0.14573210941176473,0.14756348647058826,0.14888980411764705,0.15007422352941177,0.1511162070588236,0.1523189923529412,0.1530800811764706,0.1539496988235294,0.15509369529411762,0.15614744058823526,0.15705043176470587,0.15794873529411763,0.1567216588235294,0.15620413117647058,0.15586159529411764,0.15536831823529412,0.15469743647058826,0.15409090705882353,0.15360939294117648,0.15358329352941177,0.15342819470588237,0.15370601352941174,0.15418317470588233,0.15476896647058822,0.15526163176470587,0.15569946705882354,0.15605472588235292,0.15941682352941178,0.16295707882352942,0.16590030470588232,0.16829408235294116,0.1708112470588235,0.1731042276470588,0.17495683117647057,0.17662939000000002,0.17810073588235295,0.1790760335294118,0.18025928529411767,0.18124686000000007,0.1818818152941177,0.18246161941176475,0.1827042129411765,0.18273385588235294,0.18277711117647058,0.17991442705882352,0.1770130729411765,0.1747288782352941,0.1728977217647059,0.17104267352941177,0.16941075411764708,0.16817569764705884,0.1670419011764706,0.16613987941176472,0.16559846470588235,0.16505490823529412,0.16464849235294118,0.16434837529411767,0.16433086647058825,0.1647466770588235,0.1660101182352941,0.16646460000000002,0.16697382882352937,0.16642508176470586,0.1655885917647059,0.16514444235294118,0.1649046170588235,0.1647148476470588,0.16495929823529412,0.16529516470588235,0.16605711529411762,0.16718130705882353,0.1684164323529412,0.16953736352941176,0.17057760647058823,0.1715914094117647,0.17253882588235292,0.1730915723529412,0.17459357,0.17604196352941176,0.17831570117647058,0.1810174294117647,0.18341250705882353,0.18560303470588235,0.1876948176470588,0.18930006647058825,0.1908223617647059,0.19199178941176473,0.19285498823529415,0.19364729058823532,0.19438691705882352,0.1954729917647059,0.19645396294117645,0.19663702705882352,0.1971541588235294,0.19687341470588235,0.19658926294117648,0.19583264294117644,0.19464681176470588,0.19349197,0.19231197588235294,0.19147159235294114,0.19103399235294116,0.19076219352941173,0.19075118529411764,0.19083931176470587,0.1907423388235294,0.1910683070588235,0.1915252211764706,0.19210758294117647,0.19346042647058825,0.19418589941176473,0.19523286941176474,0.19617037588235298,0.19779486529411766,0.19984852588235294,0.2019225076470588,0.20393430647058822,0.2055216682352941,0.20680359294117648,0.20792298764705883,0.20851562294117645,0.20900967882352942,0.20980208,0.21381818411764705,0.21573353529411762,0.2165775694117647,0.21756676529411764,0.21890661352941174,0.22083993117647058,0.22293266176470583,0.2251072252941176,0.22741723352941173,0.2297395364705882,0.2320318747058823,0.23428205823529408,0.2361075052941176,0.2373614088235294,0.23900602823529415,0.24041415294117652,0.24165671411764703,0.23943782529411764,0.2389341670588235,0.2392732582352941,0.23943963647058825,0.23929696529411768,0.23890738294117644,0.23843006999999997,0.23799004411764701,0.2375039,0.2368384317647059,0.23552344294117647,0.23451385588235296,0.23368073647058824,0.23345480529411763,0.23301006176470584,0.23415336470588233,0.23496388294117643,0.23493649176470588,0.23486896588235293,0.23440633176470585,0.23422838352941175,0.23440926823529412,0.23494299117647063,0.23579423823529416,0.23664879117647064,0.23750303529411768,0.23850747235294123,0.24032460941176476,0.2419877470588236,0.2438681688235294,0.24577738882352945,0.24776815235294117,0.24839267882352942,0.2494495217647059,0.2511069047058823,0.25288169117647064,0.25518622,0.25723174058823534,0.2585237082352942,0.2594957352941177,0.26018064705882354,0.26063477470588237,0.2609158423529412,0.26105375882352944,0.2610195188235294,0.26085403,0.26072563941176474,0.26273995,0.2645619294117647,0.26613108705882355,0.2676857958823529,0.2696761947058824,0.2716572729411765,0.27357239882352946,0.2754782294117647,0.27772973294117653,0.2798524552941176,0.28179581,0.28355819529411763,0.2852126452941177,0.2868086282352942,0.2883944811764706,0.29000405882352936,0.2915380294117647,0.29076257,0.29012388647058823,0.2896977358823529,0.28917286823529403,0.28831060117647056,0.28745336294117646,0.2864708429411765,0.2853776411764706,0.2841343747058824,0.2829798676470588,0.28190224235294126,0.2809618770588236,0.27999553117647064,0.27906975,0.2781420752941177,0.276739764117647,0.2756344582352941,0.27450863294117644,0.2733615941176471,0.27203684411764706,0.26998635117647063,0.2681076352941177,0.26577125705882354,0.26364404235294114,0.2614139635294117,0.25922763352941175,0.25693182235294115,0.2547466494117647,0.25259451000000005,0.25047832000000003,0.24843185647058827,0.24653455470588237,0.24498858705882356,0.2430254282352942,0.2412342588235294,0.23949061529411764,0.23789748352941179,0.23709793647058827,0.23630297999999997,0.2361102905882353,0.2358765482352941,0.2359068317647059,0.23609384470588235,0.2364600794117647,0.23676298764705883,0.23711920058823535,0.23754013352941178,0.2369413652941177,0.2366700288235294,0.23702974470588234,0.23798246411764706,0.2390864888235294,0.24023943294117647,0.24135761941176467,0.24254820823529405,0.24366983235294115,0.2447589888235294,0.2457289211764706,0.2463522876470588,0.24693352058823528,0.24749220529411767,0.24802476823529418,0.24854100000000004,0.24908033705882354,0.2504207088235294,0.2512724705882353,0.2514404052941176,0.2511916094117647,0.2507329129411765,0.2501684864705882,0.24971340588235294,0.24918269470588233,0.24864618529411764,0.24808990823529406,0.24765926,0.2475451705882353,0.24748876235294115,0.2474024494117647,0.2473573094117647,0.24856843941176468,0.25004966588235295,0.2518233882352941,0.2536907170588235,0.25548527411764704,0.2568494488235294,0.2578723205882353,0.25902695000000003,0.26027346,0.2614673282352941,0.2627104952941176,0.2639060670588236,0.26510667764705886,0.2662330082352942,0.26724412352941185,0.2682517423529412,0.2692123135294118,0.2686843917647059,0.2678909505882353,0.26704343058823526,0.26614536,0.26550423647058824,0.2652168794117647,0.26526342882352943,0.26517897470588236,0.26495056294117647,0.26472607294117645,0.26447675235294116,0.2642790682352941,0.2640255894117647,0.2638140758823529,0.2637383970588235,0.26359006058823525,0.26268719117647055,0.26229136058823527,0.26167789,0.2609767217647059,0.25956356882352943,0.25817850882352944,0.2558112382352941,0.2524409752941177,0.2484325411764706,0.24430712823529413,0.24032402000000003,0.23671061823529413,0.23337325176470589,0.23033508176470588,0.2274526505882353,0.2247311364705882,0.22223874352941173,0.22071279705882352,0.2189418088235294,0.21745107235294117,0.21610322882352942,0.21535266058823527,0.2144987011764706,0.2146519394117647,0.21586133705882352,0.21789130176470586,0.22008646470588233,0.22225809352941175,0.2241430041176471,0.22584065294117647,0.22736946411764705,0.2302797876470588,0.23302147588235292,0.23590730352941178,0.23873299117647062,0.24135878352941176,0.24389858882352944,0.24634188882352942,0.24901108941176475,0.25161774,0.25411014000000004,0.25624187235294127,0.2581525594117647,0.26017739411764707,0.2623009776470588,0.2644404564705882,0.2665226388235294,0.26858496529411763,0.2692328141176471,0.2699730670588235,0.27054497470588235,0.2710508147058824,0.27179055882352937,0.272571714117647,0.2733086058823529,0.2739977605882352,0.27482238411764703,0.27581791058823524,0.277138245882353,0.2785488494117647,0.27984884117647063,0.28099665470588236,0.2820371329411765,0.2847781152941176,0.28747165117647056,0.2896301258823529,0.2916092335294117,0.2933834688235294,0.29504768176470586,0.2965549229411765,0.2979834441176471,0.29942638000000005,0.30080520117647064,0.3021820417647059,0.30355688117647056,0.30498076705882354,0.3063172029411764,0.30765306764705885,0.30894761235294116,0.3102635952941177,0.3098225194117647,0.3093181888235294,0.30916295411764705,0.30909249941176464,0.30907455588235294,0.30905495470588246,0.30903257235294124,0.3089235429411765,0.30879829764705885,0.30865197058823535,0.3084523905882353,0.30814366882352945,0.3077566064705883,0.3073686605882353,0.3069108452941176,0.30568598588235296,0.30447469411764705,0.30355961470588233,0.3024829794117647,0.30144967823529406,0.3003830023529412,0.2993183705882353,0.29817085294117646,0.2967519941176471,0.29539319999999997,0.2941324511764706,0.292928314117647,0.29178098176470585,0.2907230394117647,0.2894507817647059,0.28824518705882346,0.2870209635294117,0.28656006823529406,0.28603009176470584,0.2851170329411764,0.2845282847058823,0.2839186799999999,0.28331949588235295,0.2827415270588235,0.2822720635294118,0.2821045752941177,0.28189126352941185,0.2816082552941177,0.2812598241176471,0.28086584823529415,0.280354924117647,0.28002425235294115,0.2786101111764706,0.27746187,0.2763360464705882,0.27508615705882344,0.2738017076470588,0.2725485023529412,0.2713960482352941,0.27020578235294124,0.26909387,0.2680842670588235,0.26714426117647055,0.26615155176470584,0.26505720529411764,0.26389752470588235,0.2626420823529412,0.26143454470588234,0.2601547482352941,0.25989991529411766,0.25950881058823533,0.2590784782352942,0.2587669247058824,0.2584984317647059,0.2580883029411765,0.2576430894117647,0.25727949529411775,0.2568916535294118,0.25644423176470593,0.25595845882352947,0.2555870817647059,0.25534981705882354,0.2552427588235294,0.2552725135294118,0.2560819529411765,0.2565183994117647,0.2566508935294117,0.25659809,0.2566033647058823,0.2565601288235294,0.2564596888235294,0.2565479417647059,0.2565736529411765,0.25660857058823533,0.25665058823529413,0.25673196470588233,0.25683153058823527,0.2568981717647059,0.25686338,0.25677071647058824,0.2566261141176471,0.25551476000000006,0.2547376941176471,0.2542363917647059,0.2537167376470588,0.25308441647058827,0.2523709823529412,0.25153505000000004,0.25025053529411767,0.248779475882353,0.24706215470588233,0.24513164,0.2429868723529412,0.24068223411764708,0.23830099352941178,0.2358352770588235,0.23461430062500002,0.23327258533333337,0.2319930928571429,0.23070429000000006,0.22926967583333338,0.22776477545454546,0.226068537,0.22430093222222222
pNuLoCDScore	-0.008282330209150368,-0.025962624915032706,-0.03525470667973857,-0.041116116091503285,-0.04281522020915032,-0.04194414315032677,-0.04006121926797385,-0.038078601620915004,-0.03710107220915029,-0.04236792834117639,-0.04878241079144385,-0.05324505655882347,-0.05534428094117644,-0.05538219721848736,-0.05445994073725485,-0.05234835833823523,-0.04630294435294113,-0.025553239058823507,-0.014518098470588214,-0.006649953764705868,-0.004258837882352956,-0.0036431067058823596,-0.0037063517647058786,-0.0036124099999999826,-0.0028243164705882284,0.0028756294117646686,0.0103602852941177,0.017366218823529428,0.022742525882352954,0.02657474999999998,0.02881329294117646,0.030475704705882345,0.02640623470588238,0.018844596470588282,0.013055817647058848,0.008373598235294155,0.005322682352941255,0.0028273852941176347,-0.0002981594117646702,-0.004747008235294142,-0.009285359999999993,-0.013895732941176464,-0.019243411764705898,-0.024375365294117657,-0.028876252352941195,-0.032325532352941166,-0.03498893117647059,-0.03758070823529411,-0.03861105823529412,-0.03322816823529409,-0.027832427647058816,-0.023076101176470576,-0.018533655294117685,-0.015128297058823514,-0.010889425882352949,-0.0055140976470588465,0.0006101917647058364,0.006100486470588196,0.011163160000000005,0.016387187647058793,0.021989043529411778,0.02644934882352945,0.03060100529411766,0.035380485294117636,0.04055816941176471,0.04299156999999995,0.04378958235294117,0.0443663282352941,0.04423870764705881,0.04370108411764706,0.04143550294117643,0.038606964705882374,0.035078946470588235,0.032147508235294164,0.030234705882352914,0.028793883529411785,0.02704538941176471,0.025457358235294103,0.023988214117647094,0.021903914117647055,0.022611657058823537,0.023005124117647074,0.027006751764705877,0.03065453058823528,0.034841100000000014,0.03899455882352945,0.044955114117647105,0.052173245882352975,0.0595503935294118,0.06594488588235292,0.07147468705882357,0.07643663941176473,0.08074561941176472,0.08555588235294112,0.08962109647058825,0.09392949470588235,0.09510405411764705,0.0929836158823529,0.08890537117647065,0.08234826000000003,0.07554455117647058,0.06890126235294108,0.06156520058823528,0.05302331999999993,0.04423376235294116,0.036054739999999974,0.028973118823529376,0.022289584705882326,0.016135657647058876,0.010445561764705957,0.00501504058823532,-6.917705882353298e-05,-0.0065954658823529355,-0.01088079882352938,-0.01581761411764715,-0.018516581176470648,-0.020408917058823528,-0.020418305882352827,-0.018492189999999964,-0.014976374705882367,-0.010539245294117594,-0.004745785882352971,0.0012200835294117751,0.007707689411764751,0.014657974705882315,0.02085798705882358,0.02729283764705881,0.033758700588235324,0.04188428999999999,0.052971169411764774,0.06548627882352942,0.07825650000000006,0.0904872047058824,0.1002968305882353,0.10544946411764705,0.10672525294117646,0.10682576764705876,0.10462046117647067,0.10088098823529418,0.09561267647058819,0.08885254588235292,0.0813376099999999,0.0730605982352941,0.06310579529411758,0.04211123352941182,0.018964979411764615,-0.0379352641503268,-0.054179234150326785,-0.06712836915032683,-0.0759032703267974,-0.08370898797385623,-0.08720146679738563,-0.08780621797385624,-0.08887716526797387,-0.09090869197385623,-0.08524474317647059,-0.08132503336898397,-0.07882134707843137,-0.07695205970588233,-0.07493434987394959,-0.07231717513725491,-0.06949852789705883,-0.06742240935294119,-0.05242886217647062,-0.040488983647058815,-0.03294861276470588,-0.02646313405882353,-0.024091476411764706,-0.024472661529411757,-0.024361000705882346,-0.023426167470588226,-0.022870472882352923,-0.02173871864705882,-0.02052617288235295,-0.01899409064705885,-0.01766476070588236,-0.01672677405882353,-0.016313998411764695,-0.015320569235294117,-0.014014885470588226,-0.013036004705882343,-0.011774275823529412,-0.01023143217647058,-0.008783286176470596,-0.007583504294117638,-0.006458645058823542,-0.005128788294117656,-0.003751685058823541,-0.002609482764705885,-0.0014728438235294128,-0.00040710105882352243,0.0006285841176470672,0.0016020451764705776,0.002498144470588222,0.003516297235294105,0.004082761411764703,0.004682595941176461,0.005293627117647061,0.005727951941176479,0.006086157235294133,0.006526230647058831,0.007071001117647066,0.007365554882352937,0.007555364117647054,0.007853295352941173,0.008105039882352942,0.00827375311764706,0.008452120176470582,0.008645580470588242,0.008888161941176476,0.008961028941176487,0.008604864823529415,0.008079525000000004,0.007550393235294113,0.006906325823529402,0.006166490352941166,0.005416076941176448,0.004621954588235291,0.003924798588235294,0.003393834705882358,0.0028276502352941324,0.0022558090000000044,0.0017554039999999951,0.0012316419411764826,0.0007269253529411865,0.00020130247058823547,-0.00026365423529411264,-0.00031235247058822996,-0.00019044270588234463,-0.00017583717647057934,-3.599258823529933e-05,0.0002494644117647035,0.0005944979411764764,0.0009058484117646995,0.001306977823529419,0.0015374571176470647,0.0017494309999999957,0.002024314411764705,0.002184380529411764,0.002436426529411763,0.0027920611176470572,0.003144832411764713,0.003384669764705868,0.003296513588235281,0.0029594232352941063,0.0026735301764705816,0.0024245099411764684,0.002053111235294114,0.0015824637058823587,0.001177110764705891,0.0007824264117647084,0.00043811652941175977,0.0001873882941176505,-2.8656999999994437e-05,-0.00017497358823528875,-0.0002991622941176525,-0.0005264569411764855,-0.0008080850588235433,0.00017465041176469714,0.0011658155882352944,0.00232980852941176,0.0032376533529411555,0.004186117235294114,0.005190968411764696,0.006305036823529404,0.007400710352941174,0.008378890411764699,0.009273508764705882,0.010087844647058815,0.010841590647058814,0.011586443823529392,0.012152906352941181,0.012779986235294125,0.013398715764705894,0.012714604294117651,0.010936664647058822,0.00936376152941177,0.008158195647058844,0.00707638823529412,0.005863529705882373,0.004592119705882358,0.0032463360000000024,0.0020237442941176548,0.0009198041764705844,-0.00012529935294117167,-0.0011083807647058602,-0.002084971470588212,-0.00299893517647061,-0.0037791971176470707,-0.00448997476470589,-0.004244095294117636,-0.003017424529411755,-0.0021756189999999898,-0.0020132290000000053,-0.00212541135294117,-0.0018960598823529462,-0.0014021942941176424,-0.000703560176470594,-1.2153470588235904e-05,0.0005455979411764789,0.0010957300588235325,0.0016205459411764433,0.001946786764705874,0.0023392128823529618,0.0027093531764706136,0.0030675563529411753,0.002417456588235292,0.001104141000000003,0.0004354622941176445,0.0006591528823529369,0.0016047111176470674,0.0024078199411764756,0.0028860408235294177,0.003113900235294134,0.0031771237647058997,0.003274465294117651,0.003335717647058825,0.0032303068235294136,0.003193108294117661,0.0034006353529411754,0.003335405941176456,0.0031770147647058877,0.0033813245294117555,0.004110009588235278,0.0044205757058823625,0.004438069529411767,0.0038006207058823432,0.003066223647058816,0.0024546722352940947,0.0021085428235293885,0.0021165278235293905,0.002065865176470588,0.0014671657647058883,0.0011692077647058874,0.0009733756470588217,0.0006933844705882541,0.00041684711764705673,0.00037905888235294227,9.217264705883854e-05,-0.00021095064705879685,3.3764647058801e-05,0.00029868047058824454,0.0005478689999999925,0.0008340434705882416,0.0011191707647058846,0.0012520251176470765,0.0009948642352941156,0.0005693515882353034,0.0007882965882352877,0.001461689294117649,0.0020627893529411717,0.002607627882352914,0.003243055529411759,0.003735951705882326,0.004929078764705858,0.006694140882352928,0.0073451114705882364,0.007823542411764695,0.00846795629411766,0.00904734770588235,0.00888520941176471,0.008724911529411752,0.008808935058823547,0.009188360352941141,0.00963209652941173,0.0094955444117647,0.009440159941176474,0.009199703176470592,0.00909552288235295,0.009010713764705913,0.008280320823529447,0.006609634352941179,0.005458449058823547,0.005238067000000013,0.004949181647058834,0.004625671941176482,0.004994923764705894,0.005999429705882381,0.006857936764705891,0.007512369705882399,0.007928642882352982,0.00816514341176472,0.008358354941176455,0.008606257882352919,0.008773219647058808,0.008803784705882334,0.008639802941176444,0.009604301176470584,0.010700250294117641,0.010880884117647052,0.010683684999999998,0.010458974705882348,0.010005881764705876,0.00878542994117644,0.007368933705882319,0.006154696647058797,0.005025479941176456,0.004072636823529416,0.003121341882352982,0.0022011165882353245,0.0012399312941176882,0.00037015711764709636,-0.0003453667647058539,-0.001355896411764701,-0.002807393411764711,-0.0041844472352941114,-0.005392934000000016,-0.006288928117647072,-0.00695647341176471,-0.00727884047058823,-0.007296506588235288,-0.007158829235294123,-0.007100596294117648,-0.007006376058823552,-0.006871179352941209,-0.006770121117647063,-0.006663910529411773,-0.006524633176470618,-0.007358484294117659,-0.008352462882352946,-0.00856005123529413,-0.008498991294117658,-0.008358956,-0.008194984235294106,-0.007904894235294113,-0.007618529529411777,-0.0073437960000000135,-0.007137975117647077,-0.00683193952941176,-0.006496120705882333,-0.006202891882352929,-0.005829868647058825,-0.005386279823529433,-0.005035866294117647,-0.0037601727058823586,-0.0013998556470588286,0.0007329505882353177,0.0022821809411764926,0.0036198515294117717,0.004755585058823522,0.005724322117647049,0.006341968588235311,0.006844293294117676,0.007135200941176492,0.007243564176470582,0.0073035706470588185,0.007402770647058812,0.007441169764705879,0.007364740294117655,0.007330227941176479,0.006086415529411762,0.0042294195294117765,0.002015797176470588,0.0003838412941176428,-0.0009029275294117622,-0.002141727294117629,-0.0031843396470588176,-0.0040400455294117565,-0.004770087882352947,-0.005395894352941161,-0.005793306705882337,-0.006057896470588228,-0.0062777747058823385,-0.006523828823529407,-0.006679241117647075,-0.006781072529411777,-0.005586631058823538,-0.003423325352941181,-0.0013598906470588396,0.00065611699999997,0.0022242052352940966,0.003552970294117608,0.004718970058823532,0.0057389429999999825,0.006622494764705847,0.0074620259411764395,0.00819283711764704,0.0087524180588235,0.00920578311764704,0.009612368117647069,0.009979865764705914,0.010291817176470597,0.009436395176470602,0.008021766058823529,0.007204148411764713,0.006188796117647055,0.005559505176470594,0.00513884341176471,0.004822696235294105,0.004522881529411771,0.004276387705882387,0.004026793941176485,0.0038054474705882524,0.003607366882352969,0.0034143124117647222,0.0032886438823529346,0.0032184977058823533,0.0031634882941176806,0.004171882647058853,0.005466083823529436,0.0055805455882353,0.0053675125882353125,0.004858690058823542,0.004278942764705904,0.0032768513529411875,0.0019860981764705937,0.0005568696470588247,-0.0008627021764705811,-0.002146133117647081,-0.0031961148823529684,-0.0041372916470588245,-0.0049717645882352834,-0.005866240176470611,-0.006760266058823558,-0.0067607537058823886,-0.007586024294117671,-0.0076232805294117745,-0.007249456411764707,-0.00656910588235296,-0.00593232047058824,-0.005200145411764709,-0.0038760157647058924,-0.002057593999999996,6.756717647059263e-05,0.0021215628235294326,0.003878489882352981,0.0054175239411764775,0.006872807176470597,0.008346995058823525,0.009851125294117663,0.010501808235294119,0.010096319411764698,0.009648791176470592,0.009232420588235299,0.008759644705882363,0.008339808941176488,0.00848788541176472,0.008583497411764715,0.008472824117647049,0.007982655588235299,0.007391272352941167,0.006905427647058801,0.006648807411764698,0.00634919041176471,0.005991700764705912,0.005598695000000001,0.0072268100588235296,0.009700968294117651,0.012408094529411773,0.014884880764705885,0.0174338301764706,0.02000312958823526,0.022059336294117646,0.023889949000000008,0.025618743470588207,0.02745303558823528,0.02940715411764705,0.03125838352941178,0.03298095000000002,0.03463452199999997,0.03622834494117645,0.037829127529411755,0.03738644835294118,0.03485940423529413,0.03222938599999997,0.02961270741176468,0.027004612117647014,0.024320187999999993,0.02179951682352939,0.019488332117647028,0.01718959035294121,0.014912612352941196,0.01255691117647062,0.010283748235294127,0.008074339411764692,0.005957661176470591,0.00392417235294118,0.0019492970588235459,3.101999999999272e-05,-1.9105882352987713e-05,-0.0001499176470588226,-8.696588235293512e-05,-0.0001295794117646687,-0.00015813705882350426,-0.00020485176470588784,-0.0004899958823529338,-0.0007757035294117531,-0.0011043729411764625,-0.0014431688235294338,-0.001862492941176519,-0.002252344117647076,-0.0026588605882353344,-0.003075945882352993,-0.0035447558823530068,-0.004047198235294119,-0.004402437647058832,-0.0045021894117646954,-0.0045651035294117515,-0.0047016182352940805,-0.0047518099999999674,-0.0047130258823529225,-0.004620590588235274,-0.004467181176470603,-0.004311737058823539,-0.004149117647058803,-0.003929283529411742,-0.0036801247058823594,-0.003511115882352922,-0.0032967882352940847,-0.003079090588235245,-0.0028375341176470337,-0.00270812882352936,-0.002997104705882353,-0.003047255294117618,-0.0030602594117647153,-0.003094577647058838,-0.003170103529411772,-0.003247237647058837,-0.00333034235294119,-0.0034771399999999897,-0.003610008823529437,-0.003778207647058801,-0.0039991305882352834,-0.004205929411764675,-0.004392759999999968,-0.00461318235294117,-0.00483861294117649,-0.004943715882352956,-0.004649796470588219,-0.004485109411764748,-0.004595302941176549,-0.004639740000000031,-0.004696026470588227,-0.004725369411764657,-0.004756524705882309,-0.004712724117647088,-0.004643078235294085,-0.004590757058823558,-0.0045279211764705785,-0.0044104788235294345,-0.004278698235294143,-0.004127820588235326,-0.004385204117647062,-0.004131305294117649,-0.004069010000000012,-0.004325822352941183,-0.004401471764705844,-0.00452140388235292,-0.004573702705882365,-0.00456940447058829,-0.004563459176470663,-0.0045858103529412,-0.004637176823529432,-0.004617514470588224,-0.00453017858823529,-0.004358312705882383,-0.00418958152941179,-0.00397453035294118,-0.0033299768235294236,-0.0027710838823529482,-0.0026321074117647003,-0.002322285058823481,-0.0017632797647058607,-0.0010760764705882442,-0.00045352670588233446,2.9375647058849097e-05,0.00041243682352948285,0.0007472150588235804,0.0010826127058823631,0.0013835479999999845,0.0016141827058823444,0.001728390941176522,0.001746633882352966,0.001710509176470587,8.845800000001347e-05,-0.0018221437647058802,-0.002982344352941174,-0.004237179411764741,-0.005530666823529415,-0.007070464470588234,-0.008805923058823537,-0.010681038941176474,-0.012621586000000032,-0.014626238941176484,-0.016704686588235304,-0.018853917764705852,-0.021038153647058827,-0.023184931294117653,-0.024606905088235292,-0.026189982250980376,-0.02643367749579832,-0.025067344723981894,-0.024128416588235307,-0.02359626539037435,-0.02322994507058826,-0.023064889686274515,-0.021592389686274513,-0.019908884392156878,-0.018109849098039213,-0.016196892627451,-0.014209692039215696,-0.012149523215686298,-0.010043604392156874,-0.007925458509803932
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
