UniprotID	Q8IYU2-4
pNuLoCScore	0.224306835,0.20895733449999998,0.194986325,0.18275997958333332,0.17199335376923075,0.16264431135714283,0.15434249793333332,0.1469924549375,0.14039053476470587,0.11605444094117646,0.09306720535294116,0.074665503,0.056615940823529415,0.054322179823529416,0.04992680188235294,0.04574941364705883,0.042365061294117656,0.03955300405882353,0.03747071188235294,0.03632944288235294,0.035585381705882366,0.0351458467647059,0.03479646605882353,0.03454839570588236,0.03415882905882353,0.033286552117647056,0.03236614023529411,0.03156581935294117,0.03097974747058824,0.030597584411764706,0.03013198417647059,0.029705043411764706,0.02957245264705882,0.029536095999999994,0.029586652058823524,0.029680793235294118,0.029881776352941175,0.030154275,0.030558142470588235,0.031121572470588235,0.03183921441176471,0.03273597811764706,0.03426508247058824,0.03596954741176471,0.037621023058823526,0.038915733588235295,0.040090362117647056,0.041484041294117646,0.042847293823529406,0.0439068214117647,0.04466894411764706,0.04535884429411766,0.045974507882352945,0.0464880575882353,0.04701160188235294,0.047429308176470585,0.04735240282352941,0.04751608394117647,0.04803875070588235,0.048523089294117645,0.04875556594117647,0.04904771288235294,0.049405906117647065,0.049696797529411765,0.049582603117647076,0.04951584194117648,0.049376035705882365,0.049367788117647055,0.04938891970588235,0.04948844594117646,0.04965525270588235,0.04965086947058823,0.049632113352941175,0.050008187352941165,0.05006934170588234,0.04959968058823529,0.048836449176470585,0.04844815635294116,0.04793562758823528,0.04752910899999999,0.047162644294117644,0.047023861470588235,0.04688540652941177,0.04687439200000001,0.04677449764705882,0.0466607678235294,0.04654898405882353,0.04628508347058823,0.04668876470588235,0.04684269317647058,0.04641204288235294,0.04572575347058823,0.04485557382352941,0.04393783394117647,0.04306486311764706,0.04232848164705882,0.04153574835294118,0.0407077178235294,0.04000112929411764,0.039324632352941175,0.038730189823529416,0.03833554423529412,0.03778658323529411,0.037189860529411756,0.036515650117647055,0.03517495682352941,0.03415741964705882,0.033698443,0.033457510647058826,0.033654390294117646,0.03434324052941176,0.03470015064705882,0.035054190470588234,0.03546230870588235,0.03600096970588235,0.03642065082352942,0.03676724741176471,0.03697579782352941,0.037035295999999995,0.037108127176470586,0.03675490282352941,0.03760254029411765,0.03887244088235294,0.040164741000000004,0.04148124882352942,0.042770690588235294,0.043903948882352946,0.04500299823529411,0.04579963511764705,0.0464239288235294,0.04697374058823529,0.04737297623529411,0.047664546647058825,0.04795202194117647,0.04827813976470587,0.0486893448235294,0.04918834705882352,0.050112883470588225,0.049935019647058806,0.04945179394117645,0.048938586058823515,0.04836903617647058,0.047851536,0.04751869776470589,0.04713401005882353,0.04718147082352942,0.04738435082352942,0.047663471058823535,0.04804161170588235,0.048522358,0.049020648,0.04955556564705882,0.05161922717647058,0.05342584305882352,0.054800214529411764,0.05578025952941175,0.056824121705882344,0.057850176999999996,0.05886235241176469,0.059849811411764695,0.06081072129411764,0.06171756635294117,0.06251060811764707,0.06308494399999999,0.06367923517647059,0.06426881429411764,0.06485224547058822,0.06544597405882352,0.06594600782352941,0.06489929452941176,0.06405599076470589,0.0636211707647059,0.06364097841176472,0.06351146005882352,0.06332658711764705,0.06316501217647058,0.06309049364705882,0.06303282488235294,0.06299414252941177,0.06303234841176471,0.06322895841176471,0.06336526170588234,0.06347648464705882,0.06356707523529412,0.064212409,0.06490236111764705,0.06552645029411763,0.06619655499999999,0.06690065676470588,0.06756201617647059,0.06827734629411764,0.06902244452941175,0.06970874747058824,0.07016344305882352,0.07047418270588236,0.07064340388235295,0.0706341897647059,0.07061378388235295,0.07064927541176472,0.07067728129411764,0.07074510423529412,0.070240004,0.06978659905882352,0.06940919929411764,0.06899633105882352,0.06859715664705882,0.06819673429411766,0.06779168841176471,0.06734412370588236,0.06690336111764705,0.06666394523529409,0.066505237,0.06645216376470586,0.06653548552941176,0.06653622376470587,0.066470934,0.0660065232352941,0.06589765852941176,0.06553497147058825,0.06500166699999999,0.0645149961764706,0.06410324994117647,0.06370566829411764,0.06337699552941176,0.06304331864705881,0.06279782276470587,0.06261728064705882,0.062304716117647055,0.06183863352941176,0.0613952944117647,0.061005417470588234,0.06068342729411763,0.060308278823529404,0.06034567811764706,0.06001800976470588,0.05994834058823528,0.059934764705882354,0.05992431047058824,0.05984702141176471,0.05973220052941176,0.05954270135294117,0.05940948764705882,0.05917207329411764,0.05898247011764705,0.05908247135294116,0.05939393864705882,0.05966030276470587,0.05994697970588234,0.061815841647058827,0.0635590454117647,0.06475724888235294,0.06546784164705882,0.06633934988235293,0.06736240576470588,0.06838779552941177,0.06954043905882354,0.07077117247058824,0.07214545264705882,0.07361173617647059,0.07515283347058824,0.076657439,0.07805275088235294,0.07943719735294118,0.08085083770588235,0.0822359124117647,0.08204556299999999,0.08208818123529411,0.08267596017647061,0.08370802105882355,0.08459559929411765,0.08540757611764706,0.08615579111764705,0.08679261347058821,0.08736309288235293,0.08788474135294116,0.08830921605882353,0.08869885252941177,0.08908876547058824,0.08942120511764706,0.08965480511764708,0.08941555382352942,0.08904079264705883,0.0885037175882353,0.08772180194117647,0.08703660923529412,0.08652137217647059,0.08596134923529411,0.0852932735882353,0.08469832799999999,0.0841019662352941,0.08344468423529412,0.08269527694117648,0.08191437576470588,0.08113628164705883,0.0803219134117647,0.07952960929411765,0.07876801282352941,0.07841074670588236,0.07815206847058823,0.07805724294117646,0.07815832152941175,0.07816878329411764,0.07803323035294117,0.07793149682352941,0.07789269505882354,0.0778122871764706,0.07772074658823529,0.07769798623529411,0.07771213123529411,0.07771833888235295,0.07774864535294118,0.07778917417647059,0.07739283829411767,0.07732357747058825,0.0773098195882353,0.07733804076470588,0.07739385635294116,0.07745197258823529,0.07752262905882351,0.07736593905882351,0.0771540814117647,0.07700407670588234,0.0768130434117647,0.0766405834117647,0.0764465222352941,0.07626936488235295,0.07616266782352941,0.0760882333529412,0.07604788158823529,0.07643806570588235,0.07657072829411765,0.07674902382352941,0.07693130264705882,0.07706890470588233,0.07725944552941175,0.07744971517647058,0.07785908635294118,0.07826496752941177,0.07867009200000001,0.07907169788235295,0.07946853200000002,0.0798452408235294,0.08019444523529412,0.08050343435294118,0.08083647235294115,0.08141969976470588,0.08202618152941177,0.0825763691764706,0.0830287591764706,0.08333133564705883,0.0836324623529412,0.08387489623529414,0.08412615600000002,0.08435172776470588,0.0845732077647059,0.08471711270588236,0.08487226329411765,0.08503098035294117,0.08518971270588235,0.085378093,0.08557872329411766,0.08569683329411765,0.08552776705882355,0.08530472529411766,0.08508394470588236,0.08486176352941177,0.08467523352941177,0.08447214447058823,0.08427467235294117,0.08396911764705883,0.08355724294117647,0.08317682529411764,0.08284320882352941,0.08249127176470587,0.08218267411764706,0.0818997274117647,0.08234904623529411,0.08250270152941176,0.08271197741176473,0.08276330800000001,0.08261550035294117,0.08244207976470588,0.08225287011764706,0.0820469154117647,0.08173373752941177,0.08139466105882354,0.08116003635294118,0.08099912370588236,0.08081322429411766,0.08066884664705883,0.08057672664705884,0.0804386913529412,0.08032426511764708,0.07944906629411765,0.07882697335294118,0.0781598671764706,0.07763054129411764,0.07730786247058823,0.07708369952941176,0.07694099976470586,0.07691593652941175,0.07703990382352939,0.07725461264705884,0.07744304147058824,0.07768861470588236,0.07797168500000001,0.07822788029411766,0.07840442464705884,0.07895037464705883,0.07939367288235293,0.07963615088235294,0.07989332382352941,0.08008709676470589,0.08028518852941176,0.08047142382352941,0.08053702499999998,0.08064621970588234,0.08075957411764707,0.08076770235294119,0.08069324441176472,0.0806232655882353,0.08053604699999999,0.08042297082352941,0.08027143611764703,0.08010552470588235,0.07953489,0.07904290647058823,0.07875113164705883,0.07844854494117648,0.07820147641176471,0.07795607994117648,0.07772783252941178,0.07751077252941177,0.07726565870588235,0.07701970576470589,0.0768584451764706,0.07671208464705884,0.07654980788235295,0.07638952470588235,0.07625386147058824,0.07596892088235295,0.07580074147058824,0.07554045499999999,0.07523100970588234,0.07496107947058823,0.07468053852941177,0.07440432852941176,0.07411022264705883,0.07383242029411766,0.07356469888235295,0.07329004388235294,0.07291501682352941,0.07242878623529411,0.07182316623529413,0.07093171982352942,0.07002721247058824,0.06919801511764705,0.06868879688235292,0.06834435547058822,0.0680634084117647,0.06795411076470588,0.06790440605882352,0.06784065311764706,0.06781774311764704,0.06787051723529412,0.06791851170588237,0.06801906170588236,0.06813897229411765,0.06829184370588236,0.06862554605882354,0.0690950815882353,0.0698442935882353,0.07012754388235296,0.07048585094117647,0.07096613211764706,0.07145623741176471,0.07213194329411764,0.0727254591764706,0.07322470388235293,0.0737174097647059,0.07401703623529411,0.07409631894117646,0.0741792948235294,0.07426848482352941,0.07436267399999999,0.07455255294117646,0.07470890823529411,0.0748460482352941,0.07497174117647057,0.07555457705882354,0.07592882294117645,0.07609382023529411,0.0760502172352941,0.0758646652352941,0.07565235052941174,0.07542046311764705,0.07521989223529411,0.07512214870588232,0.07523101482352941,0.07527728247058822,0.07534106035294118,0.0753995425882353,0.07542420135294117,0.07540554458823528,0.07568636811764706,0.07616229458823529,0.07672106311764705,0.07711838311764707,0.07755313935294118,0.0779509125882353,0.07824033258823532,0.0784858231764706,0.07874097617647059,0.07904114382352942,0.07940480205882353,0.07977394323529413,0.08011172088235295,0.08039390088235294,0.08067210864705884,0.08093626505882355,0.08120368123529413,0.08119679064705884,0.08102332911764708,0.08078196176470588,0.08076150558823529,0.08064283235294116,0.0805402682352941,0.08053635847058822,0.0805583414117647,0.08056457405882354,0.08054570964705883,0.08051582758823529,0.08045862994117647,0.08045949729411764,0.08047805670588236,0.08047528047058822,0.08047686611764704,0.08037756435294116,0.08042441464705881,0.08044980323529412,0.08047758911764706,0.08051920117647057,0.080622823,0.08079206005882353,0.08088265829411766,0.08104444182352939,0.08141529711764704,0.08187800888235293,0.08234155976470586,0.08278781535294116,0.08328908152941177,0.08382840623529411,0.08439570741176472,0.08500084741176471,0.08572781564705884,0.08626479182352942,0.08684588888235294,0.08743697652941175,0.08802815829411764,0.08856244676470587,0.08901513735294117,0.08953857647058823,0.08999921494117646,0.09025870729411767,0.09044499023529412,0.09065175929411766,0.09088254723529411,0.09105904076470588,0.09167227076470585,0.09215228194117644,0.09260800605882352,0.09305115811764705,0.09343609664705882,0.09350969076470589,0.09352255605882355,0.09347800400000002,0.09344325194117648,0.09347016429411766,0.09342832282352942,0.09338870847058822,0.09338554670588234,0.0933696734117647,0.09327593941176471,0.09319715823529412,0.09312716564705881,0.09261288858823528,0.09223602094117646,0.09187096129411765,0.09150334923529412,0.09121644752941176,0.09121505252941176,0.09126516723529411,0.09134569576470587,0.09137261899999999,0.0913607672352941,0.0914291978235294,0.09147895782352941,0.09150561870588236,0.09152856964705884,0.09158813047058824,0.09105555811764708,0.09085579776470588,0.09080357952941177,0.09075573447058823,0.0905629394117647,0.09029066823529411,0.0899945308235294,0.08957972229411763,0.08903442994117645,0.0885658758235294,0.08815187582352942,0.0877358275882353,0.08731948347058825,0.08694291082352942,0.08659628088235294,0.08626875735294118,0.08596824323529412,0.08624486911764706,0.08620690676470588,0.086008517,0.08578889323529412,0.08570654970588235,0.08570663499999999,0.08574257499999999,0.08589614558823529,0.08618328088235294,0.08637895176470588,0.08652800941176471,0.08659200505882352,0.08664582917647058,0.08666988623529412,0.08665510735294119,0.0872695544117647,0.08785865794117648,0.08839298382352943,0.08884144088235295,0.0890973435882353,0.08929054947058825,0.08939444417647058,0.0894815461764706,0.08958549676470587,0.0896172938235294,0.08967180970588234,0.08978247058823528,0.08995972470588234,0.0902145714117647,0.09045983223529411,0.09070922429411764,0.09097129494117646,0.09059590229411765,0.09024583347058823,0.0899414758235294,0.08966558964705881,0.0895452714117647,0.08947976905882354,0.08949545258823531,0.08952709470588235,0.08953575176470588,0.08957689411764705,0.08959549588235294,0.08959357235294117,0.0895448888235294,0.08949583352941175,0.08947827799999997,0.08918744364705883,0.08919109035294118,0.08914128535294118,0.08899839770588235,0.08880459417647059,0.08872682035294116,0.08868036152941175,0.08861253505882351,0.08850054447058824,0.08838575211764707,0.08825413005882354,0.08808979888235294,0.08794816770588235,0.08776155947058822,0.08754734652941176,0.08736003711764706,0.0871340335882353,0.08719458529411764,0.08685784152941177,0.08650710764705882,0.08622918588235294,0.08600912258823529,0.08585955899999999,0.0856756776,0.08548631742857142,0.085315378,0.08510935533333334,0.08490777263636363,0.0847728829,0.08457708544444446
pNuLoCDScore	-0.08391630023529414,-0.10825239405882355,-0.13123962964705885,-0.14964133200000002,-0.1676908941764706,-0.1699846551764706,-0.17438003311764708,-0.17855742135294117,-0.18194177370588235,-0.16940433044117645,-0.15751561311764706,-0.14643053670098038,-0.13640797206334837,-0.12749846459243694,-0.1195460318745098,-0.11244405923161763,-0.10623170570588233,-0.08276788882352941,-0.06070106511764705,-0.04309968364705882,-0.025636193352941174,-0.02372459541176471,-0.019794817705882352,-0.016044370235294127,-0.012792608647058838,-0.010016908058823538,-0.007884059823529414,-0.006648649647058819,-0.005703605352941191,-0.004991571764705896,-0.0042383235882352925,-0.003426823235294127,-0.002319614647058821,-0.0005505739999999981,0.0018989422352941251,0.004403728058823539,0.0066412755882352854,0.008318149176470589,0.009958377941176468,0.01177899788235294,0.013274841176470587,0.014370725411764703,0.015082292058823537,0.015678051058823545,0.01609273152941177,0.0163337825882353,0.016453459411764706,0.01630773570588235,0.015513188411764703,0.014780105823529413,0.013773668235294113,0.012553541882352935,0.011134542882352945,0.010131979294117646,0.009315544000000009,0.00821275623529412,0.0067353092941176695,0.0056090205294117845,0.004707091588235304,0.0040089438235293914,0.0034144118235294035,0.003000388352941162,0.0026436508235294087,0.002221561294117644,0.0022797105294117617,0.0024921034117646942,0.0020305909999999913,0.0010765912941176417,8.08832352941144e-05,-0.0005995565294117794,-0.0014702785294117837,-0.0021676885294117723,-0.002419958823529432,-0.0024919804705882467,-0.0024906291764705962,-0.0024933961176470468,-0.0026144220588235276,-0.002827678117647059,-0.0031062686470588186,-0.0033657859999999956,-0.0029433486470588216,-0.003165494176470586,-0.0036572988235294007,-0.003873927117647058,-0.003980875352941178,-0.004510322411764689,-0.004870764470588221,-0.005200627352941176,-0.005626895941176463,-0.006316143647058833,-0.006884277235294126,-0.007549759647058833,-0.008044307823529405,-0.008325223588235287,-0.008762400823529422,-0.009095222941176477,-0.010173114588235298,-0.011667736352941167,-0.012254623235294124,-0.012027310470588227,-0.011398063176470581,-0.010283443647058826,-0.008721622588235299,-0.007628330999999995,-0.0064815578823529466,-0.005245409117647051,-0.00400015958823529,-0.0029039815294117574,-0.001962942411764708,-0.0013597464117647076,-0.0007512872352941138,-8.173335294116985e-05,0.00023925270588235487,0.002427583470588239,0.004715021235294124,0.006466298000000002,0.00802373817647059,0.009116300294117648,0.009560708352941184,0.01030284758823529,0.010745444647058816,0.01096162011764705,0.010972770882352934,0.01095232541176469,0.010897299235294117,0.010976224117647058,0.011242843764705877,0.011581217647058814,0.012433444235294112,0.012510343176470574,0.011062578764705865,0.009287052941176446,0.007457337235294098,0.0055983455882352845,0.003947587117647054,0.0025156995294117745,0.0013343749411764833,0.0007575420000000208,0.00041061023529413015,0.00029049482352942746,0.00037706505882352526,0.000570336058823534,0.0007425082352941273,0.0008662208235294191,0.002430880117647055,0.003312959588235298,0.004865194882352958,0.006328465588235299,0.00788553564705883,0.009481140823529417,0.011010816411764691,0.012331113647058807,0.013676711235294105,0.01453609552941175,0.015126257294117651,0.015421472941176455,0.01563762347058824,0.01574645629411764,0.015831597470588224,0.0158904084117647,0.014326780647058834,0.011473451470588238,0.009255776235294125,0.007840911235294151,0.0068168567058823765,0.0056612830588235255,0.004464234705882357,0.003315200764705886,0.0022797723529411826,0.001315258529411771,0.00048353441176469947,-5.259558823528243e-05,-0.0004502767647058814,-0.0009035525882352957,-0.001375760823529401,-0.0018788988235294013,-0.0017335988235294142,3.0665882352898244e-06,0.001470459529411744,0.0025753842352940898,0.0032596783529411644,0.0040505561176470695,0.004950759176470587,0.005857432352941172,0.006618253823529416,0.0071306181764705795,0.007480040176470595,0.0076110554705882405,0.007405231352941188,0.007248522176470609,0.007172790764705894,0.007110206058823523,0.0065326952352941225,0.005337642882352944,0.004260148764705887,0.0032126442941176475,0.0020956742941176387,0.001035140470588225,-8.061199999997992e-05,-0.0012307561176470444,-0.002364623764705878,-0.003260081941176468,-0.0038102374705882708,-0.004138166882352953,-0.004182026000000033,-0.004078298352941198,-0.0041130516470588435,-0.004206347294117646,-0.0047385810000000195,-0.0043423454705882325,-0.004251627588235274,-0.004407532294117653,-0.00448133488235293,-0.0044939067058823445,-0.004491066000000016,-0.004414692882352952,-0.004300805058823548,-0.004105538352941182,-0.004046664588235271,-0.00420052088235294,-0.004613530235294101,-0.005140191117647054,-0.005530806294117639,-0.005787506705882364,-0.005698244411764697,-0.005551980411764704,-0.005516961705882367,-0.0050533264117647025,-0.004580231470588239,-0.004178939470588228,-0.003858646882352927,-0.0036447949999999993,-0.0035006172941176375,-0.003388335117647051,-0.003445207352941182,-0.003322246000000008,-0.0027561621764706015,-0.0020013557647058852,-0.001345114705882361,-0.000736447588235288,0.0015075628235294222,0.0032133672941176417,0.004739239117647065,0.005519501058823539,0.006404585176470579,0.007438095294117639,0.008540774117647053,0.009808238529411782,0.01122847111764707,0.012735965000000002,0.014439662882352947,0.01617036335294119,0.017574967647058834,0.018658812235294128,0.019776894588235304,0.020903858000000004,0.020420070764705874,0.018486517588235288,0.01733093235294117,0.017208118529411787,0.017368671176470618,0.017233193529411772,0.017019780588235292,0.016615352058823515,0.01602144099999997,0.015217640235294108,0.01427300517647058,0.013156382588235288,0.012041413529411779,0.01103601458823529,0.009984007764705885,0.00880396741176473,0.00717964141176472,0.006995229647058843,0.00641553635294119,0.005045841764705863,0.0033285881764705677,0.001925772882352933,0.0005537731176470523,-0.0008625175294117576,-0.0020942854705882225,-0.0032611266470588263,-0.004440057117647042,-0.005613939117647043,-0.0067844767647058934,-0.007952483823529408,-0.009099291705882362,-0.010125195823529429,-0.01064754100000001,-0.010630045941176475,-0.010351649117647077,-0.009664559000000017,-0.008878287705882365,-0.008352588882352949,-0.007928118882352939,-0.007361776764705882,-0.006805632941176448,-0.006289679058823508,-0.0057239376470588355,-0.004997290705882368,-0.004202244529411772,-0.003417942764705875,-0.002573268058823519,-0.0017404351176470573,-0.0013751745294117435,-0.0010871692352941026,-0.0008422488823529306,-0.0007192021764705764,-0.000764465176470594,-0.0007168107058823509,-0.0005106012941176602,-0.000565557764705904,-0.0007386136470588361,-0.0008082104705882526,-0.000907703176470584,-0.0010574028235294103,-0.0012656090000000009,-0.0014489740000000056,-0.0015859775294117667,-0.0017009408235293955,-0.0013449567058823747,-0.0008855117647059013,-0.0007390912941176442,-0.0005890169411764679,-0.0004625537058823431,-0.0003830678823529554,-0.0002631835294117646,8.377611764706638e-05,0.0007050049411764792,0.0012608908235294258,0.0018570485882353077,0.002431114470588247,0.0030220097647059158,0.0035758759411764485,0.004031777411764706,0.00441520099999998,0.004788590764705863,0.004981634058823528,0.0054554532352941165,0.005827345352941188,0.006097456529411779,0.006262430941176497,0.006373016823529448,0.006425181058823559,0.006267069647058837,0.006086760235294114,0.005903115764705882,0.005645414823529413,0.005403731294117628,0.005185739529411773,0.004995267470588233,0.004874658647058827,0.004742250941176501,0.004277133529411767,0.00350158552941178,0.00272835611764706,0.0020551855294117655,0.0015304278823529416,0.0010427711764705722,0.0005972482352940983,0.00014851635294114984,-0.00038261011764705033,-0.0010159648235294194,-0.0015402874117647208,-0.0020290544705882374,-0.0025397085882352954,-0.0030070385882352973,-0.003478365588235305,-0.0032296770588235435,-0.0031941317647058848,-0.0028157896470588223,-0.002541417294117651,-0.0024684443529411904,-0.0024196837647058878,-0.0024223634117647025,-0.0024252290588235303,-0.002540934823529406,-0.0025744565882352966,-0.0023972065882352928,-0.002177701588235284,-0.002029984529411749,-0.0018224251176470474,-0.0016059474705882176,-0.0014610360588235005,-0.0020247811176470343,-0.0030536352352941165,-0.0038850040588235407,-0.004603440823529412,-0.0049849590588235265,-0.005134217294117657,-0.005169170588235308,-0.00510591564705884,-0.0048178010000000104,-0.004354757235294146,-0.0039054237058823438,-0.0035560822352941196,-0.003124609588235308,-0.002697161647058813,-0.002348846352941178,-0.0020342667058823594,-0.0013738904705882515,-5.5393411764720346e-05,0.0008091775294117587,0.0017334566470588175,0.002456555470588248,0.0029773260588235317,0.0033877242941176555,0.00359602523529412,0.003730283176470589,0.003719670294117683,0.0035130897058823496,0.0032502029411764777,0.0029346508823529377,0.002564361999999973,0.0021950905294117473,0.0018670114705881952,0.001155150058823523,0.00014121711764707168,-0.0005932444117647123,-0.0011421921764705883,-0.0016385518235294133,-0.0020837121176470463,-0.00251534388235293,-0.0028091924705882093,-0.003135447176470574,-0.0034939154117647198,-0.0037479965882352972,-0.0038347992352941174,-0.003911180941176456,-0.0039862391176470335,-0.004033446117647055,-0.004017574647058791,-0.0041366038235294,-0.003734148529411757,-0.0035024514705882387,-0.003520121941176485,-0.003487465470588244,-0.0035209378823529425,-0.0035517514117647253,-0.0036176098823529484,-0.0036783522352941134,-0.003700959823529401,-0.00372966188235295,-0.003943428352941189,-0.004283298411764724,-0.004726641647058827,-0.005457804882352937,-0.006226649000000001,-0.0067709057647059034,-0.007111944588235317,-0.007196099529411776,-0.007167601294117643,-0.007006968705882355,-0.006776132470588253,-0.006563675411764697,-0.006292479529411782,-0.005961903058823534,-0.005646187176470585,-0.005270982176470582,-0.004776044529411758,-0.004136942529411755,-0.0031976201764705864,-0.001836638235294119,-0.00018291888235294484,0.0009295287647059086,0.0017970540588235495,0.0026217766470588433,0.003392829000000014,0.004177832529411757,0.004821053117647078,0.005384050764705869,0.005899666647058849,0.006146518999999989,0.006177807235294097,0.006160233117647046,0.006129512529411754,0.006070830294117632,0.005927006882352925,0.005613826647058812,0.0050017546470588065,0.004844197294117614,0.005068726117647068,0.004962690823529389,0.004637582823529399,0.00391827394117647,0.003139206058823507,0.002427646647058815,0.0017030533529411584,0.0012028560000000021,0.00102582976470586,0.001051720000000006,0.001008797647058815,0.000978386352941188,0.0008469896470588295,0.0007152931176470645,0.0005594963529411828,0.0007146269411764938,0.0006077175294117443,0.0007922401764706016,0.0010245628823529612,0.0015029221176470764,0.0020862473529412034,0.0025879820588235736,0.0030653600588235463,0.0035210839411764783,0.003918995117647095,0.004173787235294116,0.004496660764705909,0.004770660529411774,0.004994358294117651,0.005247907294117671,0.005530720470588266,0.0055173131176470686,0.0050344960588235566,0.004302266000000027,0.00366357864705881,0.003208366235294108,0.002691919764705855,0.0022999356470587845,0.0020505352941176253,0.001817365235294105,0.0015234302352941237,0.0011409075882353042,0.0007418843529411606,0.00034690905882352185,6.559641176469289e-05,-0.0001940519411764846,-0.00046098458823533306,-0.0007268151176470922,-0.0008192262941176809,-0.0005989144705882687,-0.0003321585294117635,-0.0002839164705882302,-0.0001236311764705872,8.25547647058944e-05,0.00025570158823530476,0.00032431688235295963,0.00047986776470584913,0.0008695874705882123,0.001362181294117637,0.001882929823529389,0.0023283180588235253,0.0028110248235294066,0.0033531257647058943,0.003918841294117681,0.004623283058823549,0.005303401000000027,0.005814988588235301,0.006368299764705876,0.006917775352941177,0.007405335294117646,0.007770386705882343,0.008132479058823514,0.008494134647058837,0.008583917823529422,0.00838069841176474,0.008103430470588258,0.007863943941176496,0.007593465705882346,0.007230634529411764,0.007276563352941134,0.007151434529411735,0.006880190411764686,0.006786366294117635,0.006590207764705883,0.006072714235294138,0.005494397764705908,0.004915557235294146,0.004428114588235305,0.0039315878235294255,0.0034291078823529553,0.0031300011764705538,0.002940556470588218,0.0027179141176470467,0.002393392176470596,0.002138117470588244,0.0014548948823529528,0.00046060664705883936,-0.000371985117647064,-0.0011801968235294058,-0.0019327474117647042,-0.0022932432352941318,-0.0023075035294117946,-0.0022128367647059055,-0.0020975561764706024,-0.002097545294117667,-0.0020675555882353203,-0.001959510647058821,-0.0019065888823529276,-0.0018640547058823426,-0.0017473697647058667,-0.001609027764705881,-0.002071607529411726,-0.0017570908235294003,-0.0014324414117646844,-0.0011152268235294222,-0.0009404098235294145,-0.0009257792941176485,-0.0012205217058823548,-0.0016854449411764783,-0.002311265823529418,-0.0028067431764705886,-0.0032088914117646833,-0.003693370235294105,-0.004159474352941159,-0.00456270788235294,-0.004932288764705903,-0.005319373117647061,-0.005087314882352964,-0.0046109286470588234,-0.004596672764705892,-0.004747217470588219,-0.004774046176470578,-0.0045841185294117626,-0.004287895823529411,-0.003837147294117646,-0.0031382843529411675,-0.002382594941176458,-0.0017729240588235384,-0.0012078181764705875,-0.000727478411764737,-0.00029708164705884166,7.360535294118065e-05,0.0003863500000000075,0.0013013111764705876,0.0016137888235294162,0.0021860770588235517,0.002832923882352942,0.0033084503529411807,0.0035839997647059,0.0036878091764705884,0.0037389711764706096,0.0036893511764705816,0.0034340129411764564,0.0032928579411764664,0.0032544611764705744,0.0033677196470588283,0.0035687422352941173,0.0037899459999999885,0.004054116941176453,0.0037017405294117595,0.002737244352941176,0.001852849647058799,0.001100034941176456,0.00056824605882351,0.00025472194117645564,8.53248823529662e-05,1.3906411764713633e-05,-5.840205882351457e-05,-8.154205882351939e-05,-9.491558823529478e-05,-0.0001869747058823451,-0.0003661523529411709,-0.0006696825882352986,-0.0009639987058823601,-0.0012309462941176713,-0.001783851294117636,-0.001404811941176476,-0.0011045481176470556,-0.0009430781176470587,-0.0008609954705882245,-0.0008184510588235411,-0.0007994075294117942,-0.000882917529411803,-0.0010265502352941186,-0.001149999647058808,-0.0013227640588235057,-0.0015056970000000003,-0.0016454046470588263,-0.0017833293529411764,-0.0019484869999999849,-0.0021182408823529064,-0.002053410058823535,-0.001996505058823539,-0.0022834438235294074,-0.0024912900588235226,-0.002575408294117648,-0.002717697764705873,-0.0028208025294117617,-0.002936857458823508,-0.003014227042016815,-0.0030703741176470734,-0.0031447747254901987,-0.003182026245989303,-0.0031752848058823474,-0.0031844740261437604,-0.002970261084967299,-0.0027829516732025966,-0.00255694814379083,-0.0026174998496731744,-0.002280756084967306,-0.0019300222026143593,-0.001652100437908477,-0.0014320371437908236
pNuLoCRank	Nonucleus
UniprotNLSRegion	
UniprotNESRegion	
SeqNLSRegion	
SeqNLSPMID	
nlsdbnes_region	
nlsdbnls_region	
validnes_region	
nesbase_region	
